"","stat","pval","p.adj","num.genes","gene.vals","Driver","DriverNumeric"
"REACTOME_RAC2_GTPASE_CYCLE",-0.0957163149379677,0.00334801122114635,0.0363642423598004,79,"DOCK1:30, DOCK4:81, TIAM1:147, TRIO:196, IQGAP1:414, EMD:444, CAV1:519, CYFIP1:762, NHS:817, ANKLE2:934, OPHN1:955, ARHGDIA:970, ARHGAP39:1041, DSG2:1184, ARHGAP32:1509, PIK3CA:1640, SWAP70:1707, MCAM:2100, SLITRK5:2125, VANGL1:2129, VAV3:2274, PGRMC2:2365, PAK2:6991.5, CDC42:6991.5, DOCK3:6991.5, PIK3R3:6991.5, DOCK2:6991.5, DOCK10:6991.5, VAV1:6991.5, VAV2:6991.5, GIT1:6991.5, CYBA:6991.5, NCF1:6991.5, CYBB:6991.5, BCR:6991.5, ERBIN:6991.5, VAMP3:6991.5, PAK4:6991.5, EPHA2:6991.5, PAK1:6991.5, SAMM50:6991.5, MTX1:6991.5, PLD2:6991.5, VRK2:6991.5, LBR:6991.5, LEMD3:6991.5, VAPB:6991.5, ESYT1:6991.5, STBD1:6991.5, NCKAP1L:6991.5, ABI1:6991.5, ABI2:6991.5, WASF2:6991.5, MCF2:6991.5, ABR:6991.5, DIAPH3:6991.5, LMAN1:6991.5, TFRC:6991.5, DEF6:6991.5, DEPDC1B:6991.5, ARHGAP21:6991.5, ARHGAP26:6991.5, ARHGAP42:6991.5, ARHGAP1:6991.5, BAIAP2L1:6991.5, SYDE1:6991.5, GIT2:6991.5, ARHGAP17:6991.5, MPP7:6991.5, CDC42EP4:6991.5, NCF4:11528, PIK3R1:11590, NCF2:11647, TAOK3:12880, PIK3R2:12974, TMPO:13331, ITGB1:13618, RACGAP1:13621, PREX1:14446","Insectivore",2
"REACTOME_RHOD_GTPASE_CYCLE",-0.0430743243243243,0.302567402697074,0.557730115294809,48,"EMD:444, CAV1:519, PAK6:738, LMNB1:849, RHOD:861, ARHGAP39:1041, ARHGAP32:1509, EFHD2:1704, MCAM:2100, VANGL1:2129, PGRMC2:2365, ACTN1:6991.5, CAPZB:6991.5, VAMP3:6991.5, PLXNB1:6991.5, VRK2:6991.5, LBR:6991.5, LEMD3:6991.5, VAPB:6991.5, ESYT1:6991.5, STBD1:6991.5, MOSPD2:6991.5, DIAPH3:6991.5, LMAN1:6991.5, STEAP3:6991.5, ADD3:6991.5, DEPDC1B:6991.5, ARHGAP5:6991.5, ARHGAP21:6991.5, ARHGAP26:6991.5, ARHGAP1:6991.5, DBN1:6991.5, HINT2:6991.5, CPNE8:6991.5, ARHGAP17:6991.5, TOR1AIP1:6991.5, WHAMM:6991.5, ARHGAP12:6991.5, ANKFY1:6991.5, PIK3R1:11590, DIAPH1:12287, DIAPH2:12313, SLC4A7:12689, PIK3R2:12974, TMPO:13331, PAK5:13385, RACGAP1:13621, FILIP1:14511","Unclear",0
"REACTOME_RHOQ_GTPASE_CYCLE",-0.0640057891635178,0.110910988057405,0.313115878726173,52,"CDC42BPB:221, IQGAP1:414, CAV1:519, OPHN1:955, SCRIB:1123, IQGAP3:1400, ARHGAP32:1509, CDC42EP2:1552, ARHGAP33:1806, SRGAP2:1904, VANGL1:2129, ARHGEF9:2549, PAK2:6991.5, CDC42:6991.5, GIT1:6991.5, VAMP3:6991.5, SNAP23:6991.5, WASL:6991.5, PAK4:6991.5, PAK1:6991.5, JUP:6991.5, ITSN1:6991.5, WWP2:6991.5, GJA1:6991.5, STOM:6991.5, OBSCN:6991.5, CFTR:6991.5, GOPC:6991.5, DIAPH3:6991.5, TFRC:6991.5, TRIP10:6991.5, STEAP3:6991.5, CDC42EP3:6991.5, DEPDC1B:6991.5, ARHGAP5:6991.5, ARHGAP21:6991.5, PLEKHG3:6991.5, ARHGAP26:6991.5, ARHGAP1:6991.5, SYDE1:6991.5, CPNE8:6991.5, GIT2:6991.5, ARHGAP17:6991.5, GFOD1:6991.5, MPP7:6991.5, CDC42EP4:6991.5, SLC4A7:12689, FNBP1:13263, DLC1:13754, PREX1:14446, ARHGEF7:14658, ARL13B:14793","Both",3
"REACTOME_RHOH_GTPASE_CYCLE",-0.0829235049460432,0.104812634105178,0.30382183165858,32,"CAV1:519, WDR11:587, PAK6:738, TUBA1B:741, RHOH:768, ARHGDIA:970, VANGL1:2129, ROCK1:6991.5, UACA:6991.5, PAK2:6991.5, CSK:6991.5, LCK:6991.5, VAMP3:6991.5, PAK4:6991.5, ROCK2:6991.5, PAK1:6991.5, JUP:6991.5, ZAP70:6991.5, MTR:6991.5, STOM:6991.5, TFRC:6991.5, DBT:6991.5, ARHGDIB:6991.5, NSFL1C:6991.5, DBN1:6991.5, TMEM59:6991.5, OSBPL11:6991.5, NIPSNAP2:6991.5, FAM91A1:6991.5, RALGAPA1:12139, SLC4A7:12689, PAK5:13385","Unclear",0
"REACTOME_RHOG_GTPASE_CYCLE",-0.115472346006318,0.00143065168058555,0.0198420383084289,64,"DOCK1:30, DOCK4:81, ARHGEF16:95, YKT6:113, TRIO:196, EMD:444, CAV1:519, LETM1:578, CYFIP1:762, PLD1:870, ANKLE2:934, OPHN1:955, ARHGDIA:970, ARHGAP39:1041, DSG2:1184, ARHGAP32:1509, MCAM:2100, VANGL1:2129, ELMO2:2206, VAV3:2274, PGRMC2:2365, PAK2:6991.5, CDC42:6991.5, DOCK3:6991.5, DOCK2:6991.5, VAV1:6991.5, VAV2:6991.5, ERBIN:6991.5, VAMP3:6991.5, PAK4:6991.5, EPHA2:6991.5, KALRN:6991.5, ITSN1:6991.5, NDUFA5:6991.5, VRK2:6991.5, LBR:6991.5, LEMD3:6991.5, VAPB:6991.5, ESYT1:6991.5, STBD1:6991.5, IQGAP2:6991.5, MCF2:6991.5, ARHGEF26:6991.5, DIAPH3:6991.5, SHMT2:6991.5, LMAN1:6991.5, STX5:6991.5, ARFGAP3:6991.5, TFRC:6991.5, MAP3K11:6991.5, DEPDC1B:6991.5, ARHGAP5:6991.5, ARHGAP21:6991.5, ARHGDIB:6991.5, PLEKHG3:6991.5, ARHGAP1:6991.5, MPP7:6991.5, PIK3R1:11590, KTN1:11944, TMPO:13331, ITGB1:13618, NDUFS3:14218, PREX1:14446, MCF2L:14447","Both",3
"REACTOME_RHOJ_GTPASE_CYCLE",-0.0252901250600477,0.540846444087823,0.75359052449022,49,"TRIO:196, CDC42BPB:221, CAV1:519, OPHN1:955, SCRIB:1123, IQGAP3:1400, ARHGAP32:1509, VANGL1:2129, PAK2:6991.5, CDC42:6991.5, DOCK8:6991.5, GIT1:6991.5, VAMP3:6991.5, SNAP23:6991.5, PAK3:6991.5, WASL:6991.5, PAK4:6991.5, PAK1:6991.5, JUP:6991.5, WAS:6991.5, OCRL:6991.5, WWP2:6991.5, GJA1:6991.5, STOM:6991.5, WIPF2:6991.5, DIAPH3:6991.5, FMNL3:6991.5, TFRC:6991.5, FNBP1L:6991.5, STEAP3:6991.5, DEPDC1B:6991.5, ARHGAP5:6991.5, ARHGAP21:6991.5, ARHGAP26:6991.5, ARHGAP1:6991.5, SYDE1:6991.5, RHOJ:6991.5, CPNE8:6991.5, GIT2:6991.5, NIPSNAP2:6991.5, MPP7:6991.5, PIK3R1:11590, SLC4A7:12689, PIK3R2:12974, FNBP1:13263, TMPO:13331, PREX1:14446, ARHGEF7:14658, ARL13B:14793","Insectivore",2
"REACTOME_RHOBTB2_GTPASE_CYCLE",-0.00492781558813626,0.943945088035473,0.971422941625546,17,"CDC37:1114, HSP90AA1:1700, ACTN1:6991.5, HSP90AB1:6991.5, ACTG1:6991.5, CCT2:6991.5, CCT7:6991.5, CCT6A:6991.5, SRRM1:6991.5, TRA2B:6991.5, RHOBTB2:6991.5, STK38:6991.5, DBN1:6991.5, TWF1:6991.5, MYO6:11857, PHIP:13056, TMOD3:13625","Unclear",0
"REACTOME_RHOU_GTPASE_CYCLE",0.00922021042635079,0.848336777567502,0.923084616749671,36,"DST:15, ARHGEF7:448, ARHGAP31:519, ARHGEF6:1824, PIK3R2:2132, STAM:2317, STAM2:2939, MYO6:3249, PIK3R1:3516, PAK2:8114.5, SPTAN1:8114.5, CDC42:8114.5, SRC:8114.5, GIT1:8114.5, PAK3:8114.5, SPTBN1:8114.5, PAK4:8114.5, EPHA2:8114.5, PAK1:8114.5, NCK1:8114.5, RHOU:8114.5, PARD6A:8114.5, WWP2:8114.5, ITSN2:8114.5, DEPDC1B:8114.5, ARHGAP30:8114.5, GIT2:8114.5, DLG5:8114.5, PEAK1:8114.5, WDR6:8114.5, VANGL1:12977, SRGAP2:13202, HGS:13328, NCK2:13823, IQGAP1:14692, PTK2B:15056","Both",3
"REACTOME_RHOBTB1_GTPASE_CYCLE",-0.121112358149395,0.0753897220989743,0.252653659748049,18,"VIM:828, GPS1:850, CPSF7:1004, COPS2:1271, RNF20:1493, ROCK1:6991.5, PDE5A:6991.5, ROCK2:6991.5, RBBP6:6991.5, CCT2:6991.5, COPS4:6991.5, CCT7:6991.5, SRRM1:6991.5, TRA2B:6991.5, RHOBTB1:6991.5, STK38:6991.5, DBN1:6991.5, MYO6:11857","Unclear",0
"REACTOME_RAC3_GTPASE_CYCLE",-0.0725581807160808,0.0226610653386081,0.124188148345016,83,"YKT6:113, TIAM1:147, TRIO:196, EMD:444, CAV1:519, BAIAP2:584, CYFIP1:762, NHS:817, ARHGAP6:818, OPHN1:955, ARHGAP39:1041, AMIGO2:1086, DSG2:1184, ARHGAP32:1509, WASF1:1528, SWAP70:1707, SRGAP2:1904, MCAM:2100, SLITRK5:2125, VANGL1:2129, PGRMC2:2365, PAK2:6991.5, CDC42:6991.5, DOCK10:6991.5, VAV2:6991.5, GIT1:6991.5, SLITRK3:6991.5, CYBA:6991.5, NCF1:6991.5, CYBB:6991.5, BCR:6991.5, ERBIN:6991.5, VAMP3:6991.5, SNAP23:6991.5, PAK4:6991.5, EPHA2:6991.5, ABL2:6991.5, PAK1:6991.5, RAPGEF1:6991.5, OCRL:6991.5, FERMT2:6991.5, VRK2:6991.5, LBR:6991.5, LEMD3:6991.5, ESYT1:6991.5, STBD1:6991.5, NCKAP1L:6991.5, ABI1:6991.5, ABI2:6991.5, WASF2:6991.5, MCF2:6991.5, ABR:6991.5, DIAPH3:6991.5, NOXA1:6991.5, LMAN1:6991.5, TFRC:6991.5, DEPDC1B:6991.5, ARAP2:6991.5, ARHGAP5:6991.5, ARHGAP21:6991.5, ARHGDIB:6991.5, ARAP3:6991.5, ARHGAP26:6991.5, ARHGAP42:6991.5, ARHGAP1:6991.5, BAIAP2L1:6991.5, ARHGAP15:6991.5, SYDE1:6991.5, GIT2:6991.5, ARHGAP17:6991.5, MPP7:6991.5, NCF4:11528, PIK3R1:11590, NCF2:11647, JAG1:12321, TAOK3:12880, PIK3R2:12974, NOX1:13285, TMPO:13331, NOX3:13614, ITGB1:13618, RACGAP1:13621, PREX1:14446","Insectivore",2
"REACTOME_RHOV_GTPASE_CYCLE",-0.00766348135656736,0.879020732898977,0.937240911541605,33,"IQGAP1:414, PAK6:738, ZNF512B:1084, NCK2:1283, VANGL1:2129, RHOV:2518, PAK2:6991.5, SPTAN1:6991.5, CDC42:6991.5, GIT1:6991.5, WASL:6991.5, SPTBN1:6991.5, PAK4:6991.5, EPHA2:6991.5, PAK1:6991.5, NCK1:6991.5, SH3RF1:6991.5, PARD6A:6991.5, CEP97:6991.5, MAP3K11:6991.5, DEPDC1B:6991.5, GIT2:6991.5, DLG5:6991.5, ARHGAP12:6991.5, PEAK1:6991.5, WDR6:6991.5, PIK3R1:11590, PARD6B:12056, MYO9A:12451, TPM4:13638, ARHGEF7:14658, CCP110:14672, DST:15091","Both",3
"REACTOME_RHOT1_GTPASE_CYCLE",-0.00827076095483581,0.948935581575573,0.973010628805784,5,"TRAK2:2173, TRAK1:6991.5, RHOT1:6991.5, RAP1GDS1:6991.5, MYO19:13437","Unclear",0
"REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS",-0.0932573096601389,0.139250197457204,0.353584927938898,21,"DLL1:276, EGFR:493, UBA52:499, RPS27A:631, JAG2:1607, UBB:6991.5, PSEN1:6991.5, APH1B:6991.5, PSEN2:6991.5, NCSTN:6991.5, ADAM10:6991.5, MIB2:6991.5, TACC3:6991.5, NOTCH3:6991.5, MIB1:6991.5, NEURL1:6991.5, DLL4:6991.5, WWP2:6991.5, NEURL1B:6991.5, JAG1:12321, EGF:13364","Both",3
"REACTOME_NOTCH3_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION",0.0559709491047915,0.363747078253704,0.619917369611339,22,"DLGAP5:126, PLXND1:981, RBPJ:1225, KAT2B:3437, HEYL:3581, MAML2:3585, FABP7:3667, STAT1:8114.5, CREBBP:8114.5, EP300:8114.5, MAMLD1:8114.5, SNW1:8114.5, KAT2A:8114.5, MAML1:8114.5, MAML3:8114.5, NOTCH3:8114.5, WWC1:8114.5, HEY2:8114.5, HEY1:8114.5, IKZF1:8114.5, HES5:13781, NOTCH1:14023","Both",3
"REACTOME_SIGNALING_BY_NOTCH4",-0.0334243672977491,0.379467845408392,0.633000440261082,58,"UBA52:499, RPS27A:631, PSMF1:691, PSMA1:795, PSMD12:951, NOTCH2:988, NOTCH1:1083, HES5:1325, ACTA2:1462, PSMB1:6991.5, PSMD8:6991.5, PSMB5:6991.5, PSMD10:6991.5, PSMD3:6991.5, PSMD9:6991.5, PSMB2:6991.5, PSME3:6991.5, PSMB7:6991.5, AKT1:6991.5, PSMB6:6991.5, PSMD4:6991.5, PSMB4:6991.5, PSMD6:6991.5, UBB:6991.5, PSMD1:6991.5, PSMD2:6991.5, PSMD13:6991.5, PSMB8:6991.5, PSMB10:6991.5, SKP1:6991.5, CREBBP:6991.5, EP300:6991.5, PSEN1:6991.5, APH1B:6991.5, PSEN2:6991.5, NCSTN:6991.5, MAMLD1:6991.5, SNW1:6991.5, KAT2A:6991.5, ADAM10:6991.5, MAML1:6991.5, MAML3:6991.5, TACC3:6991.5, FLT4:6991.5, DLL4:6991.5, HEY2:6991.5, HEY1:6991.5, NOTCH4:6991.5, MAML2:11521, PSMB9:11541, PSME2:11667, KAT2B:11669, SEM1:11823, FBXW7:12235, JAG1:12321, PSMD5:12390, PSME1:12602, RBPJ:13881","Unclear",0
"REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION",-0.0560948996134181,0.41019775383096,0.656243611497091,18,"NOTCH2:988, NOTCH1:1083, HES5:1325, ACTA2:1462, CREBBP:6991.5, EP300:6991.5, MAMLD1:6991.5, SNW1:6991.5, KAT2A:6991.5, MAML1:6991.5, MAML3:6991.5, FLT4:6991.5, HEY2:6991.5, HEY1:6991.5, NOTCH4:6991.5, MAML2:11521, KAT2B:11669, RBPJ:13881","Unclear",0
"REACTOME_NOTCH4_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS",0.0152256165919282,0.881470966290932,0.939297962306472,8,"JAG1:2785, PSEN1:8114.5, APH1B:8114.5, PSEN2:8114.5, NCSTN:8114.5, ADAM10:8114.5, DLL4:8114.5, NOTCH4:8114.5","Unclear",0
"REACTOME_TLR3_MEDIATED_TICAM1_DEPENDENT_PROGRAMMED_CELL_DEATH",-0.158220329485599,0.220515860806058,0.458931207349658,5,"RIPK1:1856, RIPK3:2363, CASP8:6991.5, FADD:6991.5, TLR3:6991.5","Unclear",0
"REACTOME_TICAM1_DEPENDENT_ACTIVATION_OF_IRF3_IRF7",-0.149557075577484,0.101566503275268,0.299702646586502,10,"UBA52:499, RPS27A:631, TRAF3:1872, UBB:6991.5, IRF3:6991.5, TBK1:6991.5, IRF7:6991.5, TLR3:6991.5, TANK:6991.5, IKBKE:6991.5","Unclear",0
"REACTOME_TICAM1_TRAF6_DEPENDENT_INDUCTION_OF_TAK1_COMPLEX",-0.174465248969117,0.0699737616112423,0.24122885695042,9,"TAB3:424, UBA52:499, RPS27A:631, UBB:6991.5, MAP3K7:6991.5, TAB2:6991.5, TAB1:6991.5, TRAF6:6991.5, TLR3:6991.5","Unclear",0
"REACTOME_INTERLEUKIN_36_PATHWAY",-0.0967620542219803,0.3753796635773,0.631181926320844,7,"IL36RN:531, IL36G:1388, IL1RAP:6991.5, IL36A:6991.5, IL36B:6991.5, IL1F10:6991.5, IL1RL2:12105","Unclear",0
"REACTOME_NONCANONICAL_ACTIVATION_OF_NOTCH3",-0.0283536927042474,0.826219333162394,0.919368500050363,5,"PSEN1:6991.5, APH1B:6991.5, PSEN2:6991.5, NCSTN:6991.5, NOTCH3:6991.5","Unclear",0
"REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION",-0.11792343685726,0.000137338895027846,0.00375184890507889,88,"H2BC4:160, MOV10:211, H2AC4:376, POLR2J:380, MYC:460, USF1:666, H4C2:674, TBP:697, H3C13:765, H2BC15:779, GTF2F2:851, CDK9:918, CCND1:1171, H4C3:1266, GREB1:1268, JUN:1290, GTF2A1:1318, H2AC14:1425, TNRC6A:1447, H3C1:1575, HSP90AA1:1700, H3C11:1832, H3C4:1867, NCOA1:2058, H4C13:2133, H2BC9:2238, TNRC6C:2285, H4C14:2445, BCL2:6991.5, KDM1A:6991.5, GATA3:6991.5, HDAC1:6991.5, MYB:6991.5, H3-3A:6991.5, H3C8:6991.5, H3C10:6991.5, H3C2:6991.5, H4C8:6991.5, H2AC20:6991.5, H2BC21:6991.5, H4C11:6991.5, H4C15:6991.5, H4C1:6991.5, KPNA2:6991.5, ERBB4:6991.5, POLR2F:6991.5, GTF2F1:6991.5, CCNT1:6991.5, STAG2:6991.5, STAG1:6991.5, RAD21:6991.5, CREBBP:6991.5, EP300:6991.5, ESR1:6991.5, CXCL12:6991.5, HSP90AB1:6991.5, NR5A2:6991.5, MED1:6991.5, FOXA1:6991.5, NCOA2:6991.5, CARM1:6991.5, RUNX1:6991.5, ATF2:6991.5, FOS:6991.5, CTSD:6991.5, GPAM:6991.5, AGO1:6991.5, TNRC6B:6991.5, TLE3:6991.5, TGFA:6991.5, SP1:6991.5, FOSB:6991.5, JUND:6991.5, AXIN1:6991.5, NRIP1:6991.5, FKBP4:6991.5, KANK1:6991.5, USF2:6991.5, EBAG9:6991.5, CXXC5:6991.5, ZNF217:11651, KAT2B:11669, POU2F1:12030, PGR:12318, TFF3:12338, NCOA3:13265, CHD1:14702, KDM4B:14834","Both",3
"REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS",0.11003063117477,0.169688832498264,0.40203543363255,13,"CYP1A1:58, CYP1A2:622, GPX4:1101, PTGR1:2104, LTC4S:3694, ALOX5:8114.5, PTGS2:8114.5, ALOX15:8114.5, CYP2E1:8114.5, EPHX2:8114.5, ALOX5AP:8114.5, HPGD:8114.5, LTA4H:13426","Both",3
"REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS",-0.0114510946723455,0.922625010657949,0.960230971853141,6,"LTA4H:1680, ALOX5:6991.5, PTGS2:6991.5, ALOX15:6991.5, HPGD:6991.5, GPX4:14005","Unclear",0
"REACTOME_BIOSYNTHESIS_OF_MARESINS",0.0936379426266248,0.516622149956464,0.732863679285211,4,"CYP1A2:622, ALOX5:8114.5, CYP2E1:8114.5, EPHX2:8114.5","Unclear",0
"REACTOME_INTERLEUKIN_2_SIGNALING",0.00221979213399137,0.97876433078245,0.987547870038655,12,"JAK3:430, IL2RB:2982, JAK1:8114.5, SHC1:8114.5, SYK:8114.5, LCK:8114.5, STAT5A:8114.5, STAT5B:8114.5, IL2RG:8114.5, IL2:8114.5, IL2RA:8114.5, PTK2B:15056","Insectivore",2
"REACTOME_INTERLEUKIN_12_SIGNALING",-0.0477051729161078,0.303147816410933,0.557730115294809,39,"MSN:610, P4HB:780, LMNB1:849, LCP1:1054, SOD1:1256, PPIA:1450, TALDO1:1459, STAT4:1565, JAK2:6991.5, TYK2:6991.5, JAK1:6991.5, PAK2:6991.5, CDC42:6991.5, CAPZA1:6991.5, ANXA2:6991.5, SERPINB2:6991.5, MIF:6991.5, MTAP:6991.5, RPLP0:6991.5, PITPNA:6991.5, CNN2:6991.5, IL12RB1:6991.5, AIP:6991.5, IFNG:6991.5, IL12B:6991.5, TCP1:6991.5, VAMP7:6991.5, IL10:6991.5, ARF1:6991.5, PDCD4:6991.5, IL12A:6991.5, BOLA2B:6991.5, SOD2:6991.5, PSME2:11667, CFL1:12566, HNRNPDL:12715, CA1:13338, IL12RB2:13608, GSTO1:14924","Herbivore",1
"REACTOME_INTERLEUKIN_1_SIGNALING",-0.0367248560263266,0.235048604537885,0.479403432106116,88,"TRAF2:64, TAB3:424, UBA52:499, TNIP2:510, TOLLIP:517, RPS27A:631, PSMF1:691, PSMA1:795, NFKBIA:808, NLRX1:831, PSMD12:951, NOD1:1252, RELA:1751, IKBKG:1767, SQSTM1:1844, MAP2K6:1914, IL1B:2170, S100B:2364, PSMB1:6991.5, CASP8:6991.5, PSME4:6991.5, PSMD8:6991.5, PSMB5:6991.5, PSMD10:6991.5, PSMD3:6991.5, PSMD9:6991.5, PSMB2:6991.5, PSME3:6991.5, PSMB7:6991.5, TP53:6991.5, PSMB6:6991.5, PSMA8:6991.5, PSMD4:6991.5, PSMB4:6991.5, PSMD6:6991.5, UBB:6991.5, PSMD1:6991.5, PSMD2:6991.5, PSMD13:6991.5, PSMB8:6991.5, PSMB10:6991.5, PSMB11:6991.5, APP:6991.5, IL1RAP:6991.5, NFKB1:6991.5, SKP1:6991.5, MAP3K7:6991.5, BTRC:6991.5, CHUK:6991.5, UBE2N:6991.5, USP18:6991.5, TAB2:6991.5, ALPK1:6991.5, TAB1:6991.5, USP14:6991.5, N4BP1:6991.5, IL1A:6991.5, IL1R1:6991.5, IL1RN:6991.5, TIFA:6991.5, LRRC14:6991.5, S100A12:6991.5, NOD2:6991.5, PELI3:6991.5, TRAF6:6991.5, IRAK1:6991.5, NKIRAS1:6991.5, MAP3K3:6991.5, AGER:6991.5, UBE2V1:6991.5, MAP3K8:11393, NLRC5:11435, RIPK2:11448, PSMB9:11541, PSME2:11667, NFKBIB:11809, SEM1:11823, NFKB2:12207, PSMD5:12390, PELI2:12464, IRAK3:12494, MYD88:12588, PSME1:12602, IRAK4:12955, IKBIP:13066, IRAK2:13172, IL1R2:14272, IKBKB:14785","Both",3
"REACTOME_INTERLEUKIN_23_SIGNALING",-0.0244955156950672,0.810419355376769,0.918984967134789,8,"P4HB:780, STAT4:1565, JAK2:6991.5, TYK2:6991.5, IL12RB1:6991.5, IL12B:6991.5, IL23A:11566, IL23R:14879","Both",3
"REACTOME_INTERLEUKIN_27_SIGNALING",0.0357871720116618,0.6952153980237,0.861493720025244,10,"IL27RA:571, CRLF1:640, JAK2:8114.5, TYK2:8114.5, STAT1:8114.5, JAK1:8114.5, EBI3:8114.5, CANX:8114.5, IL27:8114.5, IL6ST:13171","Unclear",0
"REACTOME_INTERLEUKIN_21_SIGNALING",-0.013142978161478,0.891418649474072,0.943640570104156,9,"STAT4:1565, STAT1:6991.5, JAK1:6991.5, STAT5A:6991.5, STAT5B:6991.5, IL2RG:6991.5, IL21R:6991.5, IL21:6991.5, JAK3:14676","Insectivore",2
"REACTOME_LOSS_OF_MECP2_BINDING_ABILITY_TO_THE_NCOR_SMRT_COMPLEX",-0.0880309313011319,0.495456798780178,0.718225560436564,5,"MECP2:2480, NCOR1:6991.5, TBL1X:6991.5, NCOR2:6991.5, GPS2:6991.5","Unclear",0
"REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY",-0.140627756660091,0.0257710496022871,0.133010848342986,21,"CAMK2B:8, MOV10:211, CAMK2D:299, HIPK2:1319, TNRC6A:1447, TNRC6C:2285, MECP2:2480, PRKACA:6991.5, HDAC1:6991.5, SIN3A:6991.5, CAMK2A:6991.5, CAMK2G:6991.5, NCOR1:6991.5, TBL1X:6991.5, NCOR2:6991.5, AGO1:6991.5, TNRC6B:6991.5, LBR:6991.5, AURKB:6991.5, GPS2:6991.5, CAMK4:12996","Both",3
"REACTOME_MECP2_REGULATES_NEURONAL_RECEPTORS_AND_CHANNELS",-0.120448552513465,0.0954359773262221,0.289195070788535,16,"GRIN2B:441, GRIN2A:715, NOTCH1:1083, OPRK1:1595, TRPC3:2427, MECP2:2480, HDAC1:6991.5, SIN3A:6991.5, OPRM1:6991.5, GRIA2:6991.5, MET:6991.5, PTPN4:6991.5, SLC2A3:6991.5, FKBP5:6991.5, PTPN1:11820, GPRIN1:13724","Unclear",0
"REACTOME_MECP2_REGULATES_TRANSCRIPTION_OF_NEURONAL_LIGANDS",-0.154262870806247,0.190720494380616,0.428747531091474,6,"DLL1:276, CRH:651, MECP2:2480, HDAC1:6991.5, SIN3A:6991.5, BDNF:13511","Both",3
"REACTOME_MECP2_REGULATES_TRANSCRIPTION_FACTORS",0.162521008403361,0.32960609181673,0.584345903191312,3,"PPARG:1300, RBFOX1:1561, MECP2:12626","Unclear",0
"REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING",0.0137483130904184,0.775521062629099,0.905611707202244,36,"ANGPTL3:86, SCD:172, ABCG8:191, ABCG5:217, APOC4:1519, APOD:1664, NR1H2:2276, NR1H3:2988, KDM1A:8114.5, EP300:8114.5, APOE:8114.5, NCOR1:8114.5, TBL1X:8114.5, PCK1:8114.5, RXRA:8114.5, NCOR2:8114.5, MYLIP:8114.5, ABCG1:8114.5, AGO1:8114.5, TNRC6B:8114.5, FASN:8114.5, PLTP:8114.5, APOC2:8114.5, NRIP1:8114.5, GPS2:8114.5, KDM4A:8114.5, KDM3A:8114.5, KDM1B:8114.5, RXRB:8114.5, EEPD1:8114.5, SREBF1:12669, TNRC6C:12821, NCOA1:13048, PLIN1:13341, TNRC6A:13659, MOV10:14895","Both",3
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_RAS",0.0566513504426762,0.660899209242137,0.83867086440547,5,"BDNF:1595, SOS1:8114.5, SHC1:8114.5, NTRK2:8114.5, NTF4:8114.5","Unclear",0
"REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K",0.0362841151222894,0.676976477388513,0.850529706343502,11,"PIK3CB:1503, GAB1:2597, EPOR:3104, PIK3R1:3516, JAK2:8114.5, PIK3CG:8114.5, LYN:8114.5, EPO:8114.5, PIK3CD:8114.5, PIK3R5:13404, PIK3CA:13466","Unclear",0
"REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOLIPASE_C_GAMMA_PLCG",0.0263487259956662,0.823155177599452,0.919368500050363,6,"EPOR:3104, JAK2:8114.5, PLCG1:8114.5, PLCG2:8114.5, LYN:8114.5, EPO:8114.5","Unclear",0
"REACTOME_ERYTHROPOIETIN_ACTIVATES_STAT5",0.0263487259956662,0.823155177599452,0.919368500050363,6,"EPOR:3104, JAK2:8114.5, LYN:8114.5, STAT5A:8114.5, STAT5B:8114.5, EPO:8114.5","Unclear",0
"REACTOME_ERYTHROPOIETIN_ACTIVATES_RAS",0.00811625618218281,0.932818418548522,0.964363277849397,9,"EPOR:3104, JAK2:8114.5, SOS1:8114.5, VAV1:8114.5, SHC1:8114.5, LYN:8114.5, EPO:8114.5, CRKL:8114.5, RAPGEF1:8114.5","Unclear",0
"REACTOME_BIOSYNTHESIS_OF_MARESIN_LIKE_SPMS",0.215578086488909,0.290997825561527,0.544726606563666,2,"CYP1A2:622, CYP2E1:8114.5","Unclear",0
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_PI3K",0.0933273556003885,0.428594881361773,0.671104802402554,6,"BDNF:1595, GAB1:2597, PIK3R1:3516, NTRK2:8114.5, NTF4:8114.5, PIK3CA:13466","Unclear",0
