"gmtNames","gmtDriver"
"REACTOME_REGULATION_OF_PTEN_LOCALIZATION","Insectivore"
"REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY","Insectivore"
"REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT","Unclear"
"REACTOME_RUNX3_REGULATES_IMMUNE_RESPONSE_AND_CELL_MIGRATION","Unclear"
"REACTOME_CRISTAE_FORMATION","Unclear"
"REACTOME_PROCESSING_OF_SMDT1","Unclear"
"REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION","Herbivore"
"REACTOME_RUNX3_REGULATES_WNT_SIGNALING","Unclear"
"REACTOME_NEDDYLATION","Insectivore"
"REACTOME_RUNX3_REGULATES_YAP1_MEDIATED_TRANSCRIPTION","Unclear"
"REACTOME_RUNX3_REGULATES_P14_ARF","Unclear"
"REACTOME_RUNX3_REGULATES_BCL2L11_BIM_TRANSCRIPTION","Unclear"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6","Herbivore"
"REACTOME_METABOLISM_OF_RNA","Both"
"REACTOME_CELLULAR_RESPONSES_TO_STIMULI","Both"
"REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN","Unclear"
"REACTOME_NUCLEOTIDE_CATABOLISM","Both"
"REACTOME_NUCLEOTIDE_BIOSYNTHESIS","Herbivore"
"REACTOME_NUCLEOTIDE_SALVAGE","Insectivore"
"REACTOME_METABOLISM_OF_STEROIDS","Herbivore"
"REACTOME_INTESTINAL_ABSORPTION","Unclear"
"REACTOME_TYROSINE_CATABOLISM","Herbivore"
"REACTOME_PHENYLALANINE_AND_TYROSINE_METABOLISM","Herbivore"
"REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM","Herbivore"
"REACTOME_DIGESTION_AND_ABSORPTION","Herbivore"
"REACTOME_CHYLOMICRON_ASSEMBLY","Unclear"
"REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES","Both"
"REACTOME_HDL_ASSEMBLY","Both"
"REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY","Both"
"REACTOME_PLASMA_LIPOPROTEIN_REMODELING","Herbivore"
"REACTOME_CHYLOMICRON_REMODELING","Unclear"
"REACTOME_HDL_CLEARANCE","Both"
"REACTOME_CHYLOMICRON_CLEARANCE","Unclear"
"REACTOME_LDL_CLEARANCE","Herbivore"
"REACTOME_LDL_REMODELING","Unclear"
"REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE","Herbivore"
"REACTOME_VLDL_CLEARANCE","Unclear"
"REACTOME_HDL_REMODELING","Herbivore"
"REACTOME_PHENYLALANINE_METABOLISM","Unclear"
"REACTOME_GLUTAMATE_AND_GLUTAMINE_METABOLISM","Herbivore"
"REACTOME_LIPID_PARTICLE_ORGANIZATION","Unclear"
"REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42","Unclear"
"REACTOME_FATTY_ACID_METABOLISM","Herbivore"
"REACTOME_METABOLISM_OF_COFACTORS","Unclear"
"REACTOME_TRIGLYCERIDE_METABOLISM","Both"
"REACTOME_RHOA_GTPASE_CYCLE","Herbivore"
"REACTOME_GLYCOGEN_METABOLISM","Both"
"REACTOME_INTERLEUKIN_15_SIGNALING","Insectivore"
"REACTOME_OAS_ANTIVIRAL_RESPONSE","Unclear"
"REACTOME_INTERLEUKIN_35_SIGNALLING","Both"
"REACTOME_INTERLEUKIN_9_SIGNALING","Insectivore"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2","Both"
"REACTOME_LOSS_OF_FUNCTION_OF_MECP2_IN_RETT_SYNDROME","Unclear"
"REACTOME_SIGNALING_BY_NTRK2_TRKB","Both"
"REACTOME_SIGNALING_BY_ERYTHROPOIETIN","Unclear"
"REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS","Both"
"REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS","Insectivore"
"REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES","Both"
"REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS","Both"
"REACTOME_RAB_REGULATION_OF_TRAFFICKING","Both"
"REACTOME_INTERLEUKIN_37_SIGNALING","Both"
"REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING","Insectivore"
"REACTOME_ER_QUALITY_CONTROL_COMPARTMENT_ERQC","Unclear"
"REACTOME_CALNEXIN_CALRETICULIN_CYCLE","Unclear"
"REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS","Both"
"REACTOME_ROBO_RECEPTORS_BIND_AKAP5","Unclear"
"REACTOME_INTERLEUKIN_18_SIGNALING","Unclear"
"REACTOME_SIGNALING_BY_NOTCH3","Insectivore"
"REACTOME_RHO_GTPASE_CYCLE","Both"
"REACTOME_RHOB_GTPASE_CYCLE","Unclear"
"REACTOME_RHOC_GTPASE_CYCLE","Herbivore"
"REACTOME_CDC42_GTPASE_CYCLE","Both"
"REACTOME_RAC1_GTPASE_CYCLE","Both"
"REACTOME_RAC2_GTPASE_CYCLE","Both"
"REACTOME_RHOD_GTPASE_CYCLE","Unclear"
"REACTOME_RHOQ_GTPASE_CYCLE","Insectivore"
"REACTOME_RHOH_GTPASE_CYCLE","Unclear"
"REACTOME_RHOG_GTPASE_CYCLE","Insectivore"
"REACTOME_RHOJ_GTPASE_CYCLE","Insectivore"
"REACTOME_RHOBTB2_GTPASE_CYCLE","Unclear"
"REACTOME_RHOU_GTPASE_CYCLE","Both"
"REACTOME_RHOBTB1_GTPASE_CYCLE","Unclear"
"REACTOME_RAC3_GTPASE_CYCLE","Insectivore"
"REACTOME_RHOV_GTPASE_CYCLE","Both"
"REACTOME_RHOT1_GTPASE_CYCLE","Unclear"
"REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS","Both"
"REACTOME_NOTCH3_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION","Insectivore"
"REACTOME_SIGNALING_BY_NOTCH4","Unclear"
"REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION","Unclear"
"REACTOME_NOTCH4_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS","Unclear"
"REACTOME_TLR3_MEDIATED_TICAM1_DEPENDENT_PROGRAMMED_CELL_DEATH","Unclear"
"REACTOME_TICAM1_DEPENDENT_ACTIVATION_OF_IRF3_IRF7","Unclear"
"REACTOME_TICAM1_TRAF6_DEPENDENT_INDUCTION_OF_TAK1_COMPLEX","Unclear"
"REACTOME_INTERLEUKIN_36_PATHWAY","Unclear"
"REACTOME_NONCANONICAL_ACTIVATION_OF_NOTCH3","Unclear"
"REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION","Unclear"
"REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS","Both"
"REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS","Unclear"
"REACTOME_BIOSYNTHESIS_OF_MARESINS","Both"
"REACTOME_INTERLEUKIN_2_SIGNALING","Insectivore"
"REACTOME_INTERLEUKIN_12_SIGNALING","Herbivore"
"REACTOME_INTERLEUKIN_1_SIGNALING","Unclear"
"REACTOME_INTERLEUKIN_23_SIGNALING","Both"
"REACTOME_INTERLEUKIN_27_SIGNALING","Both"
"REACTOME_INTERLEUKIN_21_SIGNALING","Insectivore"
"REACTOME_LOSS_OF_MECP2_BINDING_ABILITY_TO_THE_NCOR_SMRT_COMPLEX","Unclear"
"REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY","Both"
"REACTOME_MECP2_REGULATES_NEURONAL_RECEPTORS_AND_CHANNELS","Unclear"
"REACTOME_MECP2_REGULATES_TRANSCRIPTION_OF_NEURONAL_LIGANDS","Both"
"REACTOME_MECP2_REGULATES_TRANSCRIPTION_FACTORS","Unclear"
"REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING","Both"
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_RAS","Unclear"
"REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K","Unclear"
"REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOLIPASE_C_GAMMA_PLCG","Unclear"
"REACTOME_ERYTHROPOIETIN_ACTIVATES_STAT5","Unclear"
"REACTOME_ERYTHROPOIETIN_ACTIVATES_RAS","Unclear"
"REACTOME_BIOSYNTHESIS_OF_MARESIN_LIKE_SPMS","Both"
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_PI3K","Unclear"
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3","Unclear"
"REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_LIPOGENESIS","Unclear"
"REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX","Both"
"REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_TO_LIMIT_CHOLESTEROL_UPTAKE","Unclear"
"REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_TRIGLYCERIDE_LIPOLYSIS_IN_ADIPOSE","Unclear"
"REACTOME_NGF_STIMULATED_TRANSCRIPTION","Both"
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FYN","Unclear"
"REACTOME_NTRK2_ACTIVATES_RAC1","Unclear"
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_CDK5","Both"
"REACTOME_PEROXISOMAL_PROTEIN_IMPORT","Herbivore"
"REACTOME_TYSND1_CLEAVES_PEROXISOMAL_PROTEINS","Insectivore"
"REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS","Both"
"REACTOME_SIGNALING_BY_NTRK3_TRKC","Unclear"
"REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_RAS","Unclear"
"REACTOME_RHOF_GTPASE_CYCLE","Herbivore"
"REACTOME_INTERFERON_ALPHA_BETA_SIGNALING","Unclear"
"REACTOME_MEIOTIC_RECOMBINATION","Both"
"REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING","Insectivore"
"REACTOME_REGULATION_OF_SIGNALING_BY_CBL","Unclear"
"REACTOME_REGULATION_OF_IFNA_IFNB_SIGNALING","Unclear"
"REACTOME_INTERFERON_SIGNALING","Insectivore"
"REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS","Both"
"REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT","Unclear"
"REACTOME_IRON_UPTAKE_AND_TRANSPORT","Both"
"REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING","Unclear"
"REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY","Unclear"
"REACTOME_NONSENSE_MEDIATED_DECAY_NMD","Herbivore"
"REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION","Both"
"REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION","Unclear"
"REACTOME_NF_KB_ACTIVATION_THROUGH_FADD_RIP_1_PATHWAY_MEDIATED_BY_CASPASE_8_AND_10","Unclear"
"REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING","Unclear"
"REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES","Both"
"REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON","Unclear"
"REACTOME_IRAK1_RECRUITS_IKK_COMPLEX","Unclear"
"REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1","Unclear"
"REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX","Unclear"
"REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX","Unclear"
"REACTOME_MOLYBDENUM_COFACTOR_BIOSYNTHESIS","Unclear"
"REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION","Herbivore"
"REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_PI3K","Unclear"
"REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT","Both"
"REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING","Unclear"
"REACTOME_DISEASES_OF_BASE_EXCISION_REPAIR","Both"
"REACTOME_FLT3_SIGNALING","Unclear"
"REACTOME_PROTEIN_LOCALIZATION","Both"
"REACTOME_INSERTION_OF_TAIL_ANCHORED_PROTEINS_INTO_THE_ENDOPLASMIC_RETICULUM_MEMBRANE","Both"
"REACTOME_HCMV_INFECTION","Insectivore"
"REACTOME_HCMV_EARLY_EVENTS","Insectivore"
"REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS","Both"
"REACTOME_HCMV_LATE_EVENTS","Both"
"REACTOME_AUTOPHAGY","Insectivore"
"REACTOME_LIPOPHAGY","Unclear"
"REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY","Insectivore"
"REACTOME_FOXO_MEDIATED_TRANSCRIPTION","Both"
"REACTOME_REGULATION_OF_LOCALIZATION_OF_FOXO_TRANSCRIPTION_FACTORS","Unclear"
"REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES","Unclear"
"REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES","Both"
"REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY","Insectivore"
"REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION","Unclear"
"REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS","Both"
"REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION","Both"
"REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION","Unclear"
"REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES","Unclear"
"REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS","Unclear"
"REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS","Unclear"
"REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION","Both"
"REACTOME_LONG_TERM_POTENTIATION","Both"
"REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_TO_CONTROL_BILE_ACID_HOMEOSTASIS","Unclear"
"REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_GLUCONEOGENESIS","Unclear"
"REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY","Both"
"REACTOME_CONSTITUTIVE_SIGNALING_BY_OVEREXPRESSED_ERBB2","Unclear"
"REACTOME_GPER1_SIGNALING","Both"
"REACTOME_REGULATION_OF_GLYCOLYSIS_BY_FRUCTOSE_2_6_BISPHOSPHATE_METABOLISM","Unclear"
"REACTOME_ESTROGEN_STIMULATED_SIGNALING_THROUGH_PRKCZ",NA
"REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING","Insectivore"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_NPAS4","Both"
"REACTOME_SUPPRESSION_OF_APOPTOSIS","Unclear"
"REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS","Unclear"
"REACTOME_PREVENTION_OF_PHAGOSOMAL_LYSOSOMAL_FUSION","Unclear"
"REACTOME_MODULATION_BY_MTB_OF_HOST_IMMUNE_SYSTEM","Unclear"
"REACTOME_SUPPRESSION_OF_PHAGOSOMAL_MATURATION","Unclear"
"REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS","Unclear"
"REACTOME_AMINO_ACIDS_REGULATE_MTORC1","Both"
"REACTOME_STAT5_ACTIVATION","Unclear"
"REACTOME_ALPHA_PROTEIN_KINASE_1_SIGNALING_PATHWAY","Unclear"
"REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH","Unclear"
"REACTOME_AGGREPHAGY","Insectivore"
"REACTOME_N_GLYCAN_TRIMMING_AND_ELONGATION_IN_THE_CIS_GOLGI","Unclear"
"REACTOME_RAS_PROCESSING","Unclear"
"REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY","Both"
"REACTOME_DEFECTS_OF_CONTACT_ACTIVATION_SYSTEM_CAS_AND_KALLIKREIN_KININ_SYSTEM_KKS","Herbivore"
"REACTOME_SIGNALING_BY_MAPK_MUTANTS","Unclear"
"REACTOME_LEISHMANIA_INFECTION","Herbivore"
"REACTOME_SENSORY_PROCESSING_OF_SOUND","Unclear"
"REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS","Unclear"
"REACTOME_SIGNALING_BY_MRAS_COMPLEX_MUTANTS","Unclear"
"REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION","Both"
"REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION","Unclear"
"REACTOME_DEFECTIVE_FACTOR_VIII_CAUSES_HEMOPHILIA_A","Unclear"
"REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA","MixOfBoth"
"REACTOME_CD163_MEDIATING_AN_ANTI_INFLAMMATORY_RESPONSE","Unclear"
"REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION","Both"
"REACTOME_SELECTIVE_AUTOPHAGY","Insectivore"
"REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS","Both"
"REACTOME_PARASITE_INFECTION","Unclear"
"REACTOME_KILLING_MECHANISMS","Unclear"
"REACTOME_LTC4_CYSLTR_MEDIATED_IL4_PRODUCTION","Unclear"
"REACTOME_PEXOPHAGY","Unclear"
"REACTOME_SIGNALING_BY_ERBB2_ECD_MUTANTS","Unclear"
"REACTOME_ACETYLCHOLINE_INHIBITS_CONTRACTION_OF_OUTER_HAIR_CELLS","Unclear"
"REACTOME_DEFECTIVE_FACTOR_IX_CAUSES_HEMOPHILIA_B","Herbivore"
"REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III","Unclear"
"REACTOME_SIGNALING_BY_KIT_IN_DISEASE","Unclear"
"REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE","Both"
"REACTOME_SIGNALING_BY_PDGFR_IN_DISEASE","Insectivore"
"REACTOME_DEFECTIVE_F9_ACTIVATION","Herbivore"
"REACTOME_SIGNALING_BY_PDGFRA_TRANSMEMBRANE_JUXTAMEMBRANE_AND_KINASE_DOMAIN_MUTANTS","Unclear"
"REACTOME_SIGNALING_BY_MEMBRANE_TETHERED_FUSIONS_OF_PDGFRA_OR_PDGFRB","Insectivore"
"REACTOME_SIGNALING_BY_CSF3_G_CSF","Unclear"
"REACTOME_NERVOUS_SYSTEM_DEVELOPMENT","Herbivore"
"REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE","Unclear"
"REACTOME_DISEASES_OF_DNA_REPAIR","Both"
"REACTOME_SARS_COV_1_INFECTION","Both"
"REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS","Unclear"
"REACTOME_SARS_COV_INFECTIONS","Herbivore"
"REACTOME_SIGNALING_BY_CSF1_M_CSF_IN_MYELOID_CELLS","Insectivore"
"REACTOME_FLT3_SIGNALING_IN_DISEASE","Unclear"
"REACTOMEMATURATION_OF__SARS_COV_1_NUCLEOPROTEIN","Unclear"
"REACTOME_MATURATION_OF_PROTEIN_3A","Unclear"
"REACTOME_MATURATION_OF_SARS_COV_1_SPIKE_PROTEIN","Unclear"
"REACTOME_TRANSLATION_OF_SARS_COV_1_STRUCTURAL_PROTEINS","Unclear"
"REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS","Unclear"
"REACTOME_TRANSCRIPTIONAL_REGULATION_OF_TESTIS_DIFFERENTIATION","Unclear"
"REACTOME_SARS_COV_1_HOST_INTERACTIONS","Unclear"
"REACTOME_SARS_COV_1_ACTIVATES_MODULATES_INNATE_IMMUNE_RESPONSES","Unclear"
"REACTOME_DEFECTIVE_RIPK1_MEDIATED_REGULATED_NECROSIS","Both"
"REACTOME_SARS_COV_2_INFECTION","Herbivore"
"REACTOME_MATURATION_OF_SARS_COV_2_SPIKE_PROTEIN","Herbivore"
"REACTOME_ATTACHMENT_AND_ENTRY","Both"
"REACTOME_MATURATION_OF_SARS_COV_2_NUCLEOPROTEIN","Unclear"
"REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS","Herbivore"
"REACTOME_TRANSLATION_OF_REPLICASE_AND_ASSEMBLY_OF_THE_REPLICATION_TRANSCRIPTION_COMPLEX","Unclear"
"REACTOME_RND3_GTPASE_CYCLE","Both"
"REACTOME_RND2_GTPASE_CYCLE","Both"
"REACTOME_RND1_GTPASE_CYCLE","Both"
"REACTOME_SIGNALING_BY_ALK_IN_CANCER","Insectivore"
"REACTOME_ALK_MUTANTS_BIND_TKIS","Unclear"
"REACTOME_STAT3_NUCLEAR_EVENTS_DOWNSTREAM_OF_ALK_SIGNALING","Unclear"
"REACTOME_STAT5_ACTIVATION_DOWNSTREAM_OF_FLT3_ITD_MUTANTS","Unclear"
"REACTOME_SIGNALING_BY_FLT3_FUSION_PROTEINS","Unclear"
"REACTOME_SIGNALING_BY_FLT3_ITD_AND_TKD_MUTANTS","Unclear"
"REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING","Unclear"
"REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES","Unclear"
"REACTOME_SARS_COV_2_TARGETS_PDZ_PROTEINS_IN_CELL_CELL_JUNCTION","Both"
"REACTOME_SARS_COV_2_HOST_INTERACTIONS","Unclear"
"REACTOME_RHOBTB3_ATPASE_CYCLE","Both"
"REACTOME_NEGATIVE_REGULATION_OF_FLT3","Unclear"
"REACTOME_FLT3_SIGNALING_THROUGH_SRC_FAMILY_KINASES","Unclear"
"REACTOME_FLT3_SIGNALING_BY_CBL_MUTANTS","Unclear"
"REACTOME_RHOBTB_GTPASE_CYCLE","Unclear"
"REACTOME_CYTOPROTECTION_BY_HMOX1","Herbivore"
"REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY","Unclear"
"REACTOME_HEME_SIGNALING","Herbivore"
"REACTOME_REGULATION_OF_BACH1_ACTIVITY","Unclear"
"REACTOME_SENSORY_PERCEPTION","Unclear"
"REACTOME_CELLULAR_RESPONSE_TO_STARVATION","Both"
"REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS","Herbivore"
"REACTOME_MIRO_GTPASE_CYCLE","Unclear"
"REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3","Both"
"REACTOME_SENSORY_PERCEPTION_OF_TASTE","Herbivore"
"REACTOME_NUCLEAR_EVENTS_STIMULATED_BY_ALK_SIGNALING_IN_CANCER","Unclear"
"REACTOME_SENSORY_PERCEPTION_OF_SALTY_TASTE","Herbivore"
"REACTOME_INDUCTION_OF_CELL_CELL_FUSION","Both"
"REACTOME_DEFECTIVE_INTRINSIC_PATHWAY_FOR_APOPTOSIS","Unclear"
"REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY","Unclear"
"REACTOME_SARS_COV_1_TARGETS_HOST_INTRACELLULAR_SIGNALLING_AND_REGULATORY_PATHWAYS","Unclear"
"REACTOME_DRUG_ADME","Herbivore"
"REACTOME_AZATHIOPRINE_ADME","Herbivore"
"REACTOME_ASPIRIN_ADME","Herbivore"
"REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING","Unclear"
"REACTOME_PARACETAMOL_ADME","Herbivore"
"REACTOME_DRUG_MEDIATED_INHIBITION_OF_CDK4_CDK6_ACTIVITY","Unclear"
"REACTOME_GERM_LAYER_FORMATION_AT_GASTRULATION","Both"
"REACTOME_SARS_COV_2_MODULATES_AUTOPHAGY","Unclear"
"REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY","Both"
"REACTOME_ATORVASTATIN_ADME","Herbivore"
"REACTOME_RIBAVIRIN_ADME","Unclear"
"REACTOME_KEAP1_NFE2L2_PATHWAY","Unclear"
"REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI","Herbivore"
"REACTOME_N_GLYCAN_ANTENNAE_ELONGATION","Unclear"
"REACTOME_SARS_COV_2_TARGETS_HOST_INTRACELLULAR_SIGNALLING_AND_REGULATORY_PATHWAYS","Unclear"
"REACTOME_REACTIONS_SPECIFIC_TO_THE_COMPLEX_N_GLYCAN_SYNTHESIS_PATHWAY","Herbivore"
"REACTOME_PREDNISONE_ADME","Herbivore"
"REACTOME_REGULATION_OF_NF_KAPPA_B_SIGNALING","Unclear"
"REACTOME_UPTAKE_OF_DIETARY_COBALAMINS_INTO_ENTEROCYTES","Herbivore"
"REACTOME_TRANSPORT_OF_RCBL_WITHIN_THE_BODY","Unclear"
"REACTOME_EPITHELIAL_MESENCHYMAL_TRANSITION_EMT_DURING_GASTRULATION","Both"
"REACTOME_FORMATION_OF_LATERAL_PLATE_MESODERM","Unclear"
"REACTOME_GASTRULATION","Both"
"REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2","Unclear"
"REACTOME_COBALAMIN_CBL_METABOLISM","Unclear"
"REACTOME_REGULATION_OF_NPAS4_GENE_EXPRESSION","Both"
"REACTOME_REGULATION_OF_NPAS4_GENE_TRANSCRIPTION","Unclear"
"REACTOME_REGULATION_OF_NPAS4_MRNA_TRANSLATION","Both"
"REACTOME_NPAS4_REGULATES_EXPRESSION_OF_TARGET_GENES","Both"
"REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS","Both"
"REACTOME_AMYLOID_FIBER_FORMATION","Both"
"REACTOME_EARLY_SARS_COV_2_INFECTION_EVENTS","Both"
"REACTOME_LATE_SARS_COV_2_INFECTION_EVENTS","Herbivore"
"REACTOME_SERINE_BIOSYNTHESIS","Unclear"
"REACTOME_GABA_RECEPTOR_ACTIVATION","Both"
"REACTOME_GABA_B_RECEPTOR_ACTIVATION","Both"
"REACTOME_FORMATION_OF_PARAXIAL_MESODERM","Both"
"REACTOME_CIPROFLOXACIN_ADME","MixOfBoth"
"REACTOME_FORMATION_OF_AXIAL_MESODERM","Both"
"REACTOME_NFE2L2_REGULATING_ANTI_OXIDANT_DETOXIFICATION_ENZYMES","Unclear"
"REACTOME_NFE2L2_REGULATES_PENTOSE_PHOSPHATE_PATHWAY_GENES","Unclear"
"REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING","Unclear"
"REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION","Insectivore"
