"","GO_Biological_Process_2023.stat","GO_Biological_Process_2023.pval","GO_Biological_Process_2023.p.adj","GO_Biological_Process_2023.num.genes","GO_Biological_Process_2023.gene.vals"
"Regulation Of Myoblast Differentiation (GO:0045661)",-0.11711926233661,0.0104479258510191,0.482461505224267,40,"IGFBP3:13, PHF10:600, SMARCB1:621, NOTCH1:672, ARID1B:692, TGFB1:723, DLL1:1013, ZFP36L1:5124.5, MAPK14:5124.5, MEF2C:5124.5, KAT5:5124.5, ACTL6A:5124.5, PBRM1:5124.5, PLCB1:5124.5, SOX4:5124.5, KLHL41:5124.5, SOX8:5124.5, ARID1A:5124.5, TBX3:5124.5, XKR8:5124.5, BOC:5124.5, RANBP3L:5124.5, RIPOR2:5124.5, ANKRD2:5124.5, SMARCA2:5124.5, SMARCA4:5124.5, ACTL6B:5124.5, DPF3:5124.5, BRD7:5124.5, ARID2:5124.5, SMARCC2:5124.5, SMARCD1:5124.5, SMARCD3:5124.5, FLOT2:5124.5, SMYD1:5124.5, BTG1:5124.5, SMARCC1:9626, TRIP4:9915, MYOD1:9957, MYF5:10202"
"Regulation Of Myoblast Fusion (GO:1901739)",0.0362553019592001,0.739775103510887,0.97363979200791,7,"CFLAR:985, MYOD1:2778, MAPK14:7610.5, IL4:7610.5, RIPOR2:7610.5, CD53:7610.5, PLEKHO1:7610.5"
"Regulation Of Myosin-Light-Chain-Phosphatase Activity (GO:0035507)",-0.0955939277659968,0.417449033342588,0.939968883639285,6,"ROCK2:515, NCKAP1L:5124.5, ROCK1:5124.5, NUAK1:5124.5, PPP1R12A:5124.5, TNF:9500"
"Regulation Of Myotube Differentiation (GO:0010830)",-0.0484952650557746,0.476434834062789,0.939968883639285,18,"HDAC4:118, FBXO22:594, MAPK14:5124.5, HDAC5:5124.5, HDAC9:5124.5, MAML1:5124.5, CCN3:5124.5, DMPK:5124.5, SIK1:5124.5, MMP14:5124.5, HDAC3:5124.5, HDAC1:5124.5, PIEZO1:5124.5, SMYD1:5124.5, BDNF:9714, BHLHA15:9795, XBP1:9984, BHLHE41:10596"
"Regulation Of Natural Killer Cell Activation (GO:0032814)",0.122032528538236,0.181530561684801,0.814887427138546,10,"IL12A:754, IL23A:1106, PIBF1:2909, ZNF683:2987, PTPN22:3009, TICAM2:7610.5, LEP:7610.5, IL12B:7610.5, TYROBP:7610.5, PRDM1:7610.5"
"Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0042269)",0.0460694434418537,0.550723619218435,0.947741173239166,14,"CLEC12B:237, IL12A:754, LAMP1:1968, SLAMF6:2775, RASGRP1:7610.5, ARRB2:7610.5, CRTAM:7610.5, LEP:7610.5, IL21:7610.5, NECTIN2:7610.5, NCR1:7610.5, KLRK1:7610.5, PIK3R6:7610.5, CD226:7610.5"
"Regulation Of Natural Killer Cell Mediated Cytotoxicity Directed Against Tumor Cell Target (GO:0002858)",-0.0549071082390953,0.670705564189232,0.962425750804265,5,"TGFB1:723, CRTAM:5124.5, IL12B:5124.5, NECTIN2:5124.5, IL12A:11981"
"Regulation Of Natural Killer Cell Mediated Immunity (GO:0002715)",-0.0919737506309944,0.524090929887683,0.939968883639285,4,"LEP:5124.5, NCR1:5124.5, PIK3R6:5124.5, SH2D1B:5124.5"
"Regulation Of Natural Killer Cell Proliferation (GO:0032817)",0.0319412180587819,0.754420001901816,0.975196439633054,8,"IL23R:1081, IL23A:1106, PTPN22:3009, LEP:7610.5, IL12B:7610.5, JAK2:7610.5, TYK2:7610.5, IL18:12477"
"Regulation Of Necroptotic Process (GO:0060544)",-0.0470017364001808,0.50240585074994,0.939968883639285,17,"PRKN:795, ARHGEF2:1055, YBX3:5124.5, PARP1:5124.5, CASP8:5124.5, IGF2BP1:5124.5, BIRC2:5124.5, BIRC3:5124.5, RIPK1:5124.5, RIPK3:5124.5, AIFM1:5124.5, OGT:5124.5, ITCH:5124.5, CYLD:5124.5, CASP6:9911, CFLAR:11750, SPATA2:12015"
"Regulation Of Necrotic Cell Death (GO:0010939)",0.022516155088853,0.861585234651149,0.989244605380226,5,"SLC6A6:256, RIPK1:7610.5, SLC6A13:7610.5, HEBP2:7610.5, OLFM4:7610.5"
"Regulation Of Nephron Tubule Epithelial Cell Differentiation (GO:0072182)",-0.125782354128811,0.450523955881817,0.939968883639285,3,"CTNNB1:906, LHX1:1052, PROM1:12258"
"Regulation Of Nervous System Development (GO:0051960)",-0.0542497553733509,0.304088358412587,0.909043025431306,30,"PER2:395, YTHDF2:566, CTNNB1:906, DLL1:1013, HMGB2:5124.5, HLTF:5124.5, YAP1:5124.5, IL1B:5124.5, HEYL:5124.5, HES1:5124.5, ZPR1:5124.5, FXR1:5124.5, KIF14:5124.5, SIRT2:5124.5, WNT3:5124.5, DOCK7:5124.5, BHLHE40:5124.5, HES3:5124.5, HES6:5124.5, HELT:5124.5, CX3CR1:5124.5, PTPRZ1:5124.5, S100A10:5124.5, ELAPOR2:5124.5, PRUNE1:5124.5, BHLHE41:10596, TNFRSF1B:10883, LGI4:11491, NPHP3:12483, NSUN5:12632"
"Regulation Of Nervous System Process (GO:0031644)",-0.150575932100637,0.0709612059683684,0.679125737674931,12,"ROCK2:515, NOS3:893, APP:5124.5, CHRNA7:5124.5, NPTX2:5124.5, TMEM108:5124.5, SLC8A2:5124.5, SLC8A3:5124.5, DLGAP2:5124.5, NPTXR:5124.5, DLGAP4:5124.5, DLGAP3:5124.5"
"Regulation Of Neural Precursor Cell Proliferation (GO:2000177)",-0.0543708943911066,0.481312098695789,0.939968883639285,14,"TRIM71:5124.5, NAP1L1:5124.5, LRRK2:5124.5, ID2:5124.5, DLL4:5124.5, INSM1:5124.5, KDM2B:5124.5, SHCBP1:5124.5, PTPRZ1:5124.5, TOX:5124.5, DISP3:5124.5, TAFA3:5124.5, TAFA1:5124.5, RASSF10:11884"
"Regulation Of Neuroblast Proliferation (GO:1902692)",-0.000287371614070553,0.996541312608594,0.99821398545706,19,"DRD2:495, CTNNB1:906, LRRK2:5124.5, NF1:5124.5, VEGFA:5124.5, CX3CR1:5124.5, HAPLN4:5124.5, SMARCD3:5124.5, DCT:5124.5, TAFA3:5124.5, TAFA1:5124.5, HAPLN1:5124.5, HAPLN2:5124.5, HAPLN3:5124.5, BCAN:9148, DISC1:10751, ZNF335:12226, VCAN:12260, NCAN:12513"
"Regulation Of Neurogenesis (GO:0050767)",-0.0502581012038845,0.238798753521456,0.828826296212574,46,"PER2:395, YTHDF2:566, NOTCH1:672, CTNNB1:906, DLL1:1013, LIG4:5124.5, HMGB2:5124.5, HLTF:5124.5, YAP1:5124.5, NAP1L1:5124.5, SORL1:5124.5, FAIM:5124.5, IL1B:5124.5, HEYL:5124.5, HES1:5124.5, FXR1:5124.5, SNW1:5124.5, WNT3:5124.5, WNT7A:5124.5, DOCK7:5124.5, APLP2:5124.5, B2M:5124.5, MME:5124.5, BHLHE40:5124.5, HES3:5124.5, HES6:5124.5, HELT:5124.5, CX3CR1:5124.5, TGM2:5124.5, IFNG:5124.5, RGS14:5124.5, NUMBL:5124.5, NUMB:5124.5, PAX6:5124.5, TRIM32:5124.5, DYNLT1:5124.5, S100A10:5124.5, PRUNE1:5124.5, TNF:9500, OPRM1:9595, BHLHE41:10596, IL6:11248, MBD1:11471, SERPINF1:11503, RASSF10:11884, ZNF335:12226"
"Regulation Of Neuroinflammatory Response (GO:0150077)",-0.0379244880306451,0.57763723259923,0.947741173239166,18,"IL18:258, DAGLA:668, IL4:5124.5, PLCG2:5124.5, IGF1:5124.5, IL1B:5124.5, TREM2:5124.5, SPHK1:5124.5, MMP8:5124.5, MMP3:5124.5, MMP9:5124.5, NR1D1:5124.5, IL33:5124.5, NUPR1:5124.5, TNF:9500, PTGS2:10747, TNFRSF1B:10883, IL6:11248"
"Regulation Of Neuron Apoptotic Process (GO:0043523)",-0.0691352377079733,0.0429028935372028,0.670604280792393,72,"PTK2B:63, NSMF:365, POU4F1:472, TFAP2B:644, PRKN:795, CTNNB1:906, WFS1:925, TOX3:1058, MSH2:5124.5, MEF2C:5124.5, LIG4:5124.5, FCGR2B:5124.5, NAE1:5124.5, ATF4:5124.5, FOXO3:5124.5, PPARGC1A:5124.5, CDK5R1:5124.5, CDK5:5124.5, CLN3:5124.5, NF1:5124.5, SRPK2:5124.5, GDNF:5124.5, KIF14:5124.5, PINK1:5124.5, KCNB1:5124.5, AGAP2:5124.5, LGMN:5124.5, EGLN3:5124.5, PPT1:5124.5, APOE:5124.5, NDNF:5124.5, SOD1:5124.5, TYRO3:5124.5, TREM2:5124.5, SOD2:5124.5, CLU:5124.5, ERBB3:5124.5, FOXB1:5124.5, CNTF:5124.5, NTRK1:5124.5, UNC5B:5124.5, SEMA3E:5124.5, RASA1:5124.5, TFAP2A:5124.5, SIX1:5124.5, PRNP:5124.5, KDM2B:5124.5, DKK1:5124.5, MAG:5124.5, SNX6:5124.5, EGR1:5124.5, IL6ST:5124.5, EGLN2:5124.5, FGF20:5124.5, NTRK2:5124.5, NGF:5124.5, PTPRZ1:5124.5, CNTFR:5124.5, UBB:5124.5, NRBP2:5124.5, NUPR1:5124.5, RETREG1:5124.5, F2R:9258, TNF:9500, BDNF:9714, NFATC4:10713, DDIT3:10770, SIX4:11175, PLA2G3:11521, ATP13A2:11842, IL27RA:11982, GRN:12494"
"Regulation Of Neuron Death (GO:1901214)",-0.0592663897051373,0.195053793209402,0.814887427138546,40,"TRAF2:55, CD200:216, NSMF:365, PRKN:795, MAP3K5:1090, MEF2C:5124.5, HTRA2:5124.5, NAE1:5124.5, CDK5:5124.5, LRRK2:5124.5, SORL1:5124.5, TBK1:5124.5, SARM1:5124.5, KIF14:5124.5, WNT5A:5124.5, VPS35:5124.5, CHRNA7:5124.5, TSC1:5124.5, EGLN3:5124.5, SNCB:5124.5, GRIN2B:5124.5, TYROBP:5124.5, CLU:5124.5, IFNG:5124.5, ITGB2:5124.5, PRNP:5124.5, EIF4G1:5124.5, DKK1:5124.5, ITGAM:5124.5, EGR1:5124.5, EGLN2:5124.5, CSF1:5124.5, UBB:5124.5, FYN:9485, GPNMB:10194, MAPT:10860, TNFRSF1B:10883, C1QA:11395, DAXX:11468, ATP13A2:11842"
"Regulation Of Neuron Differentiation (GO:0045664)",-0.0413021771906166,0.308167263028167,0.910463454214223,51,"CNTN4:70, BIN1:342, TIAM1:441, NRCAM:451, DLL1:1013, ARHGEF2:1055, MEF2C:5124.5, BMP2:5124.5, DTX1:5124.5, CALR:5124.5, CDK5R1:5124.5, LRRK2:5124.5, ID2:5124.5, ROCK1:5124.5, FGFR1:5124.5, HEYL:5124.5, HES1:5124.5, MED1:5124.5, YWHAH:5124.5, NEUROG1:5124.5, CDK5RAP3:5124.5, RELN:5124.5, CDK5RAP1:5124.5, ZFHX2:5124.5, ZFHX3:5124.5, SIX1:5124.5, DKK1:5124.5, IMPACT:5124.5, BRINP3:5124.5, NGF:5124.5, DISP3:5124.5, TRIM32:5124.5, NBL1:5124.5, ALK:5124.5, VWC2:5124.5, BRINP2:5124.5, CASZ1:5124.5, GPRC5B:5124.5, MMD2:5124.5, GDPD5:5124.5, TCF3:9400, HOXD3:9493, BDNF:9714, KCTD11:9846, ATOH1:10219, CPNE1:10263, ECT2:10642, CDK5RAP2:11545, ZEB1:11679, BEND6:11897, NEPRO:12537"
"Regulation Of Neuron Migration (GO:2001222)",-0.10138256617771,0.085733222880726,0.684209717819286,24,"CAMK2B:6, NTNG2:225, NSMF:365, KIF26A:414, PHACTR1:661, ARHGEF2:1055, SHTN1:5124.5, NIPBL:5124.5, CAMK2A:5124.5, DAB2IP:5124.5, SEMA6A:5124.5, SEMA3A:5124.5, CTNNA2:5124.5, RELN:5124.5, TNN:5124.5, COL3A1:5124.5, PLAA:5124.5, SRGAP2C:5124.5, NEXMIF:5124.5, ZNF609:5124.5, KIF20B:10658, IGSF10:11484, ULK4:11716, RAPGEF2:12337"
"Regulation Of Neuron Projection Arborization (GO:0150011)",-0.0363673098292757,0.690510217192372,0.966973387621901,10,"NTNG2:225, MOV10:763, MAP3K13:5124.5, WNT5A:5124.5, DVL1:5124.5, DVL2:5124.5, NCOA2:5124.5, MFSD2A:9574, MYO9A:10799, MACF1:11470"
"Regulation Of Neuron Projection Development (GO:0010975)",-0.066746256058514,0.0108276082652673,0.482461505224267,123,"CAMK2B:6, KIF1A:34, PTK2B:63, TENM3:135, SHANK3:146, PTEN:151, NTNG2:225, TANC2:285, SCARB2:313, BAG5:403, KIF26A:414, YTHDF1:634, MINAR1:691, ITGA6:759, TNR:951, GAK:977, ALKAL2:1137, SETX:5124.5, CIB1:5124.5, PSEN1:5124.5, PTK6:5124.5, CDK5R1:5124.5, CDK5:5124.5, LRRK2:5124.5, PRKD1:5124.5, DAB2IP:5124.5, EP300:5124.5, DDR2:5124.5, RAP1A:5124.5, RAPGEF1:5124.5, KIF13B:5124.5, WNT5A:5124.5, FZD1:5124.5, PTK7:5124.5, SIPA1L1:5124.5, AVIL:5124.5, TRPV4:5124.5, RUFY3:5124.5, DBN1:5124.5, APOE:5124.5, ADCY6:5124.5, PAK2:5124.5, CDH2:5124.5, NDNF:5124.5, SEMA3A:5124.5, NTRK1:5124.5, PAK3:5124.5, CAMSAP2:5124.5, RTN4RL1:5124.5, DCC:5124.5, CTNNA2:5124.5, EPHB3:5124.5, PLXNB3:5124.5, EPHA3:5124.5, MYCBP2:5124.5, RELN:5124.5, SCN1B:5124.5, RET:5124.5, PTPRO:5124.5, P3H1:5124.5, TBR1:5124.5, NPTN:5124.5, TSKU:5124.5, KNDC1:5124.5, MAG:5124.5, LRRC4C:5124.5, TNN:5124.5, DDR1:5124.5, PLK5:5124.5, ABL2:5124.5, FES:5124.5, NTRK2:5124.5, SPOCK1:5124.5, TOX:5124.5, HDAC2:5124.5, RAB17:5124.5, PLPPR5:5124.5, RETREG3:5124.5, ROR2:5124.5, MUSK:5124.5, KANK1:5124.5, NDEL1:5124.5, LRRC7:5124.5, CDKL5:5124.5, CAMK2G:5124.5, ACP4:5124.5, MYLIP:5124.5, CBFA2T2:5124.5, ARHGAP44:5124.5, RTN4R:5124.5, FKBP4:5124.5, PRAG1:5124.5, CRMP1:5124.5, SRCIN1:5124.5, ABI3:5124.5, GPC2:5124.5, RTN4IP1:5124.5, SEZ6:5124.5, CSMD3:5124.5, FRMD7:5124.5, EFHC2:5124.5, ZNF365:9263, ROR1:9408, MARK1:9551, MFSD2A:9574, BDNF:9714, DENND5A:9878, KIDINS220:9996, MAGI2:10120, FBXO7:10150, SERPINI1:10198, ZNF804A:10304, PDLIM5:10626, PTPRS:10786, MBOAT1:10894, CCDC88A:10975, GFI1:11125, STYXL1:11464, PLA2G3:11521, ULK4:11716, SCARF1:12257, RAPGEF2:12337, ARSB:12630"
"Regulation Of Neuronal Synaptic Plasticity (GO:0048168)",-0.133179111435583,0.0271151030042703,0.627203235338933,23,"CAMK2B:6, NETO1:357, NSMF:365, DRD2:495, GRIN2A:593, EPHB2:5124.5, CAMK2A:5124.5, CLN3:5124.5, APP:5124.5, DBN1:5124.5, APOE:5124.5, GRIN2B:5124.5, GRIK2:5124.5, GRIN1:5124.5, SLC4A10:5124.5, GRIN2D:5124.5, GRIN2C:5124.5, SLC8A2:5124.5, MCTP1:5124.5, SHISA7:5124.5, SHISA8:5124.5, RAB3GAP1:11104, SYAP1:11301"
"Regulation Of Neurotransmitter Receptor Activity (GO:0099601)",-0.120224245489799,0.0415801469388265,0.670604280792393,24,"PTK2B:63, MAPK8IP2:109, CACNG3:159, NETO1:357, CACNG2:1036, MEF2C:5124.5, CNIH4:5124.5, MINK1:5124.5, APP:5124.5, NPTX2:5124.5, CRH:5124.5, DAPK1:5124.5, SHANK1:5124.5, RELN:5124.5, CRHBP:5124.5, DLGAP2:5124.5, SHISA7:5124.5, NPTXR:5124.5, DLGAP4:5124.5, DLGAP3:5124.5, SHISA8:5124.5, OPRM1:9595, CNIH3:10621, CAPN1:10820"
"Regulation Of Neurotransmitter Secretion (GO:0046928)",-0.0906790810646695,0.0969665296950066,0.715046534812273,28,"CPLX1:346, OTOF:995, MEF2C:5124.5, CAMK2A:5124.5, LRRK2:5124.5, PREPL:5124.5, CHRNA3:5124.5, DTNBP1:5124.5, KCNMB4:5124.5, RIMS2:5124.5, SNAPIN:5124.5, SYN1:5124.5, HCRT:5124.5, CHRNB4:5124.5, MYOF:5124.5, SLC30A1:5124.5, RIMS4:5124.5, RIMS1:5124.5, MCTP1:5124.5, MCTP2:5124.5, SNCAIP:5124.5, SEPTIN5:5124.5, VPS18:5124.5, DYSF:5124.5, CASK:5124.5, PNKD:5124.5, SLC38A2:9213, FER1L5:10563"
"Regulation Of Neurotransmitter Transport (GO:0051588)",-0.110814635132403,0.137402511508603,0.800421788842418,15,"CPLX1:346, OTOF:995, MEF2C:5124.5, KCNMB4:5124.5, SYN1:5124.5, HCRT:5124.5, CHRNB4:5124.5, MYOF:5124.5, RIMS1:5124.5, MCTP1:5124.5, MCTP2:5124.5, SNCAIP:5124.5, DYSF:5124.5, CASK:5124.5, FER1L5:10563"
"Regulation Of Neutrophil Activation (GO:1902563)",0.16643109540636,0.249001709085283,0.84356128081539,4,"GRN:241, PLPP6:1738, FCGR2B:7610.5, SYK:7610.5"
"Regulation Of Neutrophil Chemotaxis (GO:0090022)",-0.0424192432547496,0.522257205612076,0.939968883639285,19,"TNFAIP6:700, NCKAP1L:5124.5, CD74:5124.5, RAC1:5124.5, CCL21:5124.5, DPP4:5124.5, CCR7:5124.5, CCL19:5124.5, RAC2:5124.5, JAM3:5124.5, DAPK2:5124.5, SLIT2:5124.5, RIPOR2:5124.5, THBS4:5124.5, MOSPD2:5124.5, MPP1:5124.5, CXCL8:9443, C1QBP:11141, C5AR2:11309"
"Regulation Of Neutrophil Extravasation (GO:2000389)",-0.0919551832037953,0.652408805771223,0.955504397691183,2,"RIPOR2:5124.5, OLFM4:5124.5"
"Regulation Of Neutrophil Migration (GO:1902622)",-0.092010907989092,0.367530027655541,0.939968883639285,8,"NCKAP1L:5124.5, FUT7:5124.5, FUT4:5124.5, RAC2:5124.5, JAM3:5124.5, SLAMF8:5124.5, OLFM4:5124.5, MPP1:5124.5"
"Regulation Of Nitric Oxide Biosynthetic Process (GO:0045428)",0.0310661153440225,0.569615755045874,0.947741173239166,28,"ATP2B4:323, PKD2:621, EDN1:1291, PTGIS:1429, AGXT2:1549, ZC3H12A:1585, PTGS2:1988, TNF:3235, P2RX4:3306, CD47:7610.5, TLR4:7610.5, IL1B:7610.5, TLR6:7610.5, HSP90AB1:7610.5, RAC1:7610.5, CLEC7A:7610.5, JAK2:7610.5, INSR:7610.5, DDAH1:7610.5, CD36:7610.5, CX3CR1:7610.5, CLU:7610.5, IFNG:7610.5, MMP8:7610.5, KLF4:7610.5, GLA:7610.5, NOS1AP:12025, ROCK2:12220"
"Regulation Of Nitric Oxide Mediated Signal Transduction (GO:0010749)",-0.161974959612278,0.209742877574286,0.814887427138546,5,"NOS1AP:710, EGFR:5124.5, INS:5124.5, VEGFA:5124.5, THBS1:5124.5"
"Regulation Of Nitric Oxide Metabolic Process (GO:0080164)",-0.150324817395402,0.20227462899389,0.814887427138546,6,"NOS1AP:710, SELENOS:5124.5, RAC1:5124.5, JAK2:5124.5, CX3CR1:5124.5, TMEM106A:5124.5"
"Regulation Of Nitric-Oxide Synthase Activity (GO:0050999)",-0.0432269995376792,0.493063005985796,0.939968883639285,21,"S100A1:379, NOS1AP:710, TERF2:5124.5, EGFR:5124.5, IL1B:5124.5, LEP:5124.5, INS:5124.5, APOE:5124.5, SCARB1:5124.5, CAV3:5124.5, ZDHHC21:5124.5, DDAH1:5124.5, IL1A:5124.5, DHFR:5124.5, HIF1A:5124.5, GLA:5124.5, NPR3:5124.5, HTR2B:9119, TNF:9500, PIK3CB:11852, ATP2B4:12412"
"Regulation Of Nitric-Oxide Synthase Biosynthetic Process (GO:0051769)",0.00369734316597636,0.967710547129218,0.996085348530285,10,"EDN1:1291, TLR2:1697, SELENOS:7610.5, KDR:7610.5, TLR9:7610.5, TLR4:7610.5, JAK2:7610.5, IFNG:7610.5, NOD2:7610.5, IL33:7610.5"
"Regulation Of Nitrogen Compound Metabolic Process (GO:0051171)",-0.0269610319625476,0.746452827120328,0.97363979200791,12,"ROCK2:515, SELENOS:5124.5, VPS35:5124.5, APOE:5124.5, ALDH2:5124.5, IFNG:5124.5, SSH1:5124.5, LDLR:5124.5, CNDP1:5124.5, TNF:9500, MFSD2A:9574, PM20D2:10880"
"Regulation Of Non-Canonical Wnt Signaling Pathway (GO:2000050)",0.0471691758445321,0.571625797098733,0.947741173239166,12,"NPHP3:252, DACT1:602, DAAM2:2180, ZNRF3:2277, GPC3:2588, CSNK1E:7610.5, SFRP4:7610.5, SPEF1:7610.5, LBX2:7610.5, RSPO3:7610.5, RNF213:11639, TIAM1:12294"
"Regulation Of Non-Motile Cilium Assembly (GO:1902855)",-0.15735056542811,0.223047996223098,0.815393795639704,5,"SEPTIN9:1000, SEPTIN7:5124.5, MAP4:5124.5, WRAP73:5124.5, CEP135:5124.5"
"Regulation Of Norepinephrine Secretion (GO:0014061)",-0.168356219709208,0.192340380590089,0.814887427138546,5,"HRH3:326, KCNB1:5124.5, ADRA2B:5124.5, FFAR3:5124.5, STX1A:5124.5"
"Regulation Of Nuclear Cell Cycle DNA Replication (GO:0033262)",0.0755980032893788,0.488568504354469,0.939968883639285,7,"DBF4B:2283, DBF4:2757, NUGGC:2896, ATRX:7610.5, TIPIN:7610.5, CDC7:7610.5, WIZ:7610.5"
"Regulation Of Nuclear Division (GO:0051783)",0.110174516542012,0.139688367232149,0.806056087453759,15,"CDCA2:908, FBXO43:1043, CDC25C:1351, KIF20B:2077, CUL7:2721, CUL9:2935, PDXP:3576, FBXO5:7610.5, RCC1:7610.5, PKMYT1:7610.5, OBSL1:7610.5, PIN1:7610.5, CAV2:7610.5, L3MBTL1:7610.5, NEK2:7610.5"
"Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900151)",-0.0576767613954356,0.471602890581124,0.939968883639285,13,"RC3H1:5124.5, ZFP36L1:5124.5, ZFP36L2:5124.5, ZFP36:5124.5, DHX9:5124.5, YBX1:5124.5, IGF2BP1:5124.5, PABPC1:5124.5, HNRNPD:5124.5, TNRC6B:5124.5, NANOS1:5124.5, TNRC6C:5124.5, DHX36:10822"
"Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Nonsense-Mediated Decay (GO:2000622)",-0.00792689084115922,0.946392122840397,0.990888990480754,6,"PABPC1:5124.5, MAGOHB:5124.5, CASC3:5124.5, EIF4A3:5124.5, APOBEC1:5124.5, DHX34:11590"
"Regulation Of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060211)",-0.181017068982931,0.0762631356539702,0.679125737674931,8,"TNRC6A:221, TENT4A:1076, ZFP36:5124.5, PABPC1:5124.5, EIF4ENIF1:5124.5, TENT4B:5124.5, TNRC6B:5124.5, TNRC6C:5124.5"
"Regulation Of Nuclease Activity (GO:0032069)",-0.00749192245557351,0.953736989932374,0.993274113083987,5,"NEIL1:5124.5, PDE3A:5124.5, OAS2:5124.5, OASL:5124.5, OAS3:10504"
