"","main_Rho","Insectivore_Rho","Vertivore_Rho","main_P","Insectivore_P","Vertivore_P","main_p.adj","Insectivore_p.adj","Vertivore_p.adj","Driver","DriverNumeric"
"SSC4D",-2.66278264130417,2.99443647460019,-1.13502191629044,0.046498473225615,0.00274952304179206,0.256366135744917,0.612985268010728,0.0583313332580169,0.549878657519327,"Insectivore",1
"CCT6A",2.78787742393065,-0.33237303877761,2.43596384791443,0.0318327682619148,0.739607594385713,0.0148521688210931,0.50691207007678,0.902393639247122,0.142182806022466,"DoubleBoth",4
"ZC3HAV1L",0.591439370575782,-1.27844949129626,0.195449503595793,1,0.201090983111667,0.845041065533799,1,0.521350567059663,0.939203178504089,"Insectivore",1
"TMEM140",2.0669967405713,-1.06934114943788,2.56148176085421,0.232406766531696,0.284915974978306,0.0104226713832757,1,0.612250170810467,0.120631439519538,"Vertivore",2
"EPHA1",2.34194789910697,-2.42127302050609,1.11554421123111,0.115100355929583,0.0154662563886598,0.264617283813179,0.933159300032435,0.143828198395747,0.556186809446074,"Insectivore",1
"TMEM47",NA,-1.15427124746133,NA,NA,0.248388980569361,NA,NA,0.573278796247867,NA,"MissingData",5
"CDK16",0.878884418776142,-0.0768947094259339,1.34323820500702,1,0.938707306353894,0.179194854369114,1,0.977734656772283,0.465604520968708,"Vertivore",2
"CHST7",-1.59882439240541,2.53704626402501,-0.353185251042628,0.659157765130237,0.0111792179460043,0.723949564272959,1,0.122286050383331,0.881759396567721,"Insectivore",1
"NDUFB11",0.506075575052186,1.87052941096694,1.2370858962223,1,0.0614103367282671,0.216055195230015,1,0.291407608191095,0.505893522277942,"Insectivore",1
"AWAT2",0.681146688765932,-1.87986539761469,0.131229460918708,1,0.0601264248166913,0.895593791036271,1,0.287914097445716,0.960523227992036,"Insectivore",1
"SYTL4",-1.98554592883725,3.06735073157077,-1.52211243478223,0.282502592842335,0.00215965292825583,0.127980910781378,1,0.0513281734810832,0.401974874774575,"Insectivore",1
"TBC1D8B",-0.561626843737954,0.256553960999312,-0.182600648418898,1,0.79752311936789,0.855111375532947,1,0.927156605924344,0.943068473153698,"DoubleBoth",4
"FRMPD3",-2.37588638960103,2.12993255323799,-2.30661195320918,0.105041113157928,0.0331771821085321,0.0210764625801657,0.88302518923652,0.215711570315763,0.166193816966557,"Both",3
"HTR2C",0.816484726247073,-0.865064754122392,0.622799155329218,1,0.387003248549456,0.533416513472695,1,0.698102350870165,0.776666962350816,"Unclear",0
"UPF3B",0.413305572014375,1.07093761044687,1.09888994567769,1,0.284197483312818,0.271816072701183,1,0.611215514533643,0.564674147619617,"Unclear",0
"DOCK11",-2.04115203355711,0.730989012470347,-1.66987045165092,0.247414306432322,0.464785864240319,0.0949449976414627,1,0.756624894393023,0.347408028435273,"Both",3
"ARHGAP36",2.10400182020068,1.00861926866976,3.3425542381311,0.21226972939635,0.313157262709857,0.0008301113085152,1,0.637203875378366,0.0401619772848456,"Vertivore",2
"GPR119",0.149915950017486,0.642328843163484,0.376796221535445,1,0.520659690435868,0.706325048925309,1,0.790832617591493,0.872879523725075,"Insectivore",1
"MFHAS1",0.0413152010727062,0.501863971794064,-0.415681067158355,1,0.615763209950257,0.677643397101202,1,0.846700531903946,0.85908853614697,"Unclear",0
"DLC1",-2.983314315314,3.33840814145321,-1.49224991083113,0.0171086998427125,0.000842598847239791,0.135633642439718,0.374178650734674,0.0316317266368388,0.413999101638205,"Insectivore",1
"ATP6V1B2",-0.867287119419829,1.87270703592173,-0.253866081322249,1,0.0611088512511211,0.799599019684584,1,0.290680336365136,0.919216937051355,"Insectivore",1
"CHRNA6",-1.68301932215306,1.97688038066216,-0.10278301286979,0.55422810597106,0.0480551529921323,0.918135187618388,1,0.259815201750991,0.968534896921365,"Insectivore",1
"GNRH1",-2.52203717895608,1.79962647851849,-1.80596789418949,0.0700064253738146,0.0719196372160962,0.0709233546837319,0.728991719896462,0.314650822408153,0.303120076158202,"Both",3
"BIN3",1.37021957918834,-0.568172175712154,1.87246812622038,1,0.569918062745575,0.0611418675779286,1,0.821445080464319,0.28120790739861,"Vertivore",2
"DOK2",0.00931458637129989,0.558460378716819,0.143890754973938,1,0.576530052841263,0.885586736177347,1,0.824891774329339,0.955980086060496,"Insectivore",1
"STAR",-1.17318911957915,1.33404193741928,0.192505593851453,1,0.182190112822095,0.847346186599231,1,0.496823610150293,0.94043036243624,"Insectivore",1
"ST18",0.482772797558538,-1.32868033484845,-0.172813764818412,1,0.183953455493275,0.862797817073611,1,0.499472775551019,0.946795860874732,"Insectivore",1
"GINS4",-0.293260960085075,1.08614624978915,1.42838752062979,1,0.277414293146438,0.15318034910581,1,0.603814727757568,0.435362445536854,"Unclear",0
"ARMC1",0.975224226025412,-0.493009932008264,1.32324009937237,1,0.622005569578628,0.185755544731276,1,0.849539669837648,0.472060356190682,"Vertivore",2
"DNAJC5B",1.60533557888078,1.03804318080322,1.7129756675252,0.650519839734523,0.299249952263206,0.0867170161613519,1,0.62521999768211,0.333530382505999,"Vertivore",2
"CRH",2.01912290142703,-1.96425825070027,1.04069655441155,0.260846682629394,0.0495001506370731,0.29801640286897,1,0.26280640081111,0.58823953704175,"Both",3
"MRPS28",1.32239245237152,-1.31077662892669,1.56885541809249,1,0.189933240684702,0.116681631936902,1,0.506686619199858,0.383705501583926,"Unclear",0
"PRDM14",-0.554166574469757,1.23891403479608,0.472596672165449,1,0.215377335540033,0.636500957142794,1,0.539992456576706,0.837358283832833,"Insectivore",1
"TERF1",-0.19519122993114,0.998141601933223,0.664869080670659,1,0.318210699396349,0.50613423343029,1,0.641870689125119,0.759075708641753,"Insectivore",1
"PSKH2",0.87054899747611,0.596132836146685,0.59867429226829,1,0.551086489673363,0.549390103584822,1,0.809108778180756,0.785536270291633,"Both",3
"LRP12",-2.13270526355723,0.587250063011496,-1.58068968099317,0.197693471180178,0.557035773953115,0.113949008943273,1,0.813276243920559,0.380182423476738,"Both",3
"RSPO2",1.05290692827034,0.632263841188032,1.30112346658305,1,0.527214487004367,0.193216196528971,1,0.794457595019742,0.479752989047112,"Vertivore",2
"EIF3H",2.78371000617419,0.0878796028552183,2.5842156755508,0.0322446357131844,0.929972368436439,0.00976007401335378,0.507875760812577,0.975549863482734,0.116590373174824,"DoubleBoth",4
"NDUFB9",0.914411908632004,1.58866304916614,2.38814107787484,1,0.112136485450275,0.0169338399751614,1,0.391980497073387,0.150985076142171,"Vertivore",2
"TATDN1",0.739816784323722,0.225905145048267,1.29199406130728,1,0.821275196091143,0.19635920122282,1,0.936149764658322,0.484055716544717,"Vertivore",2
"C8orf76",0.604376475145018,-0.499495845343156,-0.0347366737145943,1,0.617430112931256,0.972289717167966,1,0.847698178934671,0.989082134485824,"DoubleBoth",4
"GSDMC",1.48673636788862,-2.25208773403686,1.15115476030124,0.822506720578528,0.0243167282846916,0.249668572986379,1,0.181747448930797,0.542901544253709,"Insectivore",1
"ZNF16",1.54431751306534,2.26851927476247,1.60566281398811,0.735068591753181,0.0232975755720722,0.108348015929565,1,0.177127576574501,0.370749531626676,"Unclear",0
"UHRF2",2.73483107542893,-1.13394996129919,2.72785882475851,0.0374473777100061,0.256815538209281,0.00637468837272872,0.552403532113026,0.582801850708921,0.095658884227282,"Both",3
"PLIN2",-0.426482975518275,2.02808942199396,0.850695084003456,1,0.0425511223224713,0.394938754719099,1,0.243649214759845,0.672480321363658,"Insectivore",1
"CDKN2B",1.09462201070222,-2.01713000449407,-0.283252380301025,1,0.043681948190226,0.776983378021885,1,0.246707482875989,0.909275340945891,"Insectivore",1
"IFNK",-0.613079275246498,2.31615820790642,1.26117142928183,1,0.020549632104271,0.207247089928628,1,0.167111878818801,0.497081077641185,"Insectivore",1
"SIGMAR1",-0.938434427156963,2.31997341669025,0.0371089422838076,1,0.0203423154378019,0.970398142029407,1,0.166613739732861,0.988848907810458,"Insectivore",1
"NTRK2",1.38237033878813,0.477229822271676,0.850893397933638,1,0.633198477267087,0.394828572612911,1,0.855898431269318,0.672473022185995,"DoubleBoth",4
"FAM120A",2.2753784914563,-1.3318642706525,2.18506021410174,0.13729940702101,0.182904793689818,0.0288844319037042,1,0.49768403574253,0.195984855597035,"Both",3
"OR13C4",2.66240852622452,-1.48215061252296,1.96901587792325,0.0465501921615668,0.138300224259519,0.048951267792471,0.612985268010728,0.428952991776224,0.252427432139803,"Both",3
"ZNF462",1.22420606027156,-0.240903442684023,1.00204110330322,1,0.809629953834151,0.316323741446907,1,0.931654971013613,0.604243555180735,"Both",3
"OR1K1",0.737660594907832,0.0865249145065016,0.962266340350498,1,0.931049151424784,0.335915832380368,1,0.976055173394711,0.623531121085545,"Vertivore",2
"ASB6",1.03705986603212,-1.79945778890676,0.859824952376371,1,0.0719462953179468,0.389885542404922,1,0.314650822408153,0.668349929915326,"Insectivore",1
"LCN9",-0.0134691790218713,-0.0271700047711035,-1.0283216108188,1,0.97832413959545,0.303798568704887,1,0.993508098558048,0.593605896729445,"Vertivore",2
"DPH7",1.84895956818952,-1.45144458742776,0.700396938361919,0.386781906904968,0.146656101682107,0.483679447758963,1,0.442095732223409,0.741551712618738,"Both",3
"NACC2",1.71653522336008,-2.85378265805655,-0.388183214558619,0.516384761113841,0.0043202076419392,0.697880453990376,1,0.0744419286676984,0.869386836903132,"Insectivore",1
"PROSER2",-0.981969558459341,1.21909232251806,-0.116946926104649,1,0.222809153547465,0.906902111600823,1,0.548359957012757,0.965000452959151,"Insectivore",1
"MINDY3",0.735471529436169,-0.678736632739295,0.890643739232314,1,0.497304750634569,0.373120326225057,1,0.776987873065284,0.655185574195593,"Unclear",0
"CCDC7",0.513594566046008,1.67591181409764,1.84853457590347,1,0.0937554672877794,0.0645250472815514,1,0.359401849934097,0.289624461854548,"Unclear",0
"NRBF2",0.0576340613268676,2.06959033932479,1.60213957136767,1,0.0384907235091002,0.109124749181467,1,0.230987092691227,0.371806950515876,"Unclear",0
"GLUD1",0.634397256195493,0.266747597086016,0.449930951689794,1,0.789663504064938,0.652760228904385,1,0.923890298919367,0.847454916397784,"Both",3
"NPFFR1",-0.497965405245949,-1.01200780767035,-1.26918611882426,1,0.311534320323291,0.204374690723221,1,0.635892716872968,0.493979089243644,"Unclear",0
"FUOM",1.22432002507903,-1.42940394996443,0.384451529111236,1,0.152888163775619,0.70064381471267,1,0.451773474985676,0.870586089822484,"Insectivore",1
"PAOX",0.737163347127728,-1.19311864671949,0.147522017484002,1,0.232822909704847,0.882720002412008,1,0.558098980405235,0.95458166010531,"Insectivore",1
"BCCIP",-0.0525250900009705,-2.3833815492099,-0.990100951086995,1,0.0171544041016421,0.322124778544219,1,0.152693979178208,0.610384224706045,"Insectivore",1
"ADM",0.05047633020891,1.75344171480437,1.53472942113703,1,0.0795262159400532,0.124850305795384,1,0.330269135068491,0.39674711103166,"Unclear",0
"LIN7C",-2.08845884209618,0.114591941825388,-2.71069482223562,0.220538786172936,0.908768567124621,0.00671423915297529,1,0.970882527321578,0.097793508357318,"Vertivore",2
"ZNF214",-2.53726858974616,3.07895606602933,-1.30418477653591,0.0670327215831197,0.00207727312781634,0.192170589137095,0.715660271709487,0.050179612710544,0.478888727656605,"Insectivore",1
"HSD17B12",0.691088116422799,-0.984164522470448,1.1972759266528,1,0.325034626408058,0.231199024297779,1,0.648232931253719,0.522289868829442,"Unclear",0
"SSRP1",2.8065870118453,-2.12881721739985,2.2593195930501,0.03004163285299,0.0332693858738302,0.0238635120031168,0.493444295490537,0.216051071966712,0.176113483173486,"Both",3
"TMX2",0.663076605139836,0.203945811977801,0.843114397228287,1,0.838395844575668,0.39916446748941,1,0.943305657585494,0.675723939934989,"Vertivore",2
"SLC43A1",0.896572624297733,1.10551458194866,1.6637640586559,1,0.268936679456811,0.0961595891138243,1,0.59422630296444,0.349144340092295,"Vertivore",2
"HIKESHI",NA,0.10643350078091,NA,NA,0.915238414245792,NA,NA,0.972111996832641,NA,"MissingData",5
"ENDOD1",-2.96211903178273,2.91106012307168,-1.2450739636166,0.0183317786307682,0.00360204698159077,0.213104563656857,0.386708358155199,0.0678902087495405,0.502926770230181,"Both",3
"PAK1",0.637787359061043,0.084273988015693,0.622671099574738,1,0.932838593371797,0.533500678112515,1,0.976643879886423,0.776666962350816,"Both",3
"RPS3",1.52788299987626,1.16183591794574,2.43752130840193,0.759249538641834,0.245302121168896,0.0147883426168104,1,0.570814304150623,0.142182806022466,"Vertivore",2
"C11orf52",-0.911088139980374,-0.452695909345071,-0.999999999999999,1,0.650767725564871,0.317310507862914,1,0.862705002345709,0.605057178482699,"Vertivore",2
"NPAT",-3.80358977343884,2.60440782358549,-2.55615894493498,0.00085568566268395,0.00920331729980431,0.010583476334514,0.115159001819806,0.109981742302128,0.121665983554624,"Both",3
"ATM",-2.83557241296292,1.93181809663655,-1.4032637589242,0.0274461862398833,0.0533819616560055,0.160538200976808,0.473768225105369,0.271945625468144,0.44473940716591,"Both",3
"AASDHPPT",-1.04989072646208,3.51592447166566,1.34611666477611,1,0.000438225630068618,0.178264895040911,1,0.0216085002027493,0.465001433701753,"Insectivore",1
"LAMTOR1",NA,-0.0437336577674874,NA,NA,0.96511670985512,NA,NA,0.988607218601641,NA,"MissingData",5
"ST14",2.98425591470932,-1.31385799312063,3.45903758613295,0.017056134263601,0.18889399724179,0.000542109248891299,0.373898188559404,0.504976062824454,0.0338707500287446,"Vertivore",2
"OVOL2",0.588799392747364,1.91750444794563,2.27154645383504,1,0.0551738764445065,0.0231139181664147,1,0.275512434777882,0.174344141703782,"Unclear",0
"MTA2",1.43819195259931,-0.0459299006824896,1.4556184596705,0.902277587536494,0.963366122020327,0.145498122142315,1,0.988106584842834,0.427050842758944,"Vertivore",2
"TMEM138",1.31373629328441,-1.89723225995843,0.983665034056211,1,0.0577972908990873,0.325280237388687,1,0.281904482952316,0.613165653341816,"Insectivore",1
"FADS3",2.06970541753781,-0.683302150996013,2.69549274743014,0.23087963472942,0.49441593526457,0.00702846078398492,1,0.775708371571417,0.100433180398589,"Vertivore",2
"ROM1",-0.173427992348681,-1.25414229621669,-0.852175319108825,1,0.209790289168118,0.39411679295347,1,0.532158184213775,0.672034848042349,"Unclear",0
"MYRF",-0.189071006173468,0.521581952491948,-0.515989885319709,1,0.6019614317379,0.605861473640375,1,0.838229275062014,0.819039882467063,"Unclear",0
"FADS2",1.00859478692429,0.138389666195554,2.10084613218106,1,0.889932463615879,0.0356544753515196,1,0.964197549649157,0.215887553926632,"Vertivore",2
"INCENP",-1.24079764154883,1.47717444293697,0.108401491782656,1,0.139628882660664,0.913677217838731,1,0.431262618283904,0.967343678596773,"Insectivore",1
"ZP1",-1.39658975098153,-1.13834789898722,-1.52198679039209,0.975221844426587,0.254975240402953,0.128012390602867,1,0.581327246517374,0.401974874774575,"Unclear",0
"OOSP2",0.0386120136763654,1.20097814350305,0.0485058618502281,1,0.229759679709044,0.961313092861792,1,0.554220893058976,0.985186114437814,"Insectivore",1
"MS4A3",-1.72658118281378,1.13734882670586,-1.10478411701358,0.50545744674384,0.25539249072774,0.269253144358004,1,0.581709320899983,0.561935910951933,"Both",3
"NINL",1.1288904050051,-1.45884650809458,-0.347280298432808,1,0.144607358687274,0.728380750407366,1,0.438867670269976,0.884433061673193,"Insectivore",1
"MS4A2",0.438180838307562,-0.311459456441755,0.14042787954394,1,0.75545136017144,0.888321931406598,1,0.908686704835547,0.957141849904783,"Both",3
"EI24",2.29905825701363,-1.24968163816925,1.74637231328771,0.129009788625547,0.211415867469561,0.0807462777090911,0.98781989830294,0.53485871637492,0.322046944419887,"Both",3
"CEP164",-2.71656964017164,-1.64706081275969,-3.96915729010992,0.0395773899016391,0.0995455467706452,7.21272613731401e-05,0.566391889433036,0.371093644419423,0.0165062144815138,"Vertivore",2
"MPZL2",0.344405333823072,-0.0670195658176699,0.211460016812986,1,0.946566126948415,0.832528328707582,1,0.980725378408606,0.933058723966539,"DoubleBoth",4
"SCN2B",1.88969348660057,-1.65558045223763,1.4043431634413,0.352793794362952,0.0978068115235624,0.160216686873263,1,0.368172458891181,0.444333113018557,"Both",3
"MPZL3",1.71426183580157,-1.59521480026309,1.31626327898633,0.518883893217051,0.110664210222189,0.188085691303394,1,0.389859916180649,0.474899077473498,"Both",3
"COMMD7",0.62969729172515,1.02861720462888,0.889499179993321,1,0.303659590067294,0.373734863712647,1,0.629092317919322,0.655544231972572,"Unclear",0
"MYL9",NA,1.36554609522034,NA,NA,0.172081475657791,NA,NA,0.481572624125886,NA,"MissingData",5
"KIAA1755",-2.72962262530938,3.14861211434392,-0.970471463617641,0.0380441175574093,0.00164047782472098,0.331811542322135,0.555147966702672,0.0437343833238526,0.619162986331398,"Insectivore",1
"SLC13A3",1.69517466296774,-1.00121486681601,1.7209274441674,0.54025375122794,0.316722940580427,0.0852639908020515,1,0.641079188794722,0.331231305831838,"Vertivore",2
"OCSTAMP",-1.71069143353921,1.09647128135386,-1.03389158265952,0.522828539542423,0.272872584565827,0.301186850500731,1,0.598655929016253,0.590565518624308,"Both",3
"PIGT",-0.414994941833078,-0.966015027123311,-1.17456815339439,1,0.334036661681627,0.240167530560284,1,0.656211398521087,0.532076237744914,"Unclear",0
"SPINT4",3.13282639266663,2.76611235516048,4.51263139057869,0.0103879087833146,0.00567289857824654,6.40282447505256e-06,0.311120843807026,0.0857806658521469,0.0067656277861681,"Vertivore",2
"LSM14B",0.564126809543077,-0.647564047616443,-0.266798615861109,1,0.517266956998321,0.789624220021928,1,0.788876283343141,0.914958513173087,"Insectivore",1
"CABLES2",0.990949435147347,-2.77197852553498,-0.453475934346827,1,0.00557167120815659,0.650206068660164,1,0.0849588133706586,0.845425624644991,"Insectivore",1
"AIP",1.04996811517056,-0.326294233073665,0.875513850888776,1,0.744201751020606,0.381294377157354,1,0.904973449141284,0.661123967989231,"Both",3
"GPHA2",1.04584304874708,-0.193311490718172,0.787204337897047,1,0.846715027767074,0.431162258280874,1,0.946817349327981,0.700895697652585,"DoubleBoth",4
