,Background...Insectivore.Rho,Background...Insectivore.P,Background...Insectivore.p.adj
HEBP2,-0.305590429553209,0.759916508220828,0.910585250369735
SORBS1,-0.935522079692175,0.349519309943268,0.668170490136747
UQCC2,-0.437257812340203,0.661924387090424,0.868311993729473
CSNK1G1,0.683276814779407,0.49443194186633,0.775708371571417
SMIM32,-0.548487451481102,0.5833572432639,0.828351954101143
CHURC1,0.492539230967889,0.622338195468623,0.849730574887516
CNKSR3,-1.91930434945082,0.0549458279016112,0.274966633052552
ASDURF,0.62328617337638,0.533096482192786,0.79824118982567
SCOC,1.5277421209914,0.126576577719115,0.413548955464323
ZBTB25,1.1759480688195,0.239615628637783,0.565514554913676
HNRNPLL,0.31271882681155,0.75449429073988,0.908115984154059
FBXW2,-1.76334025926253,0.0778431190590949,0.327389495804066
PPM1K,1.1104228842966,0.266816841506853,0.592498623122398
ZBTB8B,2.63885092594425,0.00831875525461204,0.104528374486312
CTCFL,-1.45081871663047,0.146830346460906,0.442374179513908
BHLHA15,-0.928015151391464,0.353399710284175,0.671074813004155
JMJD8,1.03915522025237,0.298732552686428,0.624975468478226
GPRIN3,1.73934076393852,0.0819748410367666,0.334915972684379
EBF4,0.247045794374729,0.80487278341367,0.929811342481091
ATP6V1FNB,-1.80953479759493,0.0703679591738905,0.31091005571519
GRIN2B,-1.44633179932316,0.148084160738362,0.444224651712985
LYPD4,1.84294139292369,0.0653375678599169,0.301382082368069
H3-2,-1.43924184059602,0.150082014585823,0.447512762034878
SLC25A16,2.36186825752245,0.0181831026037385,0.157525339446284
RPAP2,2.55747418944942,0.0105435382072877,0.118188250900364
NT5C3A,-2.62995706265398,0.00853956530297961,0.105824016816511
TMEM271,-1.06273786264811,0.287900845305835,0.613791842514178
DCP1A,-0.709740907992595,0.477864819240203,0.766431486801206
RCC1L,1.53553641582533,0.124652119151676,0.411504317582385
ZMYM2,-0.968508954610066,0.33279024905952,0.655271762269893
LENG8,-2.13111659917576,0.0330795375450116,0.215335832958672
AP2B1,-1.01733983207595,0.308991794052608,0.633820297367593
NSA2,1.01344035910227,0.310849870069691,0.635520927713145
POLD2,-2.2654313213011,0.0234862240977352,0.178058094668003
CNTFR,-0.966278921272194,0.3339046306833,0.656189226048392
PAN2,1.4834079363538,0.137966060110841,0.428580863100022
SPRY1,1.02886348516584,0.303543829199453,0.629092317919322
GBA3,-1.47241203084878,0.140909646299765,0.433572225787911
U2AF1L5,0.201843356939832,0.840039185127807,0.944049031801283
ZNF282,0.216865564405069,0.828313114572142,0.938758724241355
CFAP57,-0.0662176686253708,0.947204530118054,0.981037586497351
MCM8,1.57287082468844,0.115748731902614,0.396286728687731
CSDE1,0.47973004508184,0.631419360976563,0.854813031159201
CYP1B1,-0.76819536775726,0.442371125121992,0.739812245158304
MROH2A,-1.81033880009927,0.0702432635841932,0.310661134907554
KCP,2.15233705825491,0.0313708171050776,0.208911082356698
NEK3,1.40166142646561,0.161016374517356,0.464480230388295
NEFL,0.181171772183173,0.856232750469746,0.950330266389413
GNB1,-0.534739138221569,0.59283025367532,0.834465114336796
SSTR3,0.600740484047626,0.548012850151115,0.807557063395421
ZNF787,0.588386396465211,0.556272966559855,0.813007432897618
PRODH,1.13424792690535,0.256690565360346,0.58264912112111
SVOP,-1.50917662277141,0.131253652607983,0.42034745274501
HOXA4,0.105325229275764,0.91611774424664,0.972111996832641
GPR107,0.702885914528688,0.482126849818362,0.768615310302362
FOLR3,1.38870949309958,0.164921106323712,0.469933652174087
RPL15,0.602166228434197,0.547063493205272,0.806881753425292
SEMA3B,-0.554404716641317,0.579301898863476,0.825800422229539
RTN1,0.602614151799907,0.546765403689303,0.806783835084198
RAVER1,1.06329506452737,0.287648162678797,0.613791842514178
SELENOO,-2.10024304180085,0.0357074668761354,0.223554395749432
UBE2U,1.03602547858175,0.30019025622677,0.625483794302861
JADE3,-0.275725421088574,0.782758969002777,0.920401895434603
LRMDA,1.15876316889221,0.246552734238114,0.571437625179967
SRRT,1.16383347124666,0.244491504884317,0.569816137935856
H4C7,0.507361593764794,0.611901128367737,0.844374945231435
TMEM222,-0.211283651079943,0.832665939518152,0.940797589129355
ZNF74,2.93727011409301,0.00331115561347828,0.0650551773804479
ADORA2A,-1.22424578627475,0.22085952158844,0.546160367510656
NATD1,-2.12698476043506,0.0334213494376958,0.216201957921127
ARMC9,-0.223608073822341,0.823062280738248,0.936606045246158
TRIM52,-1.7583297376792,0.0786914206276084,0.328231918927665
NUDT18,1.62492832137676,0.104177832752708,0.379213956733441
CDH1,-2.60684611871973,0.00913804168823415,0.109636208530413
ALG1L,0.769456661665556,0.441622262700158,0.739106223564005
KDM4B,2.88658176058962,0.00389451545563469,0.070218243626677
ERGIC2,-0.339877425864925,0.733948837285076,0.899960413310674
GPAT3,1.39080578195041,0.164284329321778,0.469065473661564
PCSK6,-1.55476974927512,0.120000916134993,0.403728816312439
IFIT2,-0.115593723994574,0.907974537089619,0.970617045713334
MEP1A,1.34275761794542,0.179350470980273,0.493061700155909
SRRM3,0.00943683227251154,0.992470608980527,0.997062606750959
ORAI2,-0.117025889707655,0.906839537418997,0.9704919162293
HECTD1,2.4452419069135,0.0144755013092512,0.139145658004837
ANXA8,0.305272592330641,0.760158548417087,0.910673311995016
PNLIPRP2,1.61731502774613,0.105810297060731,0.382232918443813
CCDC28A,2.15346757380598,0.0312819498538257,0.208662191432371
NPRL3,0.423373500697684,0.672022775667044,0.872187471217573
SLC2A11,3.65704303099785,0.00025514156153377,0.0168113397191093
ZP4,0.780888251353708,0.434868222635149,0.734247814655534
CCL16,0.621275704576803,0.534418236254546,0.798350727555552
CARHSP1,-2.03094859943793,0.0422602090302937,0.242850307117275
CDC42EP3,-0.43011406942841,0.667112666021073,0.870545346022761
DGKK,2.86386848987352,0.0041850172432204,0.0733350751301184
PINLYP,1.89839803428998,0.0576436683773523,0.281509395835788
PCDHGB7,0.755369620047666,0.450027236310019,0.744715821679336
FAM71D,-0.164350178876372,0.86945548166376,0.955911544616963
BNIP2,0.920227455211462,0.35745390980354,0.673914604246716
SRGAP2B,-1.04739158090501,0.294919013107957,0.621114038631705
SBK3,-0.49783011825912,0.618603785629998,0.848354125677763
SYNRG,-0.246092390303017,0.805610713633183,0.929825260676463
TMCO1,-0.30073543704536,0.763616244095926,0.912991081465898
IQCN,1.47679580899624,0.139730380347254,0.431325411359483
TMEM106A,-1.42809075574196,0.153265737939148,0.452181351702885
TWIST2,-1.28156930968749,0.199993771935858,0.5203369260527
PSMC6,-0.619066304364244,0.535872680064669,0.798350727555552
PLP1,-0.913919132784157,0.360759339412025,0.67596901137227
R3HCC1L,1.9764566825052,0.048103077198791,0.259987588634613
NCOA6,0.286988457028566,0.774121158604419,0.916773763776043
PPP1R9B,0.0441762021370999,0.964763951473583,0.988603698368782
PCDHGA10,2.06275741573367,0.0391356818153147,0.233217009758984
TTF1,0.699975442332542,0.483942641034481,0.769571333936043
NDFIP2,-0.260711716123267,0.794314830289666,0.926219916762656
METTL8,1.71323810565643,0.0866687439329415,0.345757733302744
CIB1,-0.163079170983285,0.870456099391257,0.956484545353182
SLC46A1,0.408374977096332,0.682998401421812,0.876711175340686
DAPK2,1.51136713651856,0.130694937492261,0.419813783617607
GPR1,-0.1008289714559,0.919686228136477,0.973499253697131
H2BC15,-1.31535421995887,0.18839088369464,0.504315084030788
TNFAIP3,-0.789928875243811,0.429569306889475,0.73043036477935
JRK,0.963409061894237,0.335342280474661,0.657320954413696
BHLHE23,-1.94408088032532,0.0518856985120759,0.269297242133282
TSKU,0.877822350770827,0.380040133122622,0.692209605270092
SOCS7,-0.553686506472769,0.579793411477052,0.825863721785361
MTUS2,-0.619850306248176,0.53535634507538,0.798350727555552
TMEM191B,1.19744524172465,0.23113305867276,0.556428894701733
CD99L2,1.25311016118127,0.210165618589677,0.532693434201732
SLC4A1AP,0.301471524722971,0.763054960547051,0.912683298402913
SLC6A6,2.2659454650376,0.0234547224575208,0.177919985393282
GGNBP2,0.38261894235841,0.702002323182262,0.886046353804356
CTDP1,-1.1364635437559,0.255762614745006,0.581759780797021
ASXL1,2.60049262979873,0.0093090018640853,0.110798724724956
ST3GAL6,1.05794848992894,0.290078926682739,0.616237132713043
ZFAND6,-1.13020463299098,0.258390008019949,0.584218869147563
PGRMC2,-1.61152648386267,0.107065019611967,0.384793104853742
ZNF302,1.32991657680099,0.183545759053546,0.498841919600759
HPS1,-2.15884456817601,0.0308622275246117,0.207312824677344
HMGXB3,2.16447827806523,0.0304276619276137,0.205929842248305
ANAPC10,1.52507638105762,0.127240047552655,0.41455958407658
CISD3,0.535049089519629,0.592615912725622,0.834268051633588
SIK1B,-0.425335612643395,0.670592036032659,0.871285659683641
SPPL2B,2.40347670687491,0.0162400015877009,0.148300949709884
RIPOR2,-0.730876021538581,0.464854883461975,0.756661257886639
PER3,2.15520753704487,0.0311455973843781,0.208304153347148
HMOX2,-1.69129228495129,0.0907809928112691,0.3544000752596
DOC2B,1.71784825716954,0.0858242967718058,0.343572740522153
TOX4,-0.450362265497618,0.652449248912874,0.863312273903327
DNASE1L2,0.329767140713811,0.741575917669259,0.903367206485873
FIGNL1,-0.450889565356512,0.652069144434039,0.8630863845811
HOXA10,1.73317795040392,0.0830640448401159,0.337270817338036
PPIP5K2,2.69654850445733,0.00700621931139797,0.0958344378214766
MRPL45,0.860502430019188,0.389512144579551,0.699878322967513
IRAK4,1.89512840216803,0.0580753926851334,0.282346742661466
WDR38,0.708206076441142,0.478817293238009,0.766875164901764
FAM170A,-0.252423829541251,0.800713483059588,0.928430358274922
CD48,1.62128199272111,0.10495717513934,0.380083297816736
BORA,2.22060826298396,0.026377505662456,0.18960221254224
NAGK,-0.912932077648226,0.361278265454264,0.67596901137227
H3C1,-1.39976236506495,0.161584491258557,0.465569938311957
FAM243B,-0.908208268324007,0.363768196463212,0.678517686590587
TTI2,0.222194200509124,0.824162708610088,0.936819265165029
MR1,0.896921550537757,0.369760779672135,0.684731232458087
SLC38A3,-0.946129716052829,0.344082428801272,0.664161146693092
DHPS,1.47163141432603,0.14112043763726,0.433798819203936
MRPS21,0.909241209316635,0.363222815994247,0.677968519628139
EBAG9,-0.0228533429195135,0.981767257620713,0.99465681094543
C17orf98,-0.275134495702712,0.783212910151691,0.920595301235215
RIBC2,-0.0632327650021032,0.949581154276949,0.981993168921466
PCGF5,1.31335532755901,0.189063243108023,0.505113912566005
FAM13C,3.32809028784603,0.000874435217806551,0.0322863791467571
FADS6,2.05627275394444,0.0397562329916934,0.234988729221122
GRIFIN,-1.76936964318945,0.0768322081756269,0.325396325481695
LHX1,0.598244708204037,0.54967666394747,0.80797484162334
IGSF8,-0.553479328999393,0.579935231301207,0.825952918386896
BICRA,0.789180118425953,0.430006740410305,0.730554895830063
CACNA1A,0.887466540826092,0.374827772490676,0.688401043522684
ACSF3,0.414527120343901,0.678488109535603,0.874824937481181
ARFIP2,2.12928891920967,0.0332303640051893,0.215895522223951
USH1G,-1.86752683675739,0.0618280527340472,0.292197002600894
SALL2,2.6583904592726,0.00785148696469445,0.101373147201671
H3C8,-0.26086186029041,0.794199037798624,0.926219916762656
PIGW,0.606522354825274,0.544167942399161,0.804437288871871
ALG9,0.643075258549719,0.520175267706215,0.790661915031565
PHB,-3.06567537076493,0.0021717897300976,0.0514657013671813
BICRAL,2.43348318313237,0.0149543300737007,0.1415030567219
DCAF7,1.11813096533086,0.263511063077442,0.589698181546131
CDH4,-2.41319971689071,0.0158131520393099,0.145799420594524
CHD1,1.8672963268353,0.0618602180765274,0.292233437508119
MYO19,1.42655879194225,0.153707109236077,0.452741874179096
DNAI1,-1.53642964338693,0.124433041084907,0.411309380467001
ZSWIM9,0.583874208121142,0.559304946892258,0.814476268769411
INSIG2,1.2604054085959,0.207523151553029,0.529723269846149
METTL7B,1.63042762162957,0.103011150786545,0.377805374037322
ZBTB14,0.427246629641103,0.669199701270934,0.870923553367681
CYSLTR2,2.99134057953916,0.00277755522629429,0.0585605299933121
MRM1,0.607145874884069,0.543754108058039,0.803950591764367
CWC25,2.5389964748364,0.0111170943410957,0.122052717240549
CYSLTR1,0.550999890747883,0.581633749458913,0.827063904288053
CCNI2,3.35341848477952,0.000798199214235073,0.030804788246515
ALDH3B1,-1.60810275396205,0.107812676166637,0.385684323104175
C1orf158,-0.201950926916187,0.839955088287336,0.944049031801283
MAL2,0.0837693323243193,0.933239831551214,0.976686871449532
CEACAM20,1.38865953729496,0.164936303733628,0.469933652174087
RPS6KA5,-1.70228891826733,0.088701221156817,0.350503199416307
C18orf25,1.08423317780671,0.278261424627216,0.604765276452473
BIN2,1.53677089766205,0.124349422455714,0.411309380467001
IQCA1L,-0.717802553860818,0.472879038471367,0.762499219657864
C17orf78,0.583055437888646,0.55985598089994,0.814499448101161
TADA2A,1.49103767637376,0.135951603433267,0.426188423605229
SEC14L2,-2.46430514089417,0.0137279185181165,0.135267982528966
NBL1,0.112657835188465,0.910301831006516,0.971176356136683
TNFRSF9,-0.0203560047701903,0.983759379677979,0.995023322998978
POLR2E,-1.15903464596494,0.246442063109447,0.571437625179967
PDE7B,0.449850411342522,0.65281830569446,0.863516559246083
PSME2,0.554592768572415,0.57917323640521,0.825800422229539
PLCL2,-0.767844157981765,0.442579776573379,0.739812245158304
ITPRID1,1.2834613980468,0.199330475251935,0.519528489043033
NCAM1,0.770507966856413,0.440998631008366,0.738413729874797
BIRC3,1.68462972079375,0.0920600334719473,0.357130516246042
HCRTR2,0.331854517623952,0.739999115592181,0.902667494328241
ADAM29,3.33306341687204,0.000858953614015857,0.0320063888036391
TUBGCP5,0.023747339169652,0.981054145441731,0.9944285312654
PTPRJ,0.237655157482457,0.812148566367697,0.932567024104137
CDKN1A,-0.0413266870157258,0.967035458077712,0.989420948534785
PPP1R18,1.28236176116249,0.199715771655886,0.519818130483458
PDLIM5,0.597639456255122,0.550080531137565,0.808290755979403
TMEM265,-0.653981271343434,0.51312387185547,0.786201421580991
PRIM2,-0.789972533556443,0.42954380911196,0.73043036477935
FAM228B,0.00353428240249615,0.997180056508256,0.999088774975208
FOXP1,-0.431307703595535,0.666244649698375,0.87005797026756
GNAZ,-1.85468995759554,0.0636405136483312,0.297073732170784
FOXD1,1.10614953539344,0.268661801264908,0.593970370131806
SSBP2,-1.10822973587105,0.267762611771252,0.593323878906388
YAP1,1.52968993647141,0.126093495788734,0.41326531982544
PRAG1,1.56375867915802,0.117874251552919,0.40034971322575
MED6,-1.24593152406513,0.212789535572274,0.536408333140122
SDK1,-3.53326464571886,0.000410461368560531,0.0210543301360685
GABRG3,-2.37034952861976,0.0177712760009227,0.155285505498089
MYO15A,-0.709403457128677,0.478074143015048,0.766431486801206
H2AC4,-1.81126114108837,0.0701004378203202,0.310491789899661
CADPS2,-1.11535988420545,0.264696232926182,0.591368801166138
AP5S1,0.681239256532438,0.495720111979593,0.776115840343594
SPTBN1,-0.369368338133484,0.711853194504277,0.890268990402951
LYZL6,-1.00168952436371,0.316493567697461,0.640988172204556
MED29,-0.217400551259797,0.827896201629407,0.938417449804969
ZCCHC17,1.58676948062065,0.112564863394325,0.392580188759256
GON4L,1.73622690820611,0.0825237212108572,0.336256158146502
METTL23,-0.514620705370025,0.606818093487893,0.841825205306664
GPR21,-0.975525092175287,0.329299861252536,0.651712992761449
CPSF1,-1.89998687898509,0.0574348415456351,0.28108736310785
NMRK2,2.69029892075647,0.00713880422674385,0.0969119578821534
SH3GLB1,0.545858560304809,0.585163165594462,0.829390499398446
CYFIP2,0.520565033688119,0.602669812945295,0.838800875668065
RBM45,1.17738693724705,0.239041101264303,0.564813004430479
PCGF2,2.22624352192092,0.0259978742203859,0.187829965923649
NEXMIF,-2.83538631624534,0.00457703017163257,0.076483589744322
MGST2,0.668003511850198,0.50413135078197,0.780524586166355
CASTOR2,0.191324519606761,0.848271352040596,0.947923498464393
ACACA,-0.173155109652779,0.862529507873915,0.951912629749322
THOC1,-0.7369461148931,0.461155118863418,0.753438496286377
USP50,0.353781321863516,0.723502772387978,0.894705403448028
RNF146,0.510076641211115,0.609997769256801,0.843726192243648
SERPINI2,2.17201389430398,0.0298546149200975,0.203667278299604
H3C11,-1.4186341271506,0.156005710988125,0.456938303109237
TRAPPC3,-1.51804094622427,0.129004076689408,0.417287383567875
PPP4R3B,1.92462503855004,0.0542762846362478,0.273218725984143
FMN1,1.03784527145176,0.299342096362112,0.62521999768211
GAS2L1,-0.0832876684495169,0.933622805377502,0.976805735843542
ANGPTL8,0.867635082834277,0.385594134346313,0.69700943837244
OSCAR,-1.43326184582808,0.151783021274207,0.450004377587638
ZNF630,1.62712057559401,0.103711491886452,0.378842139497297
MCM3,-0.318183516072059,0.750345735800632,0.906691071387539
SYTL1,2.5950682114116,0.00945721481558804,0.111262338783309
PHF19,2.11733432483031,0.0342314837196886,0.218696018394686
TPT1,-0.101713445745122,0.918984129338997,0.973316967106375
HDGFL2,-0.028615626115422,0.977171149350141,0.992962987144831
CRY2,-2.80574956288318,0.00501996912871806,0.0803425554227317
RPP38,3.17720705308735,0.00148700832096667,0.0420644291004341
HSH2D,2.21648160327904,0.0266585364396111,0.191078312218722
DHRS3,0.999675271951172,0.31746768274081,0.641531434621275
STIM1,-1.07596751493247,0.281941784994107,0.608683323517513
FCGBP,1.57751196354352,0.114677771528581,0.394997460509156
JAKMIP2,-1.50522595862987,0.132265993446256,0.421363893036629
CPEB1,-1.14242188827237,0.253278697337018,0.579267569003525
SEPTIN2,0.939379853009931,0.347535753193682,0.66699608515469
NR1H3,0.895980290717233,0.37026328976554,0.68516471134754
GPR179,0.0735599364251554,0.941360550833057,0.978779988343364
NT5M,-1.61155048374135,0.107059793177601,0.384793104853742
TP53I11,-0.0378807204207082,0.969782784890659,0.990285750433686
GPER1,-1.06833400333608,0.285369875355018,0.612676440674115
PCDH15,0.00781594822478411,0.993763839076996,0.997595990542374
PNMA8C,0.156791284661076,0.875409341729537,0.958880255446281
RAB7B,0.152567105589404,0.878739667187437,0.95953627157524
AL049569,-0.0269562505313634,0.978494628357304,0.993573853977544
MDK,1.51963884569957,0.128601769202365,0.417068042617275
LRRC41,3.11456496916314,0.00184216382369792,0.0462588167572016
MAP7,0.54647987977444,0.584736114518841,0.829271482509693
FAM25C,-0.239389788783826,0.810803347228678,0.931890115953472
IL13,0.90171759314891,0.367206904860592,0.682149785181968
AOAH,0.069697094699047,0.944434754254563,0.97998482374446
RFX3,-0.742911651475502,0.457535171059488,0.750569867695601
PLEKHA2,1.80488475481304,0.0710927178944694,0.312708891982679
HYOU1,-0.236085563437221,0.81336627604737,0.932986682389192
ORAI1,-0.187688432463128,0.851120898677775,0.949210034860881
ICA1L,0.689342402863236,0.490607819867681,0.772978775267889
SPON2,-2.2508015718963,0.024398107947023,0.182075935411278
ARHGEF18,-1.31600567174087,0.188172139019351,0.504186148595219
ZNHIT3,0.581820081015578,0.560687876462262,0.814938108821449
SLC35E2B,-0.33720334322597,0.735963617208712,0.901029284619109
TMC4,-1.44107520929052,0.149563436363211,0.446689964908172
DUSP14,-0.131739166458367,0.895190605130548,0.966956185429899
SEZ6L2,-1.79097675373007,0.073297025468517,0.317836138528409
H4C1,-0.396508828825915,0.691729696013945,0.880922416629069
NR2E3,-3.65308708308772,0.000259106308143354,0.0170034580918851
C11orf96,-1.51308389255869,0.130258350536058,0.418959117212183
GCNT7,-0.394026059433043,0.693561799737417,0.88183108208486
DDX52,1.69546621264873,0.0899870145133891,0.353120512407444
EIF5B,0.157265899403222,0.875035294132314,0.958640054930943
HPCAL4,0.406998145107873,0.684009350544488,0.877352818151112
SLC39A1,-0.457307420638991,0.647450096734938,0.861168039027672
PRSS56,-0.823739002264714,0.410087873184983,0.714359412837764
FP565260,-0.748641885947845,0.454073079180122,0.748051937494956
PHOSPHO2,1.7838964292322,0.0744404962559077,0.320479682287386
GCSAML-AS1,1.68524167605789,0.091941953313329,0.357130516246042
NDUFA6,3.0355997918693,0.00240057769029171,0.0549589883925682
CHAC1,-1.44883972940321,0.147382345845092,0.443131226823057
ALOX5AP,0.0179977084376789,0.985640681517708,0.995113679232251
THSD7A,-0.541135038077751,0.588414509313141,0.831599161344207
HNF1B,0.73545807213552,0.462060565908104,0.754385547220433
RECQL4,0.744634735058503,0.456492563569689,0.749910184510384
NAPB,0.792981389185485,0.427788665940038,0.729623710524652
KLRF1,0.389242552274674,0.697096728397136,0.883665622164951
CYFIP1,-2.23270912926696,0.0255681320389948,0.18617872965861
GALE,0.0915416231561801,0.927062234559455,0.975498759076853
UPK1A,1.64349700599893,0.100280144302253,0.372380494615172
RPH3AL,2.34602214358689,0.0189749801170968,0.160608591497662
TPTE,1.02235027409197,0.306615146600425,0.631743347050501
KCNN3,-0.125429522442963,0.900183517137928,0.968196502322227
NDUFS7,1.63515713261368,0.102016111901524,0.37547210667843
LRRC8E,-1.01315659204576,0.310985370582541,0.635520927713145
NR4A3,-1.63973105987474,0.101061097901129,0.373930542197915
ECSCR,4.57701149952204,4.71665541749536e-06,0.00186468945517518
PPP1R2,0.425615444004569,0.670388084766835,0.871262815580261
MYH7B,-1.15118484835235,0.249656197212922,0.574845730253087
LAMA2,-2.44005979048166,0.0146848312036471,0.139933232792426
OR4F17,2.22568177927294,0.0260355040720147,0.187977499110596
CLDN5,-0.0787944523179756,0.937196116738314,0.977668416540825
RHNO1,1.88522375421628,0.0593996350521568,0.285954465268907
CD177,-0.49789132961759,0.618560638807977,0.848354125677763
H4C13,-0.493437957269772,0.62170316798088,0.849397575473525
DHRS11,0.61132692309698,0.540983170647969,0.801646373462334
PRLR,0.145556028469271,0.884271882384138,0.961796641624449
P2RY6,-0.0377213858890575,0.969909824656093,0.990285750433686
BCL2L13,-0.311958906994865,0.755071753389952,0.908640524557814
BPIFA1,-1.48383659174218,0.13785227696004,0.428465495157295
VEGFC,0.0746499658169572,0.940493218023904,0.978400267694593
NUDT2,0.790391553088714,0.429299133732778,0.73043036477935
ENC1,-0.434033680927262,0.664263983108933,0.869186278343771
FIGNL2,2.15064456559694,0.0315042649051103,0.209108102578169
IKBKG,-1.24475838853708,0.213220576062495,0.537160758066053
NAP1L1,-1.64044327756946,0.100913033201447,0.37370330252736
KCNE1B,0.241147483119112,0.809440812234836,0.931555682757543
RAG2,0.828052013039166,0.407641044132515,0.71266963357822
XKR5,1.13686516564269,0.255594656268103,0.581709320899983
NOS1,-2.79351452664264,0.00521386871761557,0.0822097257235708
SIT1,-0.472934271564935,0.636260073253093,0.85759850583831
PTPN9,0.925117479872035,0.354904801521798,0.672274386802247
CHST9,0.886235713057169,0.375490522843862,0.689200077542313
WASF2,0.110885293893203,0.911707307453761,0.971652557467159
OPLAH,0.274860180550119,0.783423660555691,0.920715930535614
NEB,-2.35174705300783,0.0186854766147929,0.159443762011482
EPHB6,-1.75905087834338,0.0785688671965049,0.328231918927665
PIP4K2B,-1.01110768334726,0.311964893376118,0.636046783640974
GTPBP8,1.73392772224981,0.0829309083383566,0.336814606178006
CSMD2,-0.241668037775312,0.809037397693032,0.931435981192298
CAMK1D,-0.864098759787714,0.387533640254547,0.698491357154003
KIZ,2.44918886775436,0.0143178349004972,0.138802503529999
PDZD7,1.96398903296335,0.0495313637501964,0.262886010159441
GRIP2,0.698347507677677,0.484959895538294,0.769993457759416
DACH1,-0.670705421032642,0.502408208716867,0.779160940828077
MILR1,2.07039260266488,0.0384155940085426,0.230766846716307
FAM83D,-0.0328641971204908,0.973782883922501,0.991806768427706
AATF,0.979469668818945,0.327347968219298,0.649830126312645
PSMB3,-1.14617963023351,0.251720834430467,0.577538261460407
H2BC9,-1.11501034033574,0.264845990648905,0.591442480480727
HHLA2,0.253133627094129,0.800164954208921,0.928357492998566
CRYAA2,-5.11064798571725,3.21055708971833e-07,0.000473090180611314
IFFO1,-2.24380149205414,0.0248451763739124,0.183547013913448
RBIS,-3.16870224822587,0.00153121173065497,0.0426593271190918
PADI6,2.38155491707962,0.0172397200189384,0.153182996206727
SMTN,1.85854765352616,0.0630912827981876,0.295458208940586
ABCG4,-1.20535899637223,0.228064743465195,0.552323536056678
C9orf72,-0.10527936095154,0.916154139528077,0.972111996832641
MFRP,-1.03722550346112,0.299630774976342,0.62521999768211
PDIK1L,1.00072700845662,0.316958806228461,0.641084565050747
PIK3R6,0.669812018590366,0.502977631049774,0.779391666093692
PAMR1,0.675392082426218,0.499426694469317,0.777712296152671
SPCS1,-1.1430951076196,0.252999105347004,0.57914918100357
TEX28,-2.52279478643879,0.0116426321613744,0.123996029547427
RIMBP3,1.53387137604622,0.125061299117417,0.412044329249481
PSMC3,-0.0954309698189373,0.923972517966348,0.974713539422955
PLCD3,-0.598531066012347,0.549485636576684,0.807969680632434
SPATS2L,0.032387513781564,0.974163019824422,0.991806768427706
NOP16,-0.699765874676902,0.484073529532807,0.769571333936043
GGTLC3,1.65328876516128,0.0982721083926999,0.369087097095815
DENND1B,0.417627939816507,0.676219165630654,0.87404954187302
HSP90AB1,0.0758598139510561,0.939530628513952,0.978215053801557
OAS2,0.795954873077465,0.426058265242528,0.727959149130988
C18orf54,3.0972772501625,0.00195307115429528,0.0482057267984497
TAP2,-0.285233194229561,0.775465490847132,0.917382012491344
NAP1L4,-0.828310723526213,0.407494551361453,0.712643081678049
GHR,1.52278764223291,0.127811842681686,0.41550384236411
DNAH11,3.11600265670957,0.00183320620867814,0.0461404339075527
RNASET2,-0.842887891819259,0.399291145942124,0.707104366635075
RAPGEFL1,1.76443733746253,0.0776583766170676,0.327206817412542
PKD1L3,3.92187094075431,8.78640533098527e-05,0.00946048548746698
ACD,1.03379089526176,0.301233928954501,0.62662997361698
RPS6KA6,-0.584899452882232,0.558615326500686,0.814335446285602
SLC1A7,-1.00914921845176,0.31290307647912,0.636864762226863
COL19A1,0.45475973371503,0.649282101707026,0.861755869224612
WASHC4,2.25795170369008,0.0239486706276903,0.180097849666543
H2BU1,-1.42886901662352,0.15304188415882,0.451932209934471
GRIA3,-0.582916627449404,0.559949426695878,0.814522144603202
REC8,3.41849780220445,0.000629678263463917,0.0263052963208418
TMEM114,-1.11814413445616,0.26350543950035,0.589698181546131
HMGN3,-0.890876748783796,0.372995295290024,0.687188081536259
GATD3B,0.884314492254946,0.376526467196654,0.690007632197916
UHRF1,3.59583914476449,0.000323347564555017,0.0189056315418377
RYK,2.17351782080315,0.0297413660377723,0.203225191791268
VPS13D,-1.34935017981596,0.177224514961481,0.489277360265044
PACSIN1,0.144271873892066,0.885285787309414,0.962006607741205
ARL15,1.93280738407736,0.0532599303738727,0.271812707777274
NOMO1,1.74416884602712,0.081129652006356,0.333221510765744
WNK3,0.243185962017279,0.807861341180607,0.930668610199956
CLIP1,0.557053677510983,0.577490755363974,0.825554374053877
ADRA2B,-0.717364739533453,0.473149070454722,0.762505739053972
RIMBP3B,1.26581724325319,0.205578520202948,0.52707159994997
LRRC39,-0.324848915650331,0.74529542112881,0.904973667022015
PRSS45P,3.24575017209158,0.00117141589450657,0.0371574955656693
SLC38A5,-0.771413595236908,0.440461819289505,0.738003476210832
MCL1,-1.51223579584127,0.130473887725332,0.419280580122898
SAMD9,3.40732933198287,0.000656019204104629,0.027057036334178
TYW1B,1.50135109089936,0.133264776956142,0.422618109910142
ARR3,-1.55123191087301,0.120846117409161,0.405374922423482
SHISA8,-0.203196885530677,0.838981147044994,0.943591827119922
POLR2J3,1.03509833901353,0.300622988196907,0.625991091580277
EHD1,-1.18325735410283,0.236707168622157,0.562496187684584
DHX29,0.318641719210587,0.749998213804354,0.90660907208254
GSTT2,-0.468229391476473,0.639620555823902,0.858524618499997
CREB3L1,0.816889101650101,0.413991806469203,0.717996275525285
RAB11FIP4,0.357848433730956,0.72045674250668,0.8934082912762
KRTAP7-1,0.393150975785506,0.694207975883628,0.882334907950893
