"gmtNames","gmtDriver"
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_INTERLEUKIN_SIGNALING","Unclear"
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_WNT_SIGNALING","Both"
"REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY","Unclear"
"REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION","Unclear"
"REACTOME_RUNX2_REGULATES_CHONDROCYTE_MATURATION","Unclear"
"REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT","Unclear"
"REACTOME_RUNX2_REGULATES_GENES_INVOLVED_IN_CELL_MIGRATION","Unclear"
"REACTOME_RUNX3_REGULATES_CDKN1A_TRANSCRIPTION","Unclear"
"REACTOME_RUNX3_REGULATES_NOTCH_SIGNALING","Unclear"
"REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY","Unclear"
"REACTOME_REGULATION_OF_PTEN_MRNA_TRANSLATION","Unclear"
"REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION","Unclear"
"REACTOME_COLLAGEN_CHAIN_TRIMERIZATION","Unclear"
"REACTOME_REGULATION_OF_PTEN_LOCALIZATION","Unclear"
"REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY","Unclear"
"REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT","Carnivore"
"REACTOME_RUNX3_REGULATES_IMMUNE_RESPONSE_AND_CELL_MIGRATION","Unclear"
"REACTOME_CRISTAE_FORMATION","Both"
"REACTOME_PROCESSING_OF_SMDT1","Carnivore"
"REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION","Unclear"
"REACTOME_RUNX3_REGULATES_WNT_SIGNALING","Carnivore"
"REACTOME_NEDDYLATION","Unclear"
"REACTOME_RUNX3_REGULATES_YAP1_MEDIATED_TRANSCRIPTION","Both"
"REACTOME_RUNX3_REGULATES_P14_ARF","Unclear"
"REACTOME_RUNX3_REGULATES_BCL2L11_BIM_TRANSCRIPTION","Unclear"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6","Both"
"REACTOME_METABOLISM_OF_RNA","Unclear"
"REACTOME_CELLULAR_RESPONSES_TO_STIMULI","Unclear"
"REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN","Unclear"
"REACTOME_NUCLEOTIDE_CATABOLISM","Unclear"
"REACTOME_NUCLEOTIDE_BIOSYNTHESIS","Unclear"
"REACTOME_NUCLEOTIDE_SALVAGE","Unclear"
"REACTOME_METABOLISM_OF_STEROIDS","Unclear"
"REACTOME_INTESTINAL_ABSORPTION","Unclear"
"REACTOME_TYROSINE_CATABOLISM","Unclear"
"REACTOME_PHENYLALANINE_AND_TYROSINE_METABOLISM","Unclear"
"REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM","Unclear"
"REACTOME_DIGESTION_AND_ABSORPTION","Herbivore"
"REACTOME_CHYLOMICRON_ASSEMBLY","Herbivore"
"REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES","Carnivore"
"REACTOME_HDL_ASSEMBLY","Carnivore"
"REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY","Unclear"
"REACTOME_PLASMA_LIPOPROTEIN_REMODELING","Herbivore"
"REACTOME_CHYLOMICRON_REMODELING","Unclear"
"REACTOME_HDL_CLEARANCE","Unclear"
"REACTOME_CHYLOMICRON_CLEARANCE","Both"
"REACTOME_LDL_CLEARANCE","Herbivore"
"REACTOME_LDL_REMODELING","Herbivore"
"REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE","Herbivore"
"REACTOME_VLDL_CLEARANCE","Herbivore"
"REACTOME_HDL_REMODELING","Herbivore"
"REACTOME_PHENYLALANINE_METABOLISM","Both"
"REACTOME_GLUTAMATE_AND_GLUTAMINE_METABOLISM","Unclear"
"REACTOME_LIPID_PARTICLE_ORGANIZATION","Unclear"
"REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42","Unclear"
"REACTOME_FATTY_ACID_METABOLISM","Herbivore"
"REACTOME_METABOLISM_OF_COFACTORS","Unclear"
"REACTOME_TRIGLYCERIDE_METABOLISM","MixOfBoth"
"REACTOME_RHOA_GTPASE_CYCLE","Carnivore"
"REACTOME_GLYCOGEN_METABOLISM","Unclear"
"REACTOME_INTERLEUKIN_15_SIGNALING","Both"
"REACTOME_OAS_ANTIVIRAL_RESPONSE","Both"
"REACTOME_INTERLEUKIN_35_SIGNALLING","Both"
"REACTOME_INTERLEUKIN_9_SIGNALING","Both"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2","Unclear"
"REACTOME_LOSS_OF_FUNCTION_OF_MECP2_IN_RETT_SYNDROME","Unclear"
"REACTOME_SIGNALING_BY_NTRK2_TRKB","Carnivore"
"REACTOME_SIGNALING_BY_ERYTHROPOIETIN","Carnivore"
"REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS","Unclear"
"REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS","Unclear"
"REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES","Carnivore"
"REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS","Unclear"
"REACTOME_RAB_REGULATION_OF_TRAFFICKING","Unclear"
"REACTOME_INTERLEUKIN_37_SIGNALING","Carnivore"
"REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING","Carnivore"
"REACTOME_ER_QUALITY_CONTROL_COMPARTMENT_ERQC","Unclear"
"REACTOME_CALNEXIN_CALRETICULIN_CYCLE","Unclear"
"REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS","Unclear"
"REACTOME_ROBO_RECEPTORS_BIND_AKAP5","Unclear"
"REACTOME_INTERLEUKIN_18_SIGNALING","Unclear"
"REACTOME_SIGNALING_BY_NOTCH3","Unclear"
"REACTOME_RHO_GTPASE_CYCLE","Unclear"
"REACTOME_RHOB_GTPASE_CYCLE","Unclear"
"REACTOME_RHOC_GTPASE_CYCLE","Both"
"REACTOME_CDC42_GTPASE_CYCLE","Both"
"REACTOME_RAC1_GTPASE_CYCLE","Carnivore"
"REACTOME_RAC2_GTPASE_CYCLE","Unclear"
"REACTOME_RHOD_GTPASE_CYCLE","Carnivore"
"REACTOME_RHOQ_GTPASE_CYCLE","Both"
"REACTOME_RHOH_GTPASE_CYCLE","Carnivore"
"REACTOME_RHOG_GTPASE_CYCLE","Carnivore"
"REACTOME_RHOJ_GTPASE_CYCLE","Carnivore"
"REACTOME_RHOBTB2_GTPASE_CYCLE","Unclear"
"REACTOME_RHOU_GTPASE_CYCLE","Unclear"
"REACTOME_RHOBTB1_GTPASE_CYCLE","Unclear"
"REACTOME_RAC3_GTPASE_CYCLE","Carnivore"
"REACTOME_RHOV_GTPASE_CYCLE","Unclear"
"REACTOME_RHOT1_GTPASE_CYCLE","Unclear"
"REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS","Unclear"
"REACTOME_NOTCH3_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION","Carnivore"
"REACTOME_SIGNALING_BY_NOTCH4","Unclear"
"REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION","Unclear"
"REACTOME_NOTCH4_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS","Unclear"
"REACTOME_TLR3_MEDIATED_TICAM1_DEPENDENT_PROGRAMMED_CELL_DEATH","Unclear"
"REACTOME_TICAM1_DEPENDENT_ACTIVATION_OF_IRF3_IRF7","Unclear"
"REACTOME_TICAM1_TRAF6_DEPENDENT_INDUCTION_OF_TAK1_COMPLEX","Unclear"
"REACTOME_INTERLEUKIN_36_PATHWAY","Both"
"REACTOME_NONCANONICAL_ACTIVATION_OF_NOTCH3","Unclear"
"REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION","Unclear"
"REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS","Both"
"REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS","Both"
"REACTOME_BIOSYNTHESIS_OF_MARESINS","Unclear"
"REACTOME_INTERLEUKIN_2_SIGNALING","Both"
"REACTOME_INTERLEUKIN_12_SIGNALING","Unclear"
"REACTOME_INTERLEUKIN_1_SIGNALING","Herbivore"
"REACTOME_INTERLEUKIN_23_SIGNALING","Unclear"
"REACTOME_INTERLEUKIN_27_SIGNALING","Both"
"REACTOME_INTERLEUKIN_21_SIGNALING","Both"
"REACTOME_LOSS_OF_MECP2_BINDING_ABILITY_TO_THE_NCOR_SMRT_COMPLEX","Unclear"
"REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY","Unclear"
"REACTOME_MECP2_REGULATES_NEURONAL_RECEPTORS_AND_CHANNELS","Carnivore"
"REACTOME_MECP2_REGULATES_TRANSCRIPTION_OF_NEURONAL_LIGANDS","Unclear"
"REACTOME_MECP2_REGULATES_TRANSCRIPTION_FACTORS","Carnivore"
"REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING","Unclear"
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_RAS","Unclear"
"REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K","Carnivore"
"REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOLIPASE_C_GAMMA_PLCG","Unclear"
"REACTOME_ERYTHROPOIETIN_ACTIVATES_STAT5","Unclear"
"REACTOME_ERYTHROPOIETIN_ACTIVATES_RAS","Unclear"
"REACTOME_BIOSYNTHESIS_OF_MARESIN_LIKE_SPMS","Unclear"
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_PI3K","Unclear"
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3","Unclear"
"REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_LIPOGENESIS","Carnivore"
"REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX","Unclear"
"REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_TO_LIMIT_CHOLESTEROL_UPTAKE","Both"
"REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_TRIGLYCERIDE_LIPOLYSIS_IN_ADIPOSE","Both"
"REACTOME_NGF_STIMULATED_TRANSCRIPTION","Carnivore"
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FYN","Unclear"
"REACTOME_NTRK2_ACTIVATES_RAC1","Unclear"
"REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_CDK5","Carnivore"
"REACTOME_PEROXISOMAL_PROTEIN_IMPORT","Unclear"
"REACTOME_TYSND1_CLEAVES_PEROXISOMAL_PROTEINS","Unclear"
"REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS","Unclear"
"REACTOME_SIGNALING_BY_NTRK3_TRKC","Both"
"REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_RAS","Unclear"
"REACTOME_RHOF_GTPASE_CYCLE","Carnivore"
"REACTOME_INTERFERON_ALPHA_BETA_SIGNALING","Both"
"REACTOME_MEIOTIC_RECOMBINATION","Unclear"
"REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING","Both"
"REACTOME_REGULATION_OF_SIGNALING_BY_CBL","Unclear"
"REACTOME_REGULATION_OF_IFNA_IFNB_SIGNALING","Both"
"REACTOME_INTERFERON_SIGNALING","Unclear"
"REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS","Unclear"
"REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT","Unclear"
"REACTOME_IRON_UPTAKE_AND_TRANSPORT","Unclear"
"REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING","Both"
"REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY","Unclear"
"REACTOME_NONSENSE_MEDIATED_DECAY_NMD","Unclear"
"REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION","Unclear"
"REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION","Both"
"REACTOME_NF_KB_ACTIVATION_THROUGH_FADD_RIP_1_PATHWAY_MEDIATED_BY_CASPASE_8_AND_10","Both"
"REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING","Unclear"
"REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES","Carnivore"
"REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON","Unclear"
"REACTOME_IRAK1_RECRUITS_IKK_COMPLEX","Unclear"
"REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1","Unclear"
"REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX","Unclear"
"REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX","Unclear"
"REACTOME_MOLYBDENUM_COFACTOR_BIOSYNTHESIS","Unclear"
"REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION","Unclear"
"REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_PI3K","Unclear"
"REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT","Unclear"
"REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING","Unclear"
"REACTOME_DISEASES_OF_BASE_EXCISION_REPAIR","Unclear"
"REACTOME_FLT3_SIGNALING","Unclear"
"REACTOME_PROTEIN_LOCALIZATION","Unclear"
"REACTOME_INSERTION_OF_TAIL_ANCHORED_PROTEINS_INTO_THE_ENDOPLASMIC_RETICULUM_MEMBRANE","Both"
"REACTOME_HCMV_INFECTION","Unclear"
"REACTOME_HCMV_EARLY_EVENTS","Unclear"
"REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS","Unclear"
"REACTOME_HCMV_LATE_EVENTS","Unclear"
"REACTOME_AUTOPHAGY","Unclear"
"REACTOME_LIPOPHAGY","Herbivore"
"REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY","Unclear"
"REACTOME_FOXO_MEDIATED_TRANSCRIPTION","Unclear"
"REACTOME_REGULATION_OF_LOCALIZATION_OF_FOXO_TRANSCRIPTION_FACTORS","Unclear"
"REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES","Unclear"
"REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES","Unclear"
"REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY","Herbivore"
"REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION","Unclear"
"REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS","Unclear"
"REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION","Unclear"
"REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION","Unclear"
"REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES","Unclear"
"REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS","Unclear"
"REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS","Unclear"
"REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION","Unclear"
"REACTOME_LONG_TERM_POTENTIATION","Unclear"
"REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_TO_CONTROL_BILE_ACID_HOMEOSTASIS","Both"
"REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_GLUCONEOGENESIS","Unclear"
"REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY","Unclear"
"REACTOME_CONSTITUTIVE_SIGNALING_BY_OVEREXPRESSED_ERBB2","Unclear"
"REACTOME_GPER1_SIGNALING","Unclear"
"REACTOME_REGULATION_OF_GLYCOLYSIS_BY_FRUCTOSE_2_6_BISPHOSPHATE_METABOLISM","Unclear"
"REACTOME_ESTROGEN_STIMULATED_SIGNALING_THROUGH_PRKCZ",NA
"REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING","Carnivore"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_NPAS4","Both"
"REACTOME_SUPPRESSION_OF_APOPTOSIS","Unclear"
"REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS","Unclear"
"REACTOME_PREVENTION_OF_PHAGOSOMAL_LYSOSOMAL_FUSION","Unclear"
"REACTOME_MODULATION_BY_MTB_OF_HOST_IMMUNE_SYSTEM","Unclear"
"REACTOME_SUPPRESSION_OF_PHAGOSOMAL_MATURATION","Unclear"
"REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS","Unclear"
"REACTOME_AMINO_ACIDS_REGULATE_MTORC1","Unclear"
"REACTOME_STAT5_ACTIVATION","Unclear"
"REACTOME_ALPHA_PROTEIN_KINASE_1_SIGNALING_PATHWAY","Unclear"
"REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH","Unclear"
"REACTOME_AGGREPHAGY","Unclear"
"REACTOME_N_GLYCAN_TRIMMING_AND_ELONGATION_IN_THE_CIS_GOLGI","Both"
"REACTOME_RAS_PROCESSING","Unclear"
"REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY","Unclear"
"REACTOME_DEFECTS_OF_CONTACT_ACTIVATION_SYSTEM_CAS_AND_KALLIKREIN_KININ_SYSTEM_KKS","Herbivore"
"REACTOME_SIGNALING_BY_MAPK_MUTANTS","Unclear"
"REACTOME_LEISHMANIA_INFECTION","Unclear"
"REACTOME_SENSORY_PROCESSING_OF_SOUND","Unclear"
"REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS","Both"
"REACTOME_SIGNALING_BY_MRAS_COMPLEX_MUTANTS","Unclear"
"REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION","Unclear"
"REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION","Both"
"REACTOME_DEFECTIVE_FACTOR_VIII_CAUSES_HEMOPHILIA_A","Unclear"
"REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA","Herbivore"
"REACTOME_CD163_MEDIATING_AN_ANTI_INFLAMMATORY_RESPONSE","Both"
"REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION","Unclear"
"REACTOME_SELECTIVE_AUTOPHAGY","Unclear"
"REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS","Unclear"
"REACTOME_PARASITE_INFECTION","Unclear"
"REACTOME_KILLING_MECHANISMS","Unclear"
"REACTOME_LTC4_CYSLTR_MEDIATED_IL4_PRODUCTION","Both"
"REACTOME_PEXOPHAGY","Unclear"
"REACTOME_SIGNALING_BY_ERBB2_ECD_MUTANTS","Carnivore"
"REACTOME_ACETYLCHOLINE_INHIBITS_CONTRACTION_OF_OUTER_HAIR_CELLS","Unclear"
"REACTOME_DEFECTIVE_FACTOR_IX_CAUSES_HEMOPHILIA_B","Herbivore"
"REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III","Unclear"
"REACTOME_SIGNALING_BY_KIT_IN_DISEASE","Unclear"
"REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE","Unclear"
"REACTOME_SIGNALING_BY_PDGFR_IN_DISEASE","Unclear"
"REACTOME_DEFECTIVE_F9_ACTIVATION","Herbivore"
"REACTOME_SIGNALING_BY_PDGFRA_TRANSMEMBRANE_JUXTAMEMBRANE_AND_KINASE_DOMAIN_MUTANTS","Unclear"
"REACTOME_SIGNALING_BY_MEMBRANE_TETHERED_FUSIONS_OF_PDGFRA_OR_PDGFRB","Unclear"
"REACTOME_SIGNALING_BY_CSF3_G_CSF","Unclear"
"REACTOME_NERVOUS_SYSTEM_DEVELOPMENT","Unclear"
"REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE","Unclear"
"REACTOME_DISEASES_OF_DNA_REPAIR","Unclear"
"REACTOME_SARS_COV_1_INFECTION","Unclear"
"REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS","Both"
"REACTOME_SARS_COV_INFECTIONS","Unclear"
"REACTOME_SIGNALING_BY_CSF1_M_CSF_IN_MYELOID_CELLS","Unclear"
"REACTOME_FLT3_SIGNALING_IN_DISEASE","Unclear"
"REACTOMEMATURATION_OF__SARS_COV_1_NUCLEOPROTEIN","Unclear"
"REACTOME_MATURATION_OF_PROTEIN_3A","Unclear"
"REACTOME_MATURATION_OF_SARS_COV_1_SPIKE_PROTEIN","Both"
"REACTOME_TRANSLATION_OF_SARS_COV_1_STRUCTURAL_PROTEINS","Unclear"
"REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS","Unclear"
"REACTOME_TRANSCRIPTIONAL_REGULATION_OF_TESTIS_DIFFERENTIATION","Unclear"
"REACTOME_SARS_COV_1_HOST_INTERACTIONS","Unclear"
"REACTOME_SARS_COV_1_ACTIVATES_MODULATES_INNATE_IMMUNE_RESPONSES","Unclear"
"REACTOME_DEFECTIVE_RIPK1_MEDIATED_REGULATED_NECROSIS","Unclear"
"REACTOME_SARS_COV_2_INFECTION","Unclear"
"REACTOME_MATURATION_OF_SARS_COV_2_SPIKE_PROTEIN","Both"
"REACTOME_ATTACHMENT_AND_ENTRY","Both"
"REACTOME_MATURATION_OF_SARS_COV_2_NUCLEOPROTEIN","Carnivore"
"REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS","Unclear"
"REACTOME_TRANSLATION_OF_REPLICASE_AND_ASSEMBLY_OF_THE_REPLICATION_TRANSCRIPTION_COMPLEX","Unclear"
"REACTOME_RND3_GTPASE_CYCLE","Unclear"
"REACTOME_RND2_GTPASE_CYCLE","Unclear"
"REACTOME_RND1_GTPASE_CYCLE","Unclear"
"REACTOME_SIGNALING_BY_ALK_IN_CANCER","Unclear"
"REACTOME_ALK_MUTANTS_BIND_TKIS","Both"
"REACTOME_STAT3_NUCLEAR_EVENTS_DOWNSTREAM_OF_ALK_SIGNALING","Unclear"
"REACTOME_STAT5_ACTIVATION_DOWNSTREAM_OF_FLT3_ITD_MUTANTS","Unclear"
"REACTOME_SIGNALING_BY_FLT3_FUSION_PROTEINS","Unclear"
"REACTOME_SIGNALING_BY_FLT3_ITD_AND_TKD_MUTANTS","Unclear"
"REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING","Unclear"
"REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES","Herbivore"
"REACTOME_SARS_COV_2_TARGETS_PDZ_PROTEINS_IN_CELL_CELL_JUNCTION","Unclear"
"REACTOME_SARS_COV_2_HOST_INTERACTIONS","Unclear"
"REACTOME_RHOBTB3_ATPASE_CYCLE","Herbivore"
"REACTOME_NEGATIVE_REGULATION_OF_FLT3","Unclear"
"REACTOME_FLT3_SIGNALING_THROUGH_SRC_FAMILY_KINASES","Unclear"
"REACTOME_FLT3_SIGNALING_BY_CBL_MUTANTS","Unclear"
"REACTOME_RHOBTB_GTPASE_CYCLE","Unclear"
"REACTOME_CYTOPROTECTION_BY_HMOX1","Unclear"
"REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY","Unclear"
"REACTOME_HEME_SIGNALING","Unclear"
"REACTOME_REGULATION_OF_BACH1_ACTIVITY","Unclear"
"REACTOME_SENSORY_PERCEPTION","Unclear"
"REACTOME_CELLULAR_RESPONSE_TO_STARVATION","Unclear"
"REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS","Unclear"
"REACTOME_MIRO_GTPASE_CYCLE","Unclear"
"REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3","Unclear"
"REACTOME_SENSORY_PERCEPTION_OF_TASTE","Unclear"
"REACTOME_NUCLEAR_EVENTS_STIMULATED_BY_ALK_SIGNALING_IN_CANCER","Unclear"
"REACTOME_SENSORY_PERCEPTION_OF_SALTY_TASTE","Herbivore"
"REACTOME_INDUCTION_OF_CELL_CELL_FUSION","Both"
"REACTOME_DEFECTIVE_INTRINSIC_PATHWAY_FOR_APOPTOSIS","Unclear"
"REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY","Unclear"
"REACTOME_SARS_COV_1_TARGETS_HOST_INTRACELLULAR_SIGNALLING_AND_REGULATORY_PATHWAYS","Unclear"
"REACTOME_DRUG_ADME","Unclear"
"REACTOME_AZATHIOPRINE_ADME","Unclear"
"REACTOME_ASPIRIN_ADME","Herbivore"
"REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING","Unclear"
"REACTOME_PARACETAMOL_ADME","Unclear"
"REACTOME_DRUG_MEDIATED_INHIBITION_OF_CDK4_CDK6_ACTIVITY","Unclear"
"REACTOME_GERM_LAYER_FORMATION_AT_GASTRULATION","Carnivore"
"REACTOME_SARS_COV_2_MODULATES_AUTOPHAGY","Unclear"
"REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY","Unclear"
"REACTOME_ATORVASTATIN_ADME","Unclear"
"REACTOME_RIBAVIRIN_ADME","Both"
"REACTOME_KEAP1_NFE2L2_PATHWAY","Unclear"
"REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI","Both"
"REACTOME_N_GLYCAN_ANTENNAE_ELONGATION","Both"
"REACTOME_SARS_COV_2_TARGETS_HOST_INTRACELLULAR_SIGNALLING_AND_REGULATORY_PATHWAYS","Unclear"
"REACTOME_REACTIONS_SPECIFIC_TO_THE_COMPLEX_N_GLYCAN_SYNTHESIS_PATHWAY","Both"
"REACTOME_PREDNISONE_ADME","Unclear"
"REACTOME_REGULATION_OF_NF_KAPPA_B_SIGNALING","Herbivore"
"REACTOME_UPTAKE_OF_DIETARY_COBALAMINS_INTO_ENTEROCYTES","Herbivore"
"REACTOME_TRANSPORT_OF_RCBL_WITHIN_THE_BODY","Unclear"
"REACTOME_EPITHELIAL_MESENCHYMAL_TRANSITION_EMT_DURING_GASTRULATION","Unclear"
"REACTOME_FORMATION_OF_LATERAL_PLATE_MESODERM","Unclear"
"REACTOME_GASTRULATION","Carnivore"
"REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2","Unclear"
"REACTOME_COBALAMIN_CBL_METABOLISM","Unclear"
"REACTOME_REGULATION_OF_NPAS4_GENE_EXPRESSION","Unclear"
"REACTOME_REGULATION_OF_NPAS4_GENE_TRANSCRIPTION","Unclear"
