"","main_Rho","Carnivore_Rho","Herbivore_Rho","main_P","Carnivore_P","Herbivore_P","main_p.adj","Carnivore_p.adj","Herbivore_p.adj","Driver","DriverNumeric"
"ATP13A3",-5.4137221968063,4.91638104545542,-4.63838802485612,1.85183731932527e-07,8.81587246917976e-07,3.51137088800191e-06,3.94154444642867e-05,0.000106051419455245,0.000486459920714726,"Both",3
"ARPC1B",0.622365494900471,-0.523948118913146,0.830394991343212,1,0.600314625270331,0.406315496519115,1,0.777419973273337,0.680298304212202,"Herbivore",2
"COL13A1",1.78309925887822,-0.814301401029647,1.77309785872143,0.223710441223252,0.415472307310778,0.0762124927551742,0.675200062562617,0.634616770887421,0.281751354153549,"Both",3
"FAM122C",-1.13923945911346,NA,-2.66154741573498,0.763809875027562,NA,0.00777823848492577,1,NA,0.0745138697412304,"MissingData",5
"FOXF2",-0.659041853323305,-0.378065050565928,-1.90688200357848,1,0.705382270414172,0.0565358691147946,1,0.843351610099222,0.239667087239577,"Herbivore",2
"NOBOX",-1.34815907024131,1.65263027665311,-0.46810474158191,0.532821677435173,0.0984061322949816,0.639709688625455,1,0.270597244790361,0.83527101199694,"Carnivore",1
"THPO",-2.96876779018017,3.41152250887951,-1.93997945679621,0.00896989348434928,0.000646011674079441,0.0523821865531538,0.0826039185469142,0.0098520056218383,0.229356517403128,"Carnivore",1
"GRIA2",-0.477693436061955,0.600207864201629,0.0420944785580545,1,0.548367713207386,0.966423381743694,1,0.73834216542796,0.987378291502272,"Carnivore",1
"RPS7",3.12006830986518,NA,2.77577705725891,0.00542427314180627,NA,0.00550699563734771,0.0585093616837804,NA,0.0601501969580653,"MissingData",5
"LRGUK",-0.640674458820812,0.944782818043125,-0.0389002956887277,1,0.344769765532716,0.968969880823341,1,0.572326475358583,0.988345051903201,"Carnivore",1
"SIX1",NA,NA,1.28546941115253,NA,NA,0.198628299257961,NA,NA,0.474784063882125,"MissingData",5
"SPG7",1.06616673169232,-1.38850415282802,0.736073725019014,0.85904483418133,0.164983581085199,0.461685831992681,1,0.369230258785257,0.720868503812667,"Carnivore",1
"FOXC1",-1.5006820110019,1.02554430806877,-0.732123490133192,0.400313484107263,0.305106430042248,0.464093197518192,0.974474447781727,0.533989219417651,0.72274766091496,"Both",3
"ABHD18",-2.45227854220336,2.41610122435998,-1.28286198681375,0.0425864187250373,0.0156876994902326,0.199540432638242,0.238654155374135,0.0850686364325442,0.475215418382647,"Both",3
"TRANK1",4.03171204340479,-5.36170917744356,1.24980769490292,0.000166116018437236,8.24381869803148e-08,0.211369804477387,0.00493878906238647,2.10105596207287e-05,0.488994219344606,"Carnivore",1
"ACOT6",0.438640146618273,-0.355207274719479,1.25798855768549,1,0.72243431519673,0.208395894412028,1,0.853382653260175,0.485978910596573,"Herbivore",2
"CASK",NA,NA,3.11973433926055,NA,NA,0.00181014213351584,NA,NA,0.0295772115344337,"MissingData",5
"SLC12A1",-3.42675490409778,3.14192124843236,-2.71578503770532,0.00183252043174037,0.00167843173609107,0.00661188329991492,0.0278042658277716,0.0192955489415912,0.0673377938809952,"Both",3
"TRIM66",0.333551510902868,0.252297200838655,-0.111859581222063,1,0.800811351578558,0.910934744918462,1,0.897636995429502,0.963865309587649,"Both",3
"FYB1",2.37551374325835,-3.23755798488653,1.64095373386009,0.0525736193401886,0.00120557437385721,0.100807019548666,0.272553185409582,0.0151827653766256,0.328570476546216,"Carnivore",1
"MICAL2",-0.944131719429359,1.16283123696601,-0.466249797166243,1,0.244897980786672,0.641036708809847,1,0.465704703785209,0.836330007493466,"Carnivore",1
"CTCF",0.377532521722535,0.585395254207296,2.06812247964148,1,0.558281979090455,0.0386285073575107,1,0.746477513745614,0.191711413275533,"Herbivore",2
"ARHGEF7",-2.78056248861466,2.24347122124786,-2.8975354565682,0.0162794444823186,0.0248664436500175,0.00376107222153927,0.12560033159915,0.115047126494128,0.047590335393388,"Unclear",0
"LZTR1",-2.25994732305351,2.3781509613572,-0.139087160066047,0.0714735610997194,0.0173997009096217,0.889381274386238,0.331220010836847,0.0909689450710519,0.957109353108919,"Carnivore",1
"TBC1D24",-0.295596696434974,0.688267584949428,0.378870194639639,1,0.491284290480038,0.704784258313794,1,0.696220469350305,0.872116042675646,"Carnivore",1
"TINCR",NA,NA,0.418449746256197,NA,NA,0.67561832166308,NA,NA,0.856242386300288,"MissingData",5
"RHAG",-4.61241940015478,4.04144310255997,-4.85620132768788,1.19402669204495e-05,5.31232713116646e-05,1.19659043265743e-06,0.000831526791252685,0.00178252666772831,0.000251890056142135,"Unclear",0
"AVPR2",0.198832051003845,-0.0891578689526868,0.940100776961978,1,0.928956447685807,0.347165870329924,1,0.966624136285855,0.629272659580467,"Herbivore",2
"EFNB2",1.37709375796627,-0.867969919648152,1.28530261728259,0.505449786973916,0.385410800030962,0.198686555939105,1,0.608974101070176,0.474784063882125,"Both",3
"RFX8",-0.247575775137835,-1.96906877134245,-2.60830123715887,1,0.0489451943611329,0.00909928390885485,1,0.175249029789201,0.081607522042447,"Unclear",0
"CSNK2A1",NA,NA,3.69669756521274,NA,NA,0.000218422291058932,NA,NA,0.00708965884999429,"MissingData",5
"SLC19A3",0.464371380655452,-0.287534769994746,0.370791918779789,1,0.773702882802432,0.710792520877326,1,0.883411530398938,0.875989974960052,"Both",3
"GIGYF1",-1.36706706274983,-0.200600929007343,-0.874898009538889,0.514812858252503,0.841010631595437,0.381629402210653,1,0.921136052684141,0.661501125837541,"DoubleBoth",4
"NMNAT3",-0.0213633739288263,-0.740404571877739,-0.504868076720815,1,0.459054545535302,0.613651497192551,1,0.671283010912607,0.821360620808758,"Unclear",0
"HDDC3",2.22341408048468,-0.601099026683922,2.30010985970712,0.078563673333123,0.547774031626947,0.0214419968294899,0.353905195115142,0.73793926837255,0.136509554834722,"Herbivore",2
"TSC1",3.58625355215937,-3.05598733595256,1.70857785716286,0.00100638839789542,0.00224320730360086,0.0875291731732599,0.0182138221185575,0.0236709531398219,0.305372442523756,"Both",3
"SYNGAP1",-1.24277002233879,1.31063156840574,-1.16650074736982,0.641857776716889,0.189982268464498,0.243412046596289,1,0.401174465791413,0.527750918041634,"Unclear",0
"S1PR2",-2.53175331280989,1.92721500359398,-2.4726304394268,0.0340481419639693,0.0539528409252388,0.0134122758063462,0.207139903928947,0.186367597058669,0.104481633874153,"Both",3
"CHD8",-2.62203166365614,2.8451519314563,-1.56376451969413,0.0262221929350994,0.00443902443911816,0.117872879434179,0.174337782505597,0.0376266124526605,0.359473471824762,"Carnivore",1
"UBE2T",0.508837217924385,0.246763914673781,0.427487727012188,1,0.805090938895547,0.669024122430704,1,0.899919144986101,0.852130441653251,"Both",3
"TRPM7",-1.69664339963399,-0.445628372238074,-1.6989732047936,0.269292298385863,0.655865712445784,0.0893242324313054,0.75670234533417,0.813099280812942,0.309304952676571,"Herbivore",2
"SAMHD1",-1.59792396707134,1.33519454336422,-1.2589452517727,0.330179698260606,0.181812682315349,0.208050107447236,0.859895603758168,0.391810873130407,0.485978910596573,"Both",3
"TMF1",-1.5588057661884,1.9334020594439,-2.48651395430482,0.357127077129772,0.0531866877599324,0.0129001510348563,0.904913546208101,0.184533508040172,0.102398897220366,"Unclear",0
"GRHL2",-0.891338841347582,0.010735577613777,-1.21614693928259,1,0.991434412905384,0.223928952293981,1,0.996095143327376,0.504190080251859,"Herbivore",2
"RAB15",-1.33059771848434,1.39610810652967,-1.41118302060967,0.549964240872675,0.162681943035549,0.158190655382249,1,0.366662139749176,0.422375975062763,"Unclear",0
"SH2D4B",-0.293959639790845,0.00282060889006165,-0.859797674182206,1,0.997749482698681,0.389900581580994,1,0.99932282552738,0.667359928917248,"Herbivore",2
"CC2D2B",-0.588329010076002,0.280197374314666,-0.00730877034844802,1,0.779326081015602,0.994168496898558,1,0.886439204253526,0.997676643905241,"DoubleBoth",4
"SUCLA2",-2.8859082461947,2.26571640103671,-1.16941071900294,0.0117085776241485,0.0234687527002152,0.242238193231299,0.100363031795878,0.111324805789633,0.525698068561537,"Both",3
"RNASEH2B",-0.732735525450699,0.289878837844196,-1.42102428876632,1,0.771908931810525,0.155309698457757,1,0.882542169071993,0.41775886198171,"Herbivore",2
"TPM4",-2.53816314758126,2.84298714127069,-3.21637656450427,0.0334308066201056,0.00446928735278527,0.00129820366323185,0.204204228128444,0.0377979043441125,0.0237500938795993,"Unclear",0
"POU4F3",NA,NA,2.62234225010369,NA,NA,0.00873276851253924,NA,NA,0.0794775097247325,"MissingData",5
"C3orf49",-3.01059315630158,3.31694874981297,-3.35353281991708,0.00782213859419506,0.000910063086597168,0.0007978695092087,0.0746735050129348,0.0124405623937833,0.0172606599535961,"Unclear",0
"SAMSN1",-0.343425442711015,1.06917606952357,0.608246437167437,1,0.284990339676776,0.543024039969778,1,0.512239987774286,0.778292755010742,"Carnivore",1
"ERCC3",-0.198088113799397,-1.71783027145034,-1.7207299667711,1,0.0858275782724911,0.0852998359086953,1,0.248136706521667,0.301762115877686,"Unclear",0
"RPL35A",NA,NA,1.50467048353893,NA,NA,0.132408815268753,NA,NA,0.383672249322676,"MissingData",5
"CDKN1C",-1.90744588536524,0.224815784291349,-1.60272590833087,0.169388616823118,0.822122586290472,0.108995180904978,0.570365592119198,0.909808238644883,0.343778133302565,"DoubleBoth",4
"CBLC",0.474629380084033,-0.893270192890044,0.277597832839883,1,0.371712496254228,0.781321095926945,1,0.5977534352613,0.910128181378358,"Carnivore",1
"ANKRD44",-0.900199816643009,0.425877080682136,-0.756160771600848,1,0.670197416419075,0.449552809354207,1,0.821229571722986,0.712208081839592,"Both",3
"LRRC9",0.036498033189328,-0.20827057235325,0.605560764584999,1,0.835017707684003,0.544806462943693,1,0.917713541370084,0.779414647648219,"Herbivore",2
"TSEN15",-0.561115210700312,0.215601988712649,-0.355895589840165,1,0.829298005491087,0.721918758656951,1,0.913832193211892,0.881807170992503,"Both",3
"PTP4A2",NA,NA,1.14963298440039,NA,NA,0.25029506682235,NA,NA,0.536001566424921,"MissingData",5
"SERAC1",0.00938161526537442,0.586212799137902,0.184768490708704,1,0.557732521653827,0.853410623060507,1,0.746087473164765,0.941528232316074,"Carnivore",1
"FRY",3.17919895929925,-3.55911416196396,1.14606238733465,0.00443048052446865,0.000372107767775561,0.251769339087058,0.0513821477804025,0.00676588210887679,0.53753869091133,"Carnivore",1
"TDRD12",0.921268076362055,-1.76727323632346,0.235948364459619,1,0.0771824797644897,0.81347273813173,1,0.232304433190279,0.924403028139289,"Carnivore",1
"NDUFV1",0.250899376979101,-0.0836944636102193,-0.123455802978252,1,0.933299359101342,0.901746170602565,1,0.968056141509,0.961429739872553,"DoubleBoth",4
"ALX3",-0.818771646139582,0.301797272896714,-0.393854275400162,1,0.762806609912222,0.693688630330546,1,0.877741275883845,0.866723117939399,"DoubleBoth",4
"EPHB1",-1.49369425066713,1.22651140370705,-1.24792210697367,0.405766655833296,0.220006286593462,0.212059583928154,0.981739625832977,0.436788293042762,0.48970990111005,"Both",3
"TNXB",NA,NA,1.32992798753985,NA,NA,0.183541999061183,NA,NA,0.457064412779646,"MissingData",5
"CRYBB1",0.903155676422705,-1.61653547405211,-0.258069887046253,1,0.105978590080182,0.796352971236114,1,0.283004805369506,0.917765454946702,"Carnivore",1
"C8orf33",-1.28554481503137,1.01081973548912,-0.348953119880334,0.595805900338817,0.312102715549035,0.727124504778042,1,0.540180540252169,0.882957227319391,"Both",3
"PRSS51",-1.66406977683379,1.01637757516949,-1.99944905754773,0.288295458043563,0.309449620101768,0.0455597885129462,0.788531550194717,0.538334753640813,0.210132299849972,"Herbivore",2
"ZNF23",-1.55353679064845,1.97428938264444,-1.26071938649527,0.360884840776378,0.0483488474777752,0.207409966686381,0.911226685682977,0.173887017345924,0.485057901866793,"Carnivore",1
"ITM2B",-0.703447972345563,-0.261213043590796,-0.237571945816538,1,0.793928219888309,0.81221311159009,1,0.894626270243095,0.923658075431184,"DoubleBoth",4
"WDR49",0.684086924355063,0.297149553918135,0.775054027877611,1,0.766352333387146,0.438307735034512,1,0.879438705747515,0.705304286426526,"Herbivore",2
"EIF4E1B",-3.43466153950124,4.1735115053431,-1.33994787648891,0.00177988301837874,2.99940506630433e-05,0.180262291401155,0.0273215960076794,0.00120033585039613,0.452722572253072,"Carnivore",1
"RPS17",2.47789672450441,-0.589434914865153,3.91432095699401,0.0396478178471806,0.555569560639855,9.0658978923353e-05,0.227643549888523,0.744041635495324,0.00396089323279954,"Herbivore",2
"CA14",2.56329940235588,-1.76295559493509,1.62200544411083,0.0311047786377531,0.077907979275096,0.104802182463323,0.195286836216753,0.233599657898229,0.33507304278287,"Both",3
"ALOX12B",-0.102806478405932,-0.0462570361673309,-0.289865647335575,1,0.96310538280031,0.771919023307805,1,0.982377943370524,0.905553698255498,"Herbivore",2
"PNRC2",-1.62667195527945,2.62989263193728,-0.254549665086122,0.311420364231209,0.00854118387903408,0.799070940096272,0.828407770509071,0.0573621179048841,0.918934813223181,"Carnivore",1
"ENPP1",-1.84628882460952,2.67230776271489,-0.898195740949867,0.194550838607414,0.00753315232219472,0.369081203615277,0.620190982821642,0.0531064282554346,0.648539044615929,"Carnivore",1
"JAGN1",-0.22657337625558,NA,0.0762559901685298,1,NA,0.939215438604436,1,NA,0.974597290389878,"MissingData",5
"CPOX",-2.13366657827464,2.07956726516738,-1.56885253479227,0.0986102512877126,0.0375652421071968,0.116682303930003,0.406602487710754,0.148923950847856,0.3570518150654,"Both",3
"NEK5",0.228270717739621,2.51579473920161,0.527838753453481,1,0.0118764327786275,0.597611256999584,1,0.0701437233669368,0.811899521589454,"Carnivore",1
"HESX1",-3.34333517873314,4.40293959748291,-1.09182122098598,0.00248333553202267,1.06793906457349e-05,0.274911689629584,0.0345245322538422,0.0006027221644358,0.562914953748319,"Carnivore",1
"B2M",-1.41165951614229,0.508496547602463,-1.0094727893874,0.474150717068033,0.611105159643002,0.312747945054016,1,0.784463280829459,0.596391934280064,"Both",3
"HLA-DOB",-3.90398937806621,3.60410517975685,-2.56395996530269,0.000283859805852203,0.000313230200712617,0.0103485480386211,0.00729539011231036,0.00595454175488701,0.088377036437307,"Both",3
"ALDOB",-1.06221628487898,0.479243082689269,-1.75120286490733,0.864412525686828,0.631765708216254,0.0799109721643973,1,0.797826247659396,0.290436461878702,"Herbivore",2
"COL17A1",-0.968242355822852,1.54702341109455,-0.131846272627107,0.998770038024956,0.121857600501841,0.895105885735543,1,0.307910055242175,0.959685651915374,"Carnivore",1
"IMPACT",-2.0054823158347,2.24826426209024,-0.569173897756959,0.134734528286423,0.0245593441245906,0.569238132678408,0.491757610596512,0.114546792060009,0.794655059313926,"Carnivore",1
"IQSEC1",1.96983889411969,-3.6766636881934,-0.661408513910975,0.146570512336273,0.000236304246970261,0.508350367382041,0.518607722412962,0.0049905996652975,0.754910774612506,"Carnivore",1
"DLG4",0.977058354803828,-0.197542696165401,1.87218654806501,0.985620790411524,0.843402872937064,0.0611807994743841,1,0.92258876021354,0.249919248659348,"Herbivore",2
"VKORC1L1",NA,NA,0.099338815315284,NA,NA,0.920869260651362,NA,NA,0.967799380528945,"MissingData",5
"IL17A",-0.115985758405018,0.42540739288878,-0.0251433610631265,1,0.670539717665717,0.979940613975852,1,0.821284168326088,0.992740257532799,"Carnivore",1
"PLCZ1",-3.22752250256549,2.28999189241913,-1.78404588528786,0.00374601658071806,0.0220217866441456,0.0744162094190146,0.0462105783135151,0.106613524072124,0.277801091311103,"Both",3
"KCNN4",-1.9070270345143,0.561078346237788,-2.53333279715935,0.169551260274557,0.574744128993627,0.0112983627950854,0.57065894103989,0.758706651538685,0.0939154679720715,"Herbivore",2
"FOXL2",-0.773138077333197,0.402387658012999,-0.250416601037801,1,0.687398751669009,0.802265192742583,1,0.832318578032168,0.920055641227354,"DoubleBoth",4
"FAM50B",1.01952357379048,-2.88094063448241,0.698482644489014,0.923863402203261,0.00396490311922212,0.484875407960069,1,0.0347234992450455,0.7383609618073,"Carnivore",1
"UBE3A",-0.458090265360793,1.22216053654945,1.09222281825939,1,0.221646924164103,0.274735175243252,1,0.4388440370106,0.562804314027804,"Unclear",0
"MRPL28",-1.0956582235428,1.11830747436205,-0.120620437808591,0.819685114334863,0.263435695771021,0.903991680008846,1,0.487511813837873,0.961617997257362,"Carnivore",1
"CXorf58",-0.693556639844176,0.193212842881634,0.206523811598924,1,0.846792281081184,0.836381766669883,1,0.924374109950079,0.934057603414092,"DoubleBoth",4
"DLX5",-0.794692637527341,1.02631578947368,0.596264136407374,1,0.304742757088453,0.550998785534111,1,0.533587651411714,0.783301238157019,"Carnivore",1
"CTLA4",-2.27534434879463,1.67619482988004,-0.7481706900113,0.0686558429522551,0.0937000365680063,0.454357207698703,0.322513863442487,0.261701812962783,0.715618461559132,"Both",3
"BCL10",0.876347857857365,0.00771485657575144,2.21135636505265,1,0.993844496111045,0.0270111689858864,1,0.997193724997859,0.156589427071614,"Herbivore",2
"IL21",0.119939406940202,0.903861619729752,0.980197097232741,1,0.36606878265515,0.326988837116329,1,0.592463274651328,0.609741201854533,"Unclear",0
"TMPRSS9",-2.47240284938205,1.99953875765537,-2.59109068797954,0.0402624557298065,0.0455500927141863,0.00956722759722648,0.229861957671756,0.16771222922214,0.0840517483804514,"Unclear",0
"EPB42",-5.03949116700756,4.67256312579681,-3.89281027761786,1.40031351103598e-06,2.97464048958604e-06,9.90896440283941e-05,0.000169292302230206,0.000245767412318161,0.00417548483439296,"Both",3
"CD53",-0.362580685094189,0.297077897812476,0.0497290699625536,1,0.766407038037959,0.960338290632103,1,0.879438705747515,0.985135330223135,"DoubleBoth",4
"MYO1C",-1.67751377780421,2.13145731070617,0.0918292565733947,0.280326172638306,0.0330514857453288,0.926833698879563,0.77687311955072,0.137508877206067,0.970522542614329,"Carnivore",1
"CES4A",NA,NA,0.488644605406904,NA,NA,0.625093327852891,NA,NA,0.827212995854839,"MissingData",5
"KAT6B",-1.77674479914357,2.71031970471354,-0.608508127003158,0.226830713467958,0.00672183820298675,0.542850517490209,0.680402092482687,0.0491616153007353,0.778292755010742,"Carnivore",1
"PRDM1",-2.14548419732741,2.03473275509366,-1.68470725637307,0.0957424607299909,0.0418777704861921,0.0920450658159131,0.398803766965717,0.159907576130236,0.313305012979869,"Both",3
"CABCOCO1",-1.49317577473215,2.2077386119598,0.274919132039882,0.406173544863438,0.0272624995677936,0.783378368058947,0.982252297963877,0.122599223115491,0.910944769086218,"Carnivore",1
"PTP4A1",NA,NA,2.08249867892283,NA,NA,0.0372969434317528,NA,NA,0.187534860597204,"MissingData",5
"ATP8B1",-2.78889729581446,1.68941991692389,-3.84693728539631,0.0158663501952383,0.0911389868297889,0.000119603568642356,0.12359396090229,0.257362806565171,0.00470547146632027,"Herbivore",2
"FEZ1",1.98858845041447,-2.02774036253159,1.80771176113739,0.140239941737615,0.0425867538747393,0.0706513731527697,0.504840311489489,0.161328851386382,0.270091534771992,"Unclear",0
"EIF2B5",-3.26899460646724,3.57251499580823,-2.67883386972787,0.00323791076589788,0.000353569229607424,0.00738790385321809,0.0417271283503854,0.00651546630589074,0.0723131241285097,"Unclear",0
"TPRA1",-0.708972504191289,-0.645957428578109,-2.31948073635462,1,0.518306925944625,0.0203689844525236,1,0.717131141463869,0.132361123172096,"Herbivore",2
"MYL12B",NA,NA,1.86952913282518,NA,NA,0.0615492343871121,NA,NA,0.250729213415607,"MissingData",5
"GAN",-1.26832102106028,1.39128141616134,-0.493459812730741,0.614049999418784,0.164140106914464,0.621687728721644,1,0.368274364021604,0.825843008920597,"Carnivore",1
"GJA1",0.315330018752343,-0.498944351581586,0.130719631148272,1,0.617818587928806,0.895997102189896,1,0.788971389102799,0.959685651915374,"Carnivore",1
"LMBRD1",-0.793069902113597,-0.0117831314314388,-1.80459024080623,1,0.990598638904369,0.0711388263569373,1,0.995697308369318,0.270903378761415,"Herbivore",2
"ITPR1",3.89301635851857,-4.4309849295416,2.16273470609993,0.000297016420279536,9.38036456161884e-06,0.0305615901133512,0.00755641774960328,0.000557519928510128,0.168723710540637,"Carnivore",1
"NDN",-2.48936243156203,1.65207375509544,-2.01255335363005,0.0383917301463439,0.0985195163740717,0.0441616384382336,0.223058756621126,0.270663055536893,0.206589465490018,"Both",3
"HOXA13",NA,NA,1.86712518918121,NA,NA,0.061884107572668,NA,NA,0.251702361806999,"MissingData",5
"AP5Z1",0.451684488008799,-2.3582875222288,-0.45964131707801,1,0.0183594667222784,0.645773697372202,1,0.0939337533524669,0.838460898806955,"Carnivore",1
"ANKS1A",-2.03105294360726,2.20485820412872,-2.16594684682872,0.126748872616958,0.0274640462086505,0.0303152489001213,0.473109941519722,0.122972571597749,0.167820993655077,"Unclear",0
"RAB12",-1.62704709139889,1.37377696506964,-1.93985544805951,0.311181290037753,0.169510934438076,0.0523972597904735,0.827949824211615,0.375543578116898,0.229356517403128,"Unclear",0
"GET1",-0.0338337267286983,0.276978252400371,0.966022333381262,1,0.781796805173865,0.334033005776012,1,0.88805771640813,0.616687028812383,"Herbivore",2
"RCC1",-0.28899659886774,-0.0424335952114849,-0.987367419469955,1,0.966153047352999,0.323462550354259,1,0.984218099928666,0.60638075892346,"Herbivore",2
"TRIM16",1.74806049244727,-2.36600654265011,0.337124930962003,0.241360659429727,0.0179811266466158,0.73602272419701,0.706471372535816,0.0928192079573141,0.886355547439294,"Carnivore",1
"C9orf153",-2.71633385268694,2.48862659461322,-0.720916776664971,0.0198027952612893,0.0128237573180393,0.470960720187503,0.144221610596917,0.0741371929224748,0.728346752554073,"Both",3
"MALT1",1.00656336650589,-1.42592719490345,0.846121377887398,0.942433938757076,0.153889358570771,0.397485036022796,1,0.354910552333802,0.67351400260229,"Carnivore",1
"GNAI1",NA,NA,1.48995947554097,NA,NA,0.136234891629148,NA,NA,0.390284792933344,"MissingData",5
"LHB",-2.0310109334835,1.85224214005031,-0.616434587252613,0.126761656512265,0.0639910600788079,0.537607731727071,0.473109941519722,0.208013277877515,0.774711985825929,"Both",3
"EDDM13",NA,NA,1.54060739501152,NA,NA,0.123412367039864,NA,NA,0.369515171812523,"MissingData",5
"TBX1",-1.92848838733032,1.0464022935511,-1.05082453473802,0.161383221895575,0.295375334282654,0.293339185227544,0.5508383801986,0.523028603580814,0.579139446206244,"Both",3
"SETBP1",-0.912463658834503,2.50698952427162,0.942981210954683,1,0.012176432037038,0.345690513526489,1,0.0714320060738919,0.628417101551521,"Carnivore",1
"AGK",0.961139414213177,-1.41098775512264,0.170800732482562,1,0.158248224585997,0.864380453100322,1,0.360327024941387,0.947635428580564,"Carnivore",1
"PCMT1",-0.115305126786244,-0.2896980584088,0.270051961067317,1,0.772047241828552,0.787120278919476,1,0.882633192076024,0.91301220845898,"Unclear",0
"NNAT",-2.00000216212158,1.9774919046253,-1.27181739419492,0.136500091280388,0.0479860546793665,0.203438007258532,0.49481108394271,0.1730932697358,0.480114854847264,"Both",3
"ABLIM1",0.701873781278292,-0.514571867829097,0.740395567509924,1,0.606852227806079,0.459060007574984,1,0.782140820221138,0.718706216290908,"Unclear",0
"COL9A3",1.83757256746311,-2.14252875835583,1.28829127772143,0.198376242617138,0.0321509570424459,0.197644588210066,0.62861433810656,0.135243971277191,0.474030258763244,"Carnivore",1
"MMD",-1.80523862932824,1.78998115116819,-0.857013574660633,0.213112045469798,0.0734569415908831,0.391437382520599,0.65594710552064,0.226114147676077,0.668719280488657,"Both",3
"STON2",0.324441716425891,0.458193542622072,-0.489255189406041,1,0.646813398707239,0.624661041376068,1,0.808479926293966,0.827026473506916,"Unclear",0
"CHRNE",0.146855505449232,0.310664663626187,0.350878978044716,1,0.75605556320657,0.725679143139474,1,0.872644112982591,0.882957227319391,"Unclear",0
"CALCR",-1.78070728931848,1.11691284538806,-1.56247840855184,0.224880845149814,0.264031591751971,0.118175328448901,0.676837150349331,0.488230607066654,0.359898244169719,"Both",3
"ISG15",-0.46827799598886,-0.609885780662495,-0.705206633538512,1,0.541937472444433,0.480681653732547,1,0.732999846979732,0.735104153726848,"Unclear",0
"CCBE1",-0.341529623349323,-0.011210486709906,-1.74471956409235,1,0.991055513085223,0.0810336960900609,1,0.995956810149201,0.293196923363359,"Herbivore",2
"TTC37",-2.5195320029642,4.17715110009121,-0.215870274183374,0.0352532872501707,2.95182947788276e-05,0.829088868560406,0.211840111569418,0.00119665572837004,0.930851386749021,"Carnivore",1
"TTR",-1.34993150731309,1.21101080405472,-1.75514355223216,0.531113862181819,0.225891264006847,0.0792347563518305,1,0.444423254856856,0.288805074366274,"Unclear",0
"DHH",-0.734331211949102,0.867235719647255,0.317986430537326,1,0.385812868657872,0.750495229977559,1,0.609205933635243,0.894105149859437,"Carnivore",1
"DARS2",-0.848677397661088,1.59182386483597,-0.20775239862229,1,0.111424286316792,0.83542230197791,1,0.291725049646916,0.933436278538632,"Carnivore",1
"STON1",-1.88540799830979,1.8090881124764,0.09162118344116,0.178124325002695,0.0704373155864556,0.926999020286958,0.58784669642763,0.220304916083756,0.970522542614329,"Both",3
"EIF4A3",NA,NA,4.19838702684506,NA,NA,2.68822906525525e-05,NA,NA,0.00180055805449266,"MissingData",5
"SH3BP1",-1.42173685695807,1.98881153171051,-0.634311261921097,0.465307968599013,0.046722009464631,0.5258777082527,1,0.170193521395266,0.767008200295159,"Carnivore",1
"MPIG6B",-2.30064484141581,1.73351825180971,-2.15881453816598,0.0642351426895738,0.0830035962925502,0.0308645581423212,0.310124505141804,0.24329923537058,0.16976030638917,"Both",3
"SCUBE2",-2.54812945375615,3.34017088758508,-1.2861226740827,0.032490682122096,0.000837268529206547,0.198400252057936,0.200351533504651,0.011689885676582,0.474464450087592,"Carnivore",1
"CA5A",-2.34390861945347,2.48891082192354,-1.94304087946466,0.0572485385088989,0.0128135101832915,0.052011219269825,0.28828387668993,0.0741064433177517,0.228406896002328,"Unclear",0
"MIF4GD",NA,NA,0.220488390213857,NA,NA,0.825490813182008,NA,NA,0.929163826974934,"MissingData",5
"ECE1",-0.194876367311239,-0.575730664499993,-0.263251226405913,1,0.564797245182661,0.792356949787326,1,0.751358666295579,0.915909610220434,"Carnivore",1
"COX6B1",-1.9056321968048,1.92572457407615,-0.711311339086118,0.170093825439547,0.0541387737774756,0.476891326514111,0.571521159066509,0.186656520378829,0.73241546098233,"Carnivore",1
"THBS2",1.84940242064669,-2.64655319954152,1.06090932583862,0.193199178523119,0.00813167135466123,0.288731110666079,0.618302834782164,0.0555042860463191,0.574939206821731,"Carnivore",1
"FOXC2",1.19648085942851,-1.42777295671019,1.72749954329805,0.694526890712408,0.153357219109822,0.0840779871310736,1,0.354337664594903,0.299705353693927,"Unclear",0
"IGF1R",1.0460602584913,-1.41224115756057,0.732536709770844,0.886599636549254,0.157878965654806,0.463841044979084,1,0.359726941064638,0.722457947150447,"Carnivore",1
"SLC35B1",-2.5320676001071,2.23301101315066,-0.941329475159369,0.0340176384098478,0.0255482181173743,0.346536042385684,0.207037676862513,0.117196020692787,0.629074108078123,"Both",3
"IFIH1",1.62267036428741,-1.28332342676563,0.880367640350112,0.313979669574167,0.199378788516992,0.378660180720227,0.833748157899283,0.413466135376498,0.658184324768388,"Both",3
"LARP1B",-1.55576441689095,1.16102308211049,-2.44641025542821,0.35929236717358,0.245632512756374,0.0144286713653248,0.90872405903383,0.466242879868417,0.109338164637938,"Herbivore",2
"APLP2",0.451083532789573,-1.38951892552776,-0.716099212664789,1,0.164675010047624,0.473930089912564,1,0.368994737942031,0.730707964176995,"Carnivore",1
"GRM6",4.15455178877709,-4.24824986200414,2.35322187054642,9.77777381323595e-05,2.1544702590814e-05,0.0186115252943192,0.00351813613965766,0.000989214339442643,0.126012620507778,"Carnivore",1
