"","stat","pval","p.adj","num.genes","gene.vals","Driver","DriverNumeric"
"REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION",-0.0576051278519947,0.0126461666089168,0.1735153457153,159,"CAMK2B:23, GRIN3B:214, LIN7C:227, ADCY1:241, CHRNB2:262, HTR3B:460, TUBB4A:543, NBEA:606, CHRNA4:652, GRIN2A:659, RPS6KA6:686, CHRNA3:767, GRIK1:777, TUBA4A:786, GNAT3:831, ADCY2:835, GRIA4:854, HTR3A:857, GABRR3:966, ADCY8:981, GRIN2B:988, GABBR1:1096, GRIP1:1270, RASGRF1:1273, CHRNE:1281, KCNJ10:1315, PRKAA2:1324, ADCY3:1563, GRIK3:1599, MAPK3:6282.5, MAPT:6282.5, PRKAR2B:6282.5, GNB5:6282.5, ACTN2:6282.5, PICK1:6282.5, TUBB1:6282.5, PRKAR1A:6282.5, GNB3:6282.5, TUBA1B:6282.5, PRKCG:6282.5, TUBB2A:6282.5, TUBB2B:6282.5, PDPK1:6282.5, PRKCA:6282.5, TSPAN7:6282.5, TUBAL3:6282.5, TUBA8:6282.5, PRKAR1B:6282.5, TUBB4B:6282.5, SRC:6282.5, CAMKK1:6282.5, CAMK2A:6282.5, CAMKK2:6282.5, ADCY7:6282.5, GNAL:6282.5, CAMK2G:6282.5, PLCB3:6282.5, ADCY9:6282.5, ADCY5:6282.5, ADCY6:6282.5, CACNG4:6282.5, APBA1:6282.5, GABRA3:6282.5, GABRA1:6282.5, LRRC7:6282.5, RPS6KA2:6282.5, DLG3:6282.5, EPB41L1:6282.5, PPM1F:6282.5, ARHGEF7:6282.5, NCALD:6282.5, GRIN2D:6282.5, GRIK5:6282.5, PRKAG2:6282.5, PRKAB1:6282.5, GABRR2:6282.5, RASGRF2:6282.5, GABRG2:6282.5, KIF17:6282.5, CHRNB4:6282.5, KCNJ5:6282.5, CHRNA2:6282.5, KCNJ2:6282.5, ARHGEF9:6282.5, DLG4:6282.5, CAMK1:6282.5, MDM2:6282.5, CHRND:6282.5, CHRNA1:6282.5, CACNG8:6282.5, GLRA3:6282.5, GABRA6:6282.5, GABRB2:6282.5, GLRA1:6282.5, GABRR1:6282.5, CHRNB3:6282.5, CHRNA6:6282.5, DLG2:6282.5, KCNJ16:6282.5, GRIA1:6282.5, NRG1:6282.5, KCNJ6:6282.5, AP2M1:6282.5, GRIN2C:6282.5, KCNJ9:6282.5, KCNJ3:6282.5, GRIK2:6282.5, GABRB3:6282.5, KCNJ4:6282.5, CHRNA5:6282.5, CHRNA9:6282.5, PPM1E:6282.5, GRIN1:6282.5, ERBB4:6282.5, GABRG3:6282.5, AP2A2:6282.5, KCNJ12:6282.5, MYO6:6282.5, CHRNG:6282.5, GRIN3A:6282.5, GABRQ:6282.5, PRKACA:10858, GRIA3:10985, NEFL:11217, GABRB1:11222, PRKAB2:11287, CAMK4:11388, ADCY4:11732, PRKAG1:11774, GABBR2:11777, GLRA2:11804, KCNJ15:11849, PRKACB:12035, AP2A1:12312, PLCB2:12405, NSF:12441, TUBA1A:12546, RPS6KA1:12739, GLRB:12867, CAMK2D:12869, NPTN:12955, PRKAA1:12980, PLCB1:12992, KPNA2:13181, GIT1:13400, GABRA5:13573, GABRA4:13612, GABRA2:13662, PRKCB:13667, GRIA2:13701, GRIP2:13744, CHRNA7:13898, PRKAR2A:13940, HTR3C:14029, DLG1:14328, HTR3D:14617, PRKX:14895, TUBB8B:15090, TUBB8:15095","Herbivore",1
"REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES",-0.0297459882438216,0.133802681801438,0.490203901947727,217,"SNAP25:21, CAMK2B:23, GRIN3B:214, LIN7C:227, ADCY1:241, DNAJC5:251, CHRNB2:262, TSPOAP1:272, CACNB2:278, SLC18A2:361, HTR3B:460, TUBB4A:543, NBEA:606, CHRNA4:652, GRIN2A:659, CACNA1E:676, RPS6KA6:686, CHRNA3:767, GRIK1:777, TUBA4A:786, GNAT3:831, ADCY2:835, GRIA4:854, HTR3A:857, GABRR3:966, ADCY8:981, GRIN2B:988, GABBR1:1096, GRIP1:1270, RASGRF1:1273, CHRNE:1281, KCNJ10:1315, PRKAA2:1324, ADCY3:1563, GRIK3:1599, MAPK3:6282.5, MAPT:6282.5, PRKAR2B:6282.5, GNB5:6282.5, ACTN2:6282.5, PICK1:6282.5, TUBB1:6282.5, PRKAR1A:6282.5, GNB3:6282.5, TUBA1B:6282.5, PRKCG:6282.5, TUBB2A:6282.5, TUBB2B:6282.5, PDPK1:6282.5, PRKCA:6282.5, TSPAN7:6282.5, TUBAL3:6282.5, TUBA8:6282.5, PRKAR1B:6282.5, TUBB4B:6282.5, SRC:6282.5, CAMKK1:6282.5, CAMK2A:6282.5, CAMKK2:6282.5, ADCY7:6282.5, GNAL:6282.5, CAMK2G:6282.5, PLCB3:6282.5, ADCY9:6282.5, ADCY5:6282.5, ADCY6:6282.5, CACNA2D2:6282.5, CACNB1:6282.5, CACNG4:6282.5, CACNA1B:6282.5, CACNA2D3:6282.5, CACNB4:6282.5, SYN1:6282.5, SLC6A13:6282.5, SYT1:6282.5, CHAT:6282.5, RIMS1:6282.5, SLC32A1:6282.5, SLC17A7:6282.5, STX1A:6282.5, APBA1:6282.5, SLC1A2:6282.5, ALDH5A1:6282.5, SLC22A2:6282.5, GLS:6282.5, NAAA:6282.5, PPFIA2:6282.5, PPFIA4:6282.5, SLC1A7:6282.5, SYN3:6282.5, SLC18A3:6282.5, ALDH2:6282.5, BCHE:6282.5, SLC6A3:6282.5, GABRA3:6282.5, GABRA1:6282.5, LRRC7:6282.5, RPS6KA2:6282.5, DLG3:6282.5, EPB41L1:6282.5, PPM1F:6282.5, ARHGEF7:6282.5, NCALD:6282.5, GRIN2D:6282.5, GRIK5:6282.5, PRKAG2:6282.5, PRKAB1:6282.5, GABRR2:6282.5, RASGRF2:6282.5, GABRG2:6282.5, KIF17:6282.5, CHRNB4:6282.5, KCNJ5:6282.5, CHRNA2:6282.5, KCNJ2:6282.5, ARHGEF9:6282.5, DLG4:6282.5, CAMK1:6282.5, MDM2:6282.5, CHRND:6282.5, CHRNA1:6282.5, CACNG8:6282.5, GLRA3:6282.5, GABRA6:6282.5, GABRB2:6282.5, GLRA1:6282.5, GABRR1:6282.5, CHRNB3:6282.5, CHRNA6:6282.5, DLG2:6282.5, KCNJ16:6282.5, GRIA1:6282.5, NRG1:6282.5, KCNJ6:6282.5, AP2M1:6282.5, GRIN2C:6282.5, KCNJ9:6282.5, KCNJ3:6282.5, GRIK2:6282.5, GABRB3:6282.5, KCNJ4:6282.5, CHRNA5:6282.5, CHRNA9:6282.5, PPM1E:6282.5, GRIN1:6282.5, ERBB4:6282.5, GABRG3:6282.5, AP2A2:6282.5, KCNJ12:6282.5, MYO6:6282.5, CHRNG:6282.5, GRIN3A:6282.5, GABRQ:6282.5, SLC38A1:6282.5, GLUL:6282.5, PRKACA:10858, SLC6A4:10925, LRTOMT:10946, GRIA3:10985, UNC13B:11038, SLC38A2:11071, NEFL:11217, GABRB1:11222, PRKAB2:11287, CAMK4:11388, SLC1A3:11397, CACNB3:11669, ADCY4:11732, PRKAG1:11774, GABBR2:11777, GAD2:11792, GLRA2:11804, ACHE:11848, KCNJ15:11849, PRKACB:12035, GAD1:12107, SLC6A11:12134, AP2A1:12312, SLC5A7:12368, PLCB2:12405, NSF:12441, TUBA1A:12546, RPS6KA1:12739, ARL6IP5:12743, GLRB:12867, CAMK2D:12869, NPTN:12955, PRKAA1:12980, PLCB1:12992, SLC22A1:13158, SLC6A1:13175, KPNA2:13181, MAOA:13208, GIT1:13400, GABRA5:13573, GABRA4:13612, GABRA2:13662, PRKCB:13667, ABAT:13693, GRIA2:13701, GRIP2:13744, CHRNA7:13898, PRKAR2A:13940, HTR3C:14029, SYN2:14135, DLG1:14328, SLC1A1:14424, SLC1A6:14588, HTR3D:14617, CACNA1A:14632, SLC6A12:14813, PRKX:14895, COMT:14913, PPFIA3:14931, GLS2:15030, TUBB8B:15090, TUBB8:15095","Herbivore",1
"REACTOME_NEURONAL_SYSTEM",-0.0580297508613835,0.000218871331624007,0.0140937503899316,352,"SNAP25:21, CAMK2B:23, SLITRK4:88, KCNV2:136, GRIN3B:214, LIN7C:227, ADCY1:241, DNAJC5:251, CHRNB2:262, TSPOAP1:272, CACNB2:278, SIPA1L1:357, SLC18A2:361, HOMER2:363, KCNG3:368, KCNN3:402, KCNH6:421, HTR3B:460, KCNH3:540, TUBB4A:543, KCNH2:590, NBEA:606, DBNL:627, PTPRF:636, CHRNA4:652, GRIN2A:659, GJC1:661, DLGAP3:667, CACNA1E:676, RPS6KA6:686, PPFIBP2:709, CHRNA3:767, KCNA10:770, GRIK1:777, TUBA4A:786, GNAT3:831, ADCY2:835, KCNAB2:847, GRIA4:854, HTR3A:857, KCND3:963, GABRR3:966, ADCY8:981, GRIN2B:988, KCNF1:1054, SLITRK2:1082, GABBR1:1096, SYT7:1131, KCNK7:1163, SLITRK1:1214, KCNQ3:1216, GJA10:1228, GRIP1:1270, RASGRF1:1273, CHRNE:1281, KCNJ10:1315, PRKAA2:1324, DLGAP2:1555, ADCY3:1563, GRIK3:1599, SHANK2:1628, LRFN1:1744, EPB41L2:1752, MAPK3:6282.5, MAPT:6282.5, PRKAR2B:6282.5, GNB5:6282.5, ACTN2:6282.5, PICK1:6282.5, TUBB1:6282.5, PRKAR1A:6282.5, GNB3:6282.5, TUBA1B:6282.5, PRKCG:6282.5, TUBB2A:6282.5, TUBB2B:6282.5, PDPK1:6282.5, KCNMB1:6282.5, PRKCA:6282.5, KCNMA1:6282.5, TSPAN7:6282.5, KCNMB3:6282.5, TUBAL3:6282.5, TUBA8:6282.5, PRKAR1B:6282.5, TUBB4B:6282.5, SRC:6282.5, KCNMB2:6282.5, CAMKK1:6282.5, CAMK2A:6282.5, CAMKK2:6282.5, ADCY7:6282.5, GNAL:6282.5, CAMK2G:6282.5, PLCB3:6282.5, ADCY9:6282.5, ADCY5:6282.5, ADCY6:6282.5, PANX2:6282.5, PANX1:6282.5, GJD2:6282.5, CACNA2D2:6282.5, CACNB1:6282.5, CACNG4:6282.5, CACNA1B:6282.5, CACNA2D3:6282.5, CACNB4:6282.5, SYN1:6282.5, SLC6A13:6282.5, SYT1:6282.5, CHAT:6282.5, RIMS1:6282.5, SLC32A1:6282.5, SLC17A7:6282.5, STX1A:6282.5, APBA1:6282.5, SLC1A2:6282.5, ALDH5A1:6282.5, SLC22A2:6282.5, GLS:6282.5, NAAA:6282.5, PPFIA2:6282.5, PPFIA4:6282.5, SLC1A7:6282.5, SYN3:6282.5, SLC18A3:6282.5, ALDH2:6282.5, BCHE:6282.5, SLC6A3:6282.5, GABRA3:6282.5, GABRA1:6282.5, LRRC7:6282.5, RPS6KA2:6282.5, DLG3:6282.5, EPB41L1:6282.5, PPM1F:6282.5, ARHGEF7:6282.5, NCALD:6282.5, GRIN2D:6282.5, GRIK5:6282.5, PRKAG2:6282.5, PRKAB1:6282.5, GABRR2:6282.5, RASGRF2:6282.5, GABRG2:6282.5, KIF17:6282.5, CHRNB4:6282.5, KCNJ5:6282.5, CHRNA2:6282.5, KCNJ2:6282.5, ARHGEF9:6282.5, DLG4:6282.5, CAMK1:6282.5, MDM2:6282.5, CHRND:6282.5, CHRNA1:6282.5, CACNG8:6282.5, GLRA3:6282.5, GABRA6:6282.5, GABRB2:6282.5, GLRA1:6282.5, GABRR1:6282.5, CHRNB3:6282.5, CHRNA6:6282.5, DLG2:6282.5, KCNJ16:6282.5, GRIA1:6282.5, NRG1:6282.5, KCNJ6:6282.5, AP2M1:6282.5, GRIN2C:6282.5, KCNJ9:6282.5, KCNJ3:6282.5, GRIK2:6282.5, GABRB3:6282.5, KCNJ4:6282.5, CHRNA5:6282.5, CHRNA9:6282.5, PPM1E:6282.5, GRIN1:6282.5, ERBB4:6282.5, GABRG3:6282.5, AP2A2:6282.5, KCNJ12:6282.5, MYO6:6282.5, CHRNG:6282.5, GRIN3A:6282.5, GABRQ:6282.5, SLC38A1:6282.5, GLUL:6282.5, ABCC8:6282.5, NRXN3:6282.5, KCNG1:6282.5, APBA2:6282.5, KCNQ1:6282.5, KCNQ2:6282.5, KCNN2:6282.5, DLGAP4:6282.5, EPB41L3:6282.5, KCNK2:6282.5, KCNH4:6282.5, KCNK6:6282.5, KCND1:6282.5, KCNA7:6282.5, PTPRS:6282.5, NRXN2:6282.5, PPFIBP1:6282.5, KCNA1:6282.5, EPB41L5:6282.5, KCNC4:6282.5, KCNJ8:6282.5, SLITRK3:6282.5, KCNS1:6282.5, LRFN3:6282.5, KCNC1:6282.5, LRRC4B:6282.5, FLOT2:6282.5, RTN3:6282.5, KCNK1:6282.5, FLOT1:6282.5, HCN4:6282.5, KCNH5:6282.5, NTRK3:6282.5, KCNH1:6282.5, HCN3:6282.5, SYT2:6282.5, LRRTM2:6282.5, KCNA6:6282.5, KCNK13:6282.5, PTPRD:6282.5, KCNS2:6282.5, LRFN2:6282.5, KCNB1:6282.5, EPB41:6282.5, SHANK1:6282.5, LRRTM1:6282.5, PDLIM5:6282.5, HCN1:6282.5, NLGN4Y:6282.5, SLITRK5:6282.5, KCNC2:6282.5, KCNG4:6282.5, GRM5:6282.5, KCNAB1:6282.5, IL1RAPL1:6282.5, NLGN1:6282.5, NLGN2:6282.5, KCNAB3:6282.5, DLGAP1:6282.5, SYT9:6282.5, KCNS3:6282.5, SYT12:6282.5, LRFN4:6282.5, KCNA3:6282.5, KCNG2:6282.5, SHARPIN:6282.5, NRXN1:6282.5, KCNJ14:6282.5, KCNB2:6282.5, KCNH8:6282.5, KCND2:6282.5, SLITRK6:6282.5, KCNQ5:6282.5, KCNK18:6282.5, KCNJ11:6282.5, IL1RAPL2:6282.5, NLGN3:6282.5, LRRTM3:6282.5, KCNN1:10832, KCNA4:10835, PRKACA:10858, HOMER3:10883, SLC6A4:10925, LRTOMT:10946, GRIA3:10985, UNC13B:11038, KCNQ4:11046, SLC38A2:11071, NEFL:11217, GABRB1:11222, PRKAB2:11287, CAMK4:11388, SLC1A3:11397, KCNK10:11413, CACNB3:11669, ADCY4:11732, PRKAG1:11774, GABBR2:11777, GAD2:11792, GLRA2:11804, KCNN4:11844, ACHE:11848, KCNJ15:11849, KCNV1:11992, PRKACB:12035, GRM1:12091, GAD1:12107, SLC6A11:12134, KCNH7:12141, SYT10:12174, AP2A1:12312, SLC5A7:12368, PLCB2:12405, LRRTM4:12412, NSF:12441, TUBA1A:12546, RPS6KA1:12739, ARL6IP5:12743, GLRB:12867, CAMK2D:12869, KCNK4:12925, NPTN:12955, KCNK3:12974, PRKAA1:12980, PLCB1:12992, SLC22A1:13158, SLC6A1:13175, KPNA2:13181, MAOA:13208, GIT1:13400, ABCC9:13525, GABRA5:13573, GABRA4:13612, GABRA2:13662, PRKCB:13667, ABAT:13693, GRIA2:13701, GRIP2:13744, KCNC3:13785, NLGN4X:13856, CHRNA7:13898, PRKAR2A:13940, APBA3:13965, HTR3C:14029, SYN2:14135, DLG1:14328, IL1RAP:14387, SLC1A1:14424, SLC1A6:14588, HTR3D:14617, CACNA1A:14632, KCNK9:14649, KCNJ1:14660, SLC6A12:14813, KCNK16:14823, PRKX:14895, COMT:14913, PPFIA3:14931, KCNK17:15005, GLS2:15030, TUBB8B:15090, TUBB8:15095","Herbivore",1
"REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX",0.0393027124059222,0.384451599242981,0.735960194656798,41,"ELL:235, GTF2H2:714, IWS1:1298, GTF2H1:1518, RTF1:1623, SUPT16H:2010, PAF1:2136, CDK7:2141, CCNH:2219, SUPT5H:3250, CCNK:3406, MLLT1:3479, SSRP1:3679, POLR2F:3952, LEO1:4205, ELOA:8822.5, MNAT1:8822.5, CTDP1:8822.5, AFF4:8822.5, CCNT2:8822.5, NELFCD:8822.5, ERCC2:8822.5, SUPT6H:8822.5, GTF2H3:8822.5, GTF2F1:8822.5, CCNT1:8822.5, CDK9:8822.5, NCBP1:8822.5, EAF1:8822.5, EAF2:8822.5, ERCC3:8822.5, MLLT3:8822.5, NELFA:8822.5, TCEA1:8822.5, GTF2F2:8822.5, NELFB:8822.5, CTR9:8822.5, NELFE:8822.5, GTF2H4:8822.5, ELOC:15054, POLR2J:15066","Unclear",0
"REACTOME_IRS_MEDIATED_SIGNALLING",-0.025321065065634,0.589522783852424,0.845635762776753,38,"FGF8:76, FGF5:996, IRS1:1149, FGFR2:1505, PTPN11:6282.5, AKT2:6282.5, PIK3R2:6282.5, SOS1:6282.5, PIK3CA:6282.5, PDPK1:6282.5, PIK3R1:6282.5, GAB2:6282.5, FGFR3:6282.5, FGF10:6282.5, FGF22:6282.5, FGF4:6282.5, PIK3C3:6282.5, TRIB3:6282.5, FGF6:6282.5, FGF1:6282.5, KL:6282.5, KLB:6282.5, FGF2:6282.5, PDE3B:6282.5, FGF17:6282.5, FGFR4:6282.5, FGF19:6282.5, FRS2:6282.5, FGF7:10886, PIK3R4:11306, FGF20:11475, GAB1:11916, THEM4:11934, FLT3:12596, PIK3CB:12691, FGF23:13788, FGFR1:14005, TLR9:14413","Both",3
"REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION",-0.0529471202425059,0.412622110460127,0.746945446947398,20,"DUSP16:293, DUSP9:1245, JAK2:6282.5, TYK2:6282.5, IL6R:6282.5, JAK1:6282.5, PTPN11:6282.5, MAPK3:6282.5, DUSP4:6282.5, MAP2K2:6282.5, DUSP5:6282.5, DUSP6:6282.5, DUSP10:6282.5, PEA15:6282.5, DUSP7:6282.5, DUSP8:6282.5, DUSP1:11002, DUSP2:12162, IL6ST:12566, IL6:13554","Unclear",0
"REACTOME_MAPK1_ERK2_ACTIVATION",0.0154305415405315,0.879887689859698,0.960894915092087,8,"IL6:1551, IL6ST:2539, JAK2:8822.5, TYK2:8822.5, IL6R:8822.5, JAK1:8822.5, PTPN11:8822.5, MAP2K2:8822.5","Unclear",0
"REACTOME_SOS_MEDIATED_SIGNALLING",-0.263081232492997,0.197532659708492,0.564423748739163,2,"IRS1:1149, SOS1:6282.5","Unclear",0
"REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX",0.0124789491411249,0.84688413570668,0.948729948445798,20,"GTF2H2:714, GTF2H1:1518, CDK7:2141, CCNH:2219, SUPT5H:3250, POLR2F:3952, MNAT1:8822.5, CTDP1:8822.5, NELFCD:8822.5, ERCC2:8822.5, GTF2H3:8822.5, GTF2F1:8822.5, NCBP1:8822.5, ERCC3:8822.5, NELFA:8822.5, GTF2F2:8822.5, NELFB:8822.5, NELFE:8822.5, GTF2H4:8822.5, POLR2J:15066","Unclear",0
"REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1",-0.00431759560390266,0.962299835575832,0.993542078100278,10,"POLA2:546, TFDP1:6282.5, PPP2R1B:6282.5, POLA1:6282.5, RB1:6282.5, PPP2R3B:6282.5, PRIM1:6282.5, PRIM2:12121, TFDP2:12914, E2F1:13388","Unclear",0
"REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION",0.237638748738648,0.0199545784399928,0.227709524856374,8,"ORC1:225, CCNB1:656, MCM8:2784, ORC4:2842, ORC2:3028, ORC3:3129, ORC6:8822.5, ORC5:8822.5","Vertivore",2
"REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION",0.10333495466507,0.129243811133872,0.487555584410206,18,"ORC1:225, CCNB1:656, E2F1:1717, TFDP2:2191, MCM8:2784, ORC4:2842, PRIM2:2984, ORC2:3028, ORC3:3129, TFDP1:8822.5, PPP2R1B:8822.5, POLA1:8822.5, RB1:8822.5, PPP2R3B:8822.5, PRIM1:8822.5, ORC6:8822.5, ORC5:8822.5, POLA2:14559","Vertivore",2
"REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS",0.0606386277843722,0.33634021148441,0.695762816951685,21,"DYNLL1:25, BID:226, PPP3CC:337, BCL2L11:610, BAD:1467, E2F1:1717, TFDP2:2191, TP63:8822.5, TP73:8822.5, PPP1R13B:8822.5, BMF:8822.5, AKT2:8822.5, BBC3:8822.5, TP53:8822.5, AKT1:8822.5, BCL2:8822.5, SFN:8822.5, TFDP1:8822.5, PPP3R1:8822.5, DYNLL2:8822.5, TP53BP2:14968","Vertivore",2
"REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS",-0.000116521015397442,0.998329161698599,0.999114947262334,27,"DAGLA:503, TRPC6:597, DGKI:1185, ITPR1:1309, PRKCH:6282.5, DGKG:6282.5, RASGRP2:6282.5, TRPC7:6282.5, ABHD12:6282.5, DGKH:6282.5, ITPR2:6282.5, TRPC3:6282.5, DGKQ:6282.5, DGKZ:6282.5, ABHD6:6282.5, DAGLB:6282.5, PRKCE:6282.5, RASGRP1:6282.5, ITPR3:11892, MGLL:11983, DGKB:12084, DGKK:12791, DGKE:12898, DGKA:13505, DGKD:13705, PRKCQ:13818, PRKCD:14207","Unclear",0
"REACTOME_DISINHIBITION_OF_SNARE_FORMATION",0.0620937009639094,0.630648632301337,0.860694832921574,5,"PRKCB:1438, STX4:4155, STXBP3:8822.5, PRKCG:8822.5, PRKCA:8822.5","Unclear",0
"REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE",0.0006782463519176,0.990096709291037,0.998892433856352,28,"COL1A1:169, SYK:1492, VAV3:1566, LYN:1888, PIK3CB:2414, PIK3R3:2616, COL1A2:2633, GP6:3512, VAV1:3929, MPIG6B:4144, PTPN11:8822.5, LCP2:8822.5, PIK3R2:8822.5, PIK3CG:8822.5, PTPN6:8822.5, PIK3CA:8822.5, PDPK1:8822.5, PIK3R1:8822.5, FCER1G:8822.5, VAV2:8822.5, CLEC1B:8822.5, LCK:8822.5, PLCG2:8822.5, LAT:8822.5, PIK3R6:13587, PIK3R5:14868, RHOA:14955, CDC42:15045","Herbivore",1
"REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR",-0.00939421264038037,0.809877857623938,0.936031908523051,55,"RPS27A:59, SKP1:68, UBA52:103, IKBKG:445, CARD11:727, PSMB9:1148, PSMB11:1646, PSMD5:6282.5, PSMB5:6282.5, PSMD3:6282.5, PSMD9:6282.5, PSMF1:6282.5, PSMB2:6282.5, PSMA1:6282.5, PSME3:6282.5, PSMB6:6282.5, PSMA8:6282.5, PSMD4:6282.5, PSMB4:6282.5, PSMD6:6282.5, UBB:6282.5, PSMD13:6282.5, PSMD12:6282.5, PSMB8:6282.5, PSMB10:6282.5, PPP3R1:6282.5, RASGRP1:6282.5, PPIA:6282.5, NFKBIA:6282.5, NFATC2:6282.5, NFKBIB:6282.5, NFKB1:6282.5, NFATC1:6282.5, BCL10:6282.5, RASGRP3:6282.5, MALT1:6282.5, RELA:6282.5, CHUK:6282.5, PSMD10:11350, PSMD1:11428, PSMB1:11506, BTRC:11532, PSMB7:11603, MAP3K7:11639, PSME4:11744, SEM1:11957, PSMD8:12029, NFATC3:13271, PRKCB:13667, PSMD2:14237, IKBKB:14262, PSME2:14297, REL:14380, PSME1:14419, NFKBIE:14814","Herbivore",1
"REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS",-0.09703081232493,0.634593051011292,0.860926464238795,2,"RASGRP1:6282.5, RASGRP3:6282.5","Unclear",0
"REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES",-0.0082731648616125,0.820689969503358,0.939233875864161,63,"RPS27A:59, UBA52:103, NUP88:192, NUP153:528, NUP50:643, PLCG1:1240, RAE1:1313, NUP214:1425, STAT1:6282.5, JAK1:6282.5, MAPK3:6282.5, UBB:6282.5, FLNA:6282.5, TRIM25:6282.5, UBE2L6:6282.5, ISG15:6282.5, TPR:6282.5, NDC1:6282.5, NEDD4:6282.5, AAAS:6282.5, NUP188:6282.5, NUP93:6282.5, OAS3:6282.5, NUP155:6282.5, EIF4G1:6282.5, NUP43:6282.5, IRF3:6282.5, NUP210:6282.5, OASL:6282.5, FLNB:6282.5, PPM1B:6282.5, HERC5:6282.5, NUP58:6282.5, EIF4E:6282.5, SEC13:6282.5, MX1:6282.5, USP41:6282.5, NUP35:6282.5, EIF4E3:6282.5, PDE12:6282.5, MX2:6282.5, USP18:6282.5, NUP62:6282.5, KPNA5:10869, NUP205:10887, EIF4G3:11354, NUP160:11681, NUP37:11698, UBE2N:11716, NUP85:11843, NUP107:12122, UBA7:12375, NUP42:12532, NUP54:12910, KPNA7:12942, IFIT1:13180, KPNA2:13181, NUP98:13246, NUP133:13372, RNASEL:14233, SEH1L:14240, EIF2AK2:14627, OAS2:14751","Herbivore",1
"REACTOME_PROLACTIN_RECEPTOR_SIGNALING",-0.0138158163057221,0.87396438286748,0.960242402382734,11,"SKP1:68, JAK2:6282.5, PTPN11:6282.5, SH2B1:6282.5, GHR:6282.5, PRLR:6282.5, STAT5A:6282.5, STAT5B:6282.5, BTRC:11532, GH1:13531, GH2:13616","Both",3
"REACTOME_SIGNALING_BY_NODAL",-0.111624677365054,0.122287344611188,0.481406293305614,16,"LEFTY1:431, ACVR2B:1043, LEFTY2:1490, MAPK3:6282.5, FOXO3:6282.5, ACVR1C:6282.5, ACVR1B:6282.5, PCSK6:6282.5, FURIN:6282.5, SMAD4:6282.5, CER1:6282.5, NODAL:6282.5, FOXH1:6282.5, DRAP1:6282.5, DAND5:11322, GDF1:13298","Unclear",0
"REACTOME_FERTILIZATION",0.220354389229305,0.000476367101151596,0.0208673465767454,21,"ADAM2:20, KCNU1:110, CATSPERD:257, CATSPERB:319, CATSPERG:395, CATSPER2:627, B4GALT1:684, ADAM20:1213, CATSPER4:1282, CD9:1455, CATSPER3:1764, HVCN1:2272, ADAM30:3657, IZUMO2:4264, IZUMO4:8822.5, ZP2:8822.5, ZP4:8822.5, ADAM21:8822.5, ZP3:8822.5, IZUMO3:8822.5, ZP1:14896","Herbivore",1
"REACTOME_MEIOTIC_SYNAPSIS",-0.115365918557408,0.00818799429228324,0.12949959393848,44,"UBE2I:15, H4C15:49, H4C14:85, H4C3:171, H4C2:238, SYNE1:265, H4C13:295, H2BC15:350, DIDO1:827, H2AC20:1105, H2AC4:1330, LMNB1:6282.5, LMNA:6282.5, TINF2:6282.5, TERF1:6282.5, H4C8:6282.5, TERF2IP:6282.5, H2BC4:6282.5, H2BC21:6282.5, H4C11:6282.5, H2BC9:6282.5, H2AC14:6282.5, BRCA1:6282.5, SYNE2:6282.5, FKBP6:6282.5, SMC1B:6282.5, SUN2:6282.5, REC8:6282.5, STAG2:6282.5, STAG1:6282.5, HSPA2:6282.5, TEX12:6282.5, SYCE2:6282.5, SUN1:6282.5, SYCP2:6282.5, SYCE3:6282.5, STAG3:11272, ATR:11303, H4C1:11869, RAD21:12186, SYCP1:12795, ACD:13368, POT1:13500, TERF2:14700","Both",3
"REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES",0.0535461391480274,0.310486759436641,0.676096168193555,30,"ATP6V0A4:653, ATP6V1A:1709, HVCN1:2272, ATP6V0D2:2360, ATP6V0A1:2443, CYBB:2709, ATP6V0A2:2945, NOS2:3034, ATP6V0C:3069, ATP6V1B1:3363, ATP6V1G3:4124, NOS1:8822.5, NOS3:8822.5, MPO:8822.5, SLC11A1:8822.5, ATP6V1H:8822.5, CYBA:8822.5, NCF4:8822.5, TCIRG1:8822.5, NCF2:8822.5, ATP6V0B:8822.5, ATP6V1F:8822.5, ATP6V1E1:8822.5, ATP6V1C2:8822.5, ATP6V1B2:8822.5, ATP6V1C1:8822.5, NCF1:8822.5, ATP6V0D1:8822.5, LPO:8822.5, ATP6V1E2:8822.5","Unclear",0
