,Rho,N,P,p.adj
CIRBP,0.00941351832827877,211,0.740019042220658,0.785963846744717
TMEM205,0.0208171089849065,288,0.201059965384046,0.304478972900216
MICOS13,0.0464183126190392,170,0.0974357704715943,0.183518820768524
FBXW9,0.0438398087452074,274,0.0175888006906657,0.0572776178066169
PLEKHJ1,0.0582027484754221,248,0.00618662885244547,0.0278683146978343
FARSA,0.0364744759017412,326,0.0184690163671946,0.0592857392268348
MPPE1,0.0392968987630252,344,0.00915832818901001,0.0367185858304256
C10orf82,0.00687469002957563,292,0.735660511637806,0.782161521756146
CCDC43,0.036346279725184,271,0.0436892860738393,0.105790686121278
C19orf53,0.0133808945973369,253,0.497608163576267,0.584058452311379
FAAP24,0.0155498034600237,310,0.307909167213879,0.412708313349192
CNTD1,0.00670505065160545,320,0.710227447544608,0.761243002769702
BCAS3,0.00361095570946455,280,0.908663219022817,0.923429762231481
POLRMT,0.0685390771033804,325,0.000182301284751089,0.00248639154975897
CAPS,0.0404731377547731,306,0.014966400629798,0.0512866357188918
CCDC159,0.0218478265163948,296,0.168281996606295,0.268066586074778
PODNL1,0.0174555522670724,318,0.236808279796409,0.342016059876538
TNNT1,0.0145871103470193,240,0.479961560674613,0.568984557612451
RPL27,NA,NA,NA,NA
TMEM101,0.00591280786859402,224,0.858219433032851,0.883183685574469
CYGB,0.025746043718021,279,0.12780048462472,0.221439538259272
KANK2,0.053628309242231,320,0.00184221761757217,0.0122849830594824
TJP3,0.0282621175115006,338,0.049249640245861,0.115058336404491
PIP5K1C,0.0100657333098915,290,0.573168227362304,0.64861228071612
RAB3D,0.0109937817921268,231,0.639527336783471,0.704778626296278
UNK,0.00665285679616039,293,0.74630926664042,0.791083623402572
SMIM22,0.05671245328027,277,0.00352251325956408,0.0189261309571801
NKPD1,0.139500931591345,184,3.93799247102311e-05,0.000855801261865343
KCTD15,0.0695325317567574,201,0.00759950529764711,0.0322822967221839
RAD51D,0.0780095658605062,311,7.3404826780052e-05,0.00133729626608487
WTIP,0.0488434783491297,198,0.0472966539508202,0.11185392664733
CBARP,0.0448593520845957,311,0.00759986144037618,0.0322822967221839
BECN1,0.0468328845236176,199,0.0546284677195319,0.123414371036736
ACLY,0.0396191877412813,279,0.026405623920757,0.0749915410476279
C16orf71,0.0416176545579487,311,0.0117673847841691,0.0433715470976308
MBD1,0.0679552139216841,316,0.000263066009332848,0.0032140231982639
ARHGAP45,0.0818549467515334,325,2.48411799520707e-05,0.0006117343514014
WBP2,0.0252921647198535,243,0.190313554785229,0.29243633606935
ELANE,0.0304046644035376,316,0.0481795357512935,0.113278281327261
TSPAN16,0.0109154996696578,179,0.746249555884664,0.791075969384382
BRSK1,0.0529473116236203,232,0.0157148208846313,0.0529839072823889
APC2,0.0723028343495325,297,0.000263578162251042,0.00321650727391535
MAP2K6,0.0340041849581127,189,0.171672283640379,0.271658230443528
FHOD3,0.0134705268832624,356,0.310401643281507,0.415089899369618
GJC1,0.0427293162725749,235,0.0404502600361361,0.100648154037413
ZBTB7C,0.0194451136245196,287,0.234393262427368,0.339798081766339
GIPR,0.0087978743152224,303,0.616767131066175,0.6855444673131
AP1M2,0.06758871390355,208,0.00732427192956026,0.0314395050556544
TXNL1,NA,NA,NA,NA
COASY,0.0106651919709757,332,0.473304492335765,0.562908144254444
PLEKHH3,0.0101060496312001,323,0.516229773636129,0.599576057218719
GET3,NA,NA,NA,NA
LSM12,NA,NA,NA,NA
ACSBG2,0.039068284263086,284,0.0259382450780806,0.0740510118529555
CCDC68,0.0583016897149844,357,0.000354059562849497,0.00393512660155219
HIGD1B,0.00373291576319025,251,0.919745932742812,0.932650791077099
PLPPR2,0.0133136121814945,259,0.487843884363098,0.575966597253002
ELOF1,0.0479490276199288,214,0.0369863643736704,0.0944942358833
GPATCH8,0.045078554604362,333,0.00477208873202528,0.023343118883594
PWWP3A,0.036195118336352,326,0.019200095282982,0.0607365612634423
PTGES3L,0.063301296613199,243,0.00408348338353203,0.0209184833695483
TRMT1,0.0531885254998927,347,0.00102910181744781,0.00820179454825801
INO80C,0.00822287792264976,197,0.806690622810452,0.840370109654823
ANKRD29,0.0179205842318155,246,0.355724228897111,0.457160386604278
NFIX,NA,NA,NA,NA
ZSCAN5A,0.0501308598827383,196,0.0443836812683975,0.106871139222882
SPC24,0.058572278671851,279,0.00266189464501536,0.0158254099388665
FAM20A,0.033380747293036,343,0.0222638526111,0.0670144310847964
RPS15,0.194402960801888,94,0.00119073240936781,0.00905859784763833
PRKCSH,0.0348662479905965,324,0.023774097006146,0.0698984424462791
RNMT,0.0626176655231483,327,0.000413782742865109,0.00434475220204901
NMT1,0.00369978733945009,232,0.930974801661988,0.941595948986499
C19orf38,0.0182739962663509,323,0.207962724655844,0.312420875527136
C18orf21,0.0144975559368907,297,0.368018725053653,0.467814625951721
APOC4,0.0390328433972313,276,0.0297214860620638,0.0811766068215592
KIF18B,0.0880550169263272,352,3.19760712605029e-06,0.00014828042152832
KLK5,0.0476430176555904,292,0.00774160373957103,0.0327171010249908
NOTCH2NLB,0.0413243659836869,177,0.122141520689616,0.214492428137083
