,Background...Omnivore.Rho,Background...Omnivore.P,Background...Omnivore.p.adj
PDCD5,NA,NA,NA
HTATIP2,-0.613091000139458,0.539816170720153,0.846166481966867
PGGT1B,0.201904642670491,0.839991272498557,0.953571823166932
SFTPA1,-0.156940469982925,0.875291764604844,0.965301155599709
ZFHX2,-2.54449436974193,0.010943607598975,0.198059638366121
SMYD1,1.72594936225975,0.0843565230934487,0.430003096625941
RASGRF1,-0.785536502187696,0.432139077371682,0.784819821805175
BECN2,-2.22725606403428,0.0259301651000522,0.277322473455052
STK3,-2.55715509934234,0.0105532152186096,0.193779086735879
ATXN7L1,0.304710779676178,0.760586438826676,0.928747109384454
FBXO15,0.367559248259298,0.71320190592429,0.912637876018999
GPX1,-0.251436107015764,0.801476954767721,0.942561847505821
PLCH2,0.372916456461657,0.709210623601551,0.911974045223784
STRAP,-0.677940984814553,0.497809112322645,0.824516802435315
PRXL2B,-2.55037507859329,0.0107607080102191,0.195977320884987
KMT2B,-1.06733313679107,0.285821429747086,0.685390899133284
ASB10,-1.23801933762416,0.215708890671321,0.617598960443448
PTK2B,0.860425966517208,0.389554277224628,0.75804072075954
TSPYL4,1.17365831000324,0.240531915270987,0.6446033522921
DNAH1,-1.18780260804583,0.234911186658186,0.639750919585241
ATF7,-1.65444675511733,0.0980367732952924,0.458157068098096
EIF4B,-2.23727565612035,0.0252683292682416,0.274768141133593
ARHGEF38,-0.179015000854334,0.857925922980007,0.959231765912538
PIK3R3,-3.60217678892476,0.000315563630497374,0.0538416046943423
GMPR2,0.746696571270692,0.455246739908444,0.799963806220513
LMOD3,-0.838709300994881,0.401632457718822,0.76655900539042
NR2C2AP,2.23230357481423,0.025594905777984,0.275374574024231
KANSL2,0.728866253656422,0.466083479228355,0.8067731347519
RRAD,1.68244611185872,0.0924823661397065,0.445945602138878
AFAP1,2.01169160884957,0.0442524557068406,0.338882286639302
PBX1,NA,NA,NA
PPIP5K1,-1.21447673328773,0.224565729297369,0.628730288256751
MAP4,0.00474042799985704,0.996217699853081,0.998834645658933
ARRB1,-1.40203134860764,0.160905885672727,0.559234914146484
LMLN,1.53551133504375,0.124658274945602,0.50545635926427
CORO1C,-0.543709883997159,0.586641129748783,0.863619581533649
TSLP,-1.39447800483663,0.16317330697632,0.561958754563842
EFHC2,2.19039020060283,0.0284959501036206,0.286895934687485
MROH7,0.604095545466473,0.545780120952142,0.848019758429737
CLCN4,-0.690601834857787,0.489815794080659,0.820334630275817
NSG1,0.887263449958395,0.374937078768752,0.748289637394795
DPEP1,-0.0613756636849147,0.951060033378683,0.987320136320578
C1orf159,0.890859780323855,0.373004399544583,0.74682092781286
PITPNM3,0.375887218932032,0.707000742736104,0.911064154829642
CUL2,-1.62052160351489,0.105120277467282,0.470550246767053
MYADM,1.44457387608249,0.148577615037521,0.539916953871573
PERP,1.25679047042133,0.208829517677247,0.610058316477587
ERLIN1,-0.387843027885421,0.698132201353636,0.907935989671395
ANKRD34C,-0.125219695741971,0.900349625020683,0.973298946684762
IL17RE,-3.26145089228762,0.00110843630135817,0.0867911367156717
PABPC4L,0.0829923384708458,0.93385763161286,0.98204059375708
MYD88,2.02749201692218,0.042612120042578,0.332801623062886
GRIK2,-1.47511649404065,0.140181226758495,0.529472306616941
DLGAP2,2.3943903150943,0.0166480219880454,0.235183147435172
TMEM235,0.0513316962374396,0.959061211443973,0.98888763152022
RGS4,NA,NA,NA
BIRC6,-1.0097319402218,0.312623735456114,0.706558749417954
MKLN1,NA,NA,NA
GABARAPL1,0.433233532991022,0.664845119919846,0.895621566026016
INPP5K,-1.58333365296935,0.113345436404738,0.487179374073577
ZNF697,0.329006481773723,0.74215078878792,0.922178042043769
AL162231,0.355722090936262,0.722048699586956,0.915249114926864
TMEM41A,-2.042678622022,0.0410842624260684,0.327947222555661
PROSER3,-2.00443309280872,0.0450236873599715,0.340261887982621
DDN,0.565170030202045,0.57195811929145,0.85705811588819
NME6,0.5355423678893,0.592274868712193,0.865280144622841
CMSS1,-0.769861012806176,0.441382342842268,0.791523669755826
TBCEL,-0.075802293602994,0.939576391346141,0.984211675954424
TRIB3,-0.949624066754985,0.342303305217418,0.726937541940081
ICA1,0.0635301152162424,0.949344379198006,0.986691352024777
NUP62,0.622805050978793,0.533412638718852,0.842488691086883
TMEM132D,2.17709958125763,0.029473138303225,0.290729808119018
CLEC2L,-1.03937485218591,0.29863043500827,0.696409911724603
COL20A1,0.0588079519461092,0.953105074687564,0.987715976747002
ITGB7,-0.192988064259922,0.846968315716473,0.955400947610024
ACKR2,-0.324620317811113,0.74546844795702,0.923132752103508
NT5DC2,1.06299603392345,0.287783749928293,0.687913323143999
MCMDC2,-0.941450828729752,0.346473876319438,0.728626943910291
CIAO2B,0.293362516720621,0.769245072982532,0.931234249180505
KIF21B,0.873737156729695,0.382261410942564,0.753948273268858
SLC25A12,0.781878219461784,0.434286146369542,0.786450838099043
TENM1,-1.52748043224619,0.126641589360175,0.506994718029415
RPL23A,NA,NA,NA
ENDOU,0.836163300299205,0.403063041445188,0.766827239361556
RIPOR1,-2.96733500220295,0.00300393463527243,0.126008434891835
BTBD18,2.92056319926979,0.00349399322066598,0.129515528529478
KCNK4,0.0822614232457512,0.934438830203285,0.982148217425498
CASP12,1.83115809273107,0.0670769497214254,0.392457782217178
SEMA4D,2.08788467386193,0.0368082390041454,0.315690186055985
FNDC10,-0.603275637137609,0.546325337484546,0.848178419958753
KIAA1549,0.174921927276954,0.861140980428008,0.960694116065854
NKX1-1,-0.233058832645559,0.815715721491278,0.946636152908632
ITK,-0.214683197025775,0.830014323968657,0.952628455335105
PARVG,0.32013198807592,0.748868277646868,0.92526346266041
PRDM15,2.31450182561254,0.0206402112280567,0.256931525599994
IRGQ,1.3589466684394,0.174163489027383,0.574263035950383
TXNL4B,-0.0729324957489485,0.941859834923652,0.984211675954424
ITGB1,-1.85594543800809,0.0634613355085937,0.385406871976983
NTF3,0.909854032556091,0.362899494635165,0.739348437723019
PNPLA3,1.21484166778135,0.224426485263768,0.628666906543724
IRAG1,-2.8431350138467,0.00446721421885471,0.141527340199858
KIF26A,0.830630490693348,0.406182404455806,0.767923033771691
CAMK2G,-1.82017649569895,0.0687321312877269,0.395259810817849
ACTBL2,0.490985403720585,0.623436771211882,0.879620739360589
TOP2A,0.749079388800635,0.45380935712074,0.798875700703261
SLC25A44,-0.357831619170132,0.720469326544005,0.914628063065608
RXFP1,0.947196286479283,0.343538767310098,0.727658918844811
MIDEAS,-2.05422487441566,0.0399539319630733,0.324827120748379
IL10,0.24924486906114,0.803171373819989,0.943327386212967
DCAF1,1.20266182275359,0.229107213225425,0.633418991266487
HSD11B1L,-0.485641471524833,0.627221387416631,0.881727405268849
PFN2,NA,NA,NA
NAT8L,2.10561399047177,0.0352378963879347,0.310083231125288
TAF1,0.965137739219981,0.33447582659079,0.720644238870832
ATF5,0.389001065811084,0.697275357958926,0.907817938747832
KY,0.0348463433494354,0.972202266402949,0.992569734047216
ZFYVE27,0.238467322248806,0.811518657422022,0.945687072097593
RNPC3,0.507166329678388,0.612038117721677,0.874898751519756
CHD7,2.66874020257136,0.00761363161636569,0.171088935370162
ANO6,3.54436069076876,0.000393566427478327,0.0567888468373301
CACNA2D2,0.605628236250286,0.544761647893089,0.847569033559185
CMTM3,1.00756134777228,0.313665092563082,0.707789529572746
EIF2B1,1.24753109384268,0.2122028264225,0.613137211297364
TMEM177,-1.69327582415434,0.090402977652796,0.442205194421113
SYBU,1.73929140558063,0.0819835182943951,0.423823823734038
DGKI,2.10428509971531,0.0353535850299264,0.31025747791652
MAP3K13,-1.78946742880152,0.0735395684774975,0.406995040545763
TBCCD1,-1.8424234511978,0.0654132341050213,0.389643198184896
AK9,-2.07414826216507,0.0380655435216917,0.320650219453626
RPL10,NA,NA,NA
ELFN1,1.19311238877795,0.232825360218439,0.63763770515355
GPBP1,-0.950165882514211,0.342027971348309,0.726937541940081
PLPP5,0.263783345813459,0.791946868307692,0.941688783683532
GREB1L,0.569096880756375,0.569290395083768,0.85637233232191
SLC9A3R2,-0.381989596957532,0.702469081026771,0.909724273334904
FAM47E,-2.79031851830217,0.00526562110279724,0.150423565416771
FKBP7,1.34861097351386,0.177461954119471,0.578715251812778
SPATA13,0.839857754077869,0.400988146813451,0.766364837707657
CDK6,-2.47710856538212,0.0132451606177044,0.216624315210768
LHFPL3,NA,NA,NA
PDZD9,-1.29429846988063,0.195562344810578,0.598296977078149
WDR20,0.00784897882065596,0.993737485282899,0.998708142687451
HID1,2.69312550816989,0.00707856168322478,0.168458620719516
ALG1L2,-0.872801583126393,0.382771236571457,0.753948273268858
KIAA0232,2.77518891542536,0.00551696507294789,0.15381005041691
TRPV1,-0.630606673810147,0.528297734080306,0.840101030248542
SLC4A4,-0.536101132939228,0.591888657174475,0.865217777831366
C19orf81,1.34986991641877,0.177057713013933,0.578310252251188
COPG2,-0.910882356250846,0.362357363027931,0.739293164584595
FUT2,-1.92716904825201,0.0539585659346508,0.36321685897748
RARG,-2.09973200602498,0.0357524224378055,0.310921636489605
CFB,0.831877717351115,0.405477970467979,0.767386736344659
ELOVL7,0.408964367247802,0.682565810925042,0.902477426338591
ZNF821,-1.73642879060473,0.0824880452608225,0.425737479501895
TNPO2,NA,NA,NA
EIF4E3,-1.75434782608696,0.0793709254624009,0.419242721282
MYOCD,-1.14158734453944,0.253625586922587,0.656074951998312
NABP1,-1.41120370866006,0.158184556951103,0.554814933566086
SKOR2,-0.90268127393957,0.366695077776832,0.742429798414185
PLEKHG2,-1.86527298449733,0.0621431498848716,0.381875899413762
PVR,NA,NA,NA
NANOS1,-2.19797817614172,0.0279506611853189,0.283864510640147
NTM,1.33246753246753,0.182706603533668,0.583962071571547
TSTA3,0.761303902819336,0.446475570003401,0.793961529814512
BRMS1,-1.32671349045304,0.184603476663582,0.585339433348732
AC092835,-2.95550537851401,0.00312157254285089,0.12801565518161
FGFR1,-1.10858630289489,0.267608689659412,0.670732815287957
TREML1,0.841512341126584,0.400060974270652,0.765939133944206
TMEM185B,-0.694879228972303,0.487130990687861,0.819584394588027
ZDHHC17,-0.739081446469038,0.459857542316362,0.803673780442335
C1orf226,0.00954773241873088,0.992382127452447,0.998412307155068
ATP9B,1.39359663446028,0.163439445408644,0.56210671347643
SLC2A1,0.92014804569597,0.357495399872765,0.735729555941288
EFTUD2,NA,NA,NA
TMEM233,0.227005373317113,0.820419563933257,0.948381718986587
STAG3,2.48385160700557,0.0129969955644922,0.21583582084682
IFT140,2.23485843165995,0.0254266443051854,0.275374574024231
TAPBP,-0.417201329566859,0.676531152775512,0.90009720880051
SELENBP1,0.728283849701638,0.466439846594129,0.807057357651761
RUNDC3A,1.11034170042146,0.26685181011942,0.670351758453634
HIPK1,0.396570264311394,0.691684383898364,0.906002425391991
TTLL3,1.11083100509645,0.266641097970504,0.670351758453634
LACTBL1,-1.69470371789924,0.0901316400354899,0.441943330375186
VWA5B2,0.392680703557871,0.694555324504184,0.906948938383066
NHSL1,1.46071105030335,0.144094755205359,0.534108398494821
CASP14,-0.680320770692223,0.496301375608007,0.824333578540817
SLA,0.913976200469641,0.360729351435865,0.738320014044642
FTSJ3,0.197174259485184,0.843691173144235,0.954525997751971
SEPTIN9,-1.29623150594237,0.194895738126269,0.597599218457525
GK,-0.806817732843141,0.419771501091351,0.775333216151554
TICAM2,-0.217678470282661,0.827679639666021,0.951207906868857
PPP1R14D,-1.6139576391129,0.10653661494855,0.473899979022388
NPNT,0.823427605556124,0.410264869976687,0.770923890448745
NFATC1,-2.01374760527199,0.0440360391697986,0.337803362403044
CHEK1,-0.0860140469720837,0.931455250741996,0.981099608040238
ACE2,-0.454730114831484,0.6493034127266,0.890590699180287
CYTH2,NA,NA,NA
SH3GL3,-0.989887008026572,0.322229350406706,0.712766375626252
AARSD1,1.50397143236712,0.132588722592013,0.517368114224623
DOHH,0.504672049504449,0.613789195587078,0.87572624573418
EEF2KMT,0.537899950771212,0.590646122420546,0.86511013287947
EFNA4,-2.57026787667988,0.0101619902831089,0.191720346015407
P4HA3,-2.32625530108963,0.0200049350662939,0.253832559800028
CYLD,-0.0788119410070051,0.937182206042793,0.983179277870093
RPL36A,-0.0895372940875651,0.92865491619719,0.98100852964668
PLEKHM3,1.75908638462091,0.0785628371366605,0.41892787396232
CLTCL1,-1.055236424855,0.291317209056757,0.690565434381234
FBXO24,4.47342924258751,7.69750373759804e-06,0.0116324676482582
ACSF2,-0.59607654638902,0.551124091432699,0.849047479456624
ATXN1L,1.60270676933658,0.108999408302902,0.479263042853235
GDNF,-1.01474638597663,0.310226736525477,0.705833550492774
RPP21,-1.65619997986389,0.0976813273346439,0.457274603921788
TVP23C,-1.46511616598332,0.142889226805608,0.532119762317976
DOCK4,2.06040622564412,0.0393597222380728,0.323899897979807
SNX13,0.807789540308938,0.419211747451989,0.775039652031226
POC5,-1.20054857862234,0.229926357927346,0.634870659784041
NSUN5,-0.0749725119304925,0.94023658262507,0.984211675954424
ABHD4,-0.384666512098879,0.700484509056402,0.909035800846745
MYO7B,2.03759229184443,0.0415907235555906,0.329399210591144
FOXI3,-0.105458140505129,0.916012283754573,0.977344357216059
TMEM51,2.58325545950709,0.00978728232300739,0.18873816668673
SAMD7,-1.54175283692332,0.123133666899447,0.503646888043995
PAX2,NA,NA,NA
SESTD1,0.138965784321653,0.889477186810359,0.970105315175964
NDUFA13,-1.83853646519327,0.0659833936597695,0.390713074161409
DERA,-1.64791997080738,0.0993690946973747,0.460775010453123
ARHGAP27,1.48227565708087,0.138266962748717,0.525937704328347
ATP2B1,1.01077519330627,0.312124038618493,0.706264751024896
PLCL1,0.677520716143436,0.498075630724259,0.824687074778678
RELN,-0.860121201652505,0.389722235211586,0.758125955004639
MGAT5B,-0.242800620567151,0.808159854811498,0.945021069774272
HTR3D,-2.5245524719516,0.0115845709270294,0.203132092938877
EZH1,-2.97621393012151,0.00291831208109424,0.124933518893757
LRRC15,-0.353031540285819,0.724064795238564,0.916208838813838
FBXO43,-1.77004976802693,0.0767188504158421,0.413767047638903
KIFC1,-1.70940490454211,0.0873759730723369,0.437188133391025
UBAP2L,-1.07946698145695,0.280379605384862,0.680423513702013
C4A,0.236125246352034,0.813335483998475,0.945830862005633
LARP4,-1.9810110193258,0.0475900378497736,0.345553937263611
PLEKHA5,-2.3516529506369,0.0186902038733196,0.245905282938214
AP4M1,0.529969167290745,0.596133308374538,0.867258122708601
LY6E,0.845777612373079,0.397676816841814,0.764642940154834
CREM,2.04391096347038,0.0409623438639049,0.327577806961698
IL34,0.521947924684917,0.601706588991858,0.870309147477504
ITPKB,1.72516238534388,0.084498212314891,0.430267108523296
PLA2G2C,-0.330498458378474,0.741023357284021,0.921877106750045
LTB,0.960126895590349,0.336991353709262,0.722723064973973
MPST,-1.02723766340431,0.304308567227604,0.699982370591774
PAX8,0.730206017405586,0.465264264939442,0.806408254589385
AQP12A,0.339966501063518,0.733881755260539,0.919573242312462
POLR2H,NA,NA,NA
ABCF3,-0.998112442701654,0.31822483718736,0.709507504483516
GBE1,0.565552648589333,0.571697924633376,0.8569231340071
TSEN34,0.135741012514359,0.89202602446749,0.970789465611012
SNRK,3.10112190442205,0.00192788904243697,0.106329413172655
ACTL6A,NA,NA,NA
ALKBH2,-1.14960253837602,0.250307612216167,0.652705600385305
TMEM106C,0.338586765984207,0.734921053555831,0.920219319026905
CYP20A1,-2.15785061819989,0.0309394479122699,0.296085784154362
NEK10,-0.789830682717453,0.429626657513282,0.782801380263379
IRAK1,2.09452154045378,0.0362135462737029,0.31218431904632
APLN,-0.203110189662979,0.839048907528623,0.953571823166932
TSPAN14,NA,NA,NA
BOLL,3.0775925457776,0.00208680030058957,0.107852457675757
GALNT11,-0.609140511293899,0.542431307327674,0.846695331998539
FCHO2,-1.53086405305881,0.125802995030215,0.506443179785174
RNASE10,-1.57922345390651,0.114284812110522,0.488456067460555
DNAH14,-1.27034592428174,0.203961436329856,0.605498836630983
RAD52,0.228114589502231,0.819557158300594,0.94809034457941
GASK1A,-0.116548259615715,0.907218041022851,0.975236807222743
NIPAL2,-0.249404922486142,0.803047577843419,0.943307811610552
CPS1,1.89232710089031,0.0584474122418677,0.37396332541862
ZNF652,-0.372150894655648,0.709780504795736,0.912196877263678
GPR35,2.6989898924368,0.00695502886693547,0.166567981358366
RETREG2,0.0710412819048142,0.943364900262103,0.984539210264846
PLEKHM1,1.45168748433023,0.146588520893163,0.536509016163111
PRNP,-0.97766330485884,0.328240876350488,0.716903207800118
VGLL4,0.162078323014283,0.871244176210059,0.963783131136365
ZBTB10,0.316753455216258,0.751430684225213,0.926396227466171
MRPL55,NA,NA,NA
RANBP1,1.18574887110448,0.235721488402388,0.640629700247382
PLIN1,-0.455166046543148,0.648989785416811,0.890590699180287
RCBTB2,0.682810798224464,0.494726405461831,0.82310970376959
AL354761,1.29368461783931,0.195774380694517,0.598362572589348
HOXC4,NA,NA,NA
LBHD1,-1.18752593786499,0.235020231757291,0.639932566183095
LCE6A,NA,NA,NA
SLC2A14,0.445118546612636,0.656234086412413,0.894037344488189
ORM2,-0.108048580356471,0.913957156194549,0.977344357216059
CNTNAP5,0.371962631180093,0.709920672273316,0.912196877263678
TTC21A,-0.937394877171791,0.348555475096791,0.730339386049545
PSMD13,1.32739048840047,0.184379544444738,0.585339433348732
PGAP6,0.570414472407984,0.568396615963329,0.85596508823496
ACBD4,-1.18868048809791,0.23456542155857,0.639731573830194
TLK1,-0.605469032289558,0.544867394975124,0.847646291215161
RLN3,-1.27618931155688,0.201888606048026,0.604377328694438
GALNTL5,-1.41041170952282,0.158418149833126,0.555198302476391
RIMKLA,-0.971336411235481,0.331380782634462,0.718276877104417
PKMYT1,-0.998543235186382,0.318016010239036,0.709507504483516
PIGV,-1.21823853633608,0.223133339324606,0.627316524153065
MED19,-0.337904624274892,0.735435062659248,0.920385590575242
EBNA1BP2,0.678129246441555,0.4976897485831,0.824409457479755
WRAP53,0.17498971669731,0.861087713800039,0.960694116065854
PHLDB2,-0.248890736924947,0.803445300743083,0.943360075229965
TMEM225B,1.26932905495064,0.204323727762994,0.605498836630983
GLB1L3,0.502873969159735,0.615052883732663,0.876195246886125
UBE4A,0.661717669425789,0.508152178561083,0.830823480391537
ITPRID2,-0.57351537679559,0.566295790706093,0.85498340467667
AP5M1,-0.165969685461896,0.86818080676406,0.96259599287933
C3orf84,0.0311290507128947,0.975166621772738,0.993625087381661
DHRS9,-0.966465473352312,0.333811315625554,0.719931012092676
DELE1,-1.63023130307893,0.10305262036754,0.466622483578562
DMTN,2.31807740576607,0.0204451146118699,0.255555477265987
TMEM191C,-0.779985067672494,0.435399664540834,0.78715540630737
FAM126A,-0.47722721512375,0.633200333579587,0.883359081083443
KBTBD13,1.25890661876422,0.208064062873962,0.609825940899158
PCED1B,0.423237499613295,0.672121989528074,0.898709276283699
CREB1,NA,NA,NA
RNF32,1.81185521600334,0.0700085707545665,0.399535317689958
CHFR,-0.24117250274073,0.809421421604869,0.945163630395667
HCAR1,0.332145385656448,0.739779480756824,0.921240323531306
FAM229A,1.55659625771926,0.119566372871532,0.49870584937458
SDHAF3,-1.42483440761365,0.154205073707913,0.549869531352992
AKIRIN1,-0.135350062963153,0.892335104692578,0.970798436294687
MAMLD1,2.32757284391232,0.0199347968229689,0.253368082076288
PLCD4,-2.02197141016034,0.043179305525909,0.334124236874809
FBXO10,0.128006186110596,0.898144077510103,0.97290942378267
DOCK8,0.0472758265648115,0.962293394142062,0.99034171698957
ZNF33A,-1.07543872932515,0.282178350018865,0.682129464000823
PET117,0.0236500049920495,0.981131785073927,0.995705387297287
GAS7,0.528523836766015,0.597135807178343,0.868101617900829
ZBED5,-2.35563308463062,0.0184911720593711,0.244264503637427
ARPC4,-1.80195309334425,0.0715527858194403,0.403702232833648
AMOTL1,-0.922534663565252,0.356249758056851,0.735261258686781
TMEM243,-0.783288111253834,0.433457943076617,0.78599949019819
TERB1,-1.70585301901001,0.0880354488190665,0.438299248797893
MORF4L2,0.904561639185015,0.365697665633133,0.741690988198118
ERN1,1.39020576733418,0.164466402652502,0.563447288688535
CTNNA3,-0.799116466579531,0.424222882393609,0.779571728702812
PCYOX1,1.02430994543501,0.305688901900814,0.701364183898813
PPP1R9A,-1.32238227018503,0.186040889724967,0.586956419868238
SLC13A5,-1.95451699593444,0.0506401068810678,0.353231896787961
ESRP1,-0.616103201806201,0.537826409033795,0.845835434833875
PPT1,-0.714652884230707,0.474823558046115,0.812203385973347
CTSO,0.620090443447335,0.53519824354307,0.843809687681051
LSM14A,0.161267101640464,0.871883033163049,0.964002280633511
BLOC1S3,-0.54867499235211,0.583228511000741,0.862158591247423
C11orf95,0.591021037313601,0.554506325399702,0.850047122265435
IFT74,1.67028815877405,0.0948623648376652,0.451657232963704
CHRM4,0.69210777118379,0.488869651768473,0.819864407671198
CAPZB,-1.82334907512608,0.0682505379635757,0.3942668691535
PRKD2,-0.13631625431828,0.891571274739054,0.970777801272179
BZW2,-0.495296713702553,0.620390690330602,0.878252375857241
SYNJ1,2.72174079297506,0.00649390561422099,0.161810481926969
TPRG1,0.586977252909824,0.557218984015519,0.851521214120995
SPINK8,-0.505344226654304,0.613317084673107,0.87572624573418
NPC2,NA,NA,NA
USP19,-0.653260952734178,0.513588060941822,0.832894498050589
IGF2,0.458188933027758,0.646816710133178,0.888884506193787
ODF2,1.1879383732017,0.234857690112006,0.639750919585241
KCNIP1,-0.585706273813892,0.55807291732224,0.851589776340687
PATL2,-1.45265859203539,0.146318569259452,0.536057078188462
RGS6,-1.26626546909697,0.205418055256648,0.605830923309615
TMCO3,-0.329961566667183,0.741429002581125,0.922050432716699
CLEC12A,-0.291820725432647,0.770423698027431,0.931560483644626
PLPP2,0.761476284412556,0.446372638701469,0.793961529814512
PEX5,1.36317038691528,0.172828817761665,0.572910867440775
ANKRD63,0.496001571694713,0.619893302060645,0.878206391744677
HEMK1,-0.647745977498733,0.517149261414889,0.835183873792963
MBD3,0.441876026883228,0.658578919205065,0.894199876642134
DENND4C,-1.62317485962424,0.104552030476181,0.469524359558357
SCRN1,0.58090105767825,0.561307139476673,0.853711183106873
CKMT1A,0.497841011741412,0.618596106907606,0.877678805394165
TAAR9,0.476660843145029,0.633603650195988,0.88351154452243
TMEM68,-0.239748686670715,0.81052508892204,0.945467264361741
LAMP2,-1.74843691381874,0.080388400616896,0.421212197214717
GPAT2,3.58119562703385,0.000342025432520731,0.0538416046943423
WDR73,-1.35977575064362,0.173900898330693,0.574120901752567
DLX3,-0.478298364948265,0.632437859951686,0.882919387257825
DCTN2,-1.68639797890164,0.0917191704711557,0.444027441363937
GSPT1,-0.10398514143252,0.917181140060918,0.977344357216059
UBE3B,-1.8061314529968,0.0708978088678424,0.402029151073484
XIAP,1.85417439545934,0.0637142139695511,0.386531192897574
CFAP300,-0.241838520440367,0.808905289670219,0.945137446031396
CLK1,-0.0253474308448773,0.979777841726034,0.995205399027038
ACVR1,-0.155105350497458,0.876738264148966,0.965320862997867
RNF148,2.46425980354933,0.0137296552336044,0.220692170767568
C4orf45,-0.803110117970355,0.421911090110712,0.777456455767965
OPRM1,-0.62788410861706,0.530079861982851,0.840827941117053
KIF5C,0.15354234918243,0.877970596402992,0.96571014286644
UBE2J1,0.303245434343751,0.761702826473988,0.92904383484059
CLDN4,0.213520118992414,0.830921298237759,0.952628455335105
INTS11,0.212365299345267,0.831822055450176,0.952628455335105
SLC22A5,0.86696959157227,0.385958671136081,0.756302831717902
TMEM132C,1.50457078445667,0.132434462188938,0.517365402033128
ABTB2,-0.248366013071895,0.803851227496161,0.943591715855366
RPS24,NA,NA,NA
LPAR4,1.07179934178881,0.283810168822334,0.683714215087376
C4B,0.0506601378673413,0.959596341211689,0.988912977931741
SLC25A17,0.387596955910905,0.698314321993089,0.907935989671395
ASXL2,-1.90816130173395,0.0563703715815061,0.368732707492899
VRK2,-2.26664848027262,0.023411707998675,0.269047704392377
NT5C3B,2.33283186893921,0.0196569713354756,0.252598767705533
PDE1A,-1.70466793876083,0.0882563726267987,0.438381667266361
NFE2,0.309908843682023,0.756630277404308,0.927874442273302
EXOSC6,-1.27722068362617,0.201524346684629,0.604377328694438
MTMR10,1.75013275175441,0.0800954094574337,0.421212197214717
PSMC2,NA,NA,NA
FCHSD1,0.117205674870181,0.906697070020747,0.975236807222743
CD36,0.259923534121881,0.794922757417754,0.941741081848588
OXNAD1,0.596789655929483,0.550647824988938,0.848997227967856
CHST15,2.19067163847384,0.0284755628981454,0.286881804344516
TC2N,-0.159608997773002,0.873189090657029,0.964240667739059
SLC22A23,2.23984780190999,0.0251008053372073,0.274224830884527
EFCC1,1.78306917921985,0.0745750428030774,0.409263309959347
DNTTIP2,-1.44261344505946,0.149129393776243,0.540377492913814
PLEKHF1,0.2508260169825,0.801948625796408,0.942886312738317
SFRP4,-1.0059912429597,0.314419782548826,0.707868205597317
FGF13,NA,NA,NA
KYAT1,0.400064067562568,0.689109329043515,0.905128616511709
ZNF683,-1.14212171127719,0.253403431964547,0.655918984126432
AGBL3,0.801136423050005,0.423052672201265,0.77861064210273
MRO,0.378709054826765,0.704903928588201,0.910478498630266
ATXN1,1.00706452874993,0.313903765652609,0.707789529572746
CNGA3,0.397525821537005,0.690979749070647,0.905959219846921
MSMP,0.579365125288005,0.562342830642813,0.85408290016826
ZNF385C,1.40200688027557,0.160913192137646,0.559234914146484
RUNX1T1,-1.85983120326579,0.0629094112055091,0.383198564547582
C1GALT1,-2.26293471238105,0.0236397141885928,0.269482764164498
TNIK,0.687711503067044,0.491634474710281,0.820334630275817
SESN1,-0.161997388845651,0.871307910110178,0.963783131136365
TLR6,-1.2311675949283,0.218260188513379,0.620807071111272
NEIL2,-1.87538026933801,0.0607404275544995,0.377774596996233
TEX48,-0.433689759690035,0.664513743823253,0.895559932951344
GLYCTK,0.378600965608367,0.704984204999524,0.910478498630266
VPS8,-1.26190711880504,0.206982210118352,0.608144371083163
HK1,0.257915347091634,0.79647224020914,0.941741081848588
CASP1,-0.770368041218816,0.441081605431846,0.79126605190955
VEZT,-0.0494376336102764,0.960570537531159,0.989579518929094
AJM1,1.62112747760395,0.104990302123762,0.47028431705163
TENT4B,-0.0619754176901431,0.95058240820179,0.987163369484982
PTPN13,-3.45100649714882,0.000558500124228429,0.0654001336830236
ERAP2,-1.86188431597429,0.0626193982506042,0.382633755322299
VPS53,0.273295404091881,0.784626147914453,0.93710468614362
GCA,-0.226733563745695,0.820630926605248,0.948381718986587
C16orf90,2.71169507003222,0.00669401408267181,0.163954523204759
TMPRSS4,1.35722528687755,0.174709638376364,0.574937279714054
NKIRAS1,-0.0175471364286902,0.986000129192296,0.997250229955342
NEFM,0.796205440899964,0.425912635633966,0.780376320829235
SULT1C2,1.25916898190251,0.207969302613701,0.609666750940494
SPECC1L,2.58873215277136,0.00963299901860248,0.188596581998076
BNIP5,0.609874132316482,0.541945189215828,0.846695331998539
CDC45,1.10448546537617,0.269382605068219,0.67154568257851
NELL2,-0.949741317601986,0.342243709979476,0.726937541940081
DEFB130B,-0.617841547514577,0.536679792991596,0.845168766724411
IGFL1,NA,NA,NA
APEH,1.10972459039643,0.267117723119964,0.670656758894982
RBFOX2,-1.4192769928707,0.155818276930074,0.551186825507327
TTLL13P,3.03057175416386,0.00244091180784401,0.115997041635656
HRH1,2.32574992889648,0.0200318952145669,0.253869158199097
ANXA11,2.19966981275582,0.0278303300533829,0.283367478035364
PDZD2,-1.6677540242767,0.095364566049479,0.452622274541371
MSANTD1,1.47992411536885,0.13889349918154,0.526847028019938
DDX31,-0.272639270636398,0.785130521509561,0.937210092870762
SMIM19,0.767004118715963,0.443079066712026,0.792306425925485
SNRPB,NA,NA,NA
C11orf68,-0.762411970741218,0.445814163895879,0.793961529814512
