,Background...Herbivore.Rho,Background...Herbivore.P,Background...Herbivore.p.adj
TTC17,0.693342565877946,0.488094596353145,0.756599193772564
HOXC8,NA,NA,NA
MRI1,-0.772729680459572,0.439682377366815,0.723878427581143
TARBP1,-1.81311925816698,0.069813429488305,0.294445724971865
RTN4R,-0.642688345681221,0.520426344704868,0.777578248696581
PSMA4,NA,NA,NA
ZPBP,0.125954148178593,0.899768219882822,0.963610460850128
LCP2,-0.673000338071102,0.500947075844044,0.765451184039958
DCN,2.39065448637804,0.0168183718999555,0.138859697742668
TNFRSF17,1.08749729461171,0.276817093547793,0.58929072704558
MRPS10,-2.69306361454209,0.00707987590767647,0.0847789894744904
GRN,-1.86513536329138,0.062162432817228,0.277526977635754
THAP3,-0.611678341766108,0.540750594146009,0.790770561131652
VAMP3,-0.0134139497786068,0.989297537529461,0.996710034569025
RCN1,-0.717510966598445,0.473058872138145,0.745916702394788
RFC2,-1.48651934740479,0.137141803220841,0.418110486639011
PPP1R3F,0.622223868656863,0.533794673260289,0.786249009231712
NFE2L3,-1.90355947671536,0.0569675806827259,0.265751996874791
CBLN4,2.71675258172255,0.00659258703223903,0.0814169304432474
CLDN11,0.820664371908546,0.411837470047767,0.703178622598875
FAM168A,NA,NA,NA
RELT,-0.245019425470817,0.806441390372554,0.926975149563401
PKP2,1.36609525578612,0.17190906719111,0.469526445579623
YIPF1,-0.237189337927253,0.812509907441663,0.929215205180748
ADCK2,-0.478684284621663,0.632163247478221,0.841251408584966
INPP4A,-1.05788464020951,0.2901080385851,0.600099612490741
SLC2A3,-0.978930558674643,0.327614291820394,0.631834866886852
STYK1,-2.01063225095411,0.0443643149004174,0.231183974750037
GNA11,NA,NA,NA
CREB3L3,-2.19632869291097,0.028068425441621,0.182438729150011
HDAC7,1.7838517672159,0.0744477551583722,0.304068777284681
MRPS35,-1.18217457964164,0.237136436912665,0.545615991873355
APPBP2,NA,NA,NA
CA11,1.77748782469518,0.0754880122934907,0.306524422160088
ISOC2,-1.57153936111167,0.116057419075572,0.382660370993944
CD22,-1.9644038857655,0.0494832725810774,0.246145890469138
GSC2,-0.523412336794137,0.60068734089637,0.82506079065312
KCNQ1,0.481310287467113,0.630295986595643,0.840320507228351
TRIB2,1.99342582730063,0.0462148380817034,0.23628676832522
OTUD5,0.962300676960986,0.335898589039748,0.640517284235794
GPKOW,-1.65023846247891,0.0988941729667931,0.352307577056619
AQR,0.476653803813173,0.633608663628458,0.84198857938386
LMCD1,0.764911131037741,0.44432446524646,0.726141593901211
PSMC4,NA,NA,NA
FNDC8,-0.142794722216513,0.886452305427545,0.959054069274131
ACAP1,2.19879261111165,0.0278926721371404,0.181687095403649
DERL2,NA,NA,NA
NOX3,-1.70144564803966,0.0888593357494892,0.335626663795621
ANO8,-3.08036269893894,0.00206748654339797,0.0402627018606059
ICAM3,-2.41209075662211,0.015861332739773,0.134838613559645
CTTNBP2,0.853591509945025,0.393331364317622,0.68980197024114
ACTL6B,NA,NA,NA
KIF22,0.509416267267164,0.610460476322518,0.829867722278716
PRSS22,-1.255013281003,0.209473938767667,0.513358804309593
YTHDC2,0.959002300070947,0.337557586478173,0.642673725123215
TMEM161A,-1.38941032194931,0.16470801333042,0.458391804318472
FOXJ2,-1.23434450393261,0.217074559033665,0.520703291447103
GOLGA5,0.0728166545880759,0.941952017694402,0.977663385398201
PPP2R5B,1.62297313095831,0.104595148780861,0.361537485904934
PYGM,0.260624895803209,0.794381788946083,0.922683369931373
BCL3,-0.264046425849852,0.791744145124683,0.92160533597018
PRLH,-0.059068007238002,0.952897940657626,0.982627946758644
FSTL3,0.585956621093123,0.557904666059425,0.800584570919236
EPHA8,-2.45670753031729,0.0140216788297976,0.126779578620865
TRIP13,-0.137813732804503,0.890387630717377,0.960775700327243
VASH1,0.0167715927428068,0.98661883241662,0.995578511984506
KRT14,0.776995108117627,0.437161656479935,0.721585565076135
KRT20,3.7155162695689,0.000202789215734377,0.00856019728541314
HSD17B10,-0.449430683975283,0.653121000696714,0.851299341256575
FGF4,-0.374670009494434,0.70790589913633,0.883220944877179
ST6GAL1,-2.44446642578455,0.014506658232415,0.129068092826906
TIMM21,-0.0163153907676245,0.9869827791189,0.995727879103592
BPIFB2,-2.05247073975856,0.0401239358655769,0.220171720697385
REXO1,-1.21585085471122,0.224041742230291,0.530027984301625
MKRN2,-4.63366693619053,3.59244812626667e-06,0.000560186863251398
GPATCH1,0.137932572826485,0.890293707052253,0.960775700327243
KEAP1,-2.53220453765852,0.0113347851172437,0.111228099150511
P2RY10,-1.02570441999478,0.305030930311682,0.612087029460913
TNS1,1.31759785781498,0.187638303101758,0.488894833874786
NGFR,0.192441575667986,0.84739632828766,0.942846142607265
NTN1,1.69877288583438,0.0893619842907296,0.336566311549426
ISOC1,-0.650134145617394,0.515605574736439,0.774766972796765
MNT,-0.608938259481701,0.542565363334751,0.791622659014451
AP3M2,-0.787843515723775,0.43078824385146,0.716849296791279
LAPTM4A,2.10860673040963,0.0349785414579809,0.204065341147381
PTPN18,-0.921013774189025,0.357043235677508,0.65856674936635
STK10,-2.13787116214264,0.0325272013583396,0.196699106413457
TBX21,-1.72270696187674,0.0849415307293369,0.328608985328888
MRPS34,0.292758144044705,0.769707023359239,0.911369782731711
MAP2K5,0.218032518654882,0.827403774647533,0.93502726329773
TIGAR,-3.71839959826293,0.00020048894771174,0.00848680385943926
FGF20,-0.696922980686138,0.485850995167784,0.754469386664112
MTMR7,-1.33058285232011,0.183326307874815,0.484008973767072
CPB2,1.59543004078463,0.110616102729155,0.373298469058283
FAM107B,-2.13042142812076,0.0331368362693978,0.198611982863224
CDK13,0.245910925789153,0.805751185938881,0.926586262987339
TSPAN32,-0.606275975886779,0.544331508864409,0.79240322026052
TRAM2,-0.736901994193227,0.46118195123822,0.736643235082124
CLDN18,-2.78912803049821,0.0052850167660116,0.071691556771168
NDUFB4,-2.15622038855654,0.0310664602386419,0.193067816372708
HEATR6,-2.65081121419267,0.00802987108413348,0.0906973686232634
ERLEC1,-1.07034632478852,0.284463449925895,0.59474427992254
TMEM131,-2.43769423104648,0.0147812710138081,0.130323551669002
TMEM38A,-2.23307269132762,0.0255441511367473,0.173259969469715
ACTR6,1.78511413803029,0.0742428051846003,0.303572493674274
FAP,2.2121282248422,0.026957806410324,0.178796664789626
DMRT3,0.224644687725782,0.822255697496544,0.93322421284479
GAL3ST2,-0.897709589390244,0.369340395739058,0.669080803213695
UHRF1BP1,-3.11091762668307,0.00186506958269553,0.037937755608331
OSTM1,-2.37491848887224,0.0175528259155004,0.142153432601844
SLC13A1,-2.58668165224598,0.0096905076667858,0.100894837323403
HSPB11,-0.698358201599352,0.48495320940446,0.754041829828546
STRADB,-1.05928363268124,0.289470626690014,0.599490216601273
DLG3,1.7553091011348,0.0792064505850748,0.31540655632191
PLOD1,0.404682734919627,0.685710734631065,0.871190386083726
OXCT1,-2.15012494977633,0.0315453325719537,0.194201837767704
FAM234B,-0.915320575058016,0.360023360786932,0.660825367049336
RRN3,-0.204888473409922,0.837659261068567,0.93935194072931
MOGAT2,-2.95697969214525,0.0031066857831063,0.0524561291109524
CHERP,-0.629596057903763,0.528958903416148,0.783366408205434
AQP2,-1.72376975034909,0.0847494175082486,0.328293580805491
DIMT1,-0.995524418963359,0.319481273892265,0.625441857194746
EIF2AK1,-0.26192526475683,0.793379060949253,0.922241474315321
NME8,-1.12011002757972,0.262666878009335,0.574977108953979
EPDR1,0.740688427822328,0.458882377498383,0.734756356087684
HBQ1,-1.71238084942928,0.0868265059077842,0.331195903565319
RBM22,NA,NA,NA
HSD17B2,-2.45864890812847,0.0139460927953824,0.126497469125717
ZW10,-0.109500007223047,0.912805916041118,0.96711694584257
ITGB4,3.65135718031495,0.000260858149469995,0.0102643943039073
TRIP6,-0.599761304429539,0.548665325363936,0.795035995483729
ADAM11,-0.0432225507652551,0.965524128973189,0.988252547006072
SLC22A4,-3.75403601760816,0.000174009843470091,0.00771154473466282
TFAP2C,2.28405940131623,0.0223680401507898,0.16061893986555
SULT2B1,-2.55894609716679,0.0104990019252123,0.105771666470747
EPS8L1,-2.17154496715606,0.0298900018717571,0.189391072656601
REM1,2.08332892960682,0.0372212515078381,0.211223264283308
PDRG1,0.301277806381004,0.76320266311269,0.907113720398106
PPP1R13B,-0.120497087731039,0.904089386491625,0.96447714218272
TGM6,0.170931310277265,0.864277776912845,0.95166554498229
RALGAPA2,-1.90683578442217,0.0565418558581123,0.264702765095351
RPL6,-0.103230017376918,0.917780416747966,0.968955797077167
ESF1,-0.683488036278867,0.494298507433154,0.760134226552338
SLC8B1,-1.51463474597342,0.129864927914857,0.406593913616063
SIRT4,-0.698359723246847,0.48495225803267,0.754041829828546
TRMT6,0.398894459382848,0.689970971879208,0.873319982871012
HAUS5,-0.72598757816566,0.467846385636146,0.741410924888154
UQCRC1,0.183160761117476,0.854671881574953,0.946628662735319
GMIP,-2.64789237766294,0.00809953055589888,0.091041095189615
LAG3,-0.385211395311036,0.700080801348888,0.87826839365635
OTUB2,0.664197599878807,0.506563849422112,0.768439358810174
TFAP4,1.11473822478089,0.264962615586632,0.576909223654727
PDCD7,-1.74306040196295,0.0813230645308113,0.320282931191689
SPG21,-0.0289078573215747,0.976938079005633,0.99183663083192
CHRD,-1.44455360090549,0.148583313656039,0.434381003536275
GNPTG,-0.155038051627605,0.876791319115194,0.95564878575325
EFNB1,-0.00205753186653796,0.998358328248649,0.999151725595601
GLG1,-4.30433247388141,1.67489975494407e-05,0.00166520296688913
DLL3,-0.641354138788637,0.52129262218436,0.778234187675919
NAT14,0.717920449289009,0.472806338273288,0.745702123893122
AASDH,0.187716265942297,0.851099078565102,0.944609964400398
DLD,-0.600261714731445,0.54833182962096,0.794853734021351
ABCC6,-4.11026063169253,3.95212781499683e-05,0.00304479978670694
CMTM6,0.590248802684845,0.555023857862866,0.799192047643986
APOH,-0.360100248135083,0.718772167235141,0.88870070238458
SPAG7,2.1985353044986,0.0279109815534319,0.181728028106619
RGS17,1.29071846551007,0.196801319231088,0.499445298001177
CCDC80,-0.0211518200271662,0.983124547721617,0.993828459408981
HAUS4,1.45012503341289,0.14702365542069,0.432530896801502
CEBPE,1.14760804258653,0.251130408140128,0.562847312312203
OSGEP,-1.04031981098389,0.298191343103956,0.606961512883882
TGM1,1.97756472225616,0.0479778323163385,0.241525156793146
TEKT2,-1.66794116108137,0.0953274076151839,0.345890571367681
XYLB,-0.656880377737447,0.5112578361925,0.772149552322713
ADH7,-2.13487457421852,0.032771256704144,0.197605850492933
KRT23,-0.260466044037622,0.794504304519383,0.922683369931373
CDC6,-1.08108477890454,0.279659403491753,0.591670452725722
AAAS,-0.178926518792602,0.857995399803343,0.948410229714656
CBX5,NA,NA,NA
KLHL20,NA,NA,NA
FMO2,-1.83769420772071,0.0661074778733652,0.28649733456332
RAB26,-0.216734149884869,0.82841553274451,0.935511547663655
PSMD5,-1.87287387811793,0.0610858031119741,0.274926169915037
NANS,1.32071392618364,0.186596768835503,0.487484412368688
SEMA4G,-1.13498485581808,0.25638166372046,0.566935865107343
MAPK13,-1.7272013089161,0.084131515865477,0.327089135003625
TMEM14A,-1.31534762842117,0.188393097961324,0.4895952702307
PRRT1,1.17630559329036,0.239472781470597,0.547987988125933
ZNF184,-0.640451472154801,0.521879128674148,0.778234187675919
VCL,2.29619221290218,0.0216648935974194,0.158265388319566
SIRT1,-1.35700935236095,0.174778238897896,0.472718838512989
TGFBR3,-0.0781458403959572,0.937712043294749,0.976011047473672
TMED1,0.488610257179313,0.62511764983811,0.837402842505009
OCEL1,-2.95742322431431,0.00310221993647155,0.0524393150782529
PSMD8,-0.492297485967738,0.622509057120869,0.836506924347374
STX1B,NA,NA,NA
EFNA2,0.807351668277116,0.419463904022724,0.708942269925108
FGF22,-0.379414901699666,0.704379786421534,0.880518432657971
MARCHF2,-0.412205041814755,0.680189142010534,0.867193191568757
NDUFB7,-0.27301324605039,0.784843033367148,0.917928017974177
TIMM13,NA,NA,NA
CDC34,NA,NA,NA
GADD45B,2.00545703606367,0.044914209447913,0.23324520040442
MAPK12,-1.11134641381472,0.266419268307539,0.578296963562766
SERPIND1,-2.5330172441637,0.0113085389524279,0.111187144208907
SNAP29,-0.113568010396291,0.909580247245992,0.966161291655404
THAP7,0.878428600026586,0.379711169332854,0.679237120141819
MMP11,-2.0833978700172,0.0372149722635689,0.211223264283308
MIF,-0.81969093980581,0.412392316280771,0.703498827980847
SF3A1,1.04528936850351,0.295889249809545,0.604701217986584
USP18,-0.100257874212012,0.920139600437114,0.969799650745374
SEC14L3,-1.87153214433665,0.0612713587367066,0.275313094541683
SNRPD3,4.81769165961605,1.45228566566464e-06,0.000332529408780668
MAPK1,NA,NA,NA
TCN2,-0.733690859581002,0.463137170553255,0.737583404089028
CRYBB3,0.605815012493323,0.544637599638176,0.792619742462646
SLC25A1,-1.82690701918155,0.0677137507169831,0.290062457879524
PLA2G3,-1.59629034781534,0.11042398407853,0.373233560141968
LGALS2,-1.13622917166346,0.255860664702268,0.566367630157527
PDXP,-2.57416721181742,0.0100481698568687,0.103297920324489
ASPHD2,-1.39726939658194,0.162332575056974,0.455124764090278
LGALS1,0.569207913193494,0.569215051120466,0.80679422573125
PIK3IP1,-1.46350328179238,0.143329716286814,0.426831582060192
SRRD,-1.52264002219259,0.12784879105486,0.403182581473507
ANKRD54,1.33319160924801,0.182468932199837,0.483342770097097
MICALL1,-3.07972791587155,0.00207189776896136,0.0402966783584865
CENPM,-1.4892266462167,0.136427696329332,0.4173875414543
DMC1,0.413186524533941,0.679469960254107,0.867022717162886
HSCB,-2.57221292957345,0.0101050720701609,0.103741745328989
CBY1,2.74938510764666,0.00597071905390281,0.0769876333981051
TOMM22,2.69357258205191,0.00706907519944818,0.0847654043219155
RSPH14,-0.561087501870072,0.574737887803662,0.809982184135871
RTCB,0.365268466516861,0.714911014668064,0.887443342669935
JOSD1,1.27066316273096,0.203848505958142,0.507002772185284
GTPBP1,0.383766490392382,0.70115152659481,0.878736263882963
PPP6R2,-0.489780013651574,0.624289575006627,0.837154763181782
DNAL4,NA,NA,NA
C22orf31,-2.86398650261613,0.00418345837367761,0.0626829296745496
MIOX,-1.81587765556799,0.0693891416081828,0.293557386961047
RHBDD3,-2.00582452546523,0.0448749730171038,0.233121551129073
RASL10A,1.07480374457166,0.282462603619942,0.59342001929259
HMGXB4,-1.13550900410704,0.256162111416021,0.566699140348252
BIK,-1.62947966999019,0.103211515195474,0.359357603826753
HMOX1,-1.48439581567466,0.137703944189751,0.41886822070538
NIPSNAP1,0.139388899597151,0.889142843568805,0.960177694155479
MCM5,-1.86676747185857,0.061934066810672,0.277235668733079
ARSA,-1.60556386333697,0.108369770694345,0.369513532205084
RASD2,-0.370378377566893,0.71110058228637,0.884529755495236
TTLL12,1.42271969405601,0.154817429174757,0.443947056866969
CBX7,-1.18870159447957,0.234557112960464,0.542240644188242
CABP7,NA,NA,NA
RPL3,0.0474673597099359,0.962140744177482,0.986804306735254
TAB1,0.988181233212399,0.323063897456051,0.628177542159038
PNPLA5,-0.553584332072358,0.579863351196444,0.812191846711134
MYH9,1.28263972544316,0.199618325771714,0.501538120441115
TXN2,-1.6902126592061,0.0909872773567705,0.338836800250251
EIF3D,NA,NA,NA
PVALB,0.705642285072798,0.480410621026534,0.750616760230871
UPK3A,-2.01739374897915,0.0436544390948339,0.230356556561983
FAM118A,0.868198397690444,0.385285731266184,0.683152587213373
ST13,0.712695226839506,0.476034370749781,0.74808287360847
IL2RB,-1.31679408309743,0.187907656720116,0.488990768688626
RBX1,NA,NA,NA
L3MBTL2,0.0498516148144564,0.960240635109716,0.986314547236125
CHADL,1.92916464525087,0.0537104257279568,0.256858213164836
PHF5A,-2.56975845880218,0.0101769445029601,0.104196467024887
PMM1,0.07238059855231,0.942299024404312,0.977712226279855
CERK,-0.674278415285037,0.500134324139712,0.764920364880605
ZBED4,0.464801645969954,0.642073508954392,0.846877143499962
HDAC10,0.0663354222024109,0.9471107824803,0.979669892136143
RIPK3,1.18323714706262,0.23671517471365,0.545144730306717
PAPOLA,0.346034338125062,0.729316908893919,0.890852127423931
HSP90AA1,2.07232503246475,0.0382351394599834,0.214480114149692
SNAPC1,-1.94388226091933,0.0519096508740308,0.253051175486566
SUPT16H,-0.189162477114495,0.849965475609263,0.944210656503896
FKBP3,0.173379804406893,0.86235289844604,0.950538074494278
COCH,-2.16301875160358,0.030539737396888,0.191633109466374
AP4S1,-0.152221255250646,0.879012430050412,0.956414129377336
POLE2,0.882634059780106,0.377434019943874,0.677167625476888
SOS2,-1.13751620818339,0.255322552822122,0.566067626595176
PYGL,-3.13656226979269,0.00170941132346037,0.0363201097551536
GNPNAT1,0.253221665979063,0.80009692495769,0.924942110001555
CGRRF1,0.0348721530584584,0.972181685742872,0.989752990978389
ATP6V1D,NA,NA,NA
CCDC198,0.355735552859679,0.722038617075714,0.890076481054588
PLEK2,-0.500111731776752,0.616996405880702,0.834142931264016
PIGH,-2.20073057656853,0.0277551028520974,0.181416571929453
PSMA3,NA,NA,NA
TMED8,0.98976241069745,0.322290261745241,0.627853892144838
AHSA1,0.928106324574804,0.353352419232647,0.655841532724609
SPTLC2,-0.502814881661931,0.615094429753478,0.833062109915268
RIN3,-2.22732528831939,0.0259255416161511,0.174682767345123
ALKBH1,-1.17085001112411,0.241659071422823,0.55072033372885
DHRS7,-2.74498132358499,0.00605143414755846,0.0773074479575678
SIX4,-1.25527269322967,0.209379784451731,0.513358804309593
SLC10A1,-2.940530968695,0.00327650247068145,0.0542327550240286
EIF5,0.105259419790086,0.916169962358101,0.968557145439435
ZFYVE21,-1.29782618982618,0.194347067885265,0.496950827849585
BDKRB1,2.67226583076478,0.00753409380269224,0.088123239586908
VRK1,1.87377513416812,0.060961425054073,0.274835637057623
PABPN1,NA,NA,NA
EFS,-0.532516415215483,0.594368375721326,0.820904185580001
CINP,-0.137893399191205,0.890324667255161,0.960775700327243
PCK2,-0.642620371795823,0.520470461031308,0.777578248696581
NFKBIA,2.23452766632923,0.0254483742511422,0.17291713755096
EMC9,0.922998185107145,0.356008151025337,0.65770112204094
BRMS1L,NA,NA,NA
PNN,0.5321885258629,0.594595429132084,0.821002950015323
RABGGTA,1.39703521974526,0.162402980312004,0.455162062031714
CYP24A1,-2.68971603366013,0.00715128428623351,0.085197539013365
ZFP64,-1.25167736302451,0.210687451891956,0.514529536682489
PYGB,-0.676092225423594,0.49898209246791,0.764070534300782
PROCR,-0.519066082331563,0.60371465971192,0.826164623523186
MYBL2,-1.3212080700041,0.186431996244809,0.487432582569474
R3HDML,-0.783980416596642,0.433051601383228,0.718760421192932
PABPC1L,-1.02856851371027,0.303682480053902,0.610597344142438
SALL4,0.173043648651339,0.862617118449471,0.950690628209481
CSTF1,NA,NA,NA
TPD52L2,1.05762800837962,0.290225068187664,0.600099612490741
CTSZ,0.110529802765342,0.911989215475494,0.966896687624663
TUBB1,0.0771118547590469,0.938534562348691,0.976321873127672
SLCO4A1,0.912422608781039,0.361546292374819,0.662024423890497
UBOX5,-0.738983342857949,0.459917112095449,0.735478031532956
EEF1A2,NA,NA,NA
SRMS,0.00675172081358341,0.994612947132815,0.997793725368924
C20orf27,-1.22744091110669,0.219656917761891,0.524069362364651
SLC52A3,-2.60683911980399,0.00913822846328361,0.0977546146863523
RSPO4,-0.663762579730472,0.506842279291214,0.768524987383178
PROKR2,-0.923621102466193,0.35568362291604,0.657181918267172
FERMT1,-1.07228935594374,0.283590086122475,0.594068946698481
TLDC2,0.952713170442969,0.34073541842723,0.645666914516903
SNTA1,0.852071857996502,0.394174210339956,0.690398779167526
OXT,1.64266344552567,0.100452585903452,0.355096953958589
CHMP4B,0.641019795890032,0.52150982148973,0.778234187675919
LBP,-2.51377201885853,0.0119447621987382,0.115049281607363
SLC32A1,2.39769795121283,0.0164984637133459,0.137338075447933
AHCY,-1.41392387387819,0.157384255379271,0.448245546040623
ACOT8,-1.80789596796892,0.0706226934269715,0.296047196412869
APMAP,-0.919345776319642,0.357914741482418,0.659289075241626
RNF125,-1.2627288931195,0.206686626700564,0.509867499624374
IDH3G,0.415757470603201,0.677587482520776,0.866156490936726
SLC25A43,0.934524759533612,0.35003327027398,0.653291685856538
MXRA5,0.668874928989659,0.503575264249253,0.766444696679898
VSIG1,-0.278723515511288,0.780457014621468,0.916321899285278
PSMD10,0.767369564268999,0.442861819023895,0.725018851440203
PGRMC1,1.56850726927338,0.116762794825457,0.383925012054463
NXT2,-2.37343320638799,0.0176235802538485,0.142428490862782
GUCY2F,0.706883473104915,0.479638895247564,0.750315770613143
ATP1B4,0.78556394514348,0.432122994198435,0.718199071753387
TLR8,0.047410025798959,0.962186438574905,0.986804306735254
GLRA2,1.40601716840302,0.159719026766814,0.45123834969155
STAG2,0.266891364111103,0.789552805991402,0.920799660761079
F9,0.523005980581363,0.600970091394518,0.825124450963881
ABCD1,-0.856340286555109,0.391809583617049,0.688491445072191
BCORL1,0.908606966077781,0.363557628162971,0.663470857688155
KCND1,0.870558844788564,0.383995076001426,0.682179766410661
PCSK1N,-1.27114226149017,0.203678042908525,0.506830657736478
GPR50,1.35489826235184,0.17544997336508,0.473126337882421
RP2,-2.70302451865828,0.00687116776369434,0.0837588764698289
USP11,0.0360588414167156,0.971235440760165,0.989567703577914
TIMP1,2.34849900835324,0.0188492493908778,0.147586999745856
GLA,-2.9501599540217,0.00317609451062916,0.0531529792299313
ATP12A,-2.14096612034681,0.0322767702929718,0.19620537114537
MLNR,-2.36923087357992,0.0178251225584677,0.143216530118047
ACP5,-2.95579004048654,0.00311869313577308,0.052541461168119
SGCG,-4.1069470366508,4.00923114078105e-05,0.0030599747979537
OLFM4,-3.65398269756518,0.000258203675374841,0.0102414014232667
NTHL1,-1.50081125479784,0.133404386827087,0.412420823391435
ZNF263,-1.02143664971534,0.307047608853163,0.613499824237748
MMP2,1.92192951202533,0.0546146277671941,0.25904544319605
ORC6,-0.621590216849207,0.534211355558435,0.786382427936788
C16orf70,0.32542425903227,0.744859997775705,0.898239291794855
CORO1A,0.4233781433127,0.672019388943688,0.863493373713325
NUTF2,NA,NA,NA
CBLN1,NA,NA,NA
ARL2BP,1.77839329955444,0.0753392823930203,0.306141740012353
PLLP,-0.74551780619816,0.455958750846614,0.733062656285462
CCL22,1.80578779628654,0.0709514924273054,0.29677878233074
DHODH,-0.489017079082959,0.624829605405675,0.837154763181782
POLR2C,NA,NA,NA
PARD6A,0.360980354872939,0.718114132869152,0.888676228481764
MMP15,0.310207443119528,0.756403210746937,0.904118114435475
USB1,-0.685746936448302,0.492872703202063,0.759459539473108
CCDC113,0.89011903327277,0.373401973972367,0.673773209632287
PRSS54,0.144251939949754,0.885301527649055,0.958357928784565
NME3,0.314569686938955,0.753088397830666,0.902654811866832
PSMD7,NA,NA,NA
SETD6,0.0580096251761072,0.953740961657584,0.983012782196795
SLC38A7,-1.31271425594965,0.189279252015107,0.4903578133326
SMPD3,2.42586231566518,0.0152720629954778,0.132424751631667
SLC7A6,-1.26428443855474,0.206127952942624,0.50907102874145
PLA2G15,-0.578608261982174,0.562853528684652,0.803299108732366
FA2H,-0.989762921590634,0.322290011971839,0.627853892144838
MPG,0.796664203146034,0.425646079055042,0.712906023913186
HSDL1,0.461488076541937,0.64444847393447,0.84748746206963
USP10,-1.32940434650291,0.183714604623338,0.4842656733068
TSC2,1.091743464249,0.274945875058637,0.587359635833491
NME4,1.18741265476973,0.23506489080559,0.542750287219873
DECR2,-1.01142277625684,0.31181412458008,0.617499023804766
STUB1,0.761597532609394,0.446300247912012,0.726906928667213
RHBDL1,-0.607717285800221,0.543374996439323,0.791713364122645
MEFV,-1.40063379432305,0.161323609822626,0.453398250258419
CRYM,-0.12555296411487,0.900085797418724,0.963676212852365
CAPN15,0.0796079673626792,0.936549058292218,0.97548081426295
AQP8,-1.65455264407867,0.0980152762600328,0.35028819630914
USP31,-0.20173872463484,0.840120987085986,0.940646688659956
TOX3,0.411169125099039,0.680948525960353,0.867658197176015
MAZ,NA,NA,NA
SLC6A2,0.557493590823081,0.577190236844882,0.811142870534981
KNOP1,-1.93141652124351,0.0534315636604842,0.256417208649488
MGA,-3.50062213743982,0.000464173482344713,0.0153412347629379
AQP9,-3.36300525094277,0.000770988972655635,0.0216162993595027
CSK,0.610588772820585,0.541471857215395,0.791326067023879
MTFMT,-0.952576783770144,0.34080454480942,0.645671350168974
RASL12,-0.0363154822518195,0.971030805030935,0.989567703577914
CTSH,1.63714064081168,0.101601086508835,0.356940556753652
CEMIP,2.74136104976959,0.00611852334724191,0.0777654540147348
EHD4,-0.483594287091655,0.628673829987954,0.839565121843228
GABPB1,NA,NA,NA
SCG3,-2.25506446706078,0.024129282583441,0.167629466660268
DNAJC17,-0.195290293497506,0.845165695446897,0.942361782937674
RHOV,1.15118805325505,0.249654879002262,0.561175744679782
VPS18,0.739604938949624,0.459539743944687,0.734952334690667
OIP5,0.823292380491163,0.410341745562483,0.7019565835341
EXTL3,-1.34970693141672,0.177110008101477,0.475566176693234
AGO2,NA,NA,NA
PAG1,-2.12681008769455,0.0334358658006762,0.199390124369007
TG,0.915227730982722,0.360072089416623,0.660825367049336
BRF2,-0.00496244306026752,0.996040559549115,0.99808798726253
ZFAND1,-0.970769513077966,0.33166306740617,0.636259995376094
RP1,1.48683244665636,0.13705906958183,0.418110486639011
RIPK2,-1.34762581890538,0.177778762041833,0.47644264164083
CPQ,-2.56150406147995,0.0104220022684406,0.105306606293965
DECR1,-3.41360050697176,0.000641105066444647,0.0189968230668853
SFRP1,-0.939440216975175,0.347504772774508,0.650500696911725
PLAT,-2.08674193462597,0.0369114684264964,0.210731435912812
DKK4,-3.90638699823681,9.36864250966786e-05,0.00529146217498846
EIF3E,NA,NA,NA
EMC2,NA,NA,NA
CHRAC1,0.461433706898663,0.644487473150339,0.84748746206963
GML,0.600581001084778,0.548119095293005,0.794853734021351
UBR5,-2.32560797273779,0.0200394738686949,0.151954703601879
PYCR3,3.35736583347806,0.000786889223694108,0.0218593197582084
MTMR9,-0.513372355698056,0.60769087921242,0.828752195339928
DCTN6,0.385909041565627,0.699564034158281,0.877960425369061
GSR,0.0895461416561291,0.92864788510208,0.973128136285782
PPP2CB,NA,NA,NA
KCTD9,1.89760615032036,0.0577479836334097,0.267613470919377
CNOT3,0.370723074362012,0.710843802232048,0.884337238254252
EXOSC5,1.07514959983884,0.282307755988602,0.59342001929259
PAF1,0.125856050745237,0.899845872387309,0.963610460850128
MAN2B1,-3.45779292001838,0.000544619829175552,0.017146447621877
TULP2,-2.07679113833794,0.0378208404718005,0.213016211268803
DHDH,-3.01921612324669,0.00253429671902891,0.0463659709660592
ECH1,-4.45100466672649,8.54694842287076e-06,0.00105009337045872
HNRNPL,NA,NA,NA
KCNA7,-0.337626021913158,0.735645029890358,0.89365495914012
RELB,-2.30202007247922,0.0213340402369838,0.157046674943693
CLASRP,-1.00420949968407,0.315277644167466,0.621331836909397
LIN7B,NA,NA,NA
PPP1R37,-2.92940173893291,0.00339615170686007,0.0553633127328094
FCGRT,-2.49025582336811,0.01276511758641,0.119817675134055
CKM,-2.40425663108845,0.016205392439701,0.136204610983738
PEX11G,0.613443152557627,0.539583360299129,0.789720418479923
SLC17A7,2.79006224254778,0.00526979095885529,0.071691556771168
RNASEH2A,-1.32017913976755,0.186775214932486,0.48748653679788
SF3A2,-0.643487474668708,0.519907839549467,0.777425402455393
AMH,-0.978910359182339,0.327624273221637,0.631834866886852
DKKL1,-2.20012801117199,0.0277978140173873,0.181538705890561
RETN,-1.79833484697823,0.0721239607214746,0.298449423445489
RSPH6A,-0.429187760772805,0.667786589225414,0.860616658397958
TBC1D17,-1.42819469559321,0.153235826972106,0.441755909893992
TLE5,NA,NA,NA
