"","stat","pval","p.adj","num.genes","gene.vals","Directionality","DirectionalityNumeric"
"REACTOME_ERKS_ARE_INACTIVATED",-0.242397628035031,0.0118137621809048,0.0819238969698896,9,"PPP2R5D:1081, DUSP6:2183, DUSP7:2265, VRK3:2314, PPP2R1B:2431, MAPK7:2510, MAPK3:7062, DUSP4:7062, DUSP3:7062","Unclear",3
"REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN",0.285108768782238,0.00180063260422747,0.0238716219516332,10,"RHAG:55, SLC4A1:121, CA4:138, CA2:954, CA1:1619, CYB5RL:2565, CYB5R4:3539, CYB5R1:8044, CYB5R2:8044, AQP1:8044","Herbivore",1
"REACTOME_ERYTHROCYTES_TAKE_UP_OXYGEN_AND_RELEASE_CARBON_DIOXIDE",0.381304640215198,0.00121980298354144,0.0189595239597001,6,"RHAG:55, SLC4A1:121, CA4:138, CA2:954, CA1:1619, AQP1:8044","Herbivore",1
"REACTOME_ESR_MEDIATED_SIGNALING",-0.12162066006194,1.69887838669679e-06,0.000105623370041873,131,"MMP2:148, PTK2:164, H2BC4:192, MOV10:273, H2AC4:369, POLR2J:371, CAV1:382, MYC:443, EGFR:452, USF1:586, TBP:612, GTF2F2:626, GNB3:663, H4C2:684, CDK9:735, H3C13:758, H2BC15:781, CAV2:903, EREG:963, CCND1:1002, TNRC6A:1166, JUN:1258, GNAT3:1261, H4C3:1275, H2AC14:1344, GTF2A1:1354, PIK3CA:1390, ELK1:1431, GREB1:1515, H3C1:1606, H3C11:1880, H3C4:1908, MMP9:1976, HSP90AA1:2022, GNB5:2158, H4C13:2167, H2BC9:2180, TNRC6C:2200, NOS3:2339, NCOA1:2366, H4C14:2485, ATF2:2488, IGF1R:2491, HSPB1:2623, MAPK3:7062, AKT2:7062, AKT1:7062, BCL2:7062, KDM1A:7062, GATA3:7062, HDAC1:7062, PIK3R3:7062, MYB:7062, PDPK1:7062, SHC1:7062, H3-3A:7062, SRC:7062, H3C8:7062, H3C10:7062, H3C2:7062, H4C8:7062, H2AC20:7062, H2BC21:7062, H4C11:7062, H4C15:7062, H4C1:7062, KPNA2:7062, ERBB4:7062, POLR2F:7062, GTF2F1:7062, CCNT1:7062, FOXO3:7062, STAG2:7062, STAG1:7062, RAD21:7062, CREBBP:7062, EP300:7062, ESR1:7062, CXCL12:7062, HSP90AB1:7062, NR5A2:7062, MED1:7062, FOXA1:7062, NCOA2:7062, CARM1:7062, RUNX1:7062, CDKN1B:7062, MMP3:7062, FOS:7062, CTSD:7062, MMP7:7062, GPAM:7062, AGO1:7062, TNRC6B:7062, TLE3:7062, AREG:7062, TGFA:7062, EPGN:7062, SP1:7062, SPHK1:7062, SRF:7062, FOSB:7062, JUND:7062, AXIN1:7062, STRN:7062, ESR2:7062, ZDHHC21:7062, NRIP1:7062, FKBP4:7062, FKBP5:7062, S1PR3:7062, KANK1:7062, PPP5C:7062, USF2:7062, EBAG9:7062, ZDHHC7:7062, PPID:7062, CXXC5:7062, ZNF217:7062, BTC:11875, PIK3R1:11896, KAT2B:11909, POU2F1:11935, HBEGF:12215, PIK3R2:12550, TFF3:12731, NCOA3:12983, PGR:12988, EGF:13508, CHD1:14319, KDM4B:14769","Insectivore",2
"REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION",-0.121904566022213,8.09273072949548e-05,0.00235341830730328,88,"H2BC4:192, MOV10:273, H2AC4:369, POLR2J:371, MYC:443, USF1:586, TBP:612, GTF2F2:626, H4C2:684, CDK9:735, H3C13:758, H2BC15:781, CCND1:1002, TNRC6A:1166, JUN:1258, H4C3:1275, H2AC14:1344, GTF2A1:1354, GREB1:1515, H3C1:1606, H3C11:1880, H3C4:1908, HSP90AA1:2022, H4C13:2167, H2BC9:2180, TNRC6C:2200, NCOA1:2366, H4C14:2485, ATF2:2488, BCL2:7062, KDM1A:7062, GATA3:7062, HDAC1:7062, MYB:7062, H3-3A:7062, H3C8:7062, H3C10:7062, H3C2:7062, H4C8:7062, H2AC20:7062, H2BC21:7062, H4C11:7062, H4C15:7062, H4C1:7062, KPNA2:7062, ERBB4:7062, POLR2F:7062, GTF2F1:7062, CCNT1:7062, STAG2:7062, STAG1:7062, RAD21:7062, CREBBP:7062, EP300:7062, ESR1:7062, CXCL12:7062, HSP90AB1:7062, NR5A2:7062, MED1:7062, FOXA1:7062, NCOA2:7062, CARM1:7062, RUNX1:7062, FOS:7062, CTSD:7062, GPAM:7062, AGO1:7062, TNRC6B:7062, TLE3:7062, TGFA:7062, SP1:7062, FOSB:7062, JUND:7062, AXIN1:7062, NRIP1:7062, FKBP4:7062, KANK1:7062, USF2:7062, EBAG9:7062, CXXC5:7062, ZNF217:7062, KAT2B:11909, POU2F1:11935, TFF3:12731, NCOA3:12983, PGR:12988, CHD1:14319, KDM4B:14769","Unclear",2
"REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING",-0.128748421330879,0.00255347654227797,0.0297026981014657,46,"MMP2:148, PTK2:164, CAV1:382, EGFR:452, GNB3:663, CAV2:903, EREG:963, CCND1:1002, GNAT3:1261, PIK3CA:1390, ELK1:1431, MMP9:1976, HSP90AA1:2022, GNB5:2158, NOS3:2339, IGF1R:2491, HSPB1:2623, MAPK3:7062, AKT2:7062, AKT1:7062, BCL2:7062, PIK3R3:7062, PDPK1:7062, SHC1:7062, SRC:7062, FOXO3:7062, ESR1:7062, CDKN1B:7062, MMP3:7062, FOS:7062, MMP7:7062, AREG:7062, TGFA:7062, EPGN:7062, SPHK1:7062, SRF:7062, STRN:7062, ESR2:7062, ZDHHC21:7062, S1PR3:7062, ZDHHC7:7062, BTC:11875, PIK3R1:11896, HBEGF:12215, PIK3R2:12550, EGF:13508","Insectivore",2
"REACTOME_FANCONI_ANEMIA_PATHWAY",0.117996201329535,0.0143883714488568,0.0926508347224603,36,"FANCM:60, FANCE:336, FANCG:1258, DCLRE1A:1273, ATR:1292, SLX1B:1296, SLX1A:1425, FANCC:1868, USP1:1984, RPA2:1999, EME2:2214, FANCA:2484, FANCF:2631, SLX4:2795, ERCC1:2996, RPA3:3205, FANCL:3318, UBB:8044, RPA1:8044, ATRIP:8044, CENPX:8044, CENPS:8044, FANCD2:8044, ERCC4:8044, EME1:8044, MUS81:8044, UBE2T:8044, DCLRE1B:8044, POLN:8044, FAAP24:8044, FANCB:8044, FAN1:8044, FANCI:13683, RPS27A:14470, UBA52:14604, FAAP100:14853","Both",3
"REACTOME_FATTY_ACID_METABOLISM",0.146905408245732,3.84556445132024e-10,1.81054152879729e-07,154,"ACADM:13, EHHADH:23, CYP1A1:35, ACOT12:74, ECI2:81, PHYH:85, ACOX2:102, SCD:164, ACAD11:214, ELOVL7:228, CPT2:243, ACOT13:286, ACAA2:324, CYP1A2:436, ACBD5:527, PPARD:638, ACADVL:639, CPT1A:664, HACL1:760, SLC27A3:845, NUDT7:917, ACACB:926, MMUT:981, HTD2:1019, NUDT19:1044, PTGR2:1104, PTGIS:1109, GPX4:1166, TECRL:1265, SLC27A2:1349, ACSL5:1358, ABCC1:1385, GGT1:1483, PCCA:1492, HSD17B3:1654, MECR:1687, DECR1:1693, SCD5:1723, ACADS:1728, ACOT8:1788, HAO2:1834, HADHA:1860, THEM5:1908, ACSL6:1952, PON3:2002, FADS1:2009, PTGR1:2017, ACOXL:2055, ACOT4:2070, FAAH:2097, CROT:2113, SLC22A5:2370, PCCB:2419, ACBD4:2480, HSD17B4:2535, THEM4:2704, HADHB:2783, MCEE:2845, ACOX1:2850, LTC4S:2916, FADS2:3230, NDUFAB1:3285, CYP8B1:3305, MLYCD:3312, HPGDS:3351, CYP4B1:3380, TBXAS1:3473, DPEP3:3510, PLA2G4A:8044, PRKAA2:8044, RXRA:8044, ALOX5:8044, PTGS2:8044, ALOX15:8044, MAPKAPK2:8044, ABCD1:8044, GGT5:8044, ACSL3:8044, ACLY:8044, FASN:8044, ACACA:8044, ELOVL6:8044, ALDH3A2:8044, ACAA1:8044, PTGES2:8044, SCP2:8044, AMACR:8044, HSD17B12:8044, MMAA:8044, MID1IP1:8044, SLC25A20:8044, CPT1B:8044, ELOVL5:8044, ELOVL1:8044, ELOVL3:8044, ACSL1:8044, ELOVL2:8044, DPEP1:8044, PTGS1:8044, CYP1B1:8044, CYP2U1:8044, DPEP2:8044, EPHX2:8044, PON1:8044, PON2:8044, ALOX5AP:8044, GPX2:8044, GPX1:8044, HPGD:8044, ALOXE3:8044, ALOX12B:8044, PTGES:8044, PRXL2B:8044, ALOX15B:8044, SLC25A17:8044, PECR:8044, ACOX3:8044, CRAT:8044, ACOT6:8044, DECR2:8044, ACSM3:8044, HACD3:8044, ACOT7:8044, TECR:8044, SLC25A1:8044, MCAT:8044, ACSBG1:8044, ACAD10:8044, HSD17B8:8044, ACADL:8044, ELOVL4:8044, ACOT9:8044, ECHS1:8044, ACSBG2:8044, PPT1:8044, MORC2:8044, HADH:8044, CBR4:8044, DBI:8044, ACOT11:8044, ACSF2:8044, ECI1:8044, PPT2:8044, ACSF3:8044, HACD4:8044, HACD2:8044, THRSP:12558, AWAT1:12575, ACSL4:12730, PRKAG2:13187, LTA4H:13509, PRKAB2:13681, PTGDS:14431, HACD1:14465","Herbivore",1
"REACTOME_FERTILIZATION",0.164790132961234,0.0089820243899553,0.0683316032704195,21,"ADAM2:315, CATSPERG:893, ZP3:1005, KCNU1:1095, CATSPER2:1169, CATSPER4:1286, CATSPERD:1983, HVCN1:2125, B4GALT1:2318, ADAM20:2351, CD9:8044, IZUMO4:8044, ZP2:8044, ZP4:8044, CATSPERB:8044, ADAM30:8044, ADAM21:8044, CATSPER3:8044, IZUMO2:8044, IZUMO3:8044, ZP1:13112","Herbivore",1
"REACTOME_FGFR2_ALTERNATIVE_SPLICING",-0.205921938088829,0.0135391384846055,0.0887675152281591,12,"NCBP1:261, POLR2J:371, GTF2F2:626, FGFR2:837, HNRNPM:1345, PTBP1:2081, POLR2F:7062, GTF2F1:7062, RBFOX2:7062, ESRP2:7062, HNRNPH1:7062, ESRP1:11587","Both",3
"REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION",-0.170632248410026,0.0122416053038957,0.0839224880719539,18,"NCBP1:261, POLR2J:371, FGF8:592, FGF10:623, GTF2F2:626, FGFR2:837, POLR2F:7062, GTF2F1:7062, FGF22:7062, FGF4:7062, FGF20:7062, FGF6:7062, FGF1:7062, FGF23:7062, FGF5:7062, FGF2:7062, FGF7:7062, FGF17:7062","Both",3
"REACTOME_FLT3_SIGNALING_BY_CBL_MUTANTS",-0.337565841084837,0.0089516518099676,0.0683316032704195,5,"UBA52:502, RPS27A:636, FLT3:1161, CBL:2620, UBB:7062","Unclear",3
"REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE",0.137056432828388,0.00506056546050927,0.0471973196740766,35,"A2M:24, GP9:314, GP1BB:712, SERPINC1:938, C1QBP:1233, PROC:1365, F7:1945, KNG1:2308, SERPIND1:2664, THBD:2831, F3:2907, PRCP:3004, F2R:3174, FGB:3262, TFPI:8044, F11:8044, PROCR:8044, F9:8044, PF4V1:8044, VWF:8044, F13A1:8044, F10:8044, F12:8044, SERPINE2:8044, F13B:8044, PF4:8044, KLKB1:8044, FGG:8044, GP5:8044, F2:8044, PROS1:8044, F8:8044, SERPINA5:8044, F5:8044, CD177:8044","Herbivore",1
"REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX",-0.130729456838847,0.00381712799014417,0.0380449861139192,41,"NCBP1:261, POLR2J:371, GTF2F2:626, GTF2H4:722, MLLT3:727, CDK9:735, NELFB:1074, NELFA:1117, CTDP1:1593, MNAT1:1599, SUPT6H:1611, IWS1:1753, SSRP1:1992, RTF1:2217, PAF1:7062, CCNT2:7062, CCNK:7062, SUPT16H:7062, POLR2F:7062, NELFCD:7062, ERCC2:7062, GTF2H1:7062, GTF2H3:7062, GTF2F1:7062, CCNT1:7062, MLLT1:7062, CDK7:7062, CCNH:7062, EAF1:7062, EAF2:7062, GTF2H2:7062, ELOC:7062, ERCC3:7062, LEO1:7062, TCEA1:7062, SUPT5H:7062, CTR9:7062, NELFE:7062, ELOA:12591, ELL:12773, AFF4:13949","Both",3
"REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF",-0.207642873169012,0.00716454566941242,0.0600822132183748,14,"EP400:6, H1-2:354, H1-4:548, LMNB1:796, H1-3:842, H1-5:1724, H1-1:7062, TP53:7062, H1-0:7062, RB1:7062, CDKN1A:7062, CABIN1:7062, HIRA:7062, UBN1:7062","Both",3
"REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE",-0.0847563440911361,0.0108179482699248,0.0766318270880142,76,"KRT20:75, KRT80:200, FURIN:403, DSC3:434, TGM1:583, DSG3:595, KRT18:745, KRT13:817, KRT71:889, DSP:1204, PKP3:1265, EVPL:1367, KRT5:1442, KLK5:1499, PKP1:1542, TGM5:1570, DSC2:1674, SPINK9:1785, DSG2:1913, KRT12:1922, DSC1:1958, KRT19:2018, KRT14:2111, PERP:2147, KRT17:2226, KRT85:2240, LIPN:2468, PKP2:2505, DSG1:7062, PCSK6:7062, KRT31:7062, KRT23:7062, PPL:7062, CSTA:7062, CAPNS1:7062, KRT36:7062, KLK14:7062, KLK8:7062, KRT33B:7062, SPINK5:7062, PKP4:7062, ST14:7062, KRT84:7062, KRT82:7062, KLK13:7062, KRT78:7062, KRT75:7062, KRT4:7062, KRT74:7062, KRT15:7062, KRT27:7062, LIPM:7062, JUP:7062, KRT79:7062, KLK12:7062, KAZN:7062, KRT35:7062, LIPK:7062, LIPJ:7062, KRT40:7062, KRT25:7062, KRT34:11499, CAPN1:11957, KRT72:11962, DSG4:12022, KRT33A:12243, KRT28:12693, KRT39:13301, CASP14:13518, PRSS8:13638, KRT26:13787, KRT32:13881, KRT73:13974, KRT16:14079, KRT24:14774, CELA2A:14962","Both",3
"REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX",-0.1896273013022,0.00334368868833965,0.0346475327877953,20,"NCBP1:261, POLR2J:371, GTF2F2:626, GTF2H4:722, NELFB:1074, NELFA:1117, CTDP1:1593, MNAT1:1599, POLR2F:7062, NELFCD:7062, ERCC2:7062, GTF2H1:7062, GTF2H3:7062, GTF2F1:7062, CDK7:7062, CCNH:7062, GTF2H2:7062, ERCC3:7062, SUPT5H:7062, NELFE:7062","Both",3
"REACTOME_G_ALPHA_I_SIGNALLING_EVENTS",-0.0602016333033806,0.00131554079734477,0.0194419676853494,244,"PRKCG:5, CAMK2B:10, ADCY1:11, GNAT2:43, NBEA:64, ITPR1:76, GRM6:111, OPN3:136, GRM8:210, CHRM2:217, OPRL1:328, CAMK2D:339, GRM2:349, NPBWR2:385, OPN1LW:414, GPR55:479, GAL:491, CXCR5:519, GRM7:525, RXFP3:556, GNB3:663, RGS7:687, GABBR1:708, ADCY9:751, ADCY2:901, CCR4:912, RGS19:947, NPY:1028, SSTR4:1073, PPP2R5D:1081, GNAT3:1261, GRK2:1272, PDE1B:1343, ANXA1:1356, HCAR2:1517, PRKCA:1524, CAMKK2:1525, GPSM1:1547, ADCY8:1624, CHRM4:1632, OPRK1:1660, CCL20:1671, ADRA2C:1694, CCR5:1722, BDKRB1:1729, GNA14:1733, RGS1:1734, SSTR1:1777, RGS5:1860, ADORA1:1923, OPN1MW:1930, TAS2R3:1936, MCHR1:2000, LPAR1:2063, CCR10:2090, ADCY3:2148, GNB5:2158, GRM4:2251, PRKAR1B:2273, PPP2R1B:2431, CCR7:2547, PPP3R1:7062, PRKAR2B:7062, GNA15:7062, PRKACA:7062, PRKAR1A:7062, PRKAR2A:7062, PDE1A:7062, PLA2G4A:7062, ITPR2:7062, APP:7062, PRKACB:7062, PF4:7062, SRC:7062, PSAP:7062, ADRA2B:7062, CAMKK1:7062, CAMK2A:7062, PDYN:7062, PLCB4:7062, OPRM1:7062, PDE4D:7062, ADCY7:7062, PPP1R1B:7062, PLCB2:7062, GNAL:7062, CAMK2G:7062, PLCB3:7062, PDE1C:7062, PPP1CA:7062, ADCY5:7062, ADCY6:7062, KPNA2:7062, PLCB1:7062, PRKX:7062, PDE4B:7062, GABBR2:7062, CXCL12:7062, CXCR4:7062, OPRD1:7062, CCR2:7062, CCR1:7062, CXCL10:7062, CXCL8:7062, CCL5:7062, C3:7062, CCR6:7062, C5:7062, C5AR1:7062, CXCR1:7062, FPR2:7062, CXCR2:7062, RHO:7062, SSTR3:7062, OPN1SW:7062, RGS9:7062, HEBP1:7062, PTGER3:7062, LPAR2:7062, RGS11:7062, RGS17:7062, CCL1:7062, PPY:7062, NMU:7062, CNR1:7062, GPR31:7062, TAS2R7:7062, RGSL1:7062, GPSM2:7062, OPN5:7062, CXCL6:7062, GPR18:7062, RGS13:7062, TAS2R4:7062, TAS2R5:7062, GALR3:7062, PYY:7062, CCL25:7062, RGS22:7062, NMUR2:7062, HRH4:7062, MTNR1B:7062, APLNR:7062, HTR1B:7062, RGS8:7062, CCL21:7062, CXCL9:7062, RGS16:7062, GPR17:7062, ACKR3:7062, RGS20:7062, RGR:7062, RGS10:7062, CCL28:7062, CXCL13:7062, HTR5A:7062, RGS12:7062, NPY1R:7062, GPER1:7062, OXGR1:7062, GALR1:7062, PNOC:7062, CX3CR1:7062, BDKRB2:7062, MTNR1A:7062, RGS14:7062, CXCL11:7062, GPR183:7062, TAS1R3:7062, GPR37L1:7062, GPR37:7062, LPAR3:7062, NMUR1:7062, CXCR6:7062, CCR9:7062, PCP2:7062, P2RY14:7062, HTR1F:7062, HTR1D:7062, CCR8:7062, RRH:7062, SSTR2:7062, S1PR5:7062, AGTR2:7062, PENK:7062, GALR2:7062, PTGDR2:7062, PMCH:7062, CCR3:7062, NPW:7062, LPAR5:7062, NPY2R:7062, TAS2R60:7062, CXCR3:7062, P2RY4:7062, GRM3:7062, GPSM3:7062, S1PR3:7062, CCL27:7062, TAS2R41:7062, TAS2R40:7062, RGS21:7062, TAS2R38:7062, CCL16:7062, NPBWR1:7062, APLN:11579, SUCNR1:11611, HTR1E:11631, AGT:11952, INSL5:12011, SSTR5:12048, TAS1R1:12202, RGS18:12377, ITPR3:12481, ADRA2A:12502, MCHR2:12661, RGS6:12740, ADORA3:12751, KNG1:12798, HCAR1:12834, PRKCD:12881, CASR:12884, P2RY12:13219, CAMK4:13232, TAS2R39:13248, TAS2R42:13306, NMS:13542, TAS1R2:13617, C3AR1:13637, S1PR2:13740, TAS2R1:13865, PDE4C:13913, P2RY13:13963, PDE4A:13983, NPY4R:14047.5, NPB:14049, RGS3:14061, S1PR4:14170, PPP3CC:14276, CNR2:14382, RLN3:14384, DRD3:14503, TAS2R10:14733, ADCY4:14955","Both",3
"REACTOME_G_ALPHA_S_SIGNALLING_EVENTS",-0.0638536335537017,0.0136939780736526,0.0891344493386121,126,"ADCY1:11, VIPR1:32, PDE7A:424, PTGER4:472, CRHR1:550, CRHR2:608, CRH:661, GNB3:663, PTH1R:748, ADCY9:751, GPR45:787, MC3R:823, RAMP2:857, MC4R:865, ADCY2:901, VIPR2:982, NPS:1018, FN1:1126, GNAT3:1261, GRK2:1272, PDE1B:1343, PDE8A:1434, PTGIR:1461, PDE8B:1522, ADCY8:1624, GRK6:1672, RAMP3:1701, DRD5:2137, PDE10A:2145, ADCY3:2148, GNB5:2158, GPR27:2202, PRKAR1B:2273, GLP2R:2470, PDE2A:2562, PRKAR2B:7062, PRKACA:7062, PRKAR1A:7062, PRKAR2A:7062, PDE1A:7062, PDE11A:7062, ARRB1:7062, PRKACB:7062, SHC1:7062, ITGA5:7062, SRC:7062, PDE4D:7062, ADCY7:7062, ADCY5:7062, ADCY6:7062, AVP:7062, GCG:7062, GCGR:7062, GLP1R:7062, ADCYAP1R1:7062, ADORA2A:7062, ADCYAP1:7062, GPR84:7062, LHB:7062, CGA:7062, GRK3:7062, AVPR2:7062, ADRB2:7062, TSHB:7062, FSHB:7062, GIP:7062, CALCR:7062, GIPR:7062, ADRB1:7062, CALCRL:7062, SCTR:7062, GHRHR:7062, HRH2:7062, GPR83:7062, PTGER2:7062, RAMP1:7062, RXFP2:7062, PTH2:7062, PTH2R:7062, TAAR6:7062, TAAR8:7062, VIP:7062, HTR7:7062, GPHA2:7062, GPR15:7062, HTR6:7062, HTR4:7062, GPER1:7062, GPR176:7062, PTGDR:7062, GPR25:7062, ADORA2B:7062, FSHR:7062, PDE7B:7062, RXFP1:7062, PDE3A:7062, GPR150:7062, GPHB5:7062, GPR39:7062, DRD1:7062, NPSR1:7062, ADRB3:7062, GRK5:7062, GPR20:7062, MC1R:7062, GHRH:12031, LHCGR:12036, TAAR2:12059, PTH:12178, PTHLH:12458, MC5R:12509, ARRB2:12816, ADM:12928, P2RY11:13029, TAAR5:13048, ITGB1:13679, PDE4C:13913, CYSLTR2:13931, TAAR9:13933, PDE4A:13983, PDE3B:14085, RLN3:14384, GPBAR1:14592, MC2R:14635, ADCY4:14955, TAAR1:15022","Unclear",3
"REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS",-0.151503992476917,0.00647326694537777,0.0557611651664972,27,"PRKCG:5, ADCY1:11, GNB3:663, ADCY9:751, ADCY2:901, RGS19:947, GNAT3:1261, PRKCA:1524, ADCY8:1624, ADRA2C:1694, ADCY3:2148, GNB5:2158, PRKCE:2412, PRKCH:7062, PRKCB:7062, ADRA2B:7062, ADCY7:7062, ADCY5:7062, ADCY6:7062, RGS17:7062, RGSL1:7062, RGS16:7062, RGS20:7062, ADRA2A:12502, PRKCD:12881, PRKCQ:13150, ADCY4:14955","Both",3
"REACTOME_G_PROTEIN_MEDIATED_EVENTS",-0.144585772174696,0.000919893812461694,0.0155006405969013,44,"PRKCG:5, CAMK2B:10, ADCY1:11, NBEA:64, ITPR1:76, CAMK2D:339, ADCY9:751, ADCY2:901, GNAT3:1261, GRK2:1272, PDE1B:1343, PRKCA:1524, CAMKK2:1525, ADCY8:1624, GNA14:1733, ADCY3:2148, PRKAR1B:2273, PRKAR2B:7062, GNA15:7062, PRKACA:7062, PRKAR1A:7062, PRKAR2A:7062, PDE1A:7062, PLA2G4A:7062, ITPR2:7062, PRKACB:7062, CAMKK1:7062, CAMK2A:7062, PLCB4:7062, ADCY7:7062, PLCB2:7062, GNAL:7062, CAMK2G:7062, PLCB3:7062, PDE1C:7062, ADCY5:7062, ADCY6:7062, KPNA2:7062, PLCB1:7062, PRKX:7062, ITPR3:12481, PRKCD:12881, CAMK4:13232, ADCY4:14955","Both",3
"REACTOME_GABA_B_RECEPTOR_ACTIVATION",-0.203834662473324,0.000422882134235319,0.00873040420832441,25,"ADCY1:11, KCNJ9:60, KCNJ12:236, KCNJ6:415, GNB3:663, GABBR1:708, ADCY9:751, KCNJ5:833, ADCY2:901, KCNJ3:1077, GNAT3:1261, ADCY8:1624, ADCY3:2148, GNB5:2158, ADCY7:7062, GNAL:7062, ADCY5:7062, ADCY6:7062, KCNJ2:7062, GABBR2:7062, KCNJ4:7062, KCNJ10:7062, KCNJ15:12823, KCNJ16:13393, ADCY4:14955","Both",3
"REACTOME_GABA_RECEPTOR_ACTIVATION",-0.217152717490327,1.15436702484115e-06,7.7086064658837e-05,42,"ADCY1:11, GABRR1:20, KCNJ9:60, KCNJ12:236, GABRG3:359, KCNJ6:415, GABRB3:485, GNB3:663, GABBR1:708, ADCY9:751, KCNJ5:833, ADCY2:901, GABRR3:902, KCNJ3:1077, GNAT3:1261, GABRA5:1416, GABRG2:1459, ADCY8:1624, NPTN:1654, GABRQ:1715, GABRB2:2120, ADCY3:2148, GNB5:2158, ADCY7:7062, GNAL:7062, ADCY5:7062, ADCY6:7062, GABRA3:7062, GABRA1:7062, GABRA4:7062, GABRR2:7062, KCNJ2:7062, ARHGEF9:7062, GABBR2:7062, GABRA6:7062, GABRA2:7062, GABRB1:7062, KCNJ4:7062, KCNJ10:7062, KCNJ15:12823, KCNJ16:13393, ADCY4:14955","Both",3
"REACTOME_GENE_SILENCING_BY_RNA",-0.176532868652223,3.55137990598514e-08,4.92549074653169e-06,82,"MOV10L1:90, PIWIL1:124, H2BC4:192, H2AC4:369, POLR2J:371, DICER1:473, H4C2:684, H3C13:758, H2BC15:781, FKBP6:794, ASZ1:829, NUP37:876, NUP43:1051, RAE1:1076, PRKRA:1131, TNRC6A:1166, H4C3:1275, DDX4:1294, NUP155:1299, H2AC14:1344, NUP93:1347, NUP205:1403, H3C1:1606, RAN:1718, H3C11:1880, H3C4:1908, NUP133:1974, HSP90AA1:2022, TDRKH:2046, H4C13:2167, H2BC9:2180, NUP35:2189, TNRC6C:2200, H4C14:2485, PIWIL2:2546, H3-3A:7062, H3C8:7062, H3C10:7062, H3C2:7062, H4C8:7062, H2AC20:7062, H2BC21:7062, H4C11:7062, H4C15:7062, H4C1:7062, POLR2F:7062, NUP160:7062, TPR:7062, SEH1L:7062, NUP50:7062, AAAS:7062, NUP188:7062, NUP88:7062, NUP107:7062, NUP153:7062, NUP85:7062, NUP214:7062, NUP210:7062, NUP42:7062, NUP54:7062, NUP58:7062, SEC13:7062, NUP62:7062, AGO1:7062, TNRC6B:7062, DROSHA:7062, XPO5:7062, DGCR8:7062, TARBP2:7062, BCDIN3D:7062, TDRD1:7062, TSNAX:7062, IPO8:7062, PIWIL4:7062, MAEL:7062, HENMT1:7062, TDRD12:7062, TDRD6:7062, MYBL1:7062, NDC1:11543, ELAC2:13042, NUP98:13846","Insectivore",2
"REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION",-0.164340990650099,0.00639971801799284,0.0554744787809668,23,"ITPR1:76, KCNS3:214, IQGAP1:322, KCNC2:461, GNB3:663, ADCY8:1624, GNB5:2158, PRKAR1B:2273, RAPGEF4:2490, PRKAR2B:7062, PRKACA:7062, RAPGEF3:7062, PRKAR1A:7062, PRKAR2A:7062, ITPR2:7062, PRKACB:7062, ADCY5:7062, ADCY6:7062, KCNB1:7062, KCNG2:7062, GCG:7062, GLP1R:7062, ITPR3:12481","Both",3
"REACTOME_GLYCOGEN_METABOLISM",-0.15167507094298,0.0138453032132018,0.0894734110874656,22,"GYS1:219, UBA52:502, PHKA1:524, RPS27A:636, PGM1:1651, UGP2:1838, PYGB:1849, PYGM:1900, PHKG1:1906, UBB:7062, AGL:7062, GYG1:7062, GYG2:7062, EPM2A:7062, GBE1:7062, PPP1R3C:7062, NHLRC1:7062, PHKA2:7062, PHKB:7062, PHKG2:7062, GYS2:11739, PYGL:13451","Both",3
"REACTOME_GLYCOLYSIS",-0.0898994345924627,0.0145470355415205,0.0927267197870212,62,"ALDOC:361, NUP37:876, HK2:977, NUP43:1051, RAE1:1076, PPP2R5D:1081, NUP155:1299, NUP93:1347, NUP205:1403, PGAM2:1636, GCK:1742, NUP133:1974, PGP:2049, ALDOA:2173, NUP35:2189, PPP2R1B:2431, PFKFB4:2481, PRKACA:7062, PRKACB:7062, NUP160:7062, TPR:7062, SEH1L:7062, NUP50:7062, AAAS:7062, NUP188:7062, NUP88:7062, NUP107:7062, NUP153:7062, NUP85:7062, NUP214:7062, NUP210:7062, NUP42:7062, NUP54:7062, NUP58:7062, SEC13:7062, NUP62:7062, PKLR:7062, PFKFB1:7062, PKM:7062, GPI:7062, PFKL:7062, GCKR:7062, HK1:7062, ALDOB:7062, ENO1:7062, PGK1:7062, PFKP:7062, ENO3:7062, TPI1:7062, ENO2:7062, GNPDA1:7062, PFKFB2:7062, ADPGK:7062, GNPDA2:7062, PGM2L1:7062, PGK2:7062, NDC1:11543, PFKFB3:12141, PFKM:12577, BPGM:12802, HK3:13460, NUP98:13846","Unclear",3
