"X","stat","pval","p.adj","num.genes","gene.vals","Driver","DriverNumeric"
"REACTOME_SARS_COV_2_TARGETS_PDZ_PROTEINS_IN_CELL_CELL_JUNCTION",0.03993892,0.7820662,0.9375434,4,"TJP1:1904, CRB3:8284, PATJ:8284, GJA1:8284","Unclear",0
"REACTOME_SARS_COV_2_HOST_INTERACTIONS",0.0272513,0.2678119,0.6695186,140,"TLR8:2, NUP133:88, NUP37:146, RPS14:248, SEH1L:251, IL17F:403, TBK1:493, RPS15A:572, SEC24D:627, NUP205:644, TLR7:664, SEC23A:784, UBE2N:831, MAP3K7:876, KPNA2:993, IL17A:1006, GEMIN2:1035, NUP54:1162, PDPK1:1238, MASP1:1343, VPS18:1391, NUP160:1603, RPS15:1605, CAV1:1755, SEC24B:1758, NUP43:1774, NUP42:1780, RPS27:1822, NUP93:1845, TJP1:1904, NUP35:2146, TAB3:2250, RPS5:2330, IRF7:2376, NUP155:2583, IL17RA:2595, IFNAR1:2712, NUP85:2782, NUP210:2880, RPS3:3060, NLRP3:3111, PIK3C3:3314, JAK1:3405, RPS27L:3425, CHUK:3437, TYK2:8284, STAT1:8284, PTPN11:8284, AKT2:8284, AKT1:8284, UBB:8284, SFN:8284, UBA52:8284, PTPN6:8284, VPS45:8284, TRIM25:8284, ISG15:8284, PIK3R4:8284, IKBKB:8284, IKBKG:8284, TPR:8284, NDC1:8284, AAAS:8284, NUP188:8284, RAE1:8284, NUP98:8284, NUP107:8284, IRF3:8284, NUP58:8284, SEC13:8284, NUP62:8284, HSP90AA1:8284, CREBBP:8284, TAB2:8284, TLR2:8284, B2M:8284, TLR1:8284, HSP90AB1:8284, RPS10:8284, RPS2:8284, TOMM70:8284, TAB1:8284, NOD1:8284, TRAF3:8284, IFNAR2:8284, IL17RC:8284, NOD2:8284, STAT2:8284, TRAF6:8284, IRAK1:8284, UBE2V1:8284, BECN1:8284, ATG14:8284, TRIM4:8284, SEC24C:8284, CRB3:8284, PATJ:8284, GJA1:8284, IKBKE:8284, MASP2:8284, SIKE1:8284, IFIH1:8284, TKFC:8284, STING1:8284, GEMIN8:8284, DDX20:8284, GEMIN5:8284, GEMIN7:8284, GEMIN6:8284, SMN1:8284, GEMIN4:8284, SMN2:8284, VPS41:8284, G3BP2:8284, VPS33A:8284, G3BP1:8284, LARP1:8284, VPS11:8284, VPS33B:8284, UVRAG:8284, VPS16:8284, NUP50:13235, SEC24A:13357, RPS27A:13425, TUFM:13426, RIPK2:13480, SNRPG:13636, NUP214:13775, NLRP12:13824, RNF135:13923, SNRPD3:14004, RPS7:14008, VPS39:14013, RPS26:14197, RPS23:14382, RPS17:14405, IRAK2:14745, NUP153:14756, SNRPD1:14864, NUP88:14963","Both",3
"REACTOME_RHOBTB3_ATPASE_CYCLE",-0.02039887,0.11,0.11,8,"VHL:6821, LRRC41:6821, PLIN3:6821, HGS:6821, RAB9A:6821, RHOBTB3:6821, HTR7:6821, CCNE1:12375","Unclear",0
"REACTOME_NEGATIVE_REGULATION_OF_FLT3",-0.01032084,0.11,0.11,13,"SLA2:860, RPS27A:1680, CBL:6821, UBB:6821, UBA52:6821, SH2B3:6821, SOCS2:6821, ABL2:6821, PTPRJ:6821, SOCS6:6821, CSK:12642, SLA:14360, FLT3:14964","Unclear",0
"REACTOME_FLT3_SIGNALING_THROUGH_SRC_FAMILY_KINASES",0.110627,0.4435383,0.8053255,4,"FLT3:141, SYK:1275, LCK:8284, HCK:13126","Unclear",0
"REACTOME_FLT3_SIGNALING_BY_CBL_MUTANTS",-0.02247254,0.11,0.11,5,"RPS27A:1680, CBL:6821, UBB:6821, UBA52:6821, FLT3:14964","Unclear",0
"REACTOME_RHOBTB_GTPASE_CYCLE",0.07019649,0.1989211,0.59707,28,"TRA2B:149, RNF20:634, CCT6A:638, CDC37:1077, CCT7:1568, CCT2:1640, ROCK2:1902, CPSF7:2010, PDE5A:2345, STK38:2676, VIM:8284, ROCK1:8284, ACTN1:8284, MYO6:8284, HSP90AA1:8284, HSP90AB1:8284, RBBP6:8284, COPS4:8284, GPS1:8284, TMOD3:8284, SRRM1:8284, RHOBTB2:8284, RHOBTB1:8284, DBN1:8284, PHIP:8284, TWF1:8284, COPS2:13997, ACTG1:14312","Unclear",0
"REACTOME_CYTOPROTECTION_BY_HMOX1",0.03854945,0.3612244,0.7393039,47,"MAFK:202, PPARA:257, CARM1:278, SIN3A:744, COX5A:1042, COX5B:1412, FABP1:1744, HMOX2:1920, BACH1:2083, HM13:3043, NCOA1:3059, RXRA:3107, NLRP3:3111, COX6B1:3297, ABCC1:3413, ALB:8284, CREBBP:8284, NCOR1:8284, TBL1X:8284, MED1:8284, NCOA2:8284, CHD9:8284, NCOR2:8284, NCOA6:8284, COX19:8284, HMOX1:8284, COX6A1:8284, COX7A2L:8284, COX4I1:8284, SCO1:8284, COX16:8284, TACO1:8284, LRPPRC:8284, SURF1:8284, COX18:8284, COX11:8284, COX20:8284, SCO2:8284, TXNIP:8284, BLVRB:8284, BLVRA:8284, SIN3B:8284, NFE2L2:8284, TGS1:13272, STAP2:14000, HELZ2:14066, PTK6:14445","Unclear",0
"REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY",0.1952253,0.1306101,0.5108244,5,"MAFK:202, BACH1:2083, HM13:3043, HMOX1:8284, NFE2L2:8284","Unclear",0
"REACTOME_HEME_SIGNALING",0.01653087,0.7281519,0.9303081,37,"APOA1:68, MAFK:202, PPARA:257, CARM1:278, CRTC1:1103, BACH1:2083, ATF2:2204, EP300:2445, NCOA1:3059, RXRA:3107, TLR4:8284, LY96:8284, APOB:8284, CLEC1B:8284, CREBBP:8284, NCOR1:8284, TBL1X:8284, PPARGC1A:8284, MEF2D:8284, MED1:8284, NCOA2:8284, CHD9:8284, NCOA6:8284, RORA:8284, HMOX1:8284, CLOCK:8284, NPAS2:8284, NR1D1:8284, CRTC3:8284, SLC46A1:8284, SIRT1:8284, RAI1:8284, NFE2L2:8284, TGS1:13272, HELZ2:14066, NRIP1:14087, CRTC2:15084","Both",3
"REACTOME_REGULATION_OF_BACH1_ACTIVITY",0.06989293,0.493683,0.8435561,8,"MAFK:202, SKP2:1508, FBXL17:1877, BACH1:2083, UBB:8284, UBA52:8284, RPS27A:13425, SKP1:14876","Unclear",0
"REACTOME_SENSORY_PERCEPTION",-0.080605,0.11,0.11,291,"OR6Y1:3, PCDH15:35, PCLO:55, OR2D3:71, OTOG:85, OR2S2:147, STRA6:276, OR51F2:300, OR10K2:306, OR5AU1:381, OR51I1:485, OR10P1:492, OR51V1:523, OR1J4:542, OR51B5:589, GPC3:605, ESPNL:609, OR2K2:639, CDH23:694, CALHM1:709, SNAP25:750, ESPN:790, ACTG1:793, RIPOR2:809, LRP12:819, OR6K6:840, OR2A5:842, OR6V1:865, OR6M1:872, OR13A1:894, OR6S1:899, OR51B6:915, MYO3A:964, SCN1B:973, SCNN1D:974, OR10S1:975, OR5J2:978, RBP1:1019, MYO3B:1054, OR5B21:1073, CALHM3:1083, OR10Z1:1095, GPC5:1112, OR6K2:1145, OR2B11:1162, OR52E8:1209, EPB41L3:1210, OR4D11:1235, GUCY2D:1260, OR6Q1:1317, RETSAT:1349, OR52M1:1359, OTOP1:1363, OR7G3:1458, OR4X1:1514, OR52W1:1580, OR6B1:1648, OR10J3:1668, OR10A4:1671, OR51D1:1739, BCO2:1800, OR4F6:1934, OR1L3:1997, OTOF:2011, OR4E2:2023, PRKCQ:6821, NMT1:6821, GSN:6821, FNTA:6821, SPTAN1:6821, ACTB:6821, CAPZB:6821, APOB:6821, ITPR3:6821, SDC1:6821, SDC4:6821, KCNMB1:6821, PRKCA:6821, ATP2B2:6821, LRP8:6821, SDC3:6821, SDC2:6821, GNAT3:6821, ADCY3:6821, GNAL:6821, CACNA2D2:6821, CACNB2:6821, SYN1:6821, DNAJC5:6821, STX1A:6821, EPB41L1:6821, KCNJ2:6821, CHRNA9:6821, KCNN2:6821, KCNQ4:6821, APOE:6821, EZR:6821, MYH9:6821, LHX2:6821, SPTBN1:6821, RDX:6821, CACNA1D:6821, LPL:6821, AGRN:6821, HSPG2:6821, TTR:6821, PLB1:6821, AWAT2:6821, NMT2:6821, GPC4:6821, GPC6:6821, GPC2:6821, LDLR:6821, APOC2:6821, CNGA4:6821, RHO:6821, CNGA2:6821, CLPS:6821, PNLIP:6821, HSD17B1:6821, CTBP2:6821, PDE6A:6821, RDH11:6821, RBP2:6821, LRAT:6821, BCO1:6821, RBP4:6821, LRP10:6821, CYP4V2:6821, OPN1SW:6821, DHRS3:6821, RBP3:6821, HSD17B6:6821, GUCA1A:6821, DHRS9:6821, GUCY2F:6821, RGS9:6821, RCVRN:6821, METAP2:6821, GUCA1B:6821, RPE65:6821, GRK4:6821, SAG:6821, RDH5:6821, MYO7A:6821, GUCA1C:6821, RDH12:6821, CAMKMT:6821, NAPEPLD:6821, METAP1:6821, GRK1:6821, RGS9BP:6821, CNGA1:6821, ABCA4:6821, FNTB:6821, ANO2:6821, TRPM5:6821, SCNN1A:6821, TRPM4:6821, SCNN1B:6821, GRM4:6821, TAS2R1:6821, TAS1R3:6821, TAS1R1:6821, TAS1R2:6821, TAS2R41:6821, TAS2R40:6821, TAS2R39:6821, OR1I1:6821, OR1J1:6821, OR13C9:6821, OR4D1:6821, OR1Q1:6821, OR1K1:6821, OR2D2:6821, OR2C1:6821, OR10G3:6821, OR13H1:6821, OR1N2:6821, OR10V1:6821, OR5A2:6821, OR5AR1:6821, OR10AD1:6821, OR2T1:6821, OR11H4:6821, OR4K5:6821, OR4C3:6821, OR4F17:6821, OR52E2:6821, OR51L1:6821, OR13D1:6821, OR10A7:6821, OR52N2:6821, OR6T1:6821, OR8D4:6821, OR2Z1:6821, OR52K2:6821, OR6B2:6821, OR51B4:6821, OR10J5:6821, OR6C76:6821, OR4F5:6821, OR10T2:6821, OR13C8:6821, OR52B6:6821, OR5K4:6821, OR52K1:6821, OR13G1:6821, OR1S2:6821, OR10G6:6821, OR13C3:6821, OR2W1:6821, OR6X1:6821, OR2A25:6821, OR5K1:6821, OR2W3:6821, OR52B2:6821, OR10G2:6821, OR11H2:6821, OR4E1:6821, OR1B1:6821, SLC17A8:6821, TWF1:6821, USH1C:6821, MYO15A:6821, WHRN:6821, TRIOBP:6821, CLIC5:6821, PLS1:6821, CHRNA10:6821, MPP1:6821, TMC2:6821, LRRC52:6821, BSN:6821, OTOGL:6821, TMIE:6821, USH1G:6821, FSCN2:6821, PJVK:6821, GRXCR2:6821, GRXCR1:6821, STRC:6821, OR13J1:11729, SYP:11828, TAS2R7:12020, SCNN1G:12130, CABP1:12134, APOA4:12144, EPS8:12153, LRP1:12186, TMC1:12273, APOM:12331, SCN4B:12339, REEP1:12354, OR10D3:12446, GNB5:12531, KCNMA1:12576, OR13F1:12670, TAS2R10:12725, APOA2:12751, OPN1MW:12907, MSN:12932, SCN2B:13013, OPN1LW:13055, GRM1:13226, RLBP1:13258, SCN3A:13280, PLCB2:13307, GNB3:13375, CAPZA1:13399, SLC26A5:13416, SDR9C7:13442, TAS2R38:13479, TWF2:13495, OR2A4:13531, TAS2R3:13592, TAS2R4:13621, PPEF1:13640, GPC1:13787, CABP2:13893, RDH8:13962, OR13C4:14580, SCN9A:14585, OR6N2:14596, ATP2B1:14741, MYO1C:14836, SCN2A:14845, TAS2R5:14893, APOA1:15037, GRK7:15040, PDE6B:15104","Insectivore",1
"REACTOME_CELLULAR_RESPONSE_TO_STARVATION",0.009180225,0.7653244,0.9333048,89,"RPL23:162, RPS14:248, SEH1L:251, FLCN:298, BMT2:339, ATP6V1A:345, ATP6V0D2:400, RPTOR:417, RPS15A:572, DEPDC5:1195, RPL32:1370, NPRL2:1396, RPS15:1605, RPS27:1822, RPL6:2077, ATF2:2204, RPS5:2330, MIOS:2356, RPL7:2458, RPS3:3060, ATP6V0C:3099, RRAGD:3147, ATP6V1E1:3165, ATP6V1C1:3327, RPS27L:3425, UBA52:8284, SEC13:8284, ATP6V1H:8284, TCIRG1:8284, ATP6V1B1:8284, ATP6V0B:8284, ATP6V1F:8284, ATP6V1C2:8284, ATP6V1B2:8284, ATP6V1G3:8284, ATP6V0D1:8284, ATP6V1E2:8284, RPL31:8284, RPLP0:8284, RPL3:8284, RPL34:8284, RPS10:8284, RPL3L:8284, RPS2:8284, RPL9:8284, RPL10L:8284, RPL13:8284, RPL38:8284, RPL4:8284, RPL15:8284, RPLP2:8284, RPL14:8284, RPL17:8284, MTOR:8284, RRAGB:8284, LAMTOR2:8284, RRAGC:8284, SLC38A9:8284, SESN1:8284, SESN2:8284, ASNS:8284, ATF4:8284, CEBPG:8284, ATF3:8284, FNIP2:8284, GCN1:8284, WDR59:8284, NPRL3:8284, ITFG2:8284, KPTN:8284, WDR24:8284, SH3BP4:8284, IMPACT:8284, SZT2:8284, FNIP1:8284, CASTOR1:8284, CASTOR2:8284, RPL8:13076, RPL36A:13301, DDIT3:13336, RPS27A:13425, RPS7:14008, EIF2S2:14189, RPS26:14197, RPS23:14382, RPL19:14392, RPS17:14405, TRIB3:14427, RRAGA:14573","Unclear",0
"REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS",0.04539095,0.05540773,0.3568535,151,"MAFK:202, PPARA:257, CARM1:278, MYC:471, GPX8:704, ATOX1:735, SIN3A:744, GCLM:814, GPX1:828, TXN:862, GSR:922, PSMD2:949, COX5A:1042, SOD1:1043, PSMB7:1070, IDH1:1079, SLC7A11:1166, PSMD10:1192, PSMD1:1237, COX5B:1412, SKP2:1508, PRDX1:1592, PSMD13:1664, FABP1:1744, PSMA1:1762, SOD2:1770, SOD3:1784, CSNK2B:1838, FBXL17:1877, HMOX2:1920, GPX2:1985, BACH1:2083, PSME3:2109, AQP8:2122, PRDX6:2298, PSMB2:2316, PSMB1:2368, EP300:2445, PSME2:2606, BTRC:2793, ME1:2912, HM13:3043, PSME1:3051, PSME4:3056, NCOA1:3059, RXRA:3107, NLRP3:3111, COX6B1:3297, GPX3:3390, ABCC1:3413, PRKCD:3426, PSMD5:8284, PSMD8:8284, PSMB5:8284, AKT2:8284, PSMD3:8284, PSMD9:8284, PSMF1:8284, SEM1:8284, AKT1:8284, PSMB6:8284, CDKN2A:8284, PSMA8:8284, PSMD4:8284, PSMB4:8284, PSMD6:8284, UBB:8284, PSMD12:8284, PSMB8:8284, PSMB10:8284, UBA52:8284, PSMB11:8284, ALB:8284, UFD1:8284, NPLOC4:8284, CYBA:8284, NCF4:8284, NCF2:8284, CYBB:8284, CREBBP:8284, NCOR1:8284, GSK3B:8284, TBL1X:8284, CDKN1A:8284, MED1:8284, NCOA2:8284, NOTCH1:8284, CHD9:8284, NCOR2:8284, NCOA6:8284, COX19:8284, HMOX1:8284, TRIM21:8284, SQSTM1:8284, TALDO1:8284, P4HB:8284, KEAP1:8284, COX6A1:8284, COX7A2L:8284, COX4I1:8284, SCO1:8284, COX16:8284, TACO1:8284, LRPPRC:8284, SURF1:8284, COX18:8284, COX11:8284, COX20:8284, SCO2:8284, GCLC:8284, TXN2:8284, CAT:8284, ATP7A:8284, TXNIP:8284, BLVRB:8284, BLVRA:8284, SIN3B:8284, NOX4:8284, GPX7:8284, PRDX5:8284, NUDT2:8284, PRDX3:8284, PRDX2:8284, CCS:8284, TXNRD2:8284, ERO1A:8284, NQO1:8284, SESN1:8284, SESN2:8284, G6PD:8284, ATF4:8284, NFE2L2:8284, PALB2:8284, MUL1:8284, UBXN7:8284, PGD:8284, SRXN1:8284, TGS1:13272, RPS27A:13425, TXNRD1:13586, TKT:13911, NCF1:13935, STAP2:14000, HELZ2:14066, DPP3:14156, PTK6:14445, BRCA1:14545, AMER1:14627, NOX5:14662, PSMB9:14718, SKP1:14876","Unclear",0
"REACTOME_MIRO_GTPASE_CYCLE",-0.0125925,0.11,0.11,8,"MYO19:1332, MFN2:6821, TRAK1:6821, RHOT1:6821, RAP1GDS1:6821, RHOT2:6821, TRAK2:11665, MFN1:13797","Unclear",0
"REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3",-0.01518933,0.11,0.11,580,"IQGAP3:18, DLC1:159, DNMBP:163, ZWINT:185, ARHGEF6:238, SH3PXD2A:267, MCF2L:288, ARHGEF28:294, H4C15:342, UACA:358, AKAP13:396, ARHGEF11:447, PLEKHG2:467, ARHGAP31:472, ERCC6L:479, WHAMM:500, CDC42:511, ARHGEF2:530, DST:539, PMF1:608, MYLK:626, PLEKHG1:656, CCP110:677, CLIP1:679, ARHGEF40:686, STBD1:716, H4C14:729, ARHGAP21:766, ACTC1:778, RALGAPA1:779, ACTG1:793, ABL1:802, FRS3:875, RHOA:877, PLD2:888, NET1:935, PREX1:947, C1QBP:966, ESYT1:1040, DIAPH1:1049, SLK:1057, OBSCN:1075, DOCK11:1076, ALDH3A2:1106, COPS2:1108, ZWILCH:1116, NCF1:1170, AHCTF1:1258, SGO1:1289, SCRIB:1314, ARL13B:1326, MYO19:1332, RALBP1:1353, ANKFY1:1388, MIS12:1452, ARHGEF10L:1462, ARHGEF7:1523, CENPE:1528, RAPGEF1:1540, FGD2:1582, PLEKHG5:1590, EPSTI1:1598, ARHGEF19:1611, CENPQ:1638, MAP3K11:1650, MTX1:1657, PLEKHG4:1703, NISCH:1814, ARHGAP11A:1819, PKN3:1842, CENPH:1865, PKN1:1903, ARHGAP4:1930, ITSN1:1935, ARHGAP45:1983, PRAG1:2000, ARHGEF1:2028, VRK2:2041, VIM:6821, DSG2:6821, ROCK1:6821, ARHGAP10:6821, DSP:6821, MAPK3:6821, DSG1:6821, SFN:6821, PAK2:6821, SPTAN1:6821, DYNLL2:6821, PPP2R5A:6821, KIF2A:6821, PPP2R5B:6821, ACTN1:6821, ACTB:6821, CAPZB:6821, DOCK9:6821, TUBB1:6821, TUBB4A:6821, KLC3:6821, PIK3R2:6821, DOCK8:6821, DOCK7:6821, MFN2:6821, PIK3R3:6821, GNA13:6821, KIF18A:6821, KLC1:6821, TUBA4A:6821, DOCK6:6821, DOCK10:6821, KLC4:6821, PPP2R1B:6821, KIF2B:6821, GRB7:6821, VAV1:6821, PIK3R1:6821, ITGB1:6821, PRKCA:6821, KIF5A:6821, VAV2:6821, RACGAP1:6821, PCDH7:6821, CFL1:6821, TUBAL3:6821, LCK:6821, H3C13:6821, TUBA8:6821, TUBB4B:6821, FLNA:6821, SRC:6821, H3C4:6821, H3C8:6821, H3C11:6821, H3C1:6821, H3C10:6821, H4C8:6821, H2AC20:6821, H2BC21:6821, H4C3:6821, H4C11:6821, H2BC15:6821, H4C13:6821, H2AC14:6821, H2AC4:6821, H4C1:6821, H4C2:6821, RASGRF2:6821, DLG4:6821, MYO6:6821, SLITRK3:6821, FLOT2:6821, FLOT1:6821, FRS2:6821, PIK3R4:6821, AAAS:6821, NUP98:6821, NUP107:6821, SEC13:6821, CYBA:6821, NCF4:6821, NCF2:6821, CYBB:6821, BCR:6821, HSP90AA1:6821, ERBIN:6821, VHL:6821, BTK:6821, VAMP3:6821, SNAP23:6821, PLXND1:6821, FARP2:6821, TRIO:6821, CTNNA1:6821, NGEF:6821, NCK2:6821, PAK3:6821, MYL6:6821, HSP90AB1:6821, MYO9B:6821, MYH9:6821, SOS2:6821, PAK5:6821, LIMK1:6821, SPTBN1:6821, ARPC1B:6821, PAK4:6821, MYH10:6821, MYH11:6821, PAK6:6821, NCOA2:6821, ABL2:6821, PKP4:6821, ARHGAP39:6821, PAK1:6821, RHOC:6821, TIAM1:6821, NCK1:6821, KALRN:6821, CLASP2:6821, PLXNB1:6821, RND1:6821, JUP:6821, LIMK2:6821, MAPK11:6821, EVL:6821, ARHGEF12:6821, SRGAP1:6821, SRGAP2:6821, PTPN13:6821, WAS:6821, DYNC1I2:6821, ZAP70:6821, CDC20:6821, RBBP6:6821, LRRC41:6821, DYNC1LI1:6821, SH3RF1:6821, BUB1B:6821, MAD2L1:6821, NDUFS3:6821, OCRL:6821, MTMR1:6821, FERMT2:6821, PARD6A:6821, PARD6B:6821, IQGAP1:6821, MTR:6821, CDC25C:6821, JAG1:6821, WWP2:6821, GJA1:6821, RANGAP1:6821, PLIN3:6821, MAD1L1:6821, SPDL1:6821, PPP1R12A:6821, NDE1:6821, NDC80:6821, ZW10:6821, NUDC:6821, MAPRE1:6821, EMD:6821, CENPI:6821, CENPT:6821, CENPL:6821, TMPO:6821, CENPK:6821, B9D2:6821, CENPO:6821, ITGB3BP:6821, LBR:6821, CENPC:6821, INCENP:6821, DSN1:6821, CENPU:6821, SPC25:6821, SKA1:6821, SPC24:6821, CENPN:6821, NDEL1:6821, BUB1:6821, LEMD3:6821, CKAP5:6821, CENPS:6821, AURKB:6821, RCC2:6821, SKA2:6821, KNTC1:6821, CENPP:6821, VAPB:6821, SRF:6821, ELMO2:6821, STK10:6821, WASF1:6821, FAF2:6821, WIPF1:6821, WIPF3:6821, ARHGAP9:6821, NCKAP1L:6821, MOSPD2:6821, CKAP4:6821, ABI1:6821, ABI2:6821, IQGAP2:6821, WASF2:6821, ARHGEF18:6821, MEN1:6821, STAM2:6821, STAM:6821, HGS:6821, CEP97:6821, MCF2:6821, FGD1:6821, ARHGEF10:6821, ARHGEF17:6821, ECT2:6821, ARHGEF26:6821, FGD3:6821, ARHGEF39:6821, FGD4:6821, TIAM2:6821, ABR:6821, ARHGEF3:6821, ARHGEF15:6821, CFTR:6821, DVL2:6821, NOX1:6821, GOPC:6821, PKN2:6821, NOX3:6821, CTTN:6821, DAAM1:6821, KDM4C:6821, DVL1:6821, RTKN:6821, KIF14:6821, CIT:6821, KTN1:6821, RHPN2:6821, DIAPH3:6821, DIAPH2:6821, FMNL2:6821, RHPN1:6821, DVL3:6821, FMNL3:6821, PPP1R14A:6821, RHOD:6821, FMNL1:6821, NOXA1:6821, MRTFA:6821, PRC1:6821, SHMT2:6821, LMAN1:6821, ARFGAP2:6821, STX5:6821, ARFGAP3:6821, ALS2:6821, RAB9A:6821, TRIP10:6821, COPS4:6821, RHOBTB3:6821, GPS1:6821, FNBP1:6821, ITSN2:6821, DDX4:6821, HTR7:6821, ARHGEF25:6821, SLC4A7:6821, ATP6AP1:6821, ADD3:6821, LETM1:6821, DBT:6821, TMOD3:6821, ACBD5:6821, RASAL2:6821, TRAK1:6821, CDC42EP3:6821, RHOT1:6821, CKB:6821, SRRM1:6821, ARAP1:6821, ARHGAP44:6821, PLEKHG6:6821, ANLN:6821, DEF6:6821, DEPDC1B:6821, ARAP2:6821, MYO9A:6821, MCAM:6821, OPHN1:6821, ARHGAP28:6821, GMIP:6821, ARHGAP5:6821, ARAP3:6821, PLEKHG3:6821, ARHGAP22:6821, STARD8:6821, STARD13:6821, ARHGAP32:6821, TEX2:6821, ARHGAP29:6821, ARHGAP24:6821, FAM13A:6821, ARHGAP26:6821, ARHGAP18:6821, FARP1:6821, ARHGAP42:6821, VANGL1:6821, ARHGAP1:6821, ARHGAP30:6821, DDRGK1:6821, MACO1:6821, ARHGAP8:6821, RHOBTB2:6821, FAM13B:6821, RHOBTB1:6821, ARHGAP15:6821, FAM135A:6821, NSFL1C:6821, GOLGA3:6821, SYDE2:6821, SH3BP1:6821, RHOV:6821, STMN2:6821, WDR91:6821, CHN2:6821, TNFAIP1:6821, DBN1:6821, CCDC88A:6821, TMEM59:6821, FILIP1:6821, WDR11:6821, RHOJ:6821, BAIAP2L2:6821, CHN1:6821, TAOK3:6821, SEMA4F:6821, KCTD3:6821, HINT2:6821, LRRC1:6821, AMIGO2:6821, ARHGAP17:6821, EFHD2:6821, TOR1AIP1:6821, OSBPL11:6821, GFOD1:6821, PHIP:6821, DLG5:6821, TWF1:6821, PLEKHG4B:6821, ARHGAP27:6821, SHKBP1:6821, ARHGAP25:6821, WDR81:6821, FAM83B:6821, PEAK1:6821, FAM91A1:6821, WDR6:6821, CDC42EP4:6821, SPATA13:6821, NHS:6821, RAP1GDS1:6821, RHOT2:6821, KCTD13:11609, SCAI:11628, TRAK2:11665, PRKCD:11679, NSL1:11717, CCDC115:11755, ARHGEF4:11786, BIRC5:11790, PIK3C3:11791, ARHGEF9:11848, SOS1:11852, UBXN11:11856, WASF3:11865, KIF2C:11866, TPM4:11876, NCKIPSD:11888, DOCK3:11956, CENPM:11961, CAVIN1:11993, NDUFA5:11997, ARHGAP23:12050, DOCK2:12109, TFRC:12118, MYH14:12173, RND2:12177, SLITRK5:12182, H2BC9:12188, SRGAP3:12211, SENP1:12228, ABCD3:12253, RHOH:12264, ARPC4:12280, NUP85:12323, SWAP70:12340, H3C2:12362, CCNE1:12375, GIT1:12404, MPP7:12407, CDKN1B:12425, STK38:12429, NUF2:12459, WIPF2:12511, PPP2R5D:12520, ARHGDIB:12567, CSK:12642, PDE5A:12760, FNBP1L:12784, DOCK1:12791, DYNC1LI2:12802, CDC42EP5:12805, FGD5:12859, PPP1R12B:12915, ARHGEF16:12918, ARHGAP6:12955, BCAP31:13012, BAIAP2:13018, CDCA8:13072, NF2:13073, TUBB2B:13091, CPSF7:13095, KDM1A:13103, H2BC4:13183, HMOX2:13185, ARHGDIA:13197, ROCK2:13203, GIT2:13230, PIK3CA:13240, RPS27:13283, TUBA1A:13310, NUP43:13331, CAV1:13350, PTK2:13352, PLD1:13449, CCT2:13465, TMEM87A:13466, KIDINS220:13483, NUP160:13502, STEAP3:13518, BAIAP2L1:13533, TJP2:13535, CCT7:13537, TUBB2A:13554, STOM:13558, NIPSNAP2:13562, STIP1:13563, TAGAP:13628, EPHA2:13662, RHOF:13667, PPP1CB:13688, PGRMC2:13689, CDC42BPB:13696, FAM169A:13706, RHOU:13728, MFN1:13797, PDPK1:13867, SAMM50:13900, ANKLE2:13904, CDC37:14028, KLC2:14139, WASL:14162, ZNF512B:14167, PPP2R5C:14208, DYNC1I1:14217, KIF5B:14228, PLK1:14236, PICALM:14265, ARHGAP19:14267, PTK2B:14352, CPD:14415, S100A8:14463, CCT6A:14467, RNF20:14471, DOCK4:14491, CYFIP1:14520, ARHGAP12:14540, TUBB8B:14575, TUBA1B:14584, TUBB8:14591, CDH1:14595, CDC42EP2:14627, CPNE8:14639, DYNC1H1:14651, ARHGAP33:14668, LMNB1:14683, ROPN1:14701, SCFD1:14791, PRKCB:14800, SEH1L:14854, SYDE1:14860, YKT6:14868, TRA2B:14956, NUP37:14959, VAV3:14988, NUP133:15017, CLASP1:15045, H3-3A:15069, DYNLL1:15083","Vertivore",2
"REACTOME_SENSORY_PERCEPTION_OF_TASTE",0.06803065,0.1641042,0.5576769,35,"TAS2R5:212, SCN2A:260, SCN9A:520, TAS2R4:1484, TAS2R3:1513, TAS2R38:1626, GNB3:1730, PLCB2:1798, SCN3A:1825, GRM1:1879, SCN2B:2092, TAS2R10:2380, SCN4B:2766, SCNN1G:2975, TAS2R7:3085, ITPR3:8284, GNAT3:8284, KCNJ2:8284, TRPM5:8284, SCNN1A:8284, TRPM4:8284, SCNN1B:8284, GRM4:8284, TAS2R1:8284, TAS1R3:8284, TAS1R1:8284, TAS1R2:8284, TAS2R41:8284, TAS2R40:8284, TAS2R39:8284, OTOP1:13742, CALHM3:14022, SCNN1D:14131, SCN1B:14132, CALHM1:14396","Unclear",0
"REACTOME_NUCLEAR_EVENTS_STIMULATED_BY_ALK_SIGNALING_IN_CANCER",0.003893251,0.9627643,0.9910498,12,"JUNB:166, FN1:432, KIF5B:877, MAPK3:8284, STAT5A:8284, NPM1:8284, EML4:8284, ALK:8284, BCL2A1:8284, MECP2:8284, ZC3HC1:13148, SKP1:14876","Unclear",0
"REACTOME_SENSORY_PERCEPTION_OF_SALTY_TASTE",-0.1984269,0.11,0.11,6,"CALHM1:709, SCNN1D:974, CALHM3:1083, SCNN1A:6821, SCNN1B:6821, SCNN1G:12130","Unclear",0
