	Herbivore...Insectivore.Rho	Herbivore...Insectivore.P	Herbivore...Insectivore.p.adj	Herbivore...Omnivore.Rho	Herbivore...Omnivore.P	Herbivore...Omnivore.p.adj	Insectivore...Omnivore.Rho	Insectivore...Omnivore.P	Insectivore...Omnivore.p.adj	Herbivore...Vertivore.Rho	Herbivore...Vertivore.P	Herbivore...Vertivore.p.adj	Insectivore...Vertivore.Rho	Insectivore...Vertivore.P	Insectivore...Vertivore.p.adj	Omnivore...Vertivore.Rho	Omnivore...Vertivore.P	Omnivore...Vertivore.p.adj
UBXN8	3.072510094	0.012735999	0.287774151	0.624907822	1	1	-2.636095672	0.050319649	0.706250423	0.596906779	1	1	-1.659506067	0.582083155	1	0.1826858	1	1
PON3	1.250474773	1	1	0.306244673	1	1	-1.020219672	1	1	0.709121445	1	1	-0.376666261	1	1	0.486827338	1	1
SLC25A13	-0.757630421	1	1	0.154407276	1	1	0.940843771	1	1	0.800879355	1	1	1.354974594	1	1	0.709267643	1	1
NPTX2	-0.892440748	1	1	-0.3970188	1	1	0.557196517	1	1	-0.302378314	1	1	0.288228719	1	1	-0.056188465	1	1
CPT1A	3.074847151	0.012636628	0.287774151	3.327604917	0.00525576	0.394120273	-0.119530373	1	1	2.914053557	0.021406122	0.590590486	0.541917003	1	1	0.665309341	1	1
GAL	-3.358068299	0.004709353	0.177866788	-2.702298713	0.041317119	0.819263128	1.018149611	1	1	-1.642281072	0.603190608	1	1.101315292	1	1	0.35131378	1	1
ABCA2	-2.621385729	0.052543869	0.589766269	0.112588788	1	1	2.867474348	0.024825741	0.507273963	-3.588967005	0.001991945	0.211040285	-1.36324599	1	1	-3.804896471	0.000851181	0.283689696
TCIRG1	-0.722755007	1	1	-1.260322336	1	1	-0.425102494	1	1	-0.385657146	1	1	0.165766246	1	1	0.497800496	1	1
CHKA	-1.251009991	1	1	2.285378251	0.133743949	1	3.337295271	0.005075881	0.237558709	2.080056531	0.225122088	1	2.876402399	0.024134194	0.820842161	0.602865519	1	1
ADAM2	2.851186989	0.026133808	0.408840877	3.385534908	0.00426238	0.367674049	0.27872553	1	1	4.241340811	0.000133313	0.048240287	1.804890012	0.426551371	1	1.664229014	0.576400032	1
ANK1	4.343149061	8.43E-05	0.024576648	2.727787642	0.038256384	0.788031993	-1.89271727	0.350372871	1	1.588748338	0.672703327	1	-1.645977132	0.598610804	1	-0.311290237	1	1
KAT6A	2.598111488	0.056242832	0.61176517	0.695951419	1	1	-2.002750029	0.271224756	1	1.198913834	1	1	-0.769448644	1	1	0.710870336	1	1
DUS4L	0.669924513	1	1	0.663039915	1	1	-0.090045819	1	1	1.146967612	1	1	0.658688826	1	1	0.756320316	1	1
ABCB4	2.91509186	0.021335032	0.377360719	1.304621552	1	1	-1.804491333	0.4269259	1	-1.366013463	1	1	-3.478436374	0.003026089	0.330391519	-2.308332978	0.125883741	1
ABCB1	0.880411527	1	1	1.229434263	1	1	0.241713663	1	1	2.730097195	0.037989393	0.786169386	1.934753683	0.318123175	1	1.847224984	0.388287239	1
ADAM22	0.693385954	1	1	-0.340081891	1	1	-1.032558528	1	1	-0.448517975	1	1	-0.907944874	1	1	-0.236394631	1	1
DBF4	1.701531281	0.533059615	1	2.415542871	0.094270637	1	0.464657583	1	1	0.197948343	1	1	-1.150131497	1	1	-1.6115062	0.642416621	1
SRI	1.162367213	1	1	3.146086207	0.009928273	0.454629214	1.911822076	0.335394115	1	1.126834102	1	1	0.451040495	1	1	-0.640646041	1	1
ANKIB1	1.799981013	0.431181818	1	3.258712121	0.00671515	0.411139971	1.142790694	1	1	2.222303315	0.157576886	1	0.814295001	1	1	0.001899516	1	1
ANLN	-0.43490092	1	1	-0.27388973	1	1	0.198002645	1	1	-1.445087159	0.890600432	1	-1.033151687	1	1	-1.274931292	1	1
EIF4H	0.869233446	1	1	1.432406731	0.91216472	1	0.371930509	1	1	-0.516489445	1	1	-1.086870235	1	1	-1.431363115	0.913957043	1
BUD23	-0.030256299	1	1	1.744036143	0.486916726	1	1.768018007	0.46234736	1	-1.378897684	1	1	-1.35310404	1	1	-2.688562596	0.043056228	1
ADAM28	4.842788565	7.68E-06	0.006987119	2.048345362	0.243157027	1	-3.102039564	0.011531536	0.349144536	1.259416878	1	1	-2.541107057	0.066301247	1	-0.223579123	1	1
SH2D4A	2.37162581	0.106260097	0.843062978	1.691859092	0.544037061	1	-0.843500175	1	1	2.903582635	0.022135176	0.597744144	1.044613762	1	1	1.736329492	0.495033549	1
PDLIM2	-0.139330744	1	1	0.555446994	1	1	0.678068903	1	1	-1.787900149	0.442752713	1	-1.651040132	0.592382283	1	-2.219676955	0.158644226	1
FSCN3	1.097372726	1	1	1.446344853	0.888483007	1	0.253099462	1	1	0.135000427	1	1	-0.632052125	1	1	-0.829762357	1	1
ZNF800	0.087061405	1	1	-0.099188609	1	1	-0.183118824	1	1	0.153748481	1	1	0.096234548	1	1	0.21441986	1	1
EXPH5	1.289003323	1	1	-0.893727506	1	1	-2.170342447	0.179885479	1	-0.176293486	1	1	-1.164093512	1	1	0.47465087	1	1
ADAP1	-1.519879059	0.771248247	1	1.925823176	0.32475874	1	3.404997394	0.003969881	0.211450153	0.603964278	1	1	1.59622817	0.662627163	1	-0.627739756	1	1
PMS2	-0.192769285	1	1	0.674466676	1	1	0.823261524	1	1	-3.454984882	0.003301942	0.263805081	-3.152201855	0.009722653	0.600670222	-4.072813125	0.000278692	0.206382598
HNRNPH3	0	1	1	0.555862508	1	1	0.625345322	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
CCAR1	1.379627265	1	1	0.936374383	1	1	-0.535503214	1	1	1.661313474	0.579903032	1	0.716784299	1	1	1.09679195	1	1
SQLE	1.183725781	1	1	2.66618006	0.046031154	0.850043148	1.310589834	1	1	1.214690618	1	1	0.325820755	1	1	-0.619730225	1	1
SNX19	0.011178402	1	1	1.292219861	1	1	1.215636067	1	1	0.596331811	1	1	0.571002485	1	1	-0.358437413	1	1
SERGEF	0.464601849	1	1	-1.524933349	0.763654337	1	-1.886345705	0.355490304	1	-0.358512204	1	1	-0.692147869	1	1	0.727835508	1	1
PIK3C2A	2.668748881	0.045680609	0.553131009	-0.085481707	1	1	-2.853142732	0.025973504	0.519042239	0.056596316	1	1	-1.98139109	0.285284593	1	0.120105323	1	1
FAM160A2	1.58567744	0.676874996	1	1.061426603	1	1	-0.646661246	1	1	0.353844509	1	1	-0.832036971	1	1	-0.389679487	1	1
HPX	-1.831805053	0.401882821	1	1.393647665	0.980544163	1	3.278541911	0.006260692	0.261306919	0.072165796	1	1	1.547124755	0.730998994	1	-1.006850015	1	1
BTAF1	0.292541384	1	1	0.569125489	1	1	0.217932303	1	1	-0.194156582	1	1	-0.383448562	1	1	-0.550938637	1	1
TCTN3	3.283250316	0.00615705	0.202071848	-0.544959831	1	1	-3.817937292	0.000807433	0.095172393	0.301444629	1	1	-2.198812325	0.167347618	1	0.693253686	1	1
DAXX	2.412016342	0.095187422	0.792233096	1.708115193	0.525689822	1	-0.968794409	1	1	2.883388654	0.023605302	0.611372504	0.82854745	1	1	1.696234515	0.539048858	1
MLN	1.738215856	0.493036717	1	1.266710411	1	1	-0.551694192	1	1	-0.798052104	1	1	-2.106800554	0.210809229	1	-1.747725814	0.4830691	1
DOCK3	0.694139242	1	1	0.644861758	1	1	-0.098529389	1	1	-0.733759195	1	1	-1.132077445	1	1	-1.1027175	1	1
ITIH4	1.220810647	1	1	-2.161649822	0.183871068	1	-3.29542419	0.005896393	0.253584735	1.116389691	1	1	0.147196642	1	1	2.729882079	0.03801419	1
SLIT1	0.956752959	1	1	-1.09004058	1	1	-2.068806048	0.231385744	1	-0.883740111	1	1	-1.611707364	0.642153807	1	-0.097632697	1	1
GID8	0.314784795	1	1	0.197349552	1	1	-0.146581223	1	1	0.719804104	1	1	0.523408168	1	1	0.634048443	1	1
DIDO1	-1.154404969	1	1	0.517515614	1	1	1.689454515	0.546794169	1	-2.101678988	0.213488432	1	-1.134365473	1	1	-2.541534756	0.066220184	1
SLC2A4RG	-0.785008529	1	1	-0.369980162	1	1	0.450039319	1	1	-0.824446367	1	1	-0.186243185	1	1	-0.553584072	1	1
TIMP3	-1.556238415	0.717908459	1	0.389579787	1	1	2.004595838	0.270037632	1	0.0721357	1	1	0.789484962	1	1	-0.111748174	1	1
FBXO7	1.769308143	0.461054792	1	0.086155611	1	1	-1.772091633	0.458276086	1	-0.988543258	1	1	-2.284057403	0.134208946	1	-1.077076254	1	1
EIF2B2	0.643823159	1	1	0.740958481	1	1	0.028531876	1	1	0.30123071	1	1	-0.126660387	1	1	-0.150107298	1	1
TTLL8	-1.549375984	0.727748181	1	0.178539536	1	1	1.69706833	0.538102457	1	-0.771658644	1	1	0.536100067	1	1	-0.907161001	1	1
MTFP1	2.043755614	0.245866176	1	0.772476328	1	1	-1.362192696	1	1	1.530448736	0.755434161	1	0.215791445	1	1	1.072447318	1	1
B4GALNT3	2.307823657	0.12605368	0.920922292	2.297024381	0.129704274	1	-0.276492578	1	1	2.037005276	0.24989708	1	0.181322535	1	1	0.412819665	1	1
ERP27	2.779570144	0.032658538	0.461569172	1.452995227	0.877350475	1	-1.500433102	0.801013503	1	1.394963095	0.978161813	1	-0.848649681	1	1	0.320350227	1	1
ALG10	2.331975601	0.118211849	0.89124315	0.530978796	1	1	-1.913851641	0.33383469	1	1.945524262	0.310271476	1	0.058416554	1	1	1.601038857	0.656209879	1
ARNTL2	0.822130364	1	1	0.302469318	1	1	-0.589081519	1	1	0.962459388	1	1	0.250317876	1	1	0.767259641	1	1
ZCRB1	-0.807732914	1	1	1.149615883	1	1	2.041970126	0.246926968	1	0.902769505	1	1	1.324783762	1	1	0.328464918	1	1
TMEM117	-1.60100729	0.656251827	1	-2.52503786	0.069411495	0.992400841	-0.782090705	1	1	-0.715245126	1	1	0.383192276	1	1	0.919855308	1	1
C1RL	0.619351792	1	1	0.851980332	1	1	0.164548412	1	1	1.707130908	0.52678634	1	1.176027724	1	1	1.111402337	1	1
NDUFA9	3.64799527	0.001585767	0.104263811	1.254605499	1	1	-2.636557923	0.05025114	0.706067344	1.753413952	0.477185867	1	-0.903113134	1	1	0.952368439	1	1
CLSTN3	1.415161211	0.942127407	1	1.415659862	0.941250693	1	-0.16003174	1	1	1.398638656	0.971528209	1	0.307416712	1	1	0.445110297	1	1
KLRG1	1.302136491	1	1	1.11823707	1	1	-0.360789157	1	1	-0.131053949	1	1	-1.121477751	1	1	-0.930498487	1	1
TAPBPL	2.337276495	0.116548871	0.88241997	0.949637217	1	1	-1.559195962	0.713700038	1	-0.203138836	1	1	-2.01653399	0.262465006	1	-0.918843768	1	1
CD27	1.135276318	1	1	2.040585333	0.247752368	1	0.700117491	1	1	1.271353129	1	1	0.356029415	1	1	-0.166723734	1	1
SLC38A4	1.668848227	0.570884773	1	1.7041208	0.530151129	1	-0.096502252	1	1	2.356443665	0.110705196	1	1.176931262	1	1	1.284243646	1	1
AMIGO2	-0.777419201	1	1	-1.359327903	1	1	-0.496462238	1	1	-0.76942198	1	1	-0.167675753	1	1	0.196701387	1	1
INHBE	0.832308964	1	1	1.014810488	1	1	0.086225053	1	1	-1.602382401	0.654426445	1	-2.157392044	0.185850784	1	-2.340531248	0.115537962	1
GLIPR1	0.748677016	1	1	0.158408724	1	1	-0.614422917	1	1	0.389777351	1	1	-0.200909617	1	1	0.275385984	1	1
TMEM19	1.272426164	1	1	1.148965904	1	1	-0.228405796	1	1	0.862209662	1	1	-0.112385592	1	1	0.054979854	1	1
LGR5	1.008006901	1	1	-0.762294876	1	1	-1.759618452	0.470835125	1	0.594539159	1	1	-0.157870767	1	1	1.137254895	1	1
SLC6A15	2.026765661	0.256118303	1	3.276481136	0.00630656	0.408329977	0.966506801	1	1	1.353543286	1	1	-0.095000155	1	1	-0.774392981	1	1
TMTC3	1.163510265	1	1	1.164628595	1	1	-0.111281692	1	1	1.737057362	0.494262278	1	0.878880604	1	1	0.998620691	1	1
LUM	0.71186345	1	1	0.783086148	1	1	0.010600983	1	1	0.456433352	1	1	-0.042535633	1	1	-0.051475909	1	1
KERA	0.482881568	1	1	0.76097663	1	1	0.220454219	1	1	1.899077833	0.345325459	1	1.529430285	0.756946857	1	1.444230794	0.892044393	1
TMPO	1.687832621	0.548660182	1	0.789318788	1	1	-1.022823495	1	1	1.889683081	0.352802149	1	0.517413407	1	1	1.357499616	1	1
AMDHD1	1.23761515	1	1	-1.053054271	1	1	-2.274662999	0.137556922	1	0.841187922	1	1	-0.112827726	1	1	1.613716841	0.639533156	1
SLC15A4	-1.12336496	1	1	1.197658143	1	1	2.249001164	0.147074532	1	0.217980132	1	1	1.06544909	1	1	-0.659583858	1	1
SLC46A3	1.865937698	0.372300496	1	3.163028841	0.009368212	0.445650525	1.006333387	1	1	3.304621686	0.005706281	0.330611879	1.853520465	0.382846773	1	1.219367834	1	1
GPR84	1.073043956	1	1	-1.404197804	0.961559733	1	-2.41030023	0.095636387	0.964699845	-1.431426108	0.913848782	1	-2.186318495	0.172753871	1	-0.440298635	1	1
NPFF	-0.098003634	1	1	-0.181334338	1	1	-0.064475667	1	1	-0.001922345	1	1	0.07063802	1	1	0.123989566	1	1
SMARCC2	0.257796433	1	1	-0.390953022	1	1	-0.647168292	1	1	-1.034566064	1	1	-1.202270685	1	1	-0.789233526	1	1
CSAD	2.343251491	0.114698955	0.878806555	1.751066059	0.479607191	1	-0.779927756	1	1	1.021648833	1	1	-0.809341333	1	1	-0.242645393	1	1
LMBR1L	-0.122589441	1	1	0.031506097	1	1	0.159059464	1	1	-0.282700841	1	1	-0.191889967	1	1	-0.311023699	1	1
MYG1	0.186026353	1	1	0.085391782	1	1	-0.113003063	1	1	0.551732115	1	1	0.392537995	1	1	0.503518985	1	1
ESYT1	1.63116129	0.617137745	1	-0.302838062	1	1	-2.008382315	0.267616084	1	-0.660807596	1	1	-1.879039507	0.361434594	1	-0.462954792	1	1
KRT71	-2.189485638	0.171369368	1	-0.878891161	1	1	1.38952022	0.988047701	1	-0.096789	1	1	1.313122668	1	1	0.438012761	1	1
RB1	-0.514992474	1	1	0.36937341	1	1	0.9017631	1	1	-0.131960426	1	1	0.246473325	1	1	-0.395665922	1	1
VPS33A	1.593722942	0.665988621	1	0.811957145	1	1	-0.869615914	1	1	0.703590836	1	1	-0.382577197	1	1	0.18079139	1	1
VPS37B	-0.758690738	1	1	1.169785113	1	1	1.951176729	0.306216157	1	-0.356341818	1	1	0.216643436	1	1	-1.209206242	1	1
SRRM4	0.556441587	1	1	0.257288439	1	1	-0.323210062	1	1	-0.347617417	1	1	-0.789143501	1	1	-0.557440216	1	1
METTL21C	1.23210973	1	1	1.770316384	0.460046701	1	0.347279803	1	1	0.202814761	1	1	-0.758749208	1	1	-1.091503819	1	1
ZIC5	-0.640249792	1	1	-0.096380377	1	1	0.583229286	1	1	-0.455509761	1	1	0.022003092	1	1	-0.402449943	1	1
RAB20	-0.12280674	1	1	-0.438451615	1	1	-0.276583151	1	1	-1.112694178	1	1	-0.966728964	1	1	-0.802222774	1	1
ANKRD10	1.408281855	0.954285758	1	1.231286031	1	1	-0.340735708	1	1	-1.296478694	1	1	-2.332329888	0.11810006	1	-2.236397196	0.151954588	1
SSTR1	-0.507537145	1	1	1.124678813	1	1	1.68112961	0.556426452	1	0.265441551	1	1	0.562424963	1	1	-0.360186153	1	1
REM2	-0.795286411	1	1	-0.077626067	1	1	0.768968723	1	1	-0.225283662	1	1	0.363893132	1	1	-0.176371257	1	1
CBLN3	0.371950169	1	1	0.844690529	1	1	0.469553395	1	1	0.525641151	1	1	0.241105563	1	1	-0.104741379	1	1
TINF2	0.535259626	1	1	-0.456113527	1	1	-0.996338234	1	1	1.196327032	1	1	0.773588729	1	1	1.54952287	0.727536468	1
NOP9	0.745477515	1	1	-0.51186316	1	1	-1.247038713	1	1	-1.468780941	0.851353291	1	-1.973011218	0.290965706	1	-1.139136528	1	1
FANCM	4.037274096	0.000324455	0.045458468	0.761096927	1	1	-3.431797134	0.003597575	0.202203872	2.981202302	0.017227143	0.528285151	-0.279568808	1	1	2.456886394	0.084088199	1
L2HGDH	2.25136007	0.146176446	0.986962282	0.787183842	1	1	-1.603804984	0.652542274	1	1.792535625	0.438283247	1	-0.03768238	1	1	1.24657776	1	1
ARMH4	1.13460978	1	1	0.062612373	1	1	-1.115014415	1	1	0.659849892	1	1	-0.282312533	1	1	0.627235059	1	1
GPR65	0.003689847	1	1	1.092620651	1	1	0.997113791	1	1	0.033112781	1	1	0.029038002	1	1	-0.721258831	1	1
AK7	1.025637502	1	1	0.938974805	1	1	-0.182496544	1	1	0.360223112	1	1	-0.467486861	1	1	-0.347535912	1	1
FAM181A	-0.510796087	1	1	0.988695673	1	1	1.490750074	0.816162744	1	0.607577895	1	1	0.9765445	1	1	-0.071988109	1	1
ITPK1	0.002885719	1	1	-0.785685087	1	1	-0.763710846	1	1	-0.448552985	1	1	-0.444850292	1	1	0.036074029	1	1
TRIP11	0.979061008	1	1	0.237719766	1	1	-0.785738538	1	1	-0.330333633	1	1	-1.074863204	1	1	-0.512825269	1	1
EMC4	-0.926225915	1	1	0.219211969	1	1	1.295318622	1	1	0.909357979	1	1	1.517563111	0.774747434	1	0.819700838	1	1
MFAP1	0.600646099	1	1	1.618839036	0.632891404	1	0.963029292	1	1	2.209382943	0.162888099	1	1.819816918	0.412721343	1	1.267610271	1	1
SORD	3.390399121	0.004187456	0.171466308	0.16301697	1	1	-3.343238301	0.004968405	0.235905872	0.696261966	1	1	-1.611483407	0.642446405	1	0.60288741	1	1
LYSMD2	1.484407327	0.826205353	1	2.89475713	0.02276712	0.649570817	1.357061157	1	1	0.823635768	1	1	-0.20092494	1	1	-1.11340823	1	1
SLC27A2	2.054906343	0.23932831	1	0.704276154	1	1	-1.469938096	0.849471124	1	-1.586728804	0.675444478	1	-3.01956611	0.015188222	0.709811207	-2.097108622	0.215903765	1
FGF7	-0.117025961	1	1	0.765180031	1	1	0.877142193	1	1	0.765606862	1	1	0.81536716	1	1	0.440997757	1	1
HDC	1.376053628	1	1	1.621724661	0.629173896	1	0.113361293	1	1	1.37723744	1	1	0.310591668	1	1	0.239972158	1	1
MYZAP	-0.356248872	1	1	-0.025407672	1	1	0.355185847	1	1	-0.38374273	1	1	-0.099873831	1	1	-0.380073649	1	1
RAD51	-0.333254963	1	1	-1.583784596	0.679456475	1	-1.161396144	1	1	1.120897077	1	1	1.266628183	1	1	1.795187783	0.435742718	1
COMMD4	1.061946446	1	1	0.071071689	1	1	-1.08876754	1	1	-0.826179532	1	1	-1.507711314	0.789770571	1	-0.897759591	1	1
BCL2A1	1.281306785	1	1	0.587400084	1	1	-0.78788545	1	1	-1.776393941	0.454008055	1	-2.646189477	0.048842523	1	-2.21963377	0.158661828	1
TSPAN3	-0.622397209	1	1	-1.570483037	0.697816666	1	-0.974583077	1	1	-1.925362134	0.325104416	1	-1.571864274	0.695892189	1	-0.979467315	1	1
WDR61	-1.767111535	0.463257306	1	-2.263169765	0.141751358	1	-0.257099307	1	1	0.045869041	1	1	1.377717947	1	1	1.665078895	0.5753821	1
ARRDC4	-0.932080243	1	1	0.306897481	1	1	1.269590484	1	1	-1.577288065	0.688375544	1	-0.924465209	1	1	-1.809583641	0.422162272	1
CYP11A1	3.137470187	0.010224756	0.258337392	4.645476534	2.04E-05	0.063850226	1.069891585	1	1	3.098376263	0.011675052	0.459206644	0.600861056	1	1	-0.198333094	1	1
BBS4	1.039523728	1	1	0.058476256	1	1	-1.035432929	1	1	-1.368485562	1	1	-2.161487779	0.18394608	1	-1.456800377	0.871028951	1
PML	-1.590970251	0.669697625	1	-1.200892087	1	1	0.549915908	1	1	-1.52316305	0.766307507	1	-0.148203116	1	1	-0.628191058	1	1
ADAMTS17	0.69119156	1	1	0.852401367	1	1	0.090180464	1	1	1.246530403	1	1	0.744269308	1	1	0.714484577	1	1
SCAMP2	0.225523465	1	1	2.75657616	0.035046005	0.754882647	2.406936471	0.096521808	0.968260533	0.095410711	1	1	-0.04811071	1	1	-1.593411768	0.666407085	1
RHCG	3.031524723	0.01459932	0.312975987	2.553658858	0.063958584	0.96320294	-0.761479839	1	1	2.265564012	0.140868544	1	-0.002981866	1	1	0.549300658	1	1
RLBP1	-0.433995349	1	1	0.329756588	1	1	0.782057958	1	1	-1.628633984	0.620343153	1	-1.322304297	1	1	-1.88377222	0.357574757	1
WDR93	2.707916702	0.040624208	0.522006728	0.094102072	1	1	-2.75818967	0.034873478	0.589472408	0.186091468	1	1	-1.878065611	0.36223314	1	0.124007822	1	1
TICRR	0.057349001	1	1	0.584218866	1	1	0.492183105	1	1	-1.84963619	0.386196018	1	-1.838529389	0.395906612	1	-2.343747381	0.114546583	1
MFGE8	-0.180910259	1	1	0.75762031	1	1	0.904681995	1	1	0.540778978	1	1	0.662976268	1	1	0.00124656	1	1
ZNF710	0.525247024	1	1	-0.258485355	1	1	-0.806441863	1	1	-0.541004319	1	1	-0.895213274	1	1	-0.384895645	1	1
FURIN	-1.941696901	0.313042825	1	0.132228795	1	1	2.148974583	0.189818489	1	-0.307582812	1	1	1.143384601	1	1	-0.410236137	1	1
IQGAP1	-1.279246872	1	1	-0.393668543	1	1	0.977220257	1	1	-1.545475304	0.733388027	1	-0.51476927	1	1	-1.30654267	1	1
CRTC3	-2.472821364	0.080430678	0.727504141	-2.32401299	0.120748787	1	0.398280141	1	1	-1.402960653	0.963771434	1	0.640314306	1	1	0.35828606	1	1
EFL1	-1.782468419	0.448037261	1	-0.269434619	1	1	1.642700279	0.602669766	1	-2.947681213	0.019210022	0.558744763	-1.40870761	0.953529863	1	-2.866281128	0.024919514	1
SEPTIN12	-0.288752074	1	1	0.79847004	1	1	1.0455659	1	1	0.535141648	1	1	0.735276795	1	1	-0.030313798	1	1
PMM2	-1.268531041	1	1	0.163780274	1	1	1.522400338	0.767452801	1	-1.801568862	0.429679584	1	-0.880487486	1	1	-1.982831894	0.284317261	1
PRSS36	0.050907773	1	1	-0.589637553	1	1	-0.616782669	1	1	-1.421211068	0.931532448	1	-1.427032015	0.921424	1	-1.02614843	1	1
ITGAX	1.148688213	1	1	3.374960015	0.004429585	0.368477554	2.060650682	0.236018267	1	3.375229969	0.004425242	0.304206259	2.34739833	0.113430191	1	0.745524964	1	1
UQCRC2	1.235807341	1	1	0.962098056	1	1	-0.401670935	1	1	0.85484356	1	1	-0.068017913	1	1	0.222320742	1	1
CDR2	-1.667537099	0.572445923	1	1.580849018	0.683475381	1	3.377553907	0.004388017	0.223437826	-0.87235567	1	1	0.425266454	1	1	-2.109076629	0.209627807	1
IGSF6	-0.200566645	1	1	1.602204999	0.65466171	1	1.774314198	0.45606716	1	-1.11457633	1	1	-0.945685482	1	1	-2.339529672	0.115848227	1
NKD1	0.500403856	1	1	1.327302371	1	1	0.785933425	1	1	-0.566157742	1	1	-0.965224831	1	1	-1.617803829	0.634229286	1
DHX38	-1.482137107	0.829822902	1	-1.132995129	1	1	0.452827075	1	1	0.174433001	1	1	1.251358922	1	1	0.972812913	1	1
NUDT7	2.361899566	0.109089403	0.854858126	3.208114266	0.008016504	0.429878567	0.548737371	1	1	1.392469469	0.982681685	1	-0.392516803	1	1	-0.828846496	1	1
CDH13	-0.388473004	1	1	-0.186945738	1	1	0.226611993	1	1	0.074787916	1	1	0.373087203	1	1	0.216330194	1	1
ADAD2	0.199185325	1	1	1.080622058	1	1	0.820127011	1	1	0.032758052	1	1	-0.130979283	1	1	-0.821927073	1	1
IRF8	2.838216985	0.027219799	0.418114493	2.410918096	0.095474528	1	-0.648351409	1	1	-0.686470933	1	1	-2.805175208	0.030173541	0.920838315	-2.443347083	0.08731041	1
ZNF174	0.00074597	1	1	0.519766771	1	1	0.48423393	1	1	1.775375031	0.455015904	1	1.714329265	0.518809629	1	1.448054632	0.885610634	1
RPL3L	0.076157986	1	1	0.910312413	1	1	0.812223955	1	1	0.494053439	1	1	0.430477522	1	1	-0.165222361	1	1
NDUFB10	0.526171921	1	1	-1.432781436	0.911521849	1	-1.822292279	0.410463895	1	0.091532853	1	1	-0.279948006	1	1	0.999353514	1	1
DEF8	-0.811998029	1	1	0.081151194	1	1	0.930017927	1	1	-1.008836313	1	1	-0.392694766	1	1	-1.092497352	1	1
CBFA2T3	-0.648387083	1	1	0.981334728	1	1	1.61757159	0.634529735	1	-1.915187359	0.332811684	1	-1.362279788	1	1	-2.707638094	0.040658323	1
GALNS	0.519721744	1	1	0.353050268	1	1	-0.223508975	1	1	-0.528589717	1	1	-0.884547182	1	1	-0.782541002	1	1
GAS8	-1.459355824	0.866803188	1	-0.919344512	1	1	0.647106386	1	1	-1.543925703	0.735637996	1	-0.452009645	1	1	-0.942657757	1	1
NCOR1	0.211631853	1	1	0.065028571	1	1	-0.159079973	1	1	-0.987724867	1	1	-1.12011781	1	1	-1.063486212	1	1
COPS3	0.400783546	1	1	0.814091578	1	1	0.413308032	1	1	0.478232038	1	1	0.194835275	1	1	-0.097417637	1	1
CPNE7	-1.070764628	1	1	0.534574974	1	1	1.575246217	0.691197738	1	-3.034403796	0.014460697	0.488385924	-1.890022567	0.352529652	1	-3.551420201	0.002298949	0.438031484
NEK8	2.272059822	0.138497384	0.961446734	-0.46151069	1	1	-2.856686056	0.025685342	0.518184466	0.264804401	1	1	-1.378951373	1	1	0.58876063	1	1
NOB1	0.548942823	1	1	0.110371789	1	1	-0.465164243	1	1	0.447941135	1	1	0.017731197	1	1	0.378004693	1	1
PRPSAP2	0.686454306	1	1	1.270594816	1	1	0.668682727	1	1	0.886731718	1	1	0.593650512	1	1	0.275365125	1	1
UNC45B	-1.768657922	0.46170587	1	-1.314291361	1	1	0.596433295	1	1	0.139510188	1	1	1.403649688	0.962539148	1	1.040351552	1	1
KIF2B	-0.963783605	1	1	1.044950233	1	1	1.96097934	0.299288598	1	-0.459133736	1	1	0.255577179	1	1	-1.191032065	1	1
EPN3	2.521668577	0.070079817	0.682368556	3.247878365	0.006976138	0.411139971	0.454681514	1	1	2.025435403	0.256936051	1	0.081863355	1	1	-0.258790934	1	1
