,Rho,N,P,p.adj
GRK7,0.0539185207323756,255,0.0033506470622102,0.0257041766758177
GRPEL1,0.0550808658010169,277,0.0016516669871744,0.0166280914724428
EVC,0.00252534057417493,353,0.828100840104443,0.873862176175605
ZAP70,0.000719334189861845,278,0.977709384589586,0.9830258805744
PPP2R3A,0.0245131405362687,345,0.0378694830364424,0.120020675884486
CEP70,0.00195742465306096,342,0.880824570012864,0.912541504118266
ACAD11,0.048985947846546,360,0.000535364597302222,0.00782834679791874
CDV3,0.0946401695721582,203,0.000258545423797741,0.00481539477275388
MRPL3,0.015740649717954,322,0.167975133975814,0.309056081273177
GALNT7,0.0163683567221037,306,0.17235826082739,0.313936033980191
SOX30,0.0186374236322897,319,0.115231365463945,0.243845583543414
GCNT2,0.0383077903600048,318,0.00690718946653419,0.0406123382218758
FAM184B,0.0144790393006839,340,0.178629177101529,0.321251782369162
DGKG,0.00280412804255115,343,0.811168486104678,0.861652600746214
DEPDC1B,0.0248768945235108,294,0.0632371059491743,0.167754914886245
ERCC8,0.00374192135486905,299,0.773431984697387,0.833822719923919
MGLL,0.019646127990149,300,0.117894075531114,0.247813806136582
MCM2,0.0239777181520863,304,0.0639071447590988,0.168647082015433
GOLPH3,NA,NA,NA,NA
CDH6,0.0373871397843623,293,0.0121830078436738,0.058401883046237
NPR3,0.00738814487633897,290,0.544829690019337,0.661016262469244
VCAN,0.0477403622433588,360,0.00066177662134822,0.00899930433432873
RASGRF2,0.0174123211189983,313,0.142723205884611,0.279060200269949
MSH3,0.0546327250635695,361,0.000198890615584202,0.004059787497837
CPEB4,0.0333979069085207,208,0.0747109347549826,0.184366793072671
STC2,0.00259195503884756,311,0.848628247069842,0.889372765696937
FBXW11,NA,NA,NA,NA
THOC3,0.0427592756753564,183,0.0507343755705223,0.145028690709144
DNAH5,0.0524251512247021,374,0.000209919838372836,0.00422098340209824
WDR70,0.0117720423295326,297,0.32277479097905,0.471064079008555
RAI14,0.0234862735422581,343,0.0453487443104664,0.135549087390443
SLC1A3,0.0230640868775852,282,0.0904145017699119,0.208728572403258
AMBP,0.0253685671382047,351,0.0309436869428561,0.10586735929147
ARRDC3,0.0496136345876072,185,0.0276251751407907,0.0985076181543069
SLF1,0.0102499339973351,348,0.313478991581479,0.46224929141163
CENPE,0.0324688233399228,350,0.0100614109115231,0.0515003767599311
ENPEP,0.0483925843858215,354,0.000679633860543149,0.00918414878337019
CASP6,0.0202193822204486,305,0.104687399550693,0.228710322564827
LEF1,0.0265314416416652,217,0.12546819654028,0.257287208642207
EGF,0.0254100638771016,345,0.0329392695438991,0.110052569444945
PAPSS1,0.0102519595138011,257,0.453210276190921,0.587264409527653
SEC24B,0.0121085242998689,337,0.254165508438848,0.401298371301668
NME5,0.0153834944067638,277,0.236111878943332,0.382873852006337
PAIP2,NA,NA,NA,NA
IPCEF1,0.0345429684975377,337,0.00886044621185836,0.047498483832752
ANKRD7,0.050040666794762,243,0.00701620741773141,0.0408872735512473
IQCG,0.0390756456838673,322,0.00573597681961301,0.0361188876937125
LSG1,0.028030436327342,339,0.0236064776108231,0.0894807082470803
PCNP,NA,NA,NA,NA
RBM27,0.0367287247412649,294,0.0130878829036716,0.0611483053696132
SPDL1,0.0633049819958799,348,6.62760495781293e-05,0.00193262495922325
MINDY4,0.0129546211664346,341,0.220961905197925,0.367279668820791
TRPV5,0.024524108555164,321,0.0492660931569593,0.142448045377551
ABCB6,0.01967101042281,343,0.0811100744648439,0.194255220356979
PECR,0.0311283664400676,307,0.0230639375153053,0.0881753419814444
VDAC1,NA,NA,NA,NA
CDKL3,0.00924776648712279,332,0.382313847335352,0.525936091832436
UBE2B,0.276583093515081,98,6.3952514394028e-06,0.000367301418221214
PITX1,0.028931289054407,188,0.144112440306469,0.280585214260666
FSTL4,0.0121611798358508,356,0.229184957447063,0.376286824156292
AFF4,0.0480736134943051,314,0.00177688723468935,0.0173272315558312
MED20,0.0327537496874164,196,0.0942278494922359,0.214330242712124
XPO5,0.0160467658491522,320,0.163293611025487,0.303841310945669
SRF,0.0102173957553432,206,0.553012854290188,0.667193223965918
SEMA3A,0.0115497515369776,288,0.345591017152774,0.492494269785261
NRP1,0.0219093947477877,327,0.0674929911653358,0.174408541159152
COL6A5,0.0363756159294929,346,0.00571917146507932,0.0360415738914166
APBA1,0.00246656343995215,283,0.874245222877892,0.907156288491486
PIP5K1B,0.0211346782869501,277,0.120015001294954,0.250702059820258
HIBADH,0.035004660153545,282,0.0200100602393893,0.0805597439703462
STAP1,0.0171079227503681,290,0.175929764529008,0.318177573420817
ADGRF5,0.0481905043044132,372,0.000465931428693308,0.00714507028468265
POLB,0.0328038026989171,234,0.0539888950657278,0.151241345439548
CALB1,0.0545829205430033,202,0.0118828124237705,0.0574551477788263
NBN,0.00310780472580668,358,0.774784563838566,0.834923367110048
ST7,0.0183391866339595,205,0.290800741354037,0.439386335715988
TFEC,0.0134844899760564,313,0.23994592332188,0.38669601662272
WNT2,0.0487227407249587,221,0.0133465445407626,0.0619924831759589
NRXN2,0.0163553616697017,291,0.191608203212727,0.335924578439827
PRDX5,0.0109711913317652,323,0.316542713324329,0.465431488831305
POLA2,0.0186824585681874,344,0.0933588153447256,0.213171523317342
B3GAT3,0.0155912659222307,248,0.278004574067523,0.427022544570307
BLVRA,0.0020831968795699,260,0.910120839357103,0.933607828759866
KIF9,0.0117721781296738,322,0.286353585406637,0.434798040567677
USP4,0.0165982466695364,335,0.13604139159758,0.270601679755492
PTPN23,0.0102076202744067,315,0.361057503736342,0.505665385236905
PRKAR2A,0.0354471823528427,280,0.0195268038552014,0.0792901005509744
EXOSC7,0.0135591608453673,248,0.340865354266963,0.488312896073832
SCAP,0.0165857589895664,337,0.134347760896718,0.26818064336526
CLCN2,0.0283286398468332,325,0.0270096566322224,0.0971614344914789
MCCC1,0.0481923153426402,336,0.00105922971331484,0.0124997381403287
LAMP3,0.0448176448563089,289,0.00484101379636737,0.0326426500376067
ALDH8A1,0.021260937032319,331,0.0713860854449871,0.179654585246006
UBXN8,0.0397385178084242,295,0.0085513552769804,0.0465809830935202
PON3,0.0169483817711519,317,0.147529382898837,0.284721851881223
SLC25A13,0.0143566357792331,288,0.248757869008641,0.395566650318509
NPTX2,0.028303619193755,272,0.0533409086409262,0.149984070182649
CPT1A,0.0614362167026559,335,0.000132442732190895,0.00304497331772218
GAL,0.0435555200102222,240,0.0153856441645389,0.0679731369129452
FBXO3,0.0304065590945528,248,0.057291318737797,0.157028736986831
ABCA2,0.0480105788489031,320,0.00156604272075738,0.0160047870751287
TCIRG1,0.009801991094605,339,0.345827268638475,0.492675122040891
CHKA,0.0271385276642387,309,0.0391525438716251,0.122671473798153
ADAM2,0.0915063400770994,330,1.31125134961733e-06,0.000137681335667376
ANK1,0.0954795320839234,361,1.6529091920141e-07,3.78290808263228e-05
KAT6A,0.0376556360561253,298,0.0107727839211931,0.0538996028915609
PRKAR2B,0.00581567637960477,229,0.722974677247882,0.796305417808755
DUS4L,0.0187140384604754,276,0.161388308488794,0.301368574573276
ABCB4,0.051232507014346,352,0.000443497031918378,0.00694199240116798
ABCB1,0.0592756238030401,343,0.000149056127548693,0.00333061066068492
ADAM22,0.00237798091068832,317,0.861042637733081,0.898063513072719
DBF4,0.0118553168715175,335,0.265851462077029,0.413732364998302
SRI,0.0615387474312196,194,0.00781668453513285,0.0440449502896506
ANKIB1,0.0345681503887671,326,0.0105224074465209,0.053121980106851
ANLN,0.0100178908082537,339,0.335844924152563,0.483468232552477
EIF4H,0.0314287227988523,180,0.131308359571602,0.264272848756353
BUD23,0.016202079954344,314,0.166653526959367,0.307513013037043
ADAM28,0.0782178478030468,360,3.49393138769078e-06,0.000263761382703693
SH2D4A,0.0517504611456094,356,0.000368693835106659,0.00609312951781848
PDLIM2,0.00229612816416041,331,0.859550223083245,0.897270637157734
FSCN3,0.00449602501882438,338,0.678775757014513,0.763676820586258
ZNF800,0.0155774801650708,287,0.216325016231344,0.362220304863591
ELMOD1,0.0138937682396914,229,0.366473280514146,0.510673374177644
EXPH5,0.0289122077692227,356,0.0164515848696567,0.0709395345293078
ADAP1,0.0491130283402042,253,0.00619871623948318,0.0380152695076709
PMS2,0.0509453164259624,349,0.000500243525711558,0.00746419980736169
GET4,0.0933894142276614,198,0.000364112915406833,0.00604405643430945
HNRNPH3,NA,NA,NA,NA
CCAR1,0.0328488445274582,283,0.0259865873910479,0.0950717186628597
REXO2,0.0900889460104613,209,0.000309633848788722,0.0054574320722913
SQLE,0.0181823185419008,343,0.10145688547041,0.224050622080488
SNX19,0.00767873281854402,371,0.416773679901084,0.556365253846874
BRINP1,0.00149772555415232,195,0.96179423236767,0.970856848430477
MAPKAP1,0.0782655707342338,197,0.00154794697168347,0.0158627808733235
